,COBL (23242)
ACH-000004,0.17323049919
ACH-000007,0.043110787657300004
ACH-000009,0.36616877951800003
ACH-000011,-0.007923278355149999
ACH-000012,0.137266147347
ACH-000013,0.190031790702
ACH-000014,0.0600011153977
ACH-000015,0.0275368093719
ACH-000017,0.154860580189
ACH-000018,0.158534502401
ACH-000019,0.402874684397
ACH-000021,0.225223735518
ACH-000022,0.368664375639
ACH-000025,-0.0575479082826
ACH-000028,0.32729648994000005
ACH-000030,0.12186988167099999
ACH-000035,0.00365360250836
ACH-000036,0.30906771971700003
ACH-000037,-0.09067972493200001
ACH-000039,-0.006933450622789999
ACH-000040,-0.0966778393575
ACH-000041,0.150194208916
ACH-000042,0.057867557360300005
ACH-000045,0.143700949441
ACH-000047,0.18834655069000003
ACH-000052,0.0674982054735
ACH-000053,0.131938855744
ACH-000054,0.0228583597321
ACH-000055,0.07534050704089999
ACH-000060,0.0560973988346
ACH-000067,0.09462845989530001
ACH-000070,0.138032034765
ACH-000075,-0.0949462400228
ACH-000078,0.227978824985
ACH-000082,-0.006337829468899999
ACH-000085,0.552103768397
ACH-000086,0.08654620373619999
ACH-000087,0.37796131046400006
ACH-000092,0.267609216095
ACH-000095,0.259703344562
ACH-000097,0.25590892212099997
ACH-000098,0.18352156884799997
ACH-000099,0.133949379674
ACH-000108,0.38010762638499995
ACH-000113,0.0668217422927
ACH-000115,-0.0938859360247
ACH-000116,0.0923202150178
ACH-000118,0.11782397579800001
ACH-000120,0.0664721560375
ACH-000123,0.079529439984
ACH-000127,0.0519756997398
ACH-000128,0.058665470323299995
ACH-000132,0.349900248968
ACH-000133,-0.018879878444400002
ACH-000137,0.264130082203
ACH-000138,0.11616825658299999
ACH-000142,0.275046525365
ACH-000143,-0.18447863421500002
ACH-000146,0.08756025652730001
ACH-000148,0.051958726742400006
ACH-000150,0.195548452213
ACH-000152,0.41458001155599994
ACH-000153,0.757988293897
ACH-000159,0.0775864292885
ACH-000160,0.172814013704
ACH-000163,0.42847242597499996
ACH-000167,0.0657213758455
ACH-000168,0.209533439128
ACH-000169,0.18873008804900002
ACH-000178,0.109112069747
ACH-000182,-0.047077408755700004
ACH-000183,0.000553729410309
ACH-000188,0.23546262718199998
ACH-000189,-0.0969915726309
ACH-000190,-0.21224202216600002
ACH-000198,0.117007490506
ACH-000204,0.359478524428
ACH-000206,0.207215157594
ACH-000207,0.224824369972
ACH-000211,0.19415597916299998
ACH-000215,0.24964435176
ACH-000221,0.158543274802
ACH-000222,0.360290358873
ACH-000223,0.137733866231
ACH-000226,0.0360269918149
ACH-000227,0.327817169028
ACH-000228,-0.205565683477
ACH-000231,0.04243741171590001
ACH-000232,0.110197534924
ACH-000233,0.225240435823
ACH-000234,0.167018529851
ACH-000235,0.0488238536264
ACH-000237,-0.053490629824099994
ACH-000238,0.109178781472
ACH-000243,0.154253370432
ACH-000244,0.016407959391600002
ACH-000246,0.162533283913
ACH-000248,-0.0678608241348
ACH-000250,0.20104548695799998
ACH-000251,0.342611696791
ACH-000253,0.08710561851260001
ACH-000255,0.0787362088672
ACH-000256,0.202608987134
ACH-000257,0.15893041893100002
ACH-000258,-0.344168380961
ACH-000259,0.150458066015
ACH-000260,0.146373991866
ACH-000261,0.0745405738342
ACH-000262,-0.0584218165025
ACH-000263,0.16358086119999998
ACH-000264,0.03697109185919999
ACH-000265,0.29351861941
ACH-000266,0.155012685511
ACH-000272,0.154870597763
ACH-000273,0.142744228142
ACH-000274,0.34004427897399997
ACH-000277,0.14379007447699999
ACH-000278,0.341688496695
ACH-000279,0.195088932586
ACH-000280,0.165141517268
ACH-000281,0.132022488485
ACH-000288,0.0510666550945
ACH-000291,0.182768569373
ACH-000293,0.0850959458145
ACH-000294,0.0691822275514
ACH-000295,0.464362487649
ACH-000296,0.231437905421
ACH-000302,0.09426744418239999
ACH-000304,-0.0888203046762
ACH-000307,0.0612272272165
ACH-000308,0.0171438161709
ACH-000310,0.155905327654
ACH-000311,-0.023978871664900002
ACH-000312,0.37401378064400004
ACH-000315,0.23826608019099998
ACH-000316,0.0581269933504
ACH-000317,0.16873495746800002
ACH-000318,0.0878115185367
ACH-000319,-0.09679961034630001
ACH-000320,0.16066063229699998
ACH-000322,0.18121481510600002
ACH-000323,0.25943494496999997
ACH-000324,0.032998389775099994
ACH-000329,0.243380021354
ACH-000330,0.368071569062
ACH-000331,0.15741213659000003
ACH-000332,0.18232416712900001
ACH-000334,0.054570899728800006
ACH-000335,0.26937844339899997
ACH-000336,0.278229296461
ACH-000337,0.00375430990872
ACH-000339,-0.0656773335565
ACH-000341,-0.16902235682
ACH-000348,0.135729118296
ACH-000350,0.19951836038100002
ACH-000352,0.24057122074499998
ACH-000356,0.200417190433
ACH-000361,0.44793805709600004
ACH-000362,0.004409408691260001
ACH-000363,0.0520144956375
ACH-000364,0.307696661262
ACH-000365,0.215345623089
ACH-000366,-0.006980043719659999
ACH-000368,0.273060278218
ACH-000374,0.108840741336
ACH-000375,0.260655389375
ACH-000376,0.0398379671239
ACH-000381,0.180539738764
ACH-000383,0.136317868954
ACH-000387,0.139028782213
ACH-000389,0.023206019193700002
ACH-000390,0.133266895713
ACH-000393,0.0142945191631
ACH-000395,0.140286011667
ACH-000397,0.123968253198
ACH-000401,0.20556590764199997
ACH-000402,-0.308278297834
ACH-000403,0.428271633945
ACH-000404,-0.658304356105
ACH-000406,0.0972216160299
ACH-000407,0.35091694368500004
ACH-000408,-0.136557170387
ACH-000410,0.15872435812000002
ACH-000411,0.124318626719
ACH-000414,0.197310113043
ACH-000415,0.121896131325
ACH-000416,0.0824720575016
ACH-000420,0.108804990255
ACH-000421,0.152049865791
ACH-000424,0.307038283467
ACH-000425,0.0835174084877
ACH-000426,-0.060006212127
ACH-000427,0.599184930895
ACH-000433,0.33838804454899996
ACH-000436,0.31148449216999996
ACH-000444,0.251049522029
ACH-000445,-0.157908726143
ACH-000448,0.135374958995
ACH-000450,0.124798133124
ACH-000452,0.0940477596576
ACH-000454,-0.0843247446653
ACH-000458,0.308886333301
ACH-000459,-0.22117538872499998
ACH-000460,0.15429219656600002
ACH-000461,-0.0815866923355
ACH-000463,0.176578745979
ACH-000464,0.205390682052
ACH-000466,0.265801425217
ACH-000467,-0.0132783018768
ACH-000468,0.209639835907
ACH-000469,0.0834692554474
ACH-000470,0.11074913922
ACH-000471,0.12183277300999999
ACH-000472,0.23170048800700002
ACH-000473,0.0637967241403
ACH-000475,0.191476487283
ACH-000476,-0.104913589278
ACH-000477,0.0967323755803
ACH-000480,-0.038982057876900005
ACH-000481,0.0078028146350499995
ACH-000483,0.391177966378
ACH-000484,0.09810511669619999
ACH-000485,0.10422323322899998
ACH-000486,0.160568417936
ACH-000487,0.0414791145316
ACH-000488,0.162648751316
ACH-000490,0.10999436551200001
ACH-000491,0.328051643905
ACH-000495,0.449963577666
ACH-000496,-0.10111736285499999
ACH-000499,0.0831507770537
ACH-000500,0.455659155911
ACH-000502,0.06907823398080001
ACH-000503,-0.148265988397
ACH-000505,0.131467021251
ACH-000507,0.10927991259099999
ACH-000510,0.107012091526
ACH-000511,0.176260621254
ACH-000512,0.262828597309
ACH-000516,0.04532990201690001
ACH-000517,0.227337465698
ACH-000518,-0.124029833272
ACH-000520,-0.00121641327941
ACH-000521,0.185076849895
ACH-000522,0.0652449355611
ACH-000524,0.0804576148581
ACH-000527,0.0845523977967
ACH-000528,0.11385155025699999
ACH-000537,0.035713593521500005
ACH-000541,0.035648698387
ACH-000542,0.0880801798242
ACH-000544,0.18068622739300003
