,PHOX2A (401)
ACH-000585,-0.39159108437299994
ACH-000588,-0.19361247646699997
ACH-000589,-0.15505894316299998
ACH-000591,-0.184137574423
ACH-000593,-0.26450504813000003
ACH-000600,-0.44723570962
ACH-000601,-0.1315712793
ACH-000604,-0.125990579843
ACH-000605,-0.404602804471
ACH-000606,-0.24465182925
ACH-000608,-0.303902798882
ACH-000614,-0.374829616457
ACH-000616,0.0197826875845
ACH-000618,-0.273545424017
ACH-000619,-0.16442817062
ACH-000620,-0.111349321347
ACH-000621,-0.181079854393
ACH-000622,-0.200123949867
ACH-000623,0.0627318052226
ACH-000624,-0.24576269948600002
ACH-000627,-0.177725833472
ACH-000630,-0.272549405266
ACH-000632,-0.198736197793
ACH-000633,-0.342114821968
ACH-000637,-0.493810190583
ACH-000638,-0.268644164315
ACH-000646,-0.330745396375
ACH-000647,-0.502638342824
ACH-000648,-0.419387400956
ACH-000649,-0.126478565298
ACH-000651,-0.144189334297
ACH-000652,-0.25899241424
ACH-000653,-0.25369876391999996
ACH-000657,-0.144691247731
ACH-000658,-0.299576907522
ACH-000661,-0.473225277886
ACH-000662,-0.11208452545099999
ACH-000663,-0.20110129022700002
ACH-000665,-0.617311555364
ACH-000671,-0.20068387561599998
ACH-000673,-0.197701656456
ACH-000676,-0.0726917839068
ACH-000677,-0.301744283599
ACH-000681,-0.136809204725
ACH-000682,-0.105734489275
ACH-000683,-0.379955470154
ACH-000684,-0.036075517198699995
ACH-000688,-0.15364491117999998
ACH-000693,-0.173610343807
ACH-000694,-0.26393001374499997
ACH-000695,-0.181675436677
ACH-000696,-0.116112185448
ACH-000697,-0.196214636992
ACH-000699,-0.117955009265
ACH-000701,-0.301093521684
ACH-000706,-0.149014269261
ACH-000711,-0.112511729486
ACH-000713,-0.18762973339800001
ACH-000714,-0.179719533331
ACH-000718,0.10063334687799999
ACH-000720,-0.11000249726099999
ACH-000721,-0.128998361085
ACH-000724,0.020954610508599997
ACH-000725,-0.182967951721
ACH-000732,-0.39990561918000006
ACH-000734,-0.427374221853
ACH-000735,-0.133491096391
ACH-000736,-0.18615488242800002
ACH-000738,-0.16436694251199999
ACH-000746,-0.27944374317
ACH-000747,-0.279275169843
ACH-000748,-0.152743211104
ACH-000753,-0.16431092055500002
ACH-000756,-0.18281713847800002
ACH-000757,-0.18701643689300002
ACH-000758,-0.307319985209
ACH-000760,-0.290159999309
ACH-000763,-0.20743511044100002
ACH-000764,-0.22855874598499998
ACH-000765,-0.488720895736
ACH-000766,-0.175913860748
ACH-000767,-0.273878203559
ACH-000768,0.0540011333913
ACH-000769,-0.078842619194
ACH-000770,-0.29565773316
ACH-000771,-0.232220935785
ACH-000773,-0.39779795711599997
ACH-000776,-0.272382617231
ACH-000777,-0.216703943391
ACH-000778,-0.7982028798399999
ACH-000781,-0.283921305575
ACH-000782,-0.22803669132800003
ACH-000783,-0.25751749764000004
ACH-000784,-0.205819488504
ACH-000785,-0.15252066412499998
ACH-000787,-0.151117521615
ACH-000788,-0.25450720048000003
ACH-000791,-0.0926804442305
ACH-000792,-0.164300721113
ACH-000794,-0.216578788535
ACH-000796,-0.0660726919712
ACH-000799,0.05991736994440001
ACH-000800,0.10597939664999999
ACH-000802,-0.42752496678
ACH-000804,-1.61014302932
ACH-000805,-0.10437988592900001
ACH-000809,-0.0409222084294
ACH-000810,-0.7799329816249999
ACH-000811,-0.160926613904
ACH-000817,-0.129293844084
ACH-000819,-0.288382131293
ACH-000820,-0.350044545339
ACH-000821,-0.38033531446900004
ACH-000822,-0.307956387447
ACH-000823,-0.059473355915400004
ACH-000824,-0.168073419832
ACH-000827,-0.33665261824299997
ACH-000829,-0.137931508098
ACH-000831,-0.25217053521899996
ACH-000832,-0.296154498641
ACH-000833,-0.24775213507899999
ACH-000834,-0.205872458479
ACH-000835,0.023240348473799997
ACH-000836,-0.0991347340375
ACH-000837,-0.131906676354
ACH-000838,-0.40478728685099996
ACH-000839,-0.30256656744000004
ACH-000840,-0.477801811018
ACH-000841,-0.106147311976
ACH-000843,-0.37551798315800006
ACH-000846,-0.399152680321
ACH-000847,-0.26419831185
ACH-000848,-0.285156258058
ACH-000849,-0.21574663746999997
ACH-000851,-0.31788166016999997
ACH-000855,-0.11923020042600001
ACH-000856,-0.207253912977
ACH-000858,-0.0977585290477
ACH-000859,-0.23657599047699998
ACH-000861,-0.185252955229
ACH-000862,-0.206017774395
ACH-000865,-0.329487078962
ACH-000866,-0.169903192535
ACH-000867,-0.232338641206
ACH-000869,0.09459396955319999
ACH-000872,-0.23856284016399998
ACH-000873,0.013289530687799998
ACH-000876,-0.260075973606
ACH-000878,-0.0988308221698
ACH-000880,-0.191363607684
ACH-000881,0.00480809266492
ACH-000882,-0.357964275871
ACH-000884,-0.23466535564
ACH-000885,-0.0898314314919
ACH-000887,-0.21245898437199998
ACH-000888,-0.17247658514400002
ACH-000889,-0.08741347546869999
ACH-000890,-0.37496768126900004
ACH-000896,-0.26824585225200004
ACH-000898,-0.320765163146
ACH-000900,-0.185112770614
ACH-000901,-0.446266227674
ACH-000905,-0.0995680522995
ACH-000906,-0.299526937567
ACH-000907,-0.0334779476058
ACH-000910,-0.268366048013
ACH-000911,-0.155028544877
ACH-000912,-0.283617518262
ACH-000913,-0.158055418985
ACH-000915,-0.052716821972699994
ACH-000916,-0.051640778923899996
ACH-000917,-0.36288190650300006
ACH-000921,-0.200809775401
ACH-000924,-0.19404108985
ACH-000926,-0.12140150357000001
ACH-000928,0.18400643850099999
ACH-000929,-0.5947859149710001
ACH-000932,-0.10696755353599999
ACH-000935,-0.278406022839
ACH-000936,-0.18779745326699998
ACH-000937,-0.219882569906
ACH-000938,-0.101433785966
ACH-000939,-0.08579358782
ACH-000941,-0.25870152830800003
ACH-000943,-0.204541781611
ACH-000946,-0.10836398764699999
ACH-000947,-0.095929890578
ACH-000948,-0.0788979200074
ACH-000950,0.00943622395508
ACH-000953,-0.31134781125100003
ACH-000957,-0.293619494816
ACH-000958,-0.393889931987
ACH-000960,-0.242625518362
ACH-000963,-0.0477353722881
ACH-000968,-0.264864482109
ACH-000969,-0.311085961523
ACH-000973,-0.160829900311
ACH-000974,-0.158095113819
ACH-000975,0.0221173619894
ACH-000976,-0.214079101138
ACH-000978,0.177077939826
ACH-000980,-0.157481272005
ACH-000984,-0.24764538551399998
ACH-000986,-0.395781176284
ACH-000988,-0.32138817938
ACH-000993,-0.299938126479
ACH-000994,-0.359486420299
ACH-000996,-0.00438251038651
ACH-001001,-0.0981983449035
ACH-001020,-0.00418086244891
ACH-001028,-0.222385162378
ACH-001031,-0.11499508612199999
ACH-001038,-0.11218308869999999
ACH-001048,-0.161954094784
ACH-001050,-0.19834304792500002
ACH-001053,-0.0989493461029
ACH-001054,-0.15204534177200002
ACH-001061,-0.360938825856
ACH-001067,-0.200550940872
ACH-001075,-0.154210320204
ACH-001096,-0.0603118669486
ACH-001128,-0.07124295885
ACH-001134,-0.172353723638
ACH-001151,-0.27500408217300004
ACH-001163,-0.228467591269
ACH-001164,-0.222786130148
ACH-001173,-0.200380307577
ACH-001183,-0.17685262733100002
ACH-001184,-0.074270751994
ACH-001190,-0.31705260212499997
ACH-001192,-0.20077222901500003
ACH-001193,-0.230859156127
ACH-001196,-0.21649706689599998
ACH-001197,-0.278913973472
ACH-001205,0.0988459907195
ACH-001211,-0.38274214829899994
ACH-001212,-0.144588283551
ACH-001228,-0.135801946801
ACH-001232,-0.12662190920299998
ACH-001239,-0.0760759981535
ACH-001274,-0.122578307938
ACH-001275,-0.124716745315
ACH-001277,-0.302246104734
ACH-001278,-0.027982653219999997
ACH-001280,-0.0410946103621
ACH-001283,-0.20744934299400003
ACH-001289,-0.28232122336599996
ACH-001295,-0.0915959835204
ACH-001300,-0.354535855663
ACH-001301,-0.922872589396
ACH-001302,-1.08144710302
ACH-001303,-0.7969149387000001
ACH-001306,-0.146427301822
ACH-001318,-0.00747443087895
ACH-001322,-0.0518024243319
ACH-001328,-0.24998347996999998
ACH-001332,0.153607011943
ACH-001333,-0.553647473086
ACH-001336,-0.288748538291
ACH-001340,-0.0863259108175
ACH-001346,-0.3129325979
ACH-001353,-0.219316810623
ACH-001354,-0.907785822089
ACH-001367,-0.623832719822
ACH-001368,-0.156305579781
ACH-001374,-0.00294620107302
ACH-001375,-0.149059675532
ACH-001377,0.0577035923622
ACH-001380,-0.187179166158
ACH-001391,0.07067244073819999
ACH-001407,-0.283973360956
ACH-001408,-0.344162239776
ACH-001413,-0.28847396328499997
ACH-001430,0.110402303837
ACH-001431,-0.062138833661900005
ACH-001450,-0.321276990946
ACH-001496,-0.346331736419
ACH-001500,-0.071523149745
ACH-001521,-0.132963553752
ACH-001523,-0.242862746213
ACH-001532,-0.146157947738
ACH-001536,-0.0861620108968
ACH-001550,-0.40769286834799995
ACH-001552,-0.26840407630199997
ACH-001554,-0.153509514821
ACH-001645,-0.20260206216600002
ACH-001654,-0.173461753197
ACH-001715,-0.21825205907099998
ACH-001735,-0.269418675165
ACH-001736,-0.29514004681999995
ACH-001737,-0.35190445009800003
ACH-001740,-0.0721779611421
ACH-001745,-0.0637202943659
ACH-001750,-0.13616417685999999
ACH-001765,-0.165702214607
ACH-001956,-0.12994142529000002
ACH-001957,-0.199234107852
