,PTCRA (171558)
ACH-000004,0.13218169735500002
ACH-000007,-0.128866699353
ACH-000009,0.0398752967348
ACH-000011,-0.22943173795699998
ACH-000012,-0.00751844216029
ACH-000013,-0.22919530424100001
ACH-000014,-0.058325865149
ACH-000015,-0.0160196845533
ACH-000017,0.0178786958795
ACH-000018,0.0073646090467700005
ACH-000019,0.18064633408
ACH-000021,0.050258479778699995
ACH-000022,0.105770864376
ACH-000025,0.103499042953
ACH-000028,0.111246295816
ACH-000030,0.09102027153100001
ACH-000035,-0.20107048485399998
ACH-000036,0.07635387456939999
ACH-000037,0.191737644184
ACH-000039,0.222162214254
ACH-000040,0.123472259499
ACH-000041,-0.049789380528499995
ACH-000042,0.09175434452600001
ACH-000045,-0.010911396834100001
ACH-000047,-0.175633378216
ACH-000052,0.167670959112
ACH-000053,0.252319009141
ACH-000054,-0.0708641278374
ACH-000055,0.0878042684332
ACH-000060,-0.315349140328
ACH-000067,0.140593099443
ACH-000070,-0.0486408837287
ACH-000075,0.062117518086
ACH-000078,0.295565092665
ACH-000082,0.07473906781930001
ACH-000085,-0.0157321789248
ACH-000086,-0.038600681142699995
ACH-000087,0.210430412302
ACH-000092,0.194224853715
ACH-000095,0.032523718908700004
ACH-000097,0.08780769871260001
ACH-000098,0.06445118640309999
ACH-000099,0.145188937187
ACH-000108,-0.006214193182140001
ACH-000113,-0.14607821524599998
ACH-000115,-0.19757241471099998
ACH-000116,-0.0493141845682
ACH-000118,-0.030897809237700004
ACH-000120,-0.060278444238300005
ACH-000123,0.169691441041
ACH-000127,-0.0850669876877
ACH-000128,-0.08512416212580001
ACH-000132,0.121965634457
ACH-000133,-0.0786818713998
ACH-000137,-0.060030404998800004
ACH-000138,0.057982312217300006
ACH-000142,0.10379020593900001
ACH-000143,-0.138423586824
ACH-000146,0.0196157051311
ACH-000148,0.0519506595143
ACH-000150,-0.0243019701584
ACH-000152,0.0867515586485
ACH-000153,-0.0635654285814
ACH-000159,0.00406731695825
ACH-000160,0.109717080029
ACH-000163,0.00253072068663
ACH-000167,-0.00109843374499
ACH-000168,0.053768973707800004
ACH-000169,0.0224935131767
ACH-000178,0.18439999740600002
ACH-000182,-0.0721835189875
ACH-000183,0.009112318419629999
ACH-000188,0.104644877313
ACH-000189,0.27576558337699997
ACH-000190,-0.056174134249300005
ACH-000198,0.028898671093599997
ACH-000204,0.137372348042
ACH-000206,0.158729654646
ACH-000207,-0.054916443264
ACH-000211,0.038539384281900006
ACH-000215,0.0488996638665
ACH-000221,0.0331858576548
ACH-000222,0.230886407654
ACH-000223,-0.0599251552519
ACH-000226,0.134029701674
ACH-000227,0.164466060601
ACH-000228,-0.16309286855799998
ACH-000231,0.14523815562
ACH-000232,0.185706249545
ACH-000233,-0.0128437412778
ACH-000234,-0.0312533365626
ACH-000235,0.0437009125447
ACH-000237,0.131950002441
ACH-000238,0.039788784053699996
ACH-000243,0.0629595677172
ACH-000244,0.22494482650400002
ACH-000246,-0.007625333116979999
ACH-000248,-0.212122612362
ACH-000250,0.088394065525
ACH-000251,0.0549219586334
ACH-000253,0.0853162146697
ACH-000255,-0.046464354603599996
ACH-000256,-0.033570602562
ACH-000257,0.25022084555999996
ACH-000258,0.264897595179
ACH-000259,-0.0518481936712
ACH-000260,0.07664679858739999
ACH-000261,-0.0288952803504
ACH-000262,-0.00326732258334
ACH-000263,0.0359573931272
ACH-000264,0.0650413513141
ACH-000265,-0.147054398963
ACH-000266,0.137569097671
ACH-000272,0.043675970408300006
ACH-000273,0.161049435609
ACH-000274,0.135088914847
ACH-000277,-0.135484555291
ACH-000278,0.23464964697700003
ACH-000279,0.034428398466199994
ACH-000280,0.035489753042
ACH-000281,-0.24906051944000002
ACH-000288,0.19007299600299998
ACH-000291,0.0422418772944
ACH-000293,-0.167509694151
ACH-000294,0.273094923846
ACH-000295,0.07531809562910001
ACH-000296,0.150815482655
ACH-000302,0.0840627151402
ACH-000304,-0.0253984045688
ACH-000307,0.026605144725900004
ACH-000308,0.055158397557499995
ACH-000310,0.47058335068400003
ACH-000311,0.23760240870299998
ACH-000312,0.044144261015
ACH-000315,0.172350739285
ACH-000316,0.10880727019000001
ACH-000317,-0.0898309281395
ACH-000318,-0.0879954865202
ACH-000319,-0.0967514429796
ACH-000320,0.165778996939
ACH-000322,0.21860061522
ACH-000323,-0.09814048564950001
ACH-000324,0.0518455584984
ACH-000329,0.200497506589
ACH-000330,0.0773579483205
