,N4BP3 (23138)
ACH-000004,0.16098298556500001
ACH-000007,0.23776614092599999
ACH-000009,0.0464510668046
ACH-000011,0.321675455493
ACH-000012,0.242565864795
ACH-000013,0.20488989220400003
ACH-000014,0.30743330961599996
ACH-000015,0.17348199079399998
ACH-000017,0.318425878163
ACH-000018,-0.015486776555500001
ACH-000019,0.461942560867
ACH-000021,0.23690453194400002
ACH-000022,0.259281279767
ACH-000025,0.317053578484
ACH-000028,0.524590100722
ACH-000030,0.277130281217
ACH-000035,0.286494491226
ACH-000036,0.0840625728782
ACH-000037,0.33652395309199995
ACH-000039,-0.0280868406241
ACH-000040,0.290653310004
ACH-000041,0.187710931256
ACH-000042,0.162574644487
ACH-000045,0.157607995108
ACH-000047,0.229223591816
ACH-000052,0.0657479964949
ACH-000053,0.12820586432
ACH-000054,0.276730793984
ACH-000055,0.307510098328
ACH-000060,0.274384913018
ACH-000067,0.26531730145
ACH-000070,0.171231366006
ACH-000075,0.41825822136
ACH-000078,0.267258628369
ACH-000082,0.124223454678
ACH-000085,0.416850700513
ACH-000086,0.24560058752900002
ACH-000087,0.141696420051
ACH-000092,0.107769575997
ACH-000095,0.12564586114499998
ACH-000097,0.336338504866
ACH-000098,0.175153357826
ACH-000099,0.11222841056600001
ACH-000108,0.29051459712600003
ACH-000113,0.154020697779
ACH-000115,-0.10596881428999999
ACH-000116,0.292195607804
ACH-000118,0.267197243184
ACH-000120,0.0321775798252
ACH-000123,0.212807314347
ACH-000127,0.24560137383699998
ACH-000128,0.201660596969
ACH-000132,0.264959828103
ACH-000133,0.32846672141100003
ACH-000137,0.32232021037700004
ACH-000138,0.10754304355799998
ACH-000142,0.19141637059
ACH-000143,0.172317179978
ACH-000146,0.11561925480900001
ACH-000148,0.147442240534
ACH-000150,0.0393929725327
ACH-000152,0.12981216025599998
ACH-000153,-0.022055170301399998
ACH-000159,0.336252099861
ACH-000160,0.16870774360500002
ACH-000163,0.168173898052
ACH-000167,0.155409855602
ACH-000168,0.11387863373299999
ACH-000169,0.216542351686
ACH-000178,0.231803037106
ACH-000182,0.31258224874699997
ACH-000183,0.10038379828199999
ACH-000188,0.240748986353
ACH-000189,0.307239900238
ACH-000190,0.107179984402
ACH-000198,0.208800890241
ACH-000204,0.302097526585
ACH-000206,0.161656179328
ACH-000207,0.24420910515900002
ACH-000211,0.20304845678199998
ACH-000215,0.238460797577
ACH-000221,0.306135866233
ACH-000222,0.231037645777
ACH-000223,0.250747982614
ACH-000226,0.17524320114999997
ACH-000227,0.33683703293899997
ACH-000228,0.0712765466554
ACH-000231,0.18631402066199998
ACH-000232,0.130402431957
ACH-000233,-0.011237513711700002
ACH-000234,0.271486762761
ACH-000235,0.245644732072
ACH-000237,0.29636411736400003
ACH-000238,0.25086880523899996
ACH-000243,0.23969595898600002
ACH-000244,0.136671050606
ACH-000246,0.15873827781199998
