,ACRBP (84519)
ACH-000004,-0.11313008012499999
ACH-000007,0.00122175932737
ACH-000009,-0.06681162027769999
ACH-000011,0.0499354294123
ACH-000012,0.156876927118
ACH-000013,0.104138489097
ACH-000014,-0.0637617802979
ACH-000015,-0.0987084063507
ACH-000017,-0.125170501025
ACH-000018,-0.189667876827
ACH-000019,-0.133698597728
ACH-000021,-0.08929120941390001
ACH-000022,0.101297787885
ACH-000025,0.000190787504718
ACH-000028,-0.00649673874474
ACH-000030,0.0147222115936
ACH-000035,-0.0187499545359
ACH-000036,-0.07191614709430001
ACH-000037,-0.11836418885500001
ACH-000039,-0.0653055375804
ACH-000040,-0.038104335459
ACH-000041,0.00377006071327
ACH-000042,-0.0251253120477
ACH-000045,0.11843639398
ACH-000047,-0.0903715706974
ACH-000052,0.09142291176629999
ACH-000053,0.0785052863536
ACH-000054,-0.150501052342
ACH-000055,0.254762970954
ACH-000060,-0.09639370683000001
ACH-000067,-0.050323425906300005
ACH-000070,0.0536736772815
ACH-000075,-0.243582364268
ACH-000078,0.0472333232486
ACH-000082,-0.053917495470099996
ACH-000085,0.0386701270065
ACH-000086,-0.0105996249159
ACH-000087,0.11146995275699999
ACH-000092,0.0423272315431
ACH-000095,0.048088985701599994
ACH-000097,-0.112526981764
ACH-000098,-0.0588258128584
ACH-000099,0.0946374794882
ACH-000108,-0.09514550417430001
ACH-000113,0.0615300776121
ACH-000115,-0.0775147185505
ACH-000116,-0.0689238781255
ACH-000118,-0.127176581219
ACH-000120,-0.022788421157
ACH-000123,-0.0156331799693
ACH-000127,-0.022156625081099997
ACH-000128,-0.146302601006
ACH-000132,0.0186429843982
ACH-000133,0.0301464006722
ACH-000137,0.26075420581000003
ACH-000138,-0.169992041652
ACH-000142,-0.23614944794300002
ACH-000143,0.0670684836314
ACH-000146,-0.0435518897655
ACH-000148,0.010858795695799998
ACH-000150,-0.144821447968
ACH-000152,-0.120455036963
ACH-000153,-0.08631277091839999
ACH-000159,0.030824002555
ACH-000160,-0.12608938650999998
ACH-000163,-0.198480191213
ACH-000167,-0.535203817394
ACH-000168,0.012570632487299999
ACH-000169,-0.00431996480845
ACH-000178,0.0364392455106
ACH-000182,0.119080910164
ACH-000183,-0.106791219408
ACH-000188,0.0197407516463
ACH-000189,0.206697676052
ACH-000190,-0.10008417281500001
ACH-000198,-0.09087330768539999
ACH-000204,0.0685868581738
ACH-000206,0.0797640362665
ACH-000207,0.221888001226
ACH-000211,-0.174774584294
ACH-000215,-0.018707284325
ACH-000221,0.119414665374
ACH-000222,-0.0615186669073
ACH-000223,-0.0455720935312
ACH-000226,0.23589615724
ACH-000227,-0.177586637385
ACH-000228,-0.16920150041499998
ACH-000231,-0.0199313318325
ACH-000232,0.029665537894
