,RASGRP1 (10125)
ACH-000004,-0.250454158133
ACH-000007,-0.102874756932
ACH-000009,-0.44346261343000004
ACH-000011,-0.15303153137800002
ACH-000012,-0.130273094811
ACH-000013,-0.197636455272
ACH-000014,-0.45009512508999994
ACH-000015,-0.22428256643800001
ACH-000017,-0.110151950408
ACH-000018,-0.147005062549
ACH-000019,-0.38967983213299995
ACH-000021,-0.15916583972200002
ACH-000022,-0.257832033489
ACH-000025,-0.446611111615
ACH-000028,-0.136157378738
ACH-000030,-0.30874716308899997
ACH-000035,-0.307693612124
ACH-000036,-0.191400324046
ACH-000037,-0.24169740094999997
ACH-000039,-0.319534209245
ACH-000040,-0.0719218601902
ACH-000041,-0.46608288102300005
ACH-000042,-0.201342707511
ACH-000045,-0.359556702844
ACH-000047,-0.287921419245
ACH-000052,-0.39858250052
ACH-000053,-0.251925902709
ACH-000054,-0.210054005149
ACH-000055,-0.34884786971299997
ACH-000060,-0.082338969748
ACH-000067,-0.294158984051
ACH-000070,-0.220656322631
ACH-000075,-0.17446007285999998
ACH-000078,-0.159302218987
ACH-000082,-0.0910879162002
ACH-000085,-0.437079491859
ACH-000086,-0.22552629624099998
ACH-000087,-0.304115571196
ACH-000092,-0.220120193544
ACH-000095,-0.16196801503699998
ACH-000097,-0.173389430066
ACH-000098,-0.034873289552
ACH-000099,-0.463730466575
ACH-000108,-0.140536315894
ACH-000113,-0.23622701671500002
ACH-000115,-0.32337038398
ACH-000116,-0.28170616827
ACH-000118,-0.138960668159
ACH-000120,-0.34875529757600005
ACH-000123,-0.276401179901
ACH-000127,-0.214422217996
ACH-000128,-0.13424808592
ACH-000132,-0.45360828955
ACH-000133,-0.11604355766300001
ACH-000137,-0.26566368739
ACH-000138,-0.159507048595
ACH-000142,-0.126138531948
ACH-000143,-0.323568944297
ACH-000146,-0.36297421860299994
ACH-000148,-0.20669563465500002
ACH-000150,-0.166175389809
ACH-000152,-0.119298053847
ACH-000153,-0.0962021212087
ACH-000159,-0.335907127571
ACH-000160,-0.455319906762
ACH-000163,0.05050292040919999
ACH-000167,-0.32558675139800003
ACH-000168,-0.275999694097
ACH-000169,-0.23805324397100003
ACH-000178,-0.22071314014899998
ACH-000182,-0.143099275032
ACH-000183,-0.17510447938
ACH-000188,-0.280246825443
ACH-000189,-0.224966458116
ACH-000190,-0.19111948893300001
ACH-000198,-0.19993499531800002
ACH-000204,-0.40750078146200003
ACH-000206,-0.26012317838300003
ACH-000207,-0.146612379013
ACH-000211,-0.257082285252
ACH-000215,-0.25982464185
ACH-000221,-0.39659020328100003
ACH-000222,-0.334223417845
ACH-000223,-0.379371087544
ACH-000226,-0.08262699508610001
ACH-000227,-0.665681889566
ACH-000228,-0.324088307373
ACH-000231,-0.263096419387
ACH-000232,-0.08741089517799999
ACH-000233,-0.268550421949
ACH-000234,-0.29607969062
ACH-000235,-0.309758862784
ACH-000237,-0.33025721693000004
ACH-000238,-0.340797351959
ACH-000243,-0.23154161383299998
ACH-000244,-0.0535289077257
ACH-000246,-0.080929742171
ACH-000248,-0.316031311056
ACH-000250,-0.26594641448899997
ACH-000251,-0.10633027716299999
ACH-000253,-0.32054644955600003
ACH-000255,-0.291267513373
ACH-000256,-0.39157020133000003
ACH-000257,0.242829148504
ACH-000258,-0.429668297002
ACH-000259,-0.27148700981699997
ACH-000260,-0.227219147515
ACH-000261,-0.368062915229
ACH-000262,-0.236146433213
ACH-000263,0.237595571695
ACH-000264,-0.29393339025
ACH-000265,-0.511150098811
ACH-000266,-0.34327762729999994
ACH-000272,-0.308029832218
ACH-000273,-0.20833042162999998
ACH-000274,-0.340485745101
ACH-000277,-0.0963736580252
ACH-000278,-0.10133683321
ACH-000279,-0.21418178952599998
ACH-000280,-0.190669857096
ACH-000281,-0.161126017995
ACH-000288,-0.26748737902499997
ACH-000291,-0.330934553248
ACH-000293,-0.15651961812999998
ACH-000294,-0.280246303639
ACH-000295,0.074087192469
ACH-000296,-0.163876495384
ACH-000302,-0.31500973629900003
ACH-000304,-0.004821819027760001
ACH-000307,-0.334089160896
ACH-000308,-0.215846504309
ACH-000310,-0.49344327277500005
ACH-000311,-0.29303179157299997
ACH-000312,-0.19693963234900003
ACH-000315,-1.0384430028799998
ACH-000316,-0.20054745753199998
ACH-000317,-0.252008033472
ACH-000318,-0.568388693897
ACH-000319,-0.325289559534
ACH-000320,-0.1460770157
ACH-000322,0.048226896235999996
ACH-000323,-0.181765665993
ACH-000324,-0.27402784403
ACH-000329,-0.169132108931
ACH-000330,-0.207821429197
ACH-000331,-0.305480633645
ACH-000332,-0.41753716145400005
ACH-000334,-0.537433856437
ACH-000335,-0.260734451428
ACH-000336,-0.45229199343000004
ACH-000337,-0.300757880412
ACH-000339,-0.34756987721500004
ACH-000341,-0.165478152478
ACH-000348,-0.27307944333399997
ACH-000350,-0.46812835819
ACH-000352,-0.23297593298900002
ACH-000356,-0.498487200443
ACH-000361,-0.380870969973
ACH-000362,-0.123900789491
ACH-000363,-0.206186887877
ACH-000364,-0.145513752673
ACH-000365,-0.487586124776
ACH-000366,-0.26827126681499996
ACH-000368,-0.569872835626
ACH-000374,-0.46852161694
ACH-000375,-0.285298172973
ACH-000376,-0.24584477560100002
ACH-000381,-0.248196610717
ACH-000383,-0.35274135806699997
ACH-000387,-0.287912816468
ACH-000389,-0.121614675572
ACH-000390,-0.212212182734
ACH-000393,-0.375879956351
ACH-000395,-0.166106955922
ACH-000397,-0.358496930616
ACH-000401,-0.39316310275300004
ACH-000402,-0.038783150356199995
ACH-000403,-0.264891602222
ACH-000404,-0.351532348442
ACH-000406,-0.184457232928
ACH-000407,-0.354593757414
ACH-000408,-0.0966867600983
ACH-000410,-0.437838242557
ACH-000411,-0.152845471832
ACH-000414,-0.39498261345799995
ACH-000415,-0.311328081255
ACH-000416,-0.27014371928500003
ACH-000420,-0.29907878011
ACH-000421,-0.321564457074
ACH-000424,-0.6770394511460001
ACH-000425,-0.260264433934
ACH-000426,-0.0273644183514
ACH-000427,-0.36621160718699997
ACH-000433,-0.0069769861000500005
ACH-000436,-0.287735869846
ACH-000444,-0.261825814852
ACH-000445,-0.278106045809
ACH-000448,-0.455940953074
ACH-000450,-0.443347746667
ACH-000452,-0.311470909804
ACH-000454,-0.273341833137
ACH-000458,-0.109894304371
ACH-000459,-0.15545668801100002
ACH-000460,-0.363489323203
ACH-000461,-0.49258702308700003
ACH-000463,-0.22221327423300002
ACH-000464,-0.227294467835
ACH-000466,-0.499372345251
ACH-000467,-0.285493771195
ACH-000468,-0.34716814913800004
ACH-000469,-0.12493536502999998
ACH-000470,-0.210094250423
ACH-000471,-0.17487536790600003
ACH-000472,-0.287657089659
ACH-000473,-0.157218757127
ACH-000475,-0.204475819743
ACH-000476,-0.0665062356343
ACH-000477,-0.158899138308
ACH-000480,-0.11689953447000001
ACH-000481,-0.540381333544
ACH-000483,-0.29723718021699996
ACH-000484,-0.27660906745700004
ACH-000485,-0.113033908159
ACH-000486,-0.398131394445
ACH-000487,-0.22393968213000004
ACH-000488,-0.23491168481600003
ACH-000490,-0.329283190319
ACH-000491,-0.351790762207
ACH-000495,-0.28769107228199997
ACH-000496,-0.341223171318
ACH-000499,-0.489093657161
ACH-000500,-0.388922342663
ACH-000502,-0.13677651409000002
ACH-000503,-0.435943330494
ACH-000505,-0.358497583472
ACH-000507,-0.37243982373400003
ACH-000510,-0.31967427680300003
ACH-000511,-0.19826779026299998
ACH-000512,-0.457978586696
ACH-000516,-0.0761547629479
ACH-000517,-0.328776859974
ACH-000518,-0.209699699813
ACH-000520,-0.439858425112
ACH-000521,-0.170254038015
ACH-000522,-0.343083279468
ACH-000524,-0.16755071362600002
ACH-000527,-0.285540576619
ACH-000528,-0.226786300147
ACH-000537,-0.533210846233
ACH-000541,0.0913973940461
ACH-000542,-0.251470745945
ACH-000544,-0.437571301945
ACH-000545,-0.18254753863200002
ACH-000547,-0.327316767521
ACH-000548,-0.381292567998
ACH-000549,-0.0934684444661
ACH-000550,-0.21147136120700002
ACH-000552,-0.090944929593
ACH-000556,-0.166202945056
ACH-000557,-0.267302035972
ACH-000570,-0.293850320503
ACH-000571,-0.19827470156399998
ACH-000573,-0.447126478355
ACH-000576,-0.225104654544
ACH-000580,-0.367225598358
ACH-000584,-0.291236497752
ACH-000585,-0.47777585408600004
ACH-000588,-0.423505337737
ACH-000589,-0.250323306436
ACH-000591,-0.335181366598
ACH-000593,-0.37652534783200003
ACH-000600,-0.22370075943000003
ACH-000601,-0.224037266847
ACH-000604,-0.374650415
ACH-000605,-0.194720127716
ACH-000606,-0.203695514534
ACH-000608,-0.183067540876
ACH-000614,-0.261275421465
ACH-000616,-0.0325641398851
ACH-000618,-0.329390475032
ACH-000619,-0.25888498515700004
ACH-000620,-0.355955050825
ACH-000621,-0.20115949111200002
ACH-000622,-0.33105909055
ACH-000623,-0.339093516429
ACH-000624,-0.24550506043900003
ACH-000627,-0.198831528444
ACH-000630,-0.288511203645
ACH-000632,-0.285340870892
ACH-000633,-0.14664833815
ACH-000637,-0.144324244751
ACH-000638,-0.437406939217
ACH-000646,-0.151996933923
ACH-000647,-0.38939867845799997
ACH-000648,-0.0913616597115
ACH-000649,-0.33582414241499997
ACH-000651,-0.293429831693
ACH-000652,-0.30179594458299996
ACH-000653,-0.32529625011
ACH-000657,-0.265044017037
ACH-000658,-0.17671970238499998
ACH-000661,-0.277944336989
ACH-000662,-0.0231473601402
ACH-000663,-0.114893027171
ACH-000665,-0.321396237222
ACH-000671,-0.159055146497
ACH-000673,-0.301794048472
ACH-000676,-0.24187052962699998
ACH-000677,-0.234452279012
ACH-000681,-0.17068392054099998
ACH-000682,-0.233534476767
ACH-000683,-0.184301263415
ACH-000684,-0.476236189944
ACH-000688,-0.149076862614
ACH-000693,-0.429964540061
ACH-000694,-0.41665985652099996
ACH-000695,-0.37832810173
ACH-000696,-0.14967164779
ACH-000697,-0.19156209728300003
ACH-000699,-0.274883727867
ACH-000701,-0.379174097149
ACH-000706,-0.294742837649
ACH-000711,-0.354456672189
ACH-000713,-0.401405022536
ACH-000714,-0.159127256096
ACH-000718,-0.188632468367
ACH-000720,-0.290922072015
ACH-000721,-0.2463465057
ACH-000724,-0.241892139256
ACH-000725,-0.577790024625
ACH-000732,-0.17474349035999998
ACH-000734,-0.240418672172
ACH-000735,-0.263281261769
ACH-000736,-0.240531367713
ACH-000738,-0.291107632303
ACH-000746,-0.129889600499
ACH-000747,-0.183506708731
ACH-000748,-0.20486786205
ACH-000753,-0.289043382847
ACH-000756,-0.317223559815
ACH-000757,-0.279078012511
ACH-000758,-0.223125180307
ACH-000760,-0.35384161703199996
ACH-000763,-0.47812224549800003
ACH-000764,-0.34442228898000005
ACH-000765,-0.22285433425
ACH-000766,-0.17120903418400002
ACH-000767,-0.43597942673900003
ACH-000768,-0.349792506717
ACH-000769,-0.149594792349
ACH-000770,-0.11567288234999999
ACH-000771,-0.202949502696
ACH-000773,-0.38437626608099995
ACH-000776,-0.16912829328499998
ACH-000777,-0.367476257184
ACH-000778,-0.234613348088
ACH-000781,-0.29766104024900003
ACH-000782,-0.21011102607299997
ACH-000783,-0.32092328285300004
ACH-000784,-0.32378954125500004
ACH-000785,-0.47440027170500004
ACH-000787,-0.23088560641800002
ACH-000788,-0.242552388114
ACH-000791,-0.40291774919100004
ACH-000792,-0.312498918931
ACH-000794,-0.41955585428900005
ACH-000796,-0.28310266407400003
ACH-000799,-0.189713563052
ACH-000800,-0.315406253996
ACH-000802,-0.284798437391
ACH-000804,-0.62082950647
ACH-000805,-0.204971782703
ACH-000809,-0.404238804344
ACH-000810,-0.15696428263599999
ACH-000811,-0.270885025245
ACH-000817,0.0724989313126
ACH-000819,-0.118774760965
ACH-000820,-0.6908910673950001
ACH-000821,-0.35993949346
ACH-000822,-0.131967057638
ACH-000823,-0.21877374438799999
ACH-000824,-0.187194424085
ACH-000827,-0.27484145900199997
ACH-000829,-0.224126043346
ACH-000831,-0.39042522822
ACH-000832,-0.330952997338
ACH-000833,-0.316070942563
ACH-000834,-0.0718076672587
ACH-000835,-0.064938432496
ACH-000836,-0.24247472141399998
ACH-000837,-0.355923324489
ACH-000838,-0.275799502139
ACH-000839,-0.0282220232328
ACH-000840,-0.236363739089
ACH-000841,-0.504724173649
ACH-000843,-0.174200873488
ACH-000846,-0.299808961823
ACH-000847,-0.406843826646
ACH-000848,-0.270893375088
ACH-000849,-0.474362379672
ACH-000851,-0.0192352782621
ACH-000855,-0.348212225005
ACH-000856,-0.230174720108
ACH-000858,-0.241624081627
ACH-000859,-0.416336070962
ACH-000861,-0.30975711806699996
ACH-000862,-0.13187683117000001
ACH-000865,-0.296697378083
ACH-000866,-0.24024045198600003
ACH-000867,-0.191057395016
ACH-000869,-0.312016049498
ACH-000872,-0.16566507371
ACH-000873,-0.13501527038
ACH-000876,-0.06588754608570001
ACH-000878,-0.502387334059
ACH-000880,-0.16556070861
ACH-000881,-0.293519303124
ACH-000882,-0.23154673643000004
ACH-000884,-0.291965955693
ACH-000885,-0.35225370099799996
ACH-000887,-0.2607569211
ACH-000888,-0.302362806593
ACH-000889,-0.21165067468600002
ACH-000890,-0.318684926648
ACH-000896,-0.41925947935900004
ACH-000898,-0.289051794626
ACH-000900,-0.159413347757
ACH-000901,-0.293397780585
ACH-000905,-0.42952985746600003
ACH-000906,-0.285509907794
ACH-000907,-0.338005958931
ACH-000910,-0.25931472482900003
ACH-000911,-0.28602485456300003
ACH-000912,-0.193214512784
ACH-000913,-0.199177744493
ACH-000915,-0.527407998124
ACH-000916,-0.0535732149854
ACH-000917,-0.350101089546
ACH-000921,-0.272431623919
ACH-000924,-0.154862385095
ACH-000926,-0.282336435554
ACH-000928,-0.0806638807972
ACH-000929,-0.41328559920100005
ACH-000932,-0.433693818723
ACH-000935,-0.07532306878600001
ACH-000936,-0.252753358789
ACH-000937,-0.409348457859
ACH-000938,-0.287174251511
ACH-000939,-0.238310520211
ACH-000941,-0.168301016834
ACH-000943,-0.322157521319
ACH-000946,-0.290829401307
ACH-000947,-0.300277792613
ACH-000948,-0.444194351173
ACH-000950,-0.129026003973
ACH-000953,-0.304155914189
ACH-000957,-0.30375456126600003
ACH-000958,-0.34504996416199996
ACH-000960,-0.217098339954
ACH-000963,0.00411564061445
ACH-000968,-0.42821594379199995
ACH-000969,-0.36916141333
ACH-000973,-0.250163129401
ACH-000974,-0.20660358085299999
ACH-000975,-0.30109008610599997
ACH-000976,-0.227273197612
ACH-000978,-0.523567488378
ACH-000980,-0.27408682919300004
ACH-000984,-0.266826343429
ACH-000986,-0.227521015883
ACH-000988,-0.25451716314399997
ACH-000993,-0.252049963722
ACH-000994,-0.35773301287799997
ACH-000996,-0.311859398369
ACH-001001,-0.442938711258
ACH-001020,-0.09925653729499999
ACH-001028,-0.249771894895
ACH-001031,-0.329721677509
ACH-001038,-0.305378559209
ACH-001048,-0.17371671832600002
ACH-001050,-0.377028962781
ACH-001053,-0.223387389378
ACH-001054,-0.317862264928
ACH-001061,-0.22530683997099998
ACH-001067,-0.21201569244000001
ACH-001075,-0.294228212823
ACH-001096,-0.357452808042
ACH-001128,-0.340560820045
ACH-001134,-0.19010001631700002
ACH-001151,-0.502687384948
ACH-001163,-0.510812643811
ACH-001164,-0.348324867916
ACH-001173,-0.0793219103855
ACH-001183,-0.338405710194
ACH-001184,-0.416791969024
ACH-001190,-0.332027841293
ACH-001192,-0.264535133408
ACH-001193,-0.10744358153799999
ACH-001196,-0.304112819988
ACH-001197,-0.0993881632248
ACH-001205,-0.384554003776
ACH-001211,-0.321059177386
ACH-001212,-0.42264498626900004
ACH-001228,-0.456852421855
ACH-001232,-0.2598610515
ACH-001239,-0.0853439649736
ACH-001274,-0.141953818858
ACH-001275,-0.290422550165
ACH-001277,-0.18277851954500002
ACH-001278,-0.137385614376
ACH-001280,-0.0731073886975
ACH-001283,-0.406347426251
ACH-001289,-0.25206753503400003
ACH-001295,-0.259588741399
ACH-001300,-0.237658326527
ACH-001301,-0.50445106448
ACH-001302,-0.208344597018
ACH-001303,-0.317805271149
ACH-001306,-0.504973536614
ACH-001318,-0.24534640732299998
ACH-001322,-0.339400585313
ACH-001328,-0.27913898193000003
ACH-001332,-0.156722930556
ACH-001333,-0.0652062266277
ACH-001336,-0.038247170666199995
ACH-001340,-0.173800182629
ACH-001346,-0.18451385585299998
ACH-001353,-0.217837828453
ACH-001354,-0.712856634552
ACH-001367,-0.0791552671633
ACH-001368,-0.279926033809
ACH-001374,-0.011066979135200002
ACH-001375,-0.288137473792
ACH-001377,-0.371503522032
ACH-001380,-0.295437965277
ACH-001391,-0.5166194788530001
ACH-001407,-0.535028069599
ACH-001408,-0.5451576549889999
ACH-001413,-0.265915161647
ACH-001430,0.329375334648
ACH-001431,-0.230532092059
ACH-001450,-0.408202768355
ACH-001496,-0.292291321206
ACH-001500,-0.150470317943
ACH-001521,-0.08302109111
ACH-001523,-0.221351563119
ACH-001532,-0.465217627884
ACH-001536,-0.204027509204
ACH-001550,-0.378730686226
ACH-001552,-0.263355998961
ACH-001554,-0.375167263777
ACH-001645,-0.254658268206
ACH-001654,-0.348645546994
ACH-001715,-0.316606805984
ACH-001735,-0.09416288264860001
ACH-001736,-0.247139341727
ACH-001737,-0.659085190196
ACH-001740,-0.42713760380599997
ACH-001745,-0.242387700004
ACH-001750,-0.5605939924159999
ACH-001765,-0.330931605127
ACH-001956,-0.352228001751
ACH-001957,-0.17808259001200002
