,HTR3C (170572)
ACH-000004,-0.130496955369
ACH-000007,-0.0321807119568
ACH-000009,-0.0306409133506
ACH-000011,0.15099381476
ACH-000012,-0.0709383153225
ACH-000013,0.0
ACH-000014,-0.114184560328
ACH-000015,-0.07422550106
ACH-000017,-0.0955526131361
ACH-000018,-0.20645194788
ACH-000019,0.11834127476299999
ACH-000021,0.0864781337625
ACH-000022,-0.168083386667
ACH-000025,-0.277813191582
ACH-000028,-0.00771281292383
ACH-000030,0.05873586825569999
ACH-000035,-0.0662904710537
ACH-000036,0.047681760102900005
ACH-000037,-0.073571342869
ACH-000039,-0.0508957037517
ACH-000040,-0.0903587823124
ACH-000041,0.135611122204
ACH-000042,-0.030814634427099995
ACH-000045,0.043890259486
ACH-000047,0.112982264821
ACH-000052,0.249134007927
ACH-000053,-0.0733626798416
ACH-000054,-0.0343776706511
ACH-000055,-0.04833020294919999
ACH-000060,-0.132749454939
ACH-000067,-0.146288523339
ACH-000070,-0.0088632603935
ACH-000075,0.31526485006
ACH-000078,0.11302300008199999
ACH-000082,-0.0631251118507
ACH-000085,-0.0221792248277
ACH-000086,-0.214114148935
ACH-000087,-0.177996362895
ACH-000092,0.009850715443590001
ACH-000095,-0.018879011619099998
ACH-000097,0.1210790982
ACH-000098,-0.067066888563
ACH-000099,-0.0282933909721
ACH-000108,0.120977124674
ACH-000113,0.0660488540741
ACH-000115,-0.09921068116760001
ACH-000116,-0.0370775003742
ACH-000118,0.10571331136499999
ACH-000120,0.209625601316
ACH-000123,0.08176759864310001
ACH-000127,-0.007910943780819999
ACH-000128,-0.22848773534400002
ACH-000132,-0.0789393758497
ACH-000133,0.0119248353137
ACH-000137,-0.116061397036
ACH-000138,0.11042406354800001
ACH-000142,-0.07944353434519999
ACH-000143,0.016256589608
ACH-000146,-0.0412554415808
ACH-000148,0.056674373556199996
ACH-000150,0.127986730211
ACH-000152,-0.0207362005341
ACH-000153,-0.023413381780699998
ACH-000159,-0.022455404956200003
ACH-000160,-0.058958608082499996
ACH-000163,-0.0787409995706
ACH-000167,0.15174619374099999
ACH-000168,-0.1260243588
ACH-000169,0.04381430275190001
ACH-000178,0.0487229009176
ACH-000182,-0.14929712568700002
ACH-000183,0.0166741653071
ACH-000188,0.0874865365717
ACH-000189,0.0649720788433
ACH-000190,-0.162104006163
ACH-000198,-0.21817482869000002
ACH-000204,-0.127089739541
ACH-000206,0.31530571099300003
ACH-000207,0.122941703948
ACH-000211,0.0786814927459
ACH-000215,-0.00283436258762
ACH-000221,-0.021564348361299997
ACH-000222,-0.0171540135742
ACH-000223,0.0791579610908
ACH-000226,0.20904586732299998
ACH-000227,0.041586987383800005
ACH-000228,0.012852621957100002
ACH-000231,-0.0751126534206
ACH-000232,-0.0429245300997
ACH-000233,0.00654011038497
ACH-000234,-0.0385420836601
ACH-000235,0.043195997205300006
ACH-000237,0.0405019232873
ACH-000238,0.142968153609
ACH-000243,0.0317528303429
ACH-000244,-0.148325379528
ACH-000246,0.11313771417400001
ACH-000248,-0.025813403062900003
ACH-000250,-0.022686611674
ACH-000251,-0.053429073378099996
ACH-000253,0.0301484477636
ACH-000255,0.0269812921594
ACH-000256,0.213901145112
ACH-000257,-0.24553186335000002
ACH-000258,0.101165449819
ACH-000259,0.039887086633
ACH-000260,0.0320736798886
ACH-000261,-0.114805174942
ACH-000262,-0.0380191338386
ACH-000263,-0.192822833761
ACH-000264,0.0631949193309
ACH-000265,0.10744359179000001
ACH-000266,-0.036364563396699995
ACH-000272,0.047341504431800005
ACH-000273,0.189620835344
ACH-000274,-0.0370714215323
ACH-000277,-0.04591232431609999
ACH-000278,0.0322016943102
ACH-000279,-0.15382018112
ACH-000280,-0.052466559667800006
ACH-000281,-0.0545864765137
ACH-000288,0.033137299078799996
ACH-000291,-0.0035419836927199997
ACH-000293,-0.030537191475700002
ACH-000294,-0.0472129516973
ACH-000295,-0.348352629976
ACH-000296,0.16799880938
ACH-000302,0.0579344958021
ACH-000304,0.0647760845907
ACH-000307,-0.025715034020899998
ACH-000308,-0.000637567776329
ACH-000310,-0.06954872070519999
ACH-000311,0.23602155501999997
ACH-000312,0.058902229014999995
ACH-000315,-0.138062790156
ACH-000316,0.07833524814689999
ACH-000317,0.188249817049
ACH-000318,0.006192775100829999
ACH-000319,-0.023653529367400002
ACH-000320,0.134962309701
ACH-000322,0.304589730082
ACH-000323,0.044900350913899996
ACH-000324,-0.0268095108534
ACH-000329,-0.0781385632635
ACH-000330,-0.0525334751021
ACH-000331,0.10270249901799999
ACH-000332,0.0678522087549
ACH-000334,0.0840089772483
ACH-000335,0.115150996731
ACH-000336,-0.32055522194499997
ACH-000337,-0.00620227400704
ACH-000339,0.08117179157019999
ACH-000341,0.136093649457
ACH-000348,0.131348154121
ACH-000350,-0.10398949727
ACH-000352,-0.0526598037447
ACH-000356,0.13305113994999998
ACH-000361,0.154031247111
ACH-000362,-0.0129718090321
ACH-000363,0.0256205340271
ACH-000364,0.020586665733900004
ACH-000365,-0.123413310043
ACH-000366,-0.20525593434099998
ACH-000368,0.056830612490300005
ACH-000374,0.189449643286
ACH-000375,0.028796748711500002
ACH-000376,0.14468330300100002
ACH-000381,0.19203722620799998
ACH-000383,0.015187164458700001
ACH-000387,-0.0579735879077
ACH-000389,0.0798886155793
ACH-000390,0.125226621323
ACH-000393,-0.0914867111931
ACH-000395,0.0696315558163
ACH-000397,0.0129302452535
ACH-000401,0.00549574301064
ACH-000402,-0.153387775615
ACH-000403,0.036911792650599996
ACH-000404,0.029534305095900003
ACH-000406,-0.0762599169692
ACH-000407,-0.0028825349712100004
ACH-000408,-0.18617333682999998
ACH-000410,-0.0657175410183
ACH-000411,0.13899995444399998
ACH-000414,0.133340866378
ACH-000415,0.142814808384
ACH-000416,-0.06442253485840001
ACH-000420,0.120929952787
ACH-000421,-0.0505503008809
ACH-000424,-0.0211897511534
ACH-000425,0.094288069055
ACH-000426,-0.203754925147
ACH-000427,0.16600662955999998
ACH-000433,-0.0187945278549
ACH-000436,-0.0361799450228
ACH-000444,-0.170248871925
ACH-000445,0.258256835049
ACH-000448,0.09749714480289999
ACH-000450,-0.075634553684
ACH-000452,-0.077590650773
ACH-000454,0.0252074613879
ACH-000458,0.34508718536399996
ACH-000459,-0.23931849911699998
ACH-000460,0.0513280092178
ACH-000461,-0.09530128325300001
ACH-000463,0.171108470141
ACH-000464,-0.11488657159299999
ACH-000466,0.102976803044
ACH-000467,-0.0431648273291
ACH-000468,0.157621291079
ACH-000469,0.023320743247199998
ACH-000470,-0.264633113178
ACH-000471,-0.0599719539587
ACH-000472,-0.0714482042628
ACH-000473,0.20233221858199998
ACH-000475,-0.105503195635
ACH-000476,0.053769601750099996
ACH-000477,-0.00581591023102
ACH-000480,0.21659971258000002
ACH-000481,-0.134392357327
ACH-000483,-0.055158268945000005
ACH-000484,-0.214465643634
ACH-000485,-0.034520042962500004
ACH-000486,0.0386147868825
ACH-000487,-0.0255654427379
ACH-000488,-0.0320521268523
ACH-000490,-0.0367162982986
ACH-000491,-0.112968278233
ACH-000495,-0.024213232532700003
ACH-000496,0.0406800899135
ACH-000499,-0.0766170633846
ACH-000500,0.654839169816
ACH-000502,0.165645673031
ACH-000503,-0.0232349263773
ACH-000505,-0.08046726289719999
ACH-000507,0.0227429018963
ACH-000510,0.0802653787246
ACH-000511,-0.0691794785468
ACH-000512,-0.222982013431
