,TNFSF13B (10673)
ACH-000004,0.0408782490209
ACH-000007,-0.019117865444900004
ACH-000009,0.0648446452676
ACH-000011,0.112941986021
ACH-000012,0.07057951760089999
ACH-000013,0.0322319069469
ACH-000014,0.0772262244165
ACH-000015,-0.0416835761309
ACH-000017,0.103576071895
ACH-000018,-0.104581299632
ACH-000019,0.252103024549
ACH-000021,0.044062285396300006
ACH-000022,0.0748332025078
ACH-000025,0.053007026586999996
ACH-000028,0.120111595485
ACH-000030,0.0005657237685720001
ACH-000035,0.17787575784499998
ACH-000036,0.0460861367335
ACH-000037,0.126733473091
ACH-000039,-0.103940582389
ACH-000040,-0.0159682170328
ACH-000041,-0.21779871652
ACH-000042,0.149820670475
ACH-000045,-0.025716104191
ACH-000047,0.07888738874739999
ACH-000052,0.24089196088000003
ACH-000053,0.0814887492203
ACH-000054,-0.0970173824281
ACH-000055,-0.036209784084900005
ACH-000060,-0.0247276636387
ACH-000067,-0.027990293007
ACH-000070,0.13309729297700001
ACH-000075,0.0687213974112
ACH-000078,0.016868280569999998
ACH-000082,-0.0113778891344
ACH-000085,0.251679505198
ACH-000086,0.162239244126
ACH-000087,-0.018566412701000002
ACH-000092,0.0027949444546799995
ACH-000095,0.033927126929799996
ACH-000097,0.037077598322400006
ACH-000098,0.0690869950357
ACH-000099,0.0065264508589
ACH-000108,0.026370247535299998
ACH-000113,0.0023724291023600004
ACH-000115,-0.246852889021
ACH-000116,0.10811076303099999
ACH-000118,0.0438214752443
ACH-000120,0.114295288116
ACH-000123,-0.0161765797226
ACH-000127,0.05990395257540001
ACH-000128,-0.10508181013699999
ACH-000132,0.00700634112649
ACH-000133,0.0892256501274
ACH-000137,0.213122073415
ACH-000138,-0.024177701715700002
ACH-000142,0.08545964798530001
ACH-000143,0.0134271985935
ACH-000146,-0.0535171868152
ACH-000148,0.06884317497089999
ACH-000150,0.106535072483
ACH-000152,-0.0585179336604
ACH-000153,0.0914183622373
ACH-000159,0.0578336318272
ACH-000160,0.340151213071
ACH-000163,0.07404957833789999
ACH-000167,-0.058019432455
ACH-000168,-0.320118357405
ACH-000169,0.0760390292802
ACH-000178,0.100817903719
ACH-000182,0.0639333461082
ACH-000183,0.180762424296
ACH-000188,0.105748528112
ACH-000189,0.128612354123
ACH-000190,0.218754681426
ACH-000198,0.0165821970452
ACH-000204,0.190688766188
ACH-000206,0.25371578871100003
ACH-000207,0.113026310194
ACH-000211,0.0563248853968
ACH-000215,0.0159777114635
ACH-000221,0.052968054017699995
ACH-000222,0.0344257883524
ACH-000223,0.0716985225004
ACH-000226,0.054699874251899996
ACH-000227,-0.116277084432
ACH-000228,-0.005824657895770001
ACH-000231,0.132292016319
ACH-000232,-0.06061862726509999
ACH-000233,-0.0344170870153
ACH-000234,0.006952988875420001
ACH-000235,0.0267375946504
ACH-000237,0.0494871977123
ACH-000238,-0.206342262637
ACH-000243,-0.0032373188660700003
ACH-000244,-0.10627662516599999
ACH-000246,0.0158693852307
ACH-000248,0.112192075888
ACH-000250,0.111219230441
ACH-000251,0.447134926143
ACH-000253,0.031691879579099996
ACH-000255,0.00730597800482
ACH-000256,0.17563486613499998
ACH-000257,0.0525490094783
ACH-000258,0.0707789303943
ACH-000259,-0.043398066925
ACH-000260,0.018448313591700002
ACH-000261,0.0275109962709
ACH-000262,0.0612161082448
ACH-000263,0.0808199768363
ACH-000264,0.0191630522599
ACH-000265,0.0651253370191
ACH-000266,0.04934804682919999
ACH-000272,-0.101245828208
ACH-000273,0.0311347392788
ACH-000274,-0.014619095655
ACH-000277,0.10012757621400001
ACH-000278,0.0101599540852
ACH-000279,-0.0270492534753
ACH-000280,0.110094817965
ACH-000281,-0.273429321964
ACH-000288,-0.0863163501576
ACH-000291,0.101164841359
ACH-000293,0.120540357786
ACH-000294,-0.08351991661119999
ACH-000295,0.0611918378636
ACH-000296,-0.0302151535738
ACH-000302,-0.0472588950132
ACH-000304,-0.00044375931311200004
ACH-000307,0.0754095158536
ACH-000308,0.015667956547299997
ACH-000310,-0.11386394801899999
ACH-000311,-0.19670267006099998
ACH-000312,0.11479513704399999
ACH-000315,0.16974760046
ACH-000316,0.0457610026424
ACH-000317,0.140353110199
ACH-000318,0.205756310693
ACH-000319,0.133777232044
ACH-000320,0.07510378353510001
ACH-000322,0.0114340996869
ACH-000323,0.0986431180875
ACH-000324,-0.019442811718900003
ACH-000329,0.0107323640288
ACH-000330,0.057885198201
ACH-000331,0.059922048065
ACH-000332,0.0537164467342
ACH-000334,-0.125942981765
ACH-000335,0.055173820314600004
ACH-000336,0.156250190223
ACH-000337,0.0700122478519
ACH-000339,0.141689937875
ACH-000341,-0.092428946366
ACH-000348,0.08091260643069999
ACH-000350,0.110317382109
ACH-000352,0.127656792366
ACH-000356,0.0795955146864
ACH-000361,-0.20145473911800002
ACH-000362,0.0250935697821
ACH-000363,0.206252787701
ACH-000364,0.116268477939
ACH-000365,0.0689233165485
ACH-000366,0.06944392756180001
ACH-000368,0.141495368992
ACH-000374,-0.08736615935730001
ACH-000375,-0.244630191738
ACH-000376,0.0663802992844
ACH-000381,0.0674116813806
ACH-000383,-0.013589128481299999
ACH-000387,0.022569238209700002
ACH-000389,-0.09857135200989998
ACH-000390,0.08010867040030001
ACH-000393,0.0830074736817
ACH-000395,-0.0137502627218
ACH-000397,0.0422954419317
ACH-000401,-0.113201014344
ACH-000402,0.182005449449
ACH-000403,0.034901542232599995
ACH-000404,-0.0706292931743
ACH-000406,-0.028532842306499998
ACH-000407,-0.026690423950099997
ACH-000408,0.266709333866
ACH-000410,0.0526598671607
ACH-000411,0.11251325494100001
ACH-000414,-0.149447284673
ACH-000415,0.083733664739
ACH-000416,0.0398977626618
ACH-000420,0.151137312331
ACH-000421,0.00904426055917
ACH-000424,-0.21644437975900002
ACH-000425,0.07888519049380001
ACH-000426,0.11180648320900001
ACH-000427,0.208526956184
ACH-000433,0.184339178681
ACH-000436,0.031359569536
ACH-000444,0.0028500566881900003
ACH-000445,-0.31008008564
ACH-000448,0.0374644125524
ACH-000450,-0.102852428957
ACH-000452,0.142558344055
ACH-000454,0.124103285995
ACH-000458,0.132207614913
ACH-000459,0.14786170826300002
ACH-000460,0.08521805526159999
ACH-000461,0.179479664393
