,FGB (2244)
ACH-000004,0.004514970981060001
ACH-000007,0.028750819192900002
ACH-000009,0.25431879394400003
ACH-000011,0.27501887591400004
ACH-000012,0.15071211439
ACH-000013,0.21827905658900001
ACH-000014,0.0606959711356
ACH-000015,-0.0059300607863699995
ACH-000017,0.156145978487
ACH-000018,0.126151302094
ACH-000019,0.144642446659
ACH-000021,0.230189729978
ACH-000022,0.153316200806
ACH-000025,0.20953880882399997
ACH-000028,0.164006875364
ACH-000030,0.231270998101
ACH-000035,0.20643210055
ACH-000036,0.10874449139900001
ACH-000037,0.163738921076
ACH-000039,0.21944169573800001
ACH-000040,0.190710573473
ACH-000041,0.106910056384
ACH-000042,0.09839175605969999
ACH-000045,0.0786828468765
ACH-000047,0.052127863614699996
ACH-000052,0.24573890681899999
ACH-000053,0.05715864256440001
ACH-000054,0.12913983117900002
ACH-000055,0.0466559088507
ACH-000060,0.0581891765378
ACH-000067,0.429130788892
ACH-000070,0.07583464174039999
ACH-000075,0.15853045749800002
ACH-000078,-0.0252520261331
ACH-000082,0.204039492971
ACH-000085,0.22785932513300003
ACH-000086,0.127032613124
ACH-000087,0.0260877270517
ACH-000092,0.065888050584
ACH-000095,0.188728025261
ACH-000097,0.287109682591
ACH-000098,0.11263727005799999
ACH-000099,0.212385587009
ACH-000108,0.19310708087099998
ACH-000113,0.19504179518800002
ACH-000115,0.193283782409
ACH-000116,0.203692574836
ACH-000118,0.293483737744
ACH-000120,0.171528591906
ACH-000123,0.262097315756
ACH-000127,0.213272069019
ACH-000128,0.282873242631
ACH-000132,0.12132270369899999
ACH-000133,0.155407747465
ACH-000137,0.179529939038
ACH-000138,0.246679964423
ACH-000142,0.117999239374
ACH-000143,0.027728481547500003
ACH-000146,0.17001789074
ACH-000148,0.14408758694499998
ACH-000150,0.227399278024
ACH-000152,0.181750333495
ACH-000153,0.440701083672
ACH-000159,0.0181835851339
ACH-000160,0.20619656594
ACH-000163,0.09592047698839999
ACH-000167,0.27091236199700003
ACH-000168,-0.0277222968388
ACH-000169,0.19152121862100002
ACH-000178,0.171342797784
ACH-000182,0.263613870165
ACH-000183,0.0899976828874
ACH-000188,0.25682486957
ACH-000189,0.35603076359700003
ACH-000190,0.240598484985
ACH-000198,0.10883173866599999
ACH-000204,0.44060722423999993
ACH-000206,0.18983216978300002
ACH-000207,0.203469281607
ACH-000211,-0.006483538617060001
ACH-000215,0.0827229602753
ACH-000221,-0.0241050354072
ACH-000222,0.256314001582
ACH-000223,0.08895603752520001
ACH-000226,0.222096654412
ACH-000227,0.171442744811
ACH-000228,0.142323697404
ACH-000231,0.125827796271
ACH-000232,0.172801770663
ACH-000233,0.215646254446
ACH-000234,0.15036232117999998
ACH-000235,0.15704214323
ACH-000237,0.150508024058
ACH-000238,0.039321238028800005
ACH-000243,0.15201014590999998
ACH-000244,0.25538964051699997
ACH-000246,0.17062951352800002
ACH-000248,0.27231157393399996
ACH-000250,0.09006782814089999
ACH-000251,0.08739363276930001
ACH-000253,0.260016702489
ACH-000255,0.23878256440499998
ACH-000256,0.16856830592099997
ACH-000257,0.371828245665
ACH-000258,0.444375881172
ACH-000259,0.208563922061
ACH-000260,0.19298128690699998
ACH-000261,0.0816403831258
ACH-000262,0.333923372615
ACH-000263,0.00978021213201
ACH-000264,0.00819012432392
ACH-000265,0.114536005009
ACH-000266,0.11715468454500001
ACH-000272,0.162830355209
ACH-000273,0.15710459351
ACH-000274,0.136573709389
ACH-000277,0.0377899677215
ACH-000278,0.21580004005
ACH-000279,0.14031099858100002
ACH-000280,0.1181557715
ACH-000281,0.20920720543699997
ACH-000288,0.09941645297
ACH-000291,0.25739808183400004
ACH-000293,0.0129779599945
ACH-000294,0.019962399897900003
ACH-000295,0.07837436113719999
ACH-000296,0.209091346334
ACH-000302,0.0933489506556
ACH-000304,-0.049268209663399995
ACH-000307,0.0959753015157
ACH-000308,0.103626640414
ACH-000310,0.17671546978900002
ACH-000311,0.233822380897
ACH-000312,0.25625978801399996
ACH-000315,-0.109760614768
ACH-000316,-0.0571646099896
ACH-000317,0.0375977678106
ACH-000318,0.159613768244
ACH-000319,0.18013580985599997
ACH-000320,0.204810707852
ACH-000322,0.132704437593
ACH-000323,0.0679371203488
ACH-000324,0.110395054856
ACH-000329,0.175710818013
ACH-000330,0.016133875364999998
ACH-000331,0.175699220997
ACH-000332,0.191857983032
ACH-000334,0.265944675025
ACH-000335,0.117819744781
ACH-000336,0.0298513701133
ACH-000337,0.0684822500375
ACH-000339,0.138419016459
ACH-000341,-0.0796446541943
ACH-000348,0.169778519429
ACH-000350,0.154650437243
ACH-000352,0.139208329938
ACH-000356,0.233131573937
ACH-000361,0.131353172163
ACH-000362,0.0984537504225
ACH-000363,0.145390994738
ACH-000364,0.221287958308
ACH-000365,0.14067746996799999
ACH-000366,0.0993994929723
ACH-000368,0.0608088963389
ACH-000374,-0.028047919839999998
ACH-000375,0.126183508003
ACH-000376,0.0790382336306
ACH-000381,0.167989385453
ACH-000383,0.183190616576
ACH-000387,0.038510295784999996
ACH-000389,0.213202202866
ACH-000390,0.180762614871
ACH-000393,0.16471627167300001
ACH-000395,0.232970712821
ACH-000397,0.176662244355
ACH-000401,0.192742959481
ACH-000402,-0.0907505919709
ACH-000403,0.162465342653
ACH-000404,0.153353197645
ACH-000406,0.164203590057
ACH-000407,0.17518848380399998
ACH-000408,0.0363805931942
ACH-000410,0.17374054153700003
ACH-000411,0.324039928841
ACH-000414,0.207196427093
ACH-000415,0.15221029995
ACH-000416,0.104645847673
ACH-000420,-0.112744437375
ACH-000421,0.19791361355700002
ACH-000424,-0.0155492450203
ACH-000425,0.0695890629702
ACH-000426,0.179922309587
ACH-000427,0.00876859052536
ACH-000433,0.14185356693600001
ACH-000436,0.105349651236
ACH-000444,0.0945989818059
ACH-000445,0.145944041932
ACH-000448,0.16461881070599999
ACH-000450,-0.07202995163930001
ACH-000452,0.0897855066942
ACH-000454,0.055818550202900004
ACH-000458,0.22185892990800002
ACH-000459,0.14979802676200002
ACH-000460,0.155184638415
ACH-000461,0.114899825606
ACH-000463,0.0227926670162
ACH-000464,0.12251989233100001
ACH-000466,0.17076774879599999
ACH-000467,0.0828629522987
ACH-000468,0.0772188809137
ACH-000469,0.271547459381
ACH-000470,0.282147249627
ACH-000471,0.126924575215
ACH-000472,0.196603649481
ACH-000473,-0.09484414162930001
ACH-000475,0.23355400965999998
ACH-000476,0.143810341301
ACH-000477,0.491879849792
ACH-000480,0.224207583878
ACH-000481,0.174532901241
ACH-000483,-0.0257810638698
ACH-000484,0.159018628903
ACH-000485,0.15833816369
ACH-000486,0.09756554376019999
ACH-000487,0.0951311423414
ACH-000488,0.238421321026
ACH-000490,0.134488511594
ACH-000491,0.32369824895
ACH-000495,0.215939674168
ACH-000496,0.151627776537
ACH-000499,0.20922650946899998
ACH-000500,-0.104646648156
ACH-000502,0.179331933642
ACH-000503,0.0623738315288
ACH-000505,0.15761797228399999
ACH-000507,0.21697029864300002
ACH-000510,0.100722486495
ACH-000511,0.09545728741389999
ACH-000512,0.0125208774435
ACH-000516,0.11178921309499999
ACH-000517,0.205772899398
ACH-000518,0.257661471202
ACH-000520,0.0847323703279
ACH-000521,0.167569674694
ACH-000522,0.0661539794812
ACH-000524,0.266448202818
ACH-000527,0.102336319629
ACH-000528,0.20132289541099999
ACH-000537,0.220677959483
ACH-000541,0.09974104911350001
ACH-000542,0.17410135343400002
ACH-000544,0.327548137293
ACH-000545,0.08862178216769999
ACH-000547,0.139456594037
ACH-000548,0.21040648566
ACH-000549,0.0888276197882
ACH-000550,0.236099407071
ACH-000552,0.168049782563
ACH-000556,0.112971506068
ACH-000557,-0.0884694796062
ACH-000570,0.120001241525
ACH-000571,0.09938093892339998
ACH-000573,0.285302090452
ACH-000576,0.09162700415689999
ACH-000580,0.243602712856
ACH-000584,0.174207101111
ACH-000585,0.20647779542800002
ACH-000588,0.117225651609
ACH-000589,0.19650125005600003
ACH-000591,0.108147900969
ACH-000593,0.185976029608
ACH-000600,0.047967322539
ACH-000601,0.145650457624
ACH-000604,0.195337509054
ACH-000605,0.063858289569
ACH-000606,0.164792601235
ACH-000608,0.119959431643
ACH-000614,0.0308467430887
ACH-000616,0.133650831178
ACH-000618,0.0709866055558
ACH-000619,0.0642684180156
