,TRIM48 (79097)
ACH-000004,-0.0746284068422
ACH-000007,-0.340710457401
ACH-000009,-0.20082655140900002
ACH-000011,-0.431344425556
ACH-000012,-0.230934800084
ACH-000013,-0.288299882121
ACH-000014,-0.0635062334345
ACH-000015,-0.057125354179600005
ACH-000017,-0.296704991465
ACH-000018,-0.38341706433300005
ACH-000019,-0.213095465271
ACH-000021,-0.336628801628
ACH-000022,-0.21702750140799998
ACH-000025,-0.0880569647812
ACH-000028,-0.056365799156800005
ACH-000030,-0.26139922758699996
ACH-000035,-0.170626312156
ACH-000036,-0.22154344119199998
ACH-000037,-0.34047086261
ACH-000039,-0.270328452557
ACH-000040,-0.020593288558
ACH-000041,-0.316460088549
ACH-000042,-0.155091162593
ACH-000045,-0.338511174808
ACH-000047,-0.307968128031
ACH-000052,-0.191071945691
ACH-000053,-0.13187127834100001
ACH-000054,-0.35296909034400004
ACH-000055,-0.578856760061
ACH-000060,-0.20735122421500002
ACH-000067,-0.107587682729
ACH-000070,-0.353172066884
ACH-000075,-0.672392871292
ACH-000078,-0.13028597019000002
ACH-000082,-0.28996709797
ACH-000085,-0.08718597514000001
ACH-000086,-0.48499024255900003
ACH-000087,-0.31081339308
ACH-000092,-0.117679019834
ACH-000095,-0.367015228323
ACH-000097,-0.324225808184
ACH-000098,0.0135745617775
ACH-000099,-0.241121852291
ACH-000108,-0.443233807773
ACH-000113,-0.297238333463
ACH-000115,0.108530796716
ACH-000116,-0.281262454637
ACH-000118,-0.30904295826
ACH-000120,-0.33584498611599994
ACH-000123,-0.356408291519
ACH-000127,-0.219970126936
ACH-000128,-0.059929906180800005
ACH-000132,-0.284473222939
ACH-000133,-0.124212540217
ACH-000137,-0.205449669876
ACH-000138,-0.312438715623
ACH-000142,-0.291387394946
ACH-000143,-0.15889021856
ACH-000146,-0.210775034212
ACH-000148,-0.25882048286200005
ACH-000150,-0.131931288197
ACH-000152,-0.223710633307
ACH-000153,-0.297180030469
ACH-000159,-0.261454735688
ACH-000160,-0.0834253641882
ACH-000163,-0.04869209086180001
ACH-000167,-0.317594696412
ACH-000168,-0.250321307553
ACH-000169,-0.17939161038899998
ACH-000178,-0.192148343735
ACH-000182,-0.29607572920499997
ACH-000183,-0.549918673406
ACH-000188,-0.466467357465
ACH-000189,-0.506723751791
ACH-000190,-0.416764518868
ACH-000198,-0.30904740902399996
ACH-000204,-0.38913236726499995
ACH-000206,-0.5278059609260001
ACH-000207,-0.38732152895599997
ACH-000211,-0.25203579022
ACH-000215,-0.140562239122
ACH-000221,-0.320466628855
ACH-000222,-0.261521028639
ACH-000223,-0.20483805354100001
ACH-000226,-0.18794583269600001
ACH-000227,-0.180909945075
ACH-000228,-0.350979196789
ACH-000231,-0.360985317496
ACH-000232,-0.26740331631299996
ACH-000233,-0.261427661026
ACH-000234,-0.174168880366
ACH-000235,-0.23167447028700003
ACH-000237,-0.415605096799
ACH-000238,-0.21271688023200003
