,ANKS3 (124401)
ACH-000004,-0.12827676325999998
ACH-000007,-0.15718840389
ACH-000009,0.049652916513
ACH-000011,0.361652755511
ACH-000012,-0.32911192427499997
ACH-000013,-0.174664714899
ACH-000014,0.00177439766982
ACH-000015,-0.285490573825
ACH-000017,-0.120627036807
ACH-000018,-0.15581444791
ACH-000019,-0.1323042396
ACH-000021,-0.24274416194
ACH-000022,-0.146836485441
ACH-000025,-0.199800422387
ACH-000028,-0.0664125658605
ACH-000030,0.0171683396024
ACH-000035,-0.155618487395
ACH-000036,-0.0708541365367
ACH-000037,-0.0018273781974800002
ACH-000039,-0.039776681303900004
ACH-000040,-0.143547203286
ACH-000041,-0.00767546571846
ACH-000042,-0.162839234024
ACH-000045,-0.07995930354389999
ACH-000047,-0.21365849553
ACH-000052,-0.194321582154
ACH-000053,-0.223070347511
ACH-000054,-0.0165468686747
ACH-000055,-0.000590465376675
ACH-000060,-0.266820699646
ACH-000067,-0.062609821343
ACH-000070,0.00020091979301800001
ACH-000075,0.014921566645500001
ACH-000078,0.0191168983859
ACH-000082,-0.206026812653
ACH-000085,-0.194849107876
ACH-000086,-0.0950178028255
ACH-000087,-0.260461052049
ACH-000092,-0.150604663346
ACH-000095,-0.138630065535
ACH-000097,-0.17466183690200002
ACH-000098,-0.0079765005272
ACH-000099,0.057811782641900004
ACH-000108,-0.36658320399300004
ACH-000113,-0.286533693738
ACH-000115,-0.0492403777898
ACH-000116,-0.08290306611560001
ACH-000118,-0.103048725965
ACH-000120,-0.129437745714
ACH-000123,-0.30841091386799996
ACH-000127,-0.040208685982599995
ACH-000128,-0.057986847226
ACH-000132,-0.174504266013
ACH-000133,0.030898674374799998
ACH-000137,0.0022616679646799997
ACH-000138,0.0374744606016
ACH-000142,-0.16362646882200002
ACH-000143,-0.0485069013055
ACH-000146,-0.18970151037900002
ACH-000148,-0.27106949051
ACH-000150,-0.30053261599500003
ACH-000152,0.028338435713299998
ACH-000153,-0.07048945584289999
ACH-000159,-0.36137826062399997
ACH-000160,-0.243008407454
ACH-000163,-0.39352851556699997
ACH-000167,-0.148979218702
ACH-000168,-0.240829775641
ACH-000169,-0.0151166681329
ACH-000178,-0.0234719636608
ACH-000182,-0.083689762572
ACH-000183,-0.0129721992199
ACH-000188,0.0820392569627
ACH-000189,-0.27077499927
ACH-000190,-0.017271797876900002
ACH-000198,-0.164880055823
ACH-000204,-0.335430169604
ACH-000206,0.0409519470516
ACH-000207,-0.325888952562
ACH-000211,-0.056142164677099995
ACH-000215,-0.13239178146
ACH-000221,-0.112645553814
ACH-000222,-0.194874964201
ACH-000223,-0.0288674067563
ACH-000226,-0.0710965493128
ACH-000227,-0.43734845556199997
ACH-000228,-0.0849493452379
ACH-000231,-0.23519120045699998
ACH-000232,-0.0653762351294
ACH-000233,-0.132005439409
ACH-000234,0.0517505154073
ACH-000235,-0.18422832986600002
ACH-000237,-0.144715910961
ACH-000238,0.0139481463862
ACH-000243,-0.26075476654
ACH-000244,-0.279478702099
ACH-000246,-0.36355358608800004
ACH-000248,-0.0823228190543
ACH-000250,-0.0467114332693
ACH-000251,0.5787450772330001
ACH-000253,-0.0682585349801
ACH-000255,0.0739456628908
ACH-000256,-0.22117134450800002
ACH-000257,-0.425299685271
ACH-000258,-0.0926618560039
ACH-000259,-0.136185424438
ACH-000260,-0.19719090433400002
ACH-000261,-0.195690749737
ACH-000262,-0.1622201114
ACH-000263,-0.571415290991
ACH-000264,-0.180621004639
ACH-000265,-0.27128196667300003
ACH-000266,0.137229280027
ACH-000272,-0.216140381151
ACH-000273,0.0721421009522
ACH-000274,0.29410251639
ACH-000277,-0.141243239489
ACH-000278,0.062467044659
ACH-000279,-0.0612448342366
ACH-000280,-0.360003722024
ACH-000281,-0.00649574254828
ACH-000288,0.0626871770535
ACH-000291,-0.0979539904063
ACH-000293,-0.020970300493999998
ACH-000294,-0.136943441758
ACH-000295,-0.108399744485
ACH-000296,-0.0783799863238
ACH-000302,-0.369498973538
ACH-000304,0.044294494445
ACH-000307,-0.13237557783
ACH-000308,-0.550056664291
ACH-000310,-0.11805502019000001
ACH-000311,-0.276813358114
ACH-000312,-0.0440800720347
ACH-000315,-0.384218053469
ACH-000316,-0.406626806292
ACH-000317,-0.888442554504
ACH-000318,-0.0748051906809
ACH-000319,-0.228806118763
ACH-000320,-0.20638040579999997
ACH-000322,-0.320757805239
ACH-000323,-0.255227415739
ACH-000324,-0.39048070831500004
ACH-000329,-0.11134002696699999
ACH-000330,-0.052643525581700004
ACH-000331,-0.115113786149
ACH-000332,-0.142731284197
ACH-000334,-0.311496731544
ACH-000335,-0.223420269022
ACH-000336,-0.194644823642
ACH-000337,-0.0200556691531
ACH-000339,-0.129909247205
ACH-000341,0.036233503496
ACH-000348,-0.033172119371500004
ACH-000350,-0.163542323628
ACH-000352,-0.103190295723
ACH-000356,-0.07852402147439999
ACH-000361,-0.324607546389
ACH-000362,-0.105089691034
ACH-000363,-0.0834137404076
ACH-000364,-0.0359087731712
ACH-000365,-0.118049983749
ACH-000366,-0.113583846317
ACH-000368,0.146521169541
ACH-000374,-0.140300842925
ACH-000375,-0.213321700366
ACH-000376,-0.0304547111509
ACH-000381,-0.0273878784778
ACH-000383,-0.21964365875300002
ACH-000387,-0.19466096749000003
ACH-000389,0.246209822753
ACH-000390,-0.129232769015
ACH-000393,-0.11427856097200001
ACH-000395,-0.0189192234952
ACH-000397,-0.36181436594599997
ACH-000401,-0.11736214312000001
ACH-000402,-0.181684443393
ACH-000403,-0.0860025421682
ACH-000404,-0.141913345776
ACH-000406,-0.158921271535
ACH-000407,-0.12591106627
ACH-000408,-0.24111389895100002
ACH-000410,-0.0412684966472
ACH-000411,-0.17508603605999998
ACH-000414,-0.208849496077
ACH-000415,-0.174659205128
ACH-000416,-0.0759381181834
ACH-000420,-0.09870649206860001
ACH-000421,-0.24903767468899998
ACH-000424,-0.29518882434099997
ACH-000425,-0.200856595119
ACH-000426,-0.233666874507
ACH-000427,-0.17055279521400002
ACH-000433,-0.14707655039999998
ACH-000436,-0.08589808433879999
ACH-000444,-0.189989624306
ACH-000445,-0.161846393757
ACH-000448,-0.334875884588
ACH-000450,-0.196731971923
ACH-000452,-0.163534609968
ACH-000454,0.104671134882
ACH-000458,-0.131649638469
ACH-000459,0.0920928196808
ACH-000460,-0.21079448807300002
ACH-000461,-0.0503346739116
ACH-000463,-0.14352931370400002
ACH-000464,-0.055361793785199995
ACH-000466,-0.328719806829
ACH-000467,-0.025616142717400002
ACH-000468,-0.08406616774430001
ACH-000469,-0.044634679374500004
ACH-000470,0.12354700277899999
ACH-000471,-0.212177009298
ACH-000472,-0.249117986419
ACH-000473,-0.0728152215012
ACH-000475,-0.131806745674
ACH-000476,-0.880217576539
ACH-000477,-0.133412294972
ACH-000480,-0.154388741496
ACH-000481,-0.15255736704700001
ACH-000483,-0.177816508442
ACH-000484,-0.460593202574
ACH-000485,-0.00310463442906
ACH-000486,-0.160029940832
ACH-000487,-0.21601031401700002
ACH-000488,-0.15577434717900002
ACH-000490,-0.0296257554942
ACH-000491,-0.42827913613799995
ACH-000495,-0.56851131126
ACH-000496,-0.245042015331
ACH-000499,-0.169662630864
ACH-000500,-0.279824748684
ACH-000502,-0.22706921722600001
ACH-000503,-0.0904737062207
ACH-000505,-0.125532020271
ACH-000507,-0.0673585420964
ACH-000510,-0.20529387960499998
ACH-000511,-0.167232533038
ACH-000512,-0.397569789159
ACH-000516,-0.0332275104189
ACH-000517,-0.11374420527899999
ACH-000518,-0.21473355832899998
ACH-000520,-0.0260305464701
ACH-000521,0.325699406498
ACH-000522,-0.143822840762
ACH-000524,-0.0849353794052
ACH-000527,-0.280419498275
ACH-000528,-0.0827552574714
ACH-000537,-0.23152804740400001
ACH-000541,-0.287911694167
ACH-000542,-0.127329312856
ACH-000544,0.021859081899399998
ACH-000545,0.157052118926
ACH-000547,-0.28504978866700004
ACH-000548,-0.11927783518400001
ACH-000549,-0.16461644421399999
ACH-000550,0.10026457389
ACH-000552,-0.0019472707840299999
ACH-000556,-0.18178982138099997
ACH-000557,-0.264510137335
ACH-000570,-0.27995928850900004
ACH-000571,0.05745987498459999
ACH-000573,0.0719376623896
ACH-000576,-0.17597436921300003
ACH-000580,-0.37606251664000007
ACH-000584,-0.235310492213
ACH-000585,-0.216842015123
ACH-000588,-0.116019389551
ACH-000589,-0.413190740858
ACH-000591,0.102024177006
ACH-000593,-0.21720116105
ACH-000600,-0.049353227360500004
ACH-000601,-0.108401434915
ACH-000604,-0.29268607029599997
ACH-000605,-0.00858984807897
ACH-000606,-0.227521749275
ACH-000608,-0.260137377465
ACH-000614,-0.19571339553
ACH-000616,-0.154263010475
ACH-000618,-0.056192631622
ACH-000619,-0.172356210014
ACH-000620,-0.48499549242
ACH-000621,-0.0036101061531799996
ACH-000622,-0.0458645100555
ACH-000623,-0.183762609
ACH-000624,-0.0567421018182
ACH-000627,0.23230204257599998
ACH-000630,-0.22084437025400003
ACH-000632,-0.22892209315
ACH-000633,0.09983156044949999
ACH-000637,-0.163693471908
ACH-000638,-0.154734621731
ACH-000646,-0.20351455634799998
ACH-000647,-0.10878692453
ACH-000648,-0.12357405076099999
ACH-000649,-0.147116928121
ACH-000651,0.00991380904019
ACH-000652,0.0617627225435
ACH-000653,-0.09305333334339999
ACH-000657,-0.125591631012
ACH-000658,-0.157417431891
ACH-000661,-0.105202261725
ACH-000662,-0.543741699187
ACH-000663,-0.580691798391
ACH-000665,-0.0555656048991
ACH-000671,-0.35548824923199995
ACH-000673,-0.137319927276
ACH-000676,0.0145365697304
ACH-000677,0.11481524662
ACH-000681,0.476798932813
ACH-000682,-0.114240291844
ACH-000683,-0.170937829139
ACH-000684,0.581423702276
ACH-000688,-0.070935354056
ACH-000693,-0.032503928280599996
ACH-000694,-0.0735363146752
ACH-000695,0.37701578360200005
ACH-000696,-0.146415745522
ACH-000697,-0.0929801894474
ACH-000699,-0.18561505426
ACH-000701,-0.297550559412
ACH-000706,0.0265393808593
ACH-000711,-0.121715784504
ACH-000713,-0.43053882509900004
ACH-000714,-0.254312689384
ACH-000718,-0.117076379006
ACH-000720,-0.088342859121
ACH-000721,-0.232046176327
ACH-000724,-0.10959450470599999
ACH-000725,-0.41353917093500003
ACH-000732,-0.047722585237
ACH-000734,-0.07939746357510001
ACH-000735,-0.121042404607
ACH-000736,-0.136418853955
ACH-000738,-0.054556942545300004
ACH-000746,-0.117585462118
ACH-000747,-0.16826189424000002
ACH-000748,-0.14718513148
ACH-000753,-0.157956897349
ACH-000756,-0.214830462658
ACH-000757,-0.280772457586
ACH-000758,-0.103620936676
