,GRTP1 (79774)
ACH-000233,-0.0209987665704
ACH-000234,-0.139166678572
ACH-000235,-0.0570246221893
ACH-000237,-0.145514185301
ACH-000238,-0.111055723533
ACH-000243,-0.05031404400330001
ACH-000244,-0.043891839922099996
ACH-000246,-0.195210195088
ACH-000248,-0.07715731420800001
ACH-000250,-0.149860844732
ACH-000251,0.0143195127645
ACH-000253,0.0588886076793
ACH-000255,0.0213843337079
ACH-000256,-0.0730552825703
ACH-000257,0.007637106538229999
ACH-000258,0.0244381115203
ACH-000259,-0.117267209369
ACH-000260,-0.0949684966769
ACH-000261,-0.022435216379
ACH-000262,0.0613750936228
ACH-000263,0.189465506265
ACH-000264,-0.0960355638073
ACH-000265,-0.0205305757812
ACH-000266,-0.17460672599899998
ACH-000272,0.0185620023568
ACH-000273,-0.160012150932
ACH-000274,-0.207859933479
ACH-000277,-0.23689115284899998
ACH-000278,-0.033557893758
ACH-000279,0.243791337771
ACH-000280,0.06962897451530001
ACH-000281,-0.112154721263
ACH-000288,-0.12869120835
ACH-000291,0.0299140726443
ACH-000293,0.0965978224051
ACH-000294,-0.101773291464
ACH-000295,0.0117365875169
ACH-000296,-0.275796548157
ACH-000302,-0.0345732593087
ACH-000304,-0.292712251669
ACH-000307,-0.133921282613
ACH-000308,-0.0194433247673
ACH-000310,-0.27462218393800003
ACH-000311,-0.131402168423
ACH-000312,-0.0653646202011
ACH-000315,-0.156351968039
ACH-000316,0.0206013786651
ACH-000317,-0.041870249394
ACH-000318,0.083640435773
ACH-000319,0.050484417701000005
ACH-000320,-0.00385765963834
ACH-000322,-0.00971591136283
ACH-000323,-0.127644448448
ACH-000324,-0.13525981821900002
ACH-000329,-0.183133158125
ACH-000330,0.0249505767375
ACH-000331,-0.11096091005000001
ACH-000332,0.025612161220999997
ACH-000334,0.171268467122
ACH-000335,-0.00965432786228
ACH-000336,0.0260303394722
ACH-000337,0.0770575692694
ACH-000339,-0.092494665082
ACH-000341,-0.285179771261
ACH-000348,0.0483629418762
ACH-000350,0.07357556707270001
ACH-000352,-0.109455764729
ACH-000356,-0.106849291414
ACH-000361,0.022170778361400002
ACH-000362,-0.143420370449
ACH-000363,-0.15783638418600002
ACH-000364,-0.023139083518699997
ACH-000365,0.021563757028299997
ACH-000366,-0.054541995401
ACH-000368,-0.26972588165100003
ACH-000374,-0.0673112322347
ACH-000375,-0.19116705958
ACH-000376,-0.033109057011599996
ACH-000381,0.0011536101429100002
ACH-000383,-0.204883573774
ACH-000387,0.08604831084249999
ACH-000389,0.0749826271703
ACH-000390,-0.0955984284595
ACH-000393,-0.08910399860950001
ACH-000395,-0.12413013642899999
ACH-000397,-0.0140227579253
ACH-000401,-0.0507185784589
ACH-000402,-0.393625542372
ACH-000403,-0.0804266817959
ACH-000404,-0.132067095884
ACH-000406,-0.08971840356630001
ACH-000407,0.131006441578
ACH-000408,0.173230423079
ACH-000410,-0.061151507799699995
ACH-000411,0.00478012484079
ACH-000414,-0.113552067186
ACH-000415,-0.110980225164
ACH-000416,-0.0456186434568
ACH-000420,-0.07988883608570001
ACH-000421,0.044521049388699996
ACH-000424,-0.0661769870654
ACH-000425,-0.0347121903653
ACH-000426,-0.0156971945071
ACH-000427,0.080204232037
ACH-000433,-0.129659210603
ACH-000436,-0.08175005852350001
ACH-000444,-0.148899231061
ACH-000445,-0.0837734067157
ACH-000448,-0.047898523404800004
ACH-000450,0.0330909233591
ACH-000452,-0.0569129446357
ACH-000454,-0.256416487395
ACH-000458,0.0834703575843
ACH-000459,-0.142617647753
ACH-000460,-0.129632605085
ACH-000461,0.0348437817137
ACH-000463,-0.026283832419099998
ACH-000464,-0.258022061886
ACH-000466,0.048978703707
ACH-000467,-0.107895267497
ACH-000468,-0.00903189027626
ACH-000469,-0.153181848236
ACH-000470,-0.130075489022
ACH-000471,-0.006281520140420001
ACH-000472,-0.0212440543298
ACH-000473,-0.17168670283799997
ACH-000475,-0.0626948454323
ACH-000476,-0.0861295755036
ACH-000477,-0.105607580833
ACH-000480,-0.0229604683509
ACH-000481,-0.08258925441319999
ACH-000483,-0.0117077954134
ACH-000484,0.200642702252
ACH-000485,0.0642104465383
ACH-000486,0.0237836223543
ACH-000487,-0.0024857625645100002
ACH-000488,0.0174780671612
ACH-000490,0.0570450796215
ACH-000491,-0.156324298806
ACH-000495,-0.0295510049835
ACH-000496,-0.15503671202
ACH-000499,-0.08529678777079999
ACH-000500,0.0345254207008
ACH-000502,0.104526993806
ACH-000503,0.149861656391
ACH-000505,0.047624690099099996
ACH-000507,-0.171852051544
ACH-000510,0.0013265189299700002
ACH-000511,-0.022976348999
ACH-000512,0.345947718206
ACH-000516,-0.24511115961899999
ACH-000517,-0.0245521463741
ACH-000518,0.0804832141465
ACH-000520,-0.17236751313999998
ACH-000521,-0.0345740512327
ACH-000522,-0.174252266124
ACH-000524,-0.086246437281
ACH-000527,-0.00649461080389
ACH-000528,0.037778349935
ACH-000537,-0.0321178861736
ACH-000541,-0.132496542304
ACH-000542,-0.0892719784847
ACH-000544,0.00622526977861
ACH-000545,0.0469970650825
ACH-000547,0.242979450975
ACH-000548,-0.06631386952530001
ACH-000549,-0.0316355144338
ACH-000550,-0.177353747462
ACH-000552,0.00774791227362
ACH-000556,-0.149884424133
ACH-000557,-0.459046206154
ACH-000570,-0.027418026115099997
ACH-000571,-0.06631747834530001
ACH-000573,-0.16811578071400002
ACH-000576,0.0109060839453
ACH-000580,0.0501622009511
ACH-000584,-0.0877696046064
ACH-000585,-0.04890678786859999
ACH-000588,0.0444858411432
ACH-000589,-0.021197275818500002
ACH-000591,-0.0680186001201
ACH-000593,-0.157526027795
ACH-000600,-0.10331224392
ACH-000601,-0.0823211807182
ACH-000604,0.480132870411
ACH-000605,0.0603234851906
ACH-000606,0.0280577027973
ACH-000608,-0.161772967978
ACH-000614,0.1974834598
ACH-000616,-0.168553812096
ACH-000618,0.04614179876709999
ACH-000619,-0.023959764505699997
ACH-000620,-0.072078038301
ACH-000621,-0.061674756938500004
ACH-000622,-0.022928523646400002
ACH-000623,-0.168381238585
ACH-000624,-0.0823765673385
ACH-000627,-0.09893969258719999
ACH-000630,-0.076947348682
ACH-000632,-0.00909038739373
ACH-000633,0.18094917425700002
ACH-000637,0.083815648988
ACH-000638,0.0319324985802
ACH-000646,0.123530927985
ACH-000647,0.011560942931299998
ACH-000648,0.0331175049526
ACH-000649,-0.050424246737
ACH-000651,-0.285474389392
ACH-000652,-0.10883662687899999
ACH-000653,-0.217942007878
ACH-000657,0.0559875238947
ACH-000658,-0.131301475753
ACH-000661,-0.123482933534
ACH-000662,-0.21353671766399998
ACH-000663,-0.188006984691
ACH-000665,-0.0425104892856
ACH-000671,-0.09853703990450001
ACH-000673,-0.0763442948526
ACH-000676,-0.00980366706608
ACH-000677,0.0298256715336
ACH-000681,-0.022271266600599998
ACH-000682,-0.0894816854074
ACH-000683,0.0200364660046
ACH-000684,-0.0278681790413
ACH-000688,-0.0211421762697
ACH-000693,-0.193367900531
ACH-000694,0.12424028629799999
ACH-000695,0.10041830898199999
ACH-000696,-0.0884595539487
ACH-000697,-0.201842870636
ACH-000699,-0.0323553299002
ACH-000701,-0.0461963475481
ACH-000706,-0.00886444331086
ACH-000711,-0.00398896058599
ACH-000713,0.0478407853765
ACH-000714,0.0136602603406
ACH-000718,-0.140915795814
ACH-000720,-0.07287166341
ACH-000721,-0.0133663274275
ACH-000724,-0.262553287937
ACH-000725,0.0567214014206
ACH-000732,-0.160388052623
ACH-000734,-0.0313759371073
ACH-000735,-0.0679447215677
ACH-000736,0.0889203250867
ACH-000738,-0.0494485133212
ACH-000746,0.2176170509
ACH-000747,0.08904023130889999
ACH-000748,0.078618278431
ACH-000753,-0.045682108451899996
ACH-000756,0.00778071500038
ACH-000757,0.0851194159997
ACH-000758,-0.0692843479543
ACH-000760,0.019334731010099998
ACH-000763,-0.14935861762900002
ACH-000764,0.025131242431799997
ACH-000765,-0.126675520211
ACH-000766,-0.208705979255
ACH-000767,-0.22390301854400002
ACH-000768,0.123597334625
ACH-000769,-0.143647306185
ACH-000770,-0.136369222961
ACH-000771,0.043828161690499995
ACH-000773,-0.11297702133899999
ACH-000776,-0.09303499282239999
ACH-000777,0.014510188847100002
ACH-000778,0.040496611373300004
ACH-000781,0.0189773659134
ACH-000782,0.052770975338199994
ACH-000783,0.040726872639300006
ACH-000784,-0.0121059100111
ACH-000785,-0.17139031768
ACH-000787,-0.039791181418400004
ACH-000788,0.014368055073799998
ACH-000791,0.0205264730442
ACH-000792,-0.122125642145
ACH-000794,-0.277612114029
ACH-000796,-0.101516583034
ACH-000799,-0.0577701176007
ACH-000800,-0.179309006813
ACH-000802,-0.132928067411
ACH-000804,-0.137521023667
ACH-000805,0.0467060282388
ACH-000809,-0.153284646054
ACH-000810,0.223342105846
ACH-000811,-0.0306384277669
ACH-000817,0.04659455698969999
ACH-000819,0.135529412148
ACH-000820,-0.148427435075
ACH-000821,-0.10988206960699999
ACH-000822,-0.010377561438799998
ACH-000823,-0.0934205330902
ACH-000824,-0.0537972544709
ACH-000827,-0.0870908857075
ACH-000829,-0.215882439895
ACH-000831,-0.050370308792399995
ACH-000832,0.0671279824485
ACH-000833,0.220183921004
ACH-000834,0.0517635415199
ACH-000835,0.00405534981627
ACH-000836,-0.123819071608
ACH-000837,-0.0596519982325
ACH-000838,-0.16890534191300002
ACH-000839,-0.172913089299
ACH-000840,-0.368762866609
ACH-000841,0.0644751716773
ACH-000843,0.061066887682600005
ACH-000846,0.09787056191
ACH-000847,-0.032291512014200004
ACH-000848,0.103274830286
ACH-000849,-0.44013560562700005
ACH-000851,0.06264299129380001
ACH-000855,-0.0694692846008
ACH-000856,-0.15935155250900002
ACH-000858,-0.049567041933199996
ACH-000859,0.0229915002946
ACH-000861,-0.111312676281
ACH-000862,-0.225323456816
ACH-000865,-0.054236526466300006
ACH-000866,-0.0697956974656
ACH-000867,0.009373670976600001
ACH-000869,-0.09647527184100001
ACH-000872,-0.131834778856
ACH-000873,-0.056077705887400006
ACH-000876,0.154123587436
ACH-000878,0.046678510492900005
ACH-000880,-0.141412416282
ACH-000881,-0.0436971147068
ACH-000882,-0.11290292023600002
ACH-000884,0.0103637480572
ACH-000885,-0.144700618866
ACH-000887,-0.0325489782585
ACH-000888,0.00370238291794
ACH-000889,-0.005794389777770001
ACH-000890,-0.010795477884599999
ACH-000896,0.116742425019
ACH-000898,-0.135789965721
ACH-000900,0.0104289420469
ACH-000901,0.0189884731667
ACH-000905,-0.09754882768130001
ACH-000906,-0.122475656236
ACH-000907,-0.00562838103512
ACH-000910,-0.034888912222199996
ACH-000911,-0.0593998101523
ACH-000912,-0.0631741230911
ACH-000913,-0.151585091714
ACH-000915,-0.202456556862
ACH-000916,-0.41940567629299996
ACH-000917,-0.0843937686014
ACH-000921,0.0243838838846
ACH-000924,0.12107197665899999
ACH-000926,0.07790164239860001
ACH-000928,0.12492142610300001
ACH-000929,-0.13643297088099998
ACH-000932,0.0965208568457
ACH-000935,-0.240960081872
ACH-000936,-0.138154835289
ACH-000937,-0.0122393836104
ACH-000938,-0.00026052123653
ACH-000939,-0.0319608212708
ACH-000941,0.15158886272
ACH-000943,0.0387072277837
ACH-000946,0.0554396776603
ACH-000947,-0.0604499971184
ACH-000948,-0.08492334593139998
ACH-000950,-0.112275902078
ACH-000953,-0.193109064892
ACH-000957,0.16572108674900002
ACH-000958,0.0551841979896
ACH-000960,-0.102266369131
ACH-000963,-0.09125175383539999
ACH-000968,-0.202372091721
ACH-000969,-0.0655522547585
ACH-000973,-0.00860041436971
ACH-000974,-0.188549892991
ACH-000975,0.014118582398999999
ACH-000976,0.00803552282175
ACH-000978,0.434613147405
ACH-000980,-0.10030301610999999
ACH-000984,-0.14672711081599998
ACH-000986,0.0230077881839
ACH-000988,0.07904172678669999
ACH-000993,-0.05890286288819999
ACH-000994,0.00185447056366
ACH-000996,-0.11331544568299999
ACH-001001,-0.0128970660788
ACH-001020,-0.366500553958
ACH-001028,-0.118478340738
ACH-001031,0.0200458576637
ACH-001038,-0.104847714643
ACH-001048,-0.134248632184
ACH-001050,0.0560972312493
ACH-001053,0.39203656384499996
ACH-001054,0.011867781899800001
ACH-001061,0.004350390075140001
ACH-001067,0.089825109039
ACH-001075,-0.09208783834439999
ACH-001096,-0.011868577325799998
ACH-001128,0.1424389123
ACH-001134,0.007747607014369999
ACH-001151,-0.09609379401210001
ACH-001163,0.0579334957363
ACH-001164,-0.029033488273800003
ACH-001173,-0.07498556748639999
ACH-001183,-0.00575430219363
ACH-001184,-0.22787817702100002
ACH-001190,-0.212814917073
ACH-001192,-0.0647469155923
ACH-001193,-0.0881247794726
ACH-001196,-0.17387260939
ACH-001197,-0.051354385259600004
ACH-001205,-0.209416059851
ACH-001211,0.164629426408
ACH-001212,-0.268464642662
ACH-001228,-0.0540957156249
ACH-001232,-0.106685784784
ACH-001239,0.0223069632707
ACH-001274,-0.0838806315644
ACH-001275,0.16695888703
ACH-001277,-0.0540431697784
ACH-001278,0.09746101018799999
ACH-001280,-0.357932869516
ACH-001283,0.08470520901100001
ACH-001289,-0.0570196876226
ACH-001295,0.0298400950548
ACH-001300,-0.339894980229
ACH-001301,-0.20567654486900003
ACH-001302,-0.059718046517
ACH-001303,-0.242001518268
ACH-001306,-0.09013811535760001
ACH-001318,-0.08938832959169998
ACH-001322,-0.34126643381800004
ACH-001328,-0.011608728535200001
ACH-001332,-0.0798828792435
ACH-001333,0.0329926222843
ACH-001336,0.207769178822
ACH-001340,-0.04580926247819999
ACH-001346,-0.119353623749
ACH-001353,-0.194451238722
ACH-001354,-0.0595239527172
ACH-001367,-0.22767545289299998
ACH-001368,0.05120117830590001
ACH-001374,0.289668372359
ACH-001375,-0.0536042709908
ACH-001377,0.0255945380511
ACH-001380,-0.0546187302141
ACH-001391,0.322698873688
ACH-001407,-0.164431501494
ACH-001408,0.011029814131200001
ACH-001413,-0.165179446299
ACH-001430,-0.453648488992
ACH-001431,-0.0544042710058
ACH-001450,-0.176898365482
ACH-001496,-0.236200050253
ACH-001500,0.081539171017
ACH-001521,-0.137032485701
ACH-001523,0.00929990225157
ACH-001532,0.031813829007099996
ACH-001536,-0.293911351002
ACH-001550,0.0156960243319
ACH-001552,0.138942973746
ACH-001554,-0.167057976142
ACH-001645,-0.215904895975
ACH-001654,-0.09647858447689998
ACH-001715,0.10389385098
ACH-001735,-0.016159792806
ACH-001736,-0.1690142311
ACH-001737,-0.178355962898
ACH-001740,0.0692135975852
ACH-001745,-0.165063631973
ACH-001750,-0.0726403043498
ACH-001765,-0.17369962544300002
ACH-001956,-0.0931736016323
ACH-001957,0.017312345796099998
