,DIAPH1 (1729)
ACH-000004,-0.107289805475
ACH-000007,-0.5439838811100001
ACH-000009,-0.441772177785
ACH-000011,-0.108439067245
ACH-000012,-0.0320501623553
ACH-000013,-0.0469877473446
ACH-000014,0.030884436842499998
ACH-000015,-0.521485977397
ACH-000017,-0.0679744907092
ACH-000018,0.0429211085104
ACH-000019,-0.000145171981368
ACH-000021,-0.152642925228
ACH-000022,-0.214340896348
ACH-000025,0.0320558305085
ACH-000028,-0.218055809068
ACH-000030,-0.160182773546
ACH-000035,-0.48777792807400006
ACH-000036,-0.0912401037454
ACH-000037,-0.397148597002
ACH-000039,-0.276619708451
ACH-000040,-0.08051887259889999
ACH-000041,-0.0469064881231
ACH-000042,-0.318145758626
ACH-000045,-0.18790225079599998
ACH-000047,-0.233069745315
ACH-000052,-0.227195937143
ACH-000053,-0.357785373567
ACH-000054,-0.0645621455474
ACH-000055,-0.0886105802857
ACH-000060,-0.150204578684
ACH-000067,-0.252925540205
ACH-000070,-0.00837902708307
ACH-000075,-0.499132602914
ACH-000078,0.0623226703089
ACH-000082,-0.129701964807
ACH-000085,-0.42727578077600004
ACH-000086,-0.165435504002
ACH-000087,-0.0770668900174
ACH-000092,-0.164534618216
ACH-000095,-0.0190566870464
ACH-000097,-0.100381007525
ACH-000098,-0.199340489047
ACH-000099,-0.287194607725
ACH-000108,0.103988938057
ACH-000113,-0.0568655174539
ACH-000115,-0.663818087708
ACH-000116,-0.064496344412
ACH-000118,-0.238614256201
ACH-000120,-0.114586966987
ACH-000123,-0.319984247445
ACH-000127,-0.10622411432199999
ACH-000128,0.0186717719542
ACH-000132,-0.07615456713539999
ACH-000133,-0.13572620540400002
ACH-000137,0.216181369214
ACH-000138,-0.272043754852
ACH-000142,-0.10678881695499999
ACH-000143,-0.16954437756700003
ACH-000146,-0.127243209102
ACH-000148,0.027053105263
ACH-000150,-0.101192148158
ACH-000152,-0.429011994133
ACH-000153,0.0763952550913
ACH-000159,-0.00404453572505
ACH-000160,-0.20153570028499998
ACH-000163,-0.26229756823600003
ACH-000167,-0.19335247861699997
ACH-000168,0.026023455717799997
ACH-000169,-0.33684203052699996
ACH-000178,-0.150262811746
ACH-000182,-0.47302060618
ACH-000183,-0.30493569764600004
ACH-000188,-0.102711239605
ACH-000189,-0.158870219151
ACH-000190,-0.344962592161
ACH-000198,0.013210228610000001
ACH-000204,-0.320842186418
ACH-000206,-0.389507932958
ACH-000207,-0.08396949177020001
ACH-000211,-0.09305129986430001
ACH-000215,-0.106332595864
ACH-000221,0.0737959177023
ACH-000222,-0.198493197221
ACH-000223,-0.267046817734
ACH-000226,-0.170275544619
ACH-000227,-0.028425552719
ACH-000228,-0.061245935183800004
ACH-000231,-0.210259145803
ACH-000232,-0.20258410496100002
ACH-000233,-0.050601267564000005
ACH-000234,-0.25479898593
ACH-000235,-0.30001272608699997
ACH-000237,-0.0470380269139
ACH-000238,-0.0968556280525
ACH-000243,-0.21270844270300002
ACH-000244,0.280084134672
ACH-000246,0.0774886357071
ACH-000248,-0.256631274763
ACH-000250,-0.160430348906
ACH-000251,-0.47295889602200003
ACH-000253,-0.256707203765
ACH-000255,-0.47336310425899997
ACH-000256,-0.126668029675
ACH-000257,-0.29292513330200004
ACH-000258,0.15009198446799998
ACH-000259,-0.17137749125799998
ACH-000260,-0.08843741152969999
ACH-000261,-0.169619026532
ACH-000262,-0.13734563272199998
ACH-000263,0.0250997069013
ACH-000264,-0.295738889914
ACH-000265,-0.306471657144
ACH-000266,-0.274746568861
ACH-000272,-0.0699629598124
ACH-000273,-0.308955571742
ACH-000274,-0.101442511305
ACH-000277,0.007004934691720001
ACH-000278,-0.0593865747586
ACH-000279,-0.0217133415463
ACH-000280,-0.0778766617166
ACH-000281,-0.0737696689689
ACH-000288,-0.109714266339
ACH-000291,-0.25069883817899996
ACH-000293,0.015050935742
ACH-000294,-0.530019014193
ACH-000295,-0.102253325011
ACH-000296,-0.21750063200800002
ACH-000302,-0.045826691408400004
ACH-000304,0.239403617944
ACH-000307,-0.09353085047389999
ACH-000308,-0.08466103457810001
ACH-000310,-0.28886438605500003
ACH-000311,-0.261099061679
ACH-000312,-0.17194798471
ACH-000315,-0.553456669005
ACH-000316,-0.286117401571
ACH-000317,-0.241871076622
ACH-000318,0.14125229789899998
ACH-000319,-0.145321250823
ACH-000320,-0.22803942642799999
ACH-000322,-0.0759078890253
ACH-000323,-0.40591824104199997
ACH-000324,-0.17511351679099998
ACH-000329,-0.23098466755999997
ACH-000330,-0.365454512613
ACH-000331,-0.0110037430382
ACH-000332,-0.149775318466
ACH-000334,-0.267457501502
ACH-000335,-0.37703466164800004
ACH-000336,0.049192055293
ACH-000337,-0.224044443971
ACH-000339,-0.138700235994
ACH-000341,-0.473203718226
ACH-000348,-0.152030071276
ACH-000350,-0.07927354226269999
ACH-000352,-0.0942275821253
ACH-000356,0.0401547120146
ACH-000361,-0.20747861657699998
ACH-000362,-0.170584751269
ACH-000363,-0.156907459927
ACH-000364,-0.167672671433
ACH-000365,-0.038348983593
ACH-000366,-0.0954927399613
ACH-000368,-0.119775877786
ACH-000374,-0.08993917397389999
ACH-000375,-0.208859490698
ACH-000376,-0.110311225121
ACH-000381,-0.40831663834700005
ACH-000383,-0.358162545524
ACH-000387,-0.07440503633560001
ACH-000389,-0.0960855149529
ACH-000390,-0.0209431546636
ACH-000393,-0.219030619711
ACH-000395,-0.0237744045382
ACH-000397,-0.17993982425799998
ACH-000401,-0.3323869974
ACH-000402,-0.459253572913
ACH-000403,-0.151155878172
ACH-000404,-0.115705166791
ACH-000406,-0.174726801296
ACH-000407,-0.320096983382
ACH-000408,-0.17177239425700003
ACH-000410,-0.03238038544
ACH-000411,-0.0628756206968
ACH-000414,-0.291113206906
ACH-000415,-0.134941146064
ACH-000416,-0.19078344811099998
ACH-000420,-0.0168912309913
ACH-000421,-0.12814910795999998
ACH-000424,-0.0187705930732
ACH-000425,-0.25647710575
ACH-000426,0.31043865126200004
ACH-000427,-0.448590747136
ACH-000433,-0.193925595755
ACH-000436,-0.137477536161
ACH-000444,-0.44153209727700005
ACH-000445,-0.133371916874
ACH-000448,-0.21168792771899997
ACH-000450,-0.18400277371100002
ACH-000452,-0.012124468924399999
ACH-000454,-0.07972893787060001
ACH-000458,-0.24745751940000002
ACH-000459,-0.381739980591
ACH-000460,-0.214244137621
ACH-000461,-0.111549608551
ACH-000463,-0.0559347359366
ACH-000464,0.132871333676
ACH-000466,-0.112605537545
ACH-000467,-0.478975653533
ACH-000468,-0.24160536966999996
ACH-000469,-0.00358914966207
ACH-000470,-0.120820628493
ACH-000471,-0.131331277379
ACH-000472,0.07771256311619999
ACH-000473,0.17908302051
ACH-000475,-0.0663446307948
ACH-000476,-0.009567001369610001
ACH-000477,-0.285295046914
ACH-000480,-0.146727237773
ACH-000481,-0.0262812006871
ACH-000483,0.0246635460002
ACH-000484,0.09455368994039999
ACH-000485,-0.16232149447
ACH-000486,-0.07830508918569999
ACH-000487,-0.246577606499
ACH-000488,-0.303243631873
ACH-000490,-0.16931034434099998
ACH-000491,0.0327483265127
ACH-000495,-0.274842903855
ACH-000496,-0.212967290984
ACH-000499,-0.257758626825
ACH-000500,0.319540072578
ACH-000502,-0.210299278963
ACH-000503,-0.36883249410700003
ACH-000505,-0.0904461852546
ACH-000507,-0.106195631171
ACH-000510,-0.0954404450794
ACH-000511,-0.240618374674
ACH-000512,-0.491026781948
ACH-000516,-0.234174501982
ACH-000517,-0.20435156190499998
ACH-000518,0.23695091561
ACH-000520,-0.330832121127
ACH-000521,-0.20286001325300002
ACH-000522,-0.20929846552700002
ACH-000524,-0.18235649366099999
ACH-000527,-0.24110402363400002
ACH-000528,-0.12205307707900001
ACH-000537,-0.0827509608368
ACH-000541,-0.552793802162
ACH-000542,-0.438978682648
