,WRN (7486)
ACH-000004,-0.00035845817366000004
ACH-000007,-0.37027910138899994
ACH-000009,0.0656163332252
ACH-000011,-0.248235274789
ACH-000012,-0.350325194194
ACH-000013,-0.128037033604
ACH-000014,0.0637689887776
ACH-000015,0.0406202279134
ACH-000017,-0.114300226783
ACH-000018,0.035111692976900005
ACH-000019,-0.268353146215
ACH-000021,-0.108120982831
ACH-000022,-0.667362056073
ACH-000025,-0.280454155853
ACH-000028,-0.14767424230999998
ACH-000030,-0.128359970033
ACH-000035,-0.313952992283
ACH-000036,-0.154619245928
ACH-000037,-0.061230972098000006
ACH-000039,-0.36108653108499994
ACH-000040,-0.104220957949
ACH-000041,-0.026823516498599997
ACH-000042,-0.137065675285
ACH-000045,-0.0160384001657
ACH-000047,-0.119386457841
ACH-000052,-0.0699270721389
ACH-000053,-0.208849767875
ACH-000054,-0.103756095709
ACH-000055,-0.671122442709
ACH-000060,-0.31074723945
ACH-000067,-0.09831586367310001
ACH-000070,-0.14106302694
ACH-000075,-0.147719329849
ACH-000078,-0.151542679381
ACH-000082,-0.30535614667399996
ACH-000085,-0.20962625168699997
ACH-000086,-0.145092465595
ACH-000087,0.0705353653391
ACH-000092,-0.161943798808
ACH-000095,0.00400557812346
ACH-000097,-0.183609662498
ACH-000098,-0.0662411262911
ACH-000099,-0.0474260825507
ACH-000108,-0.229017943981
ACH-000113,0.012612922917500002
ACH-000115,-0.0145559786719
ACH-000116,-0.235714820528
ACH-000118,-0.336338253868
ACH-000120,-0.259400686547
ACH-000123,-0.26588742216899997
ACH-000127,-0.378476615459
ACH-000128,0.0772125150317
ACH-000132,-0.201019678792
ACH-000133,-0.327734662584
ACH-000137,-0.123451772569
ACH-000138,-0.13634912831499998
ACH-000142,0.0794104751548
ACH-000143,-0.246063425891
ACH-000146,-0.262735575885
ACH-000148,-0.334872172667
ACH-000150,0.0098153250136
ACH-000152,-0.144836359326
ACH-000153,-0.217753837579
ACH-000159,-0.17730012454100003
ACH-000160,-0.0928804418217
ACH-000163,-0.088853156725
ACH-000167,-0.27820418698399996
ACH-000168,-0.10801825167300001
ACH-000169,-0.11376338904100002
ACH-000178,-0.114763414954
ACH-000182,-0.149590085117
ACH-000183,-0.153068423785
ACH-000188,-0.440064116529
ACH-000189,-0.22341496270999997
ACH-000190,-0.415473018935
ACH-000198,0.0143429565971
ACH-000204,0.0404367806295
ACH-000206,-0.39720956533600005
ACH-000207,0.040764135167400004
ACH-000211,-0.184875685709
ACH-000215,-0.237549970403
ACH-000221,-0.09316089090099999
ACH-000222,-0.306768258918
ACH-000223,-0.218141259344
ACH-000226,-0.19585023652
ACH-000227,-0.9135019747290001
ACH-000228,-0.32803459688299996
ACH-000231,-0.08298570668619999
ACH-000232,-0.122174689394
ACH-000233,0.0623631576631
ACH-000234,-0.22405377028499998
ACH-000235,-0.172304814047
ACH-000237,-0.400531615692
ACH-000238,-0.37000051982500004
ACH-000243,-0.30373220555999997
ACH-000244,0.0443213397136
ACH-000246,-0.266862045316
ACH-000248,-0.113661918053
ACH-000250,-0.23696804258200002
ACH-000251,-0.33831779345
ACH-000253,-0.04037340282059999
ACH-000255,0.09132331743410001
ACH-000256,-0.499403477307
ACH-000257,-0.114161320043
ACH-000258,0.08310188528689999
ACH-000259,-0.0562073082863
ACH-000260,-0.296633419122
ACH-000261,-0.15397388590299999
ACH-000262,-0.159806853113
ACH-000263,-0.021627085838099996
ACH-000264,-0.142810867107
ACH-000265,-0.09931921888129999
ACH-000266,-0.110793593128
ACH-000272,-0.120282137223
ACH-000273,-0.0349679539339
ACH-000274,-0.27012270625
ACH-000277,-0.188166679162
ACH-000278,-0.367891321393
ACH-000279,-0.129911446842
ACH-000280,-0.24360552073800001
ACH-000281,0.0170540055546
ACH-000288,-0.0123698867364
ACH-000291,-0.21960817133000002
ACH-000293,-0.314478049648
ACH-000294,-0.227952481642
ACH-000295,0.08875168320699998
ACH-000296,-0.263951623065
ACH-000302,-0.463368105843
ACH-000304,0.165717917872
ACH-000307,-0.0651677149149
ACH-000308,-0.0765597252194
ACH-000310,-0.252454723383
ACH-000311,-0.45348855989299997
ACH-000312,-0.072257138621
ACH-000315,0.0753106162571
ACH-000316,-0.08927974982300001
ACH-000317,-0.305513468741
ACH-000318,-0.378830128817
ACH-000319,-0.270789700189
ACH-000320,-0.15139294971699999
ACH-000322,-0.17198466942200002
ACH-000323,-0.08385742627960001
ACH-000324,-0.223308771314
ACH-000329,-0.202041677503
ACH-000330,-0.268163911868
ACH-000331,-0.156963022151
ACH-000332,-0.0950669078435
ACH-000334,0.0790555001955
ACH-000335,-0.00276818875121
ACH-000336,0.10749614060799999
ACH-000337,-0.137126446896
ACH-000339,-0.17993612539099998
ACH-000341,0.0371002573555
ACH-000348,-0.176590358297
ACH-000350,-0.0235994235983
ACH-000352,-0.304386984908
ACH-000356,-0.0943836147944
ACH-000361,-0.0319776379396
ACH-000362,-0.137766730778
ACH-000363,-0.09097626969110001
ACH-000364,-0.108179915268
ACH-000365,-0.0621886854397
ACH-000366,0.0109956569484
ACH-000368,-0.085978178747
ACH-000374,-0.317488451488
ACH-000375,-0.432494802909
ACH-000376,-0.039564818824300005
ACH-000381,-0.173939105586
ACH-000383,-0.436955946413
ACH-000387,-0.10434412736899999
ACH-000389,-0.0760118140703
ACH-000390,-0.110860307694
ACH-000393,0.024794518064
ACH-000395,0.136162235754
ACH-000397,-0.1652817138
ACH-000401,-0.0557062271078
ACH-000402,-0.013335930533200003
ACH-000403,-0.0686647698225
ACH-000404,-0.392713773687
ACH-000406,-0.013403806772499999
ACH-000407,-0.07153904564560001
ACH-000408,0.030851059413799998
ACH-000410,-0.285694736909
ACH-000411,-0.5977351059220001
ACH-000414,-0.34242439850699996
ACH-000415,-0.228010372531
ACH-000416,-0.13072510649900002
ACH-000420,-0.17656282020199998
ACH-000421,-0.240985323394
ACH-000424,-0.254333199224
ACH-000425,-0.09503044314760001
ACH-000426,0.0229130986412
ACH-000427,-0.103331016032
ACH-000433,-0.106422320132
ACH-000436,-0.275522631756
ACH-000444,-0.388314856202
ACH-000445,0.0963484276458
ACH-000448,-0.285348875943
ACH-000450,-0.33753975884599996
ACH-000452,-0.156537373973
ACH-000454,0.17252146452199998
ACH-000458,-0.217368029439
ACH-000459,-0.157538322597
ACH-000460,-0.09105053072889999
ACH-000461,-0.0518956441614
ACH-000463,-0.498039648662
ACH-000464,-0.315176253189
ACH-000466,-0.19526559949
ACH-000467,-0.0163112243064
ACH-000468,-0.0979780461121
ACH-000469,-0.138521466987
ACH-000470,-0.259635255994
ACH-000471,-0.14547864257
ACH-000472,-0.161566367096
ACH-000473,-0.13059662085999998
ACH-000475,-0.502489558398
ACH-000476,-0.42560495161399997
ACH-000477,-0.330339898314
ACH-000480,-0.132468958026
ACH-000481,0.0066724433756
ACH-000483,-0.56451712282
ACH-000484,-0.40916342741899997
ACH-000485,-0.0380868347261
ACH-000486,-0.20726947170600002
ACH-000487,-0.0394682306058
ACH-000488,-0.142625967199
ACH-000490,-0.0571763792877
ACH-000491,0.04890201900780001
ACH-000495,-0.273105331787
ACH-000496,-0.101682596034
ACH-000499,-0.212710796637
ACH-000500,-0.571330049029
ACH-000502,-0.8223195147399999
ACH-000503,-0.391362288784
ACH-000505,-0.303878600711
ACH-000507,-0.107224009199
ACH-000510,-0.0772205622751
ACH-000511,-0.25510522745
ACH-000512,0.137320612674
ACH-000516,-0.346505815289
ACH-000517,-0.167298560582
ACH-000518,-0.477156177021
ACH-000520,-0.379822993052
ACH-000521,-0.08939025390969998
ACH-000522,-0.16814001176899998
ACH-000524,-0.18847121899799998
ACH-000527,-0.184107232098
ACH-000528,-0.0864634863895
ACH-000537,-0.290196549115
ACH-000541,0.21825821603599999
ACH-000542,-0.23923952869800003
ACH-000544,-0.323731272603
ACH-000545,-0.123137432862
ACH-000547,-0.299319718969
ACH-000548,-0.34633313638999996
ACH-000549,-0.301987969107
ACH-000550,0.045742794185600004
ACH-000552,-0.0300392551186
ACH-000556,-0.148060714476
ACH-000557,-0.246002189194
ACH-000570,0.09656109449200001
ACH-000571,-0.034221784681000005
ACH-000573,-0.138795622812
ACH-000576,0.10235594920499999
ACH-000580,-0.654286391553
ACH-000584,-0.288855551772
ACH-000585,-0.0750777681046
ACH-000588,0.13923470397
ACH-000589,-0.179041901266
ACH-000591,0.0333512263895
ACH-000593,-0.0663507888578
ACH-000600,-0.294318732515
ACH-000601,0.0259313955573
ACH-000604,-0.228127534435
ACH-000605,-0.0125649584794
ACH-000606,-0.09928063790519999
ACH-000608,-0.197439145378
ACH-000614,-0.323579209275
ACH-000616,-0.259972857123
ACH-000618,-0.0785571940756
ACH-000619,-0.252895255603
ACH-000620,-0.933088769875
ACH-000621,-0.194786835666
ACH-000622,-0.14856196075
ACH-000623,0.135910108539
ACH-000624,-0.8673398709729999
ACH-000627,-0.246605866353
ACH-000630,-0.113863465168
ACH-000632,-0.150117923594
ACH-000633,-0.0804646351757
ACH-000637,-0.227797053473
ACH-000638,-0.125267020009
ACH-000646,-0.108756615412
ACH-000647,-0.0299325535666
ACH-000648,-0.216067028782
ACH-000649,-0.123704985213
ACH-000651,0.149600751262
ACH-000652,0.00255534747094
ACH-000653,-0.197359615377
ACH-000657,0.0201577335682
ACH-000658,0.09234462797989999
ACH-000661,-0.202600589846
ACH-000662,0.0171915126645
ACH-000663,0.0604658291636
ACH-000665,-0.261179028
ACH-000671,0.0184680388428
ACH-000673,-0.186095066551
ACH-000676,-0.118016921179
ACH-000677,-0.035329027500400005
ACH-000681,-0.09036380248960002
ACH-000682,-0.19876073604299999
ACH-000683,-0.156741312818
ACH-000684,-0.250006735871
ACH-000688,-0.359961042029
ACH-000693,-0.0741252607415
ACH-000694,-0.10064917015699999
ACH-000695,-0.144263263261
ACH-000696,-0.0208528566595
ACH-000697,-0.442386467851
ACH-000699,-0.11467907376499999
ACH-000701,-0.39189608014
ACH-000706,-0.146251416641
ACH-000711,-0.184971914064
ACH-000713,-0.09988285426389999
ACH-000714,0.0159204897725
ACH-000718,-0.128417404637
ACH-000720,-0.219490535627
ACH-000721,0.0517858020755
ACH-000724,-0.0369105604023
ACH-000725,-0.295267705876
ACH-000732,-0.0483506490546
ACH-000734,-0.018706482826599997
ACH-000735,-0.083064555917
ACH-000736,-0.17775557329999997
ACH-000738,-0.0984453502413
ACH-000746,-0.08656934989800001
ACH-000747,-0.011837731188799999
ACH-000748,-0.27649309342399997
ACH-000753,-0.0589830515094
ACH-000756,-0.00500742636653
ACH-000757,0.0582893057487
ACH-000758,-0.248922524631
ACH-000760,-0.6823701079729999
ACH-000763,-0.12007656823599999
ACH-000764,-0.16826595980700002
ACH-000765,-0.08957752938470001
ACH-000766,-0.41186221737400003
ACH-000767,-0.20968785187300001
ACH-000768,0.0105728620625
ACH-000769,-0.175642041545
ACH-000770,-0.357708121233
ACH-000771,-0.246894215482
ACH-000773,-0.313659143851
ACH-000776,-0.266353505248
ACH-000777,-0.024570443089400002
ACH-000778,0.0846477018768
ACH-000781,-0.155286264596
ACH-000782,-0.0907977191801
ACH-000783,-0.156622646542
ACH-000784,0.0724264057911
ACH-000785,-0.24860477093400002
ACH-000787,-0.09146499555
ACH-000788,-0.111179794209
ACH-000791,-0.221289372773
ACH-000792,-0.18851687748399998
ACH-000794,-0.43885855679499997
ACH-000796,-0.388490441649
ACH-000799,-0.033923585603
ACH-000800,-0.045239828526999995
ACH-000802,-0.0726653508605
ACH-000804,-0.058861782604400004
ACH-000805,-0.0690186314007
ACH-000809,-0.158998315224
ACH-000810,-0.177483104608
ACH-000811,-0.321986071906
ACH-000817,0.034340719986799995
ACH-000819,-0.104900294553
ACH-000820,-0.234843365739
ACH-000821,-0.199020339799
ACH-000822,-0.288265387303
ACH-000823,-0.494855028172
ACH-000824,-0.0108492478526
ACH-000827,-0.14733511763499998
ACH-000829,-0.179217376294
ACH-000831,-0.118345318978
ACH-000832,-0.202500365269
ACH-000833,0.00168835225576
ACH-000834,-0.468881126061
ACH-000835,-0.0410669590963
ACH-000836,-0.037133243265400004
ACH-000837,-0.325178672264
ACH-000838,-0.000436367872136
ACH-000839,-0.459036676958
ACH-000840,-0.105441601692
ACH-000841,-0.187718480579
ACH-000843,-0.0772560149108
ACH-000846,-0.0433027985495
ACH-000847,0.08046629060489999
ACH-000848,-0.13249679801
ACH-000849,-0.10567797209100001
ACH-000851,-0.21163218726799998
ACH-000855,-0.184988946453
ACH-000856,-0.507766118225
ACH-000858,-0.330504847338
ACH-000859,0.0572578373274
ACH-000861,-0.297702767359
ACH-000862,-0.07353066376089999
ACH-000865,-0.030100790917400002
ACH-000866,-0.052187244581699994
ACH-000867,-0.188124923003
ACH-000869,-0.236157990443
ACH-000872,-0.168397885506
ACH-000873,-0.23863775069899998
ACH-000876,-0.138856801192
ACH-000878,0.0014620404562799998
ACH-000880,-0.22730924900199997
ACH-000881,-0.113417450908
ACH-000882,-0.0632569643891
ACH-000884,-0.0385432849154
ACH-000885,-0.811798630472
ACH-000887,-0.225702205914
ACH-000888,-0.0840420870719
ACH-000889,-0.159094161966
ACH-000890,-0.227624674146
ACH-000896,-0.0334325157208
ACH-000898,-0.312147270415
ACH-000900,-0.0729332761054
ACH-000901,-0.0870287546415
ACH-000905,-0.0293021090842
ACH-000906,-0.310973705458
ACH-000907,0.0011998774853099999
ACH-000910,-0.119343761602
ACH-000911,-0.501387575711
ACH-000912,-0.284768503882
ACH-000913,0.0811924417225
ACH-000915,-0.05273665807109999
ACH-000916,-0.236345643684
ACH-000917,-0.215326415593
ACH-000921,-0.15241540283500002
ACH-000924,-0.059531015698
ACH-000926,0.053432201672199996
ACH-000928,-0.615109220365
ACH-000929,-0.0288807223366
ACH-000932,-0.942591355035
ACH-000935,-0.159453886732
ACH-000936,-0.529138774505
ACH-000937,0.00233747086268
ACH-000938,-0.186125657292
ACH-000939,-0.825952367642
ACH-000941,-0.08248768223330001
ACH-000943,-1.01187358766
ACH-000946,-1.1905202696
ACH-000947,-0.982037773396
ACH-000948,-1.22458374523
ACH-000950,-0.299220791061
ACH-000953,0.206457702397
ACH-000957,-0.9329805914799999
ACH-000958,-1.0916500905
ACH-000960,-0.05551899915630001
ACH-000963,-0.6471235219579999
ACH-000968,-0.0497372482684
ACH-000969,-1.1287636832899999
ACH-000973,-0.137104518876
ACH-000974,-1.28238830031
ACH-000975,-0.28577005165999997
ACH-000976,-0.361638622136
ACH-000978,-0.165225370209
ACH-000980,0.0283799302389
ACH-000984,-1.5976988083399999
ACH-000986,-0.135126617231
ACH-000988,-0.519488725518
ACH-000993,-0.04692452967730001
ACH-000994,-0.6858043908339999
ACH-000996,-0.048748970533300004
ACH-001001,-0.135224933807
ACH-001020,-0.160964316364
ACH-001028,-0.0207024700114
ACH-001031,-0.00413799008272
ACH-001038,0.0682769810719
ACH-001048,-0.0626681277437
ACH-001050,-0.0200826865752
ACH-001053,-0.025074649736900004
ACH-001054,-0.187356961976
ACH-001061,-0.0250798008873
ACH-001067,-0.156360240086
ACH-001075,-0.7381545189219999
ACH-001096,0.0469817955908
ACH-001128,0.0541811965835
ACH-001134,-0.049016481157999996
ACH-001151,-0.245929795698
ACH-001163,0.0829843657114
ACH-001164,-0.239806169536
ACH-001173,0.08712811813619999
ACH-001183,-0.520760273064
ACH-001184,0.00506502349786
ACH-001190,-0.45244330171700003
ACH-001192,-0.329044631784
ACH-001193,-0.320118275975
ACH-001196,-0.176100030407
ACH-001197,-0.6833065055900001
ACH-001205,-0.163393477011
ACH-001211,-0.0784068169407
ACH-001212,-0.3078757624
ACH-001228,-0.27363206148
ACH-001232,-0.0185791764167
ACH-001239,-0.23970596834600003
ACH-001274,-0.271346000003
ACH-001275,-0.0909728235337
ACH-001277,-0.40126594471
ACH-001278,0.11968083775900001
ACH-001280,-0.07469093325360002
ACH-001283,-0.113162724812
ACH-001289,0.106173648431
ACH-001295,-0.0726097431315
ACH-001300,0.07943724681230001
ACH-001301,-0.38023259146899996
ACH-001302,-0.252947543644
ACH-001303,-0.28634536191300003
ACH-001306,-0.26695546022
ACH-001318,-0.158233229526
ACH-001322,-0.219394211219
ACH-001328,-0.235230594868
ACH-001332,-0.149043124733
ACH-001333,-0.6990705023170001
ACH-001336,-0.00101101972212
ACH-001340,-0.0718962087899
ACH-001346,-0.411100608572
ACH-001353,-0.227457209692
ACH-001354,-0.350970802839
ACH-001367,0.150543239779
