,CLUL1 (27098)
ACH-000004,-0.0293874529437
ACH-000007,-0.05300541335580001
ACH-000009,0.00706893199867
ACH-000011,0.0305563693647
ACH-000012,-0.0533782767509
ACH-000013,0.200093178251
ACH-000014,0.073396953665
ACH-000015,0.111031364259
ACH-000017,0.029746083406700003
ACH-000018,-0.09334356456189999
ACH-000019,0.233997855429
ACH-000021,-0.054740124797700004
ACH-000022,0.0632655535611
ACH-000025,0.133102076136
ACH-000028,-0.0293778248518
ACH-000030,0.0126585806223
ACH-000035,-0.093247029976
ACH-000036,-0.122374992363
ACH-000037,0.015165809461299999
ACH-000039,-0.0251999762678
ACH-000040,-0.020375618131400004
ACH-000041,0.042826101068
ACH-000042,-0.0107365105863
ACH-000045,0.046568360654300006
ACH-000047,0.06709401428640001
ACH-000052,-0.014212396106700002
ACH-000053,-0.00578542528988
ACH-000054,0.132093434714
ACH-000055,-0.0118742416369
ACH-000060,0.11690922876700001
ACH-000067,0.0315268581825
ACH-000070,0.018335313062099998
ACH-000075,-0.07631850566610002
ACH-000078,-0.11025908255000001
ACH-000082,0.037152296864
ACH-000085,0.20790855483800003
ACH-000086,0.11949070484200001
ACH-000087,0.10247448032400001
ACH-000092,0.0825878199787
ACH-000095,0.126015173622
ACH-000097,0.0287264668042
ACH-000098,-0.033423150288999996
ACH-000099,-0.107304892559
ACH-000108,-0.084762135337
ACH-000113,-0.0593829926889
ACH-000115,0.0708689600937
ACH-000116,0.0417497757931
ACH-000118,-0.017324661438
ACH-000120,-0.0418119429051
ACH-000123,-0.07156270511760002
ACH-000127,-0.0146500035697
ACH-000128,0.139653576435
ACH-000132,0.13257459984699999
ACH-000133,0.151567265088
ACH-000137,0.0605349416175
ACH-000138,-0.0498814751024
ACH-000142,0.135915473857
ACH-000143,0.12991615285
ACH-000146,-0.0981677049155
ACH-000148,-0.0253305020672
ACH-000150,-0.09612459552710001
ACH-000152,0.0944551382368
ACH-000153,0.311836504357
ACH-000159,0.03628508095519999
ACH-000160,-0.052449839108300006
ACH-000163,0.007332524203830001
ACH-000167,0.387485922588
ACH-000168,-0.137701245523
ACH-000169,0.11874727015900001
ACH-000178,0.0240853681725
ACH-000182,0.06880882122069999
ACH-000183,0.120459348621
ACH-000188,0.198701279582
ACH-000189,0.133973954685
ACH-000190,0.079768307495
ACH-000198,0.00558065478633
ACH-000204,0.14359806558
ACH-000206,0.11061915123400001
ACH-000207,0.105329112611
ACH-000211,-0.034249338566
ACH-000215,-0.14535916230999998
ACH-000221,0.0569324468282
ACH-000222,0.12034455968499999
ACH-000223,-0.0646891135057
ACH-000226,-0.00655200533468
ACH-000227,0.17883381840999998
ACH-000228,-0.0384586133808
ACH-000231,0.00107477412399
ACH-000232,-0.01976714034
ACH-000233,0.100675766558
ACH-000234,0.20310553393300002
ACH-000235,-0.005131722264100001
ACH-000237,-0.156270527236
ACH-000238,0.0151588054565
ACH-000243,-0.007832312089979998
ACH-000244,-0.149931906292
ACH-000246,-0.0954333925877
ACH-000248,0.111167068939
ACH-000250,-0.020139241029599998
ACH-000251,-0.076621010261
ACH-000253,-0.022500718595500003
