,HDDC3 (374659)
ACH-000847,-0.0559757200514
ACH-000848,-0.160053906759
ACH-000849,-0.209812755546
ACH-000851,-0.235121704183
ACH-000855,-0.30413628184999997
ACH-000856,-0.141386748511
ACH-000858,-0.21926056242800002
ACH-000859,0.17761016500100002
ACH-000861,-0.40277345735299996
ACH-000862,-0.23183290550799998
ACH-000865,-0.19269134567600002
ACH-000866,-0.163979776155
ACH-000867,-0.112546713201
ACH-000869,-0.19324034602
ACH-000872,-0.154832460045
ACH-000873,0.0491046658569
ACH-000876,-0.197599444934
ACH-000878,0.0526361611399
ACH-000880,-0.0476355905875
ACH-000881,-0.138735564168
ACH-000882,-0.194164111472
ACH-000884,-0.215301388009
ACH-000885,-0.196495268911
ACH-000887,-0.20364711449900003
ACH-000888,-0.125270219617
ACH-000889,-0.0731339699419
ACH-000890,0.08917127274150001
ACH-000896,-0.101829112566
ACH-000898,-0.165016744002
ACH-000900,0.060923634870800006
ACH-000901,-0.0210879134828
ACH-000905,-0.254124184215
ACH-000906,-0.267229296907
ACH-000907,-0.22557062002300002
ACH-000910,-0.10996830090399999
ACH-000911,-0.10509933078400001
ACH-000912,-0.0776744753338
ACH-000913,-0.103960744082
ACH-000915,-0.0497237920988
ACH-000916,0.271359654133
ACH-000917,0.07972691538639999
ACH-000921,-0.0721547737285
ACH-000924,-0.0123078650584
ACH-000926,-0.158750484518
ACH-000928,-0.159438227641
ACH-000929,-0.139769160488
ACH-000932,-0.0435930167299
ACH-000935,-0.360972023858
ACH-000936,0.0248645447254
ACH-000937,-0.10648718704099999
ACH-000938,-0.139866606482
ACH-000939,-0.06763000852210001
ACH-000941,0.094258801756
ACH-000943,-0.057213984791599996
ACH-000946,-0.178450152327
ACH-000947,-0.179790814417
ACH-000948,-0.218552930384
ACH-000950,-0.23862351557599998
ACH-000953,-0.0533079319319
ACH-000957,-0.0942084564518
ACH-000958,-0.05104415565169999
ACH-000960,-0.0897721485922
ACH-000963,0.129936161525
ACH-000968,-0.047736010652400004
ACH-000969,-0.21371849604
ACH-000973,-0.212200904747
ACH-000974,-0.111111493479
ACH-000975,-0.18902756904399998
ACH-000976,-0.22941122437699998
ACH-000978,-0.195743660969
ACH-000980,-0.202738394023
ACH-000984,-0.275310827805
ACH-000986,-0.13620357952099998
ACH-000988,-0.110992504639
ACH-000993,-0.11468792111300001
ACH-000994,0.203211500094
ACH-000996,-0.0732707961792
ACH-001001,-0.0141983865252
ACH-001020,-0.604704560135
ACH-001028,-0.11645967264599999
ACH-001031,-0.108301032986
ACH-001038,-0.218643845238
ACH-001048,-0.165766049517
ACH-001050,-0.184231704798
ACH-001053,-0.24794601598000002
ACH-001054,-0.00446406360046
ACH-001061,-0.096920038499
ACH-001067,-0.138783808366
ACH-001075,-0.154442255704
ACH-001096,-0.108882504351
ACH-001128,-0.46716608090499995
ACH-001134,-0.0497915503119
ACH-001151,-0.256515299977
ACH-001163,-0.311911623044
ACH-001164,-0.0854620593983
ACH-001173,-0.145948648269
ACH-001183,-0.09823861527889999
ACH-001184,-0.33755534585
ACH-001190,-0.15854433985
ACH-001192,-0.27819217525199996
ACH-001193,0.137600914065
ACH-001196,-0.333576582178
ACH-001197,-0.25337707016100003
ACH-001205,-0.0712959901575
ACH-001211,-0.119995638833
ACH-001212,-0.046117771657499994
ACH-001228,-0.46079879195900003
ACH-001232,-0.329670375092
ACH-001239,-0.0259409825459
ACH-001274,0.0807031594978
ACH-001275,0.0350914850258
ACH-001277,-0.228306723365
ACH-001278,-0.026499033267599996
ACH-001280,-0.0892585088903
ACH-001283,-0.201528302229
ACH-001289,-0.08734504586539998
ACH-001295,-0.310803404359
ACH-001300,-0.101659991156
ACH-001301,-0.203512844947
ACH-001302,-0.175560818151
ACH-001303,-0.122728337998
ACH-001306,-0.214167236245
ACH-001318,-0.08340273467119999
ACH-001322,-0.18680699993
ACH-001328,-0.305458920952
ACH-001332,0.04036772013769999
ACH-001333,-0.173868695945
ACH-001336,-0.030078228024100002
ACH-001340,-0.29727398112799996
ACH-001346,-0.11028377735
ACH-001353,-0.127255664466
ACH-001354,-0.283143384432
ACH-001367,0.00277184740398
ACH-001368,-0.16259117398
ACH-001374,-0.0717706577047
ACH-001375,-0.278063778786
ACH-001377,-0.103567870012
ACH-001380,-0.179753333535
ACH-001391,-0.0992356051158
ACH-001407,-0.138267182682
ACH-001408,-0.18098862714000002
ACH-001413,-0.224915935327
ACH-001430,-0.18152094091600002
ACH-001431,-0.053460403669600004
ACH-001450,-0.121099060373
ACH-001496,-0.00679972368643
ACH-001500,-0.27788690337099997
ACH-001521,-0.466944625786
ACH-001523,-0.0953825684086
ACH-001532,-0.183191399964
ACH-001536,-0.0972261392722
ACH-001550,-0.15759445558000001
ACH-001552,-0.302931447496
ACH-001554,-0.0536538036063
ACH-001645,-0.168286925232
ACH-001654,-0.303547560845
ACH-001715,0.027380324962499997
ACH-001735,0.0511420098371
ACH-001736,-0.11756839696100001
ACH-001737,-0.31626667437600003
ACH-001740,-0.199197201305
ACH-001745,-0.33756712553400003
ACH-001750,-0.049850774905699995
ACH-001765,-0.17540768158300002
ACH-001956,-0.20365711683899998
ACH-001957,-0.00318783715032
