,SWSAP1 (126074)
ACH-000420,-0.30161631894200003
ACH-000421,-0.182173614127
ACH-000424,-0.508272452398
ACH-000425,-0.199872927958
ACH-000426,-0.819836170388
ACH-000427,-0.18688813844399998
ACH-000433,-0.41522809392
ACH-000436,-0.46203496391800003
ACH-000444,-0.147725258536
ACH-000445,-0.124459701023
ACH-000448,-0.18229919409899997
ACH-000450,0.153059358123
ACH-000452,-0.200288726639
ACH-000454,-0.245574836909
ACH-000458,-0.11403225368599999
ACH-000459,-0.354053835097
ACH-000460,-0.13204837109
ACH-000461,-0.117389088675
ACH-000463,-0.134490623861
ACH-000464,-0.204301518094
ACH-000466,-0.304710094986
ACH-000467,-0.0837172678126
ACH-000468,-0.190840208954
ACH-000469,-0.21515491406599999
ACH-000470,-0.181195691808
ACH-000471,-0.19262463311
ACH-000472,-0.379705149308
ACH-000473,-0.263571709368
ACH-000475,-0.21197397448
ACH-000476,-0.162392190302
ACH-000477,-0.0804237701418
ACH-000480,-0.48719234159900004
ACH-000481,-0.322400918726
ACH-000483,-0.21544936900400002
ACH-000484,-0.201416801728
ACH-000485,-0.0679650785542
ACH-000486,-0.0649480893214
ACH-000487,-0.09108884069329999
ACH-000488,-0.20634887571899999
ACH-000490,-0.083475369383
ACH-000491,-0.176751313594
ACH-000495,-0.11108899945299999
ACH-000496,-0.183820315185
ACH-000499,-0.610523712488
ACH-000500,0.383066749722
ACH-000502,-0.202826436878
ACH-000503,-0.661622303037
ACH-000505,-0.385076540407
ACH-000507,-0.133332307796
ACH-000510,-0.231760204325
ACH-000511,-0.193405967579
ACH-000512,-0.072966844822
ACH-000516,-0.166323043265
ACH-000517,-0.309458131357
ACH-000518,0.025476901336099998
ACH-000520,-0.202519722648
ACH-000521,-0.101207606623
ACH-000522,-0.218851924019
ACH-000524,-0.24055904064599998
ACH-000527,-0.231850802047
ACH-000528,-0.299427955857
ACH-000537,-0.236094649485
ACH-000541,-0.280880413196
ACH-000542,-0.14226073668
ACH-000544,-0.176127302079
ACH-000545,-0.212887399373
ACH-000547,-0.469856618579
ACH-000548,-0.206855045476
ACH-000549,-0.359832049817
ACH-000550,0.039018570486099996
ACH-000552,-0.167790728921
ACH-000556,-0.30227253864500003
ACH-000557,-0.30720602971
ACH-000570,-0.056409790277300004
ACH-000571,-0.38681261200000006
ACH-000573,-0.133549941541
ACH-000576,-0.058405256622
ACH-000580,-0.255163093681
ACH-000584,-0.289947761401
ACH-000585,-0.26689112091999995
ACH-000588,-0.23114616333000002
ACH-000589,-0.245994718591
ACH-000591,-0.327432088467
ACH-000593,-0.027367585686300003
ACH-000600,-0.240169712311
ACH-000601,-0.11841559285700001
ACH-000604,-0.20096966674800001
ACH-000605,0.026433179514900002
ACH-000606,-0.188764566037
ACH-000608,-0.291058444855
ACH-000614,-0.111986485844
ACH-000616,-0.091220257488
ACH-000618,-0.165923307272
ACH-000619,-0.18543486093400002
ACH-000620,-0.26073818218
ACH-000621,-0.318435734303
ACH-000622,-0.34892783639499997
ACH-000623,-0.00927070956874
ACH-000624,-0.317587525912
ACH-000627,-0.430842434296
ACH-000630,-0.211030010853
ACH-000632,-0.148107301321
ACH-000633,-0.38692284412699995
ACH-000637,-0.47480017093000004
ACH-000638,-0.288151416378
ACH-000646,-0.060335008231499995
ACH-000647,-0.21872760200599997
ACH-000648,0.0491199667739
ACH-000649,-0.179766396853
ACH-000651,-0.16403712660800002
ACH-000652,-0.17388993628600002
ACH-000653,-0.18156438115899998
ACH-000657,-0.137709694399
ACH-000658,-0.318817991355
ACH-000661,-0.13087465326300002
ACH-000662,-0.370732352005
ACH-000663,-0.20486598335700001
ACH-000665,-0.29148393225900004
ACH-000671,-0.00247033425464
ACH-000673,-0.17361778877099998
ACH-000676,-0.156635180096
ACH-000677,-0.240710607814
ACH-000681,-0.225811510159
ACH-000682,-0.264192869072
ACH-000683,-0.234237403697
ACH-000684,0.0345462318041
ACH-000688,-0.387580488159
ACH-000693,-0.247914853185
ACH-000694,-0.19058787965500001
ACH-000695,0.185011555111
ACH-000696,-0.22004516021499998
ACH-000697,-0.349613278872
ACH-000699,-0.13167181237
ACH-000701,-0.113846708825
ACH-000706,-0.20660008390999998
ACH-000711,-0.36199946067199995
ACH-000713,-0.20012939789200002
ACH-000714,-0.02665911707
ACH-000718,-0.23721997609099998
ACH-000720,-0.234740781903
ACH-000721,-0.15923937374000002
ACH-000724,-0.21854067854200002
ACH-000725,-0.32457546211599997
ACH-000732,-0.23341787746
ACH-000734,-0.43423607985699997
ACH-000735,-0.123932097423
ACH-000736,-0.0804015369071
ACH-000738,-0.278194958342
ACH-000746,-0.515852117762
ACH-000747,-0.391312444713
ACH-000748,-0.301623033945
ACH-000753,-0.153222718034
ACH-000756,-0.554938595901
ACH-000757,-0.254501522764
ACH-000758,-0.135642273836
ACH-000760,-0.187384812355
ACH-000763,-0.373945364856
ACH-000764,-0.244543310506
ACH-000765,0.06995074125589999
ACH-000766,0.007084175187489999
ACH-000767,-0.206822713368
ACH-000768,-0.286388838433
ACH-000769,-0.450155666754
ACH-000770,-0.18511096949099998
ACH-000771,-0.0304652082604
ACH-000773,0.0183464048226
ACH-000776,-0.461270485665
ACH-000777,-0.020972661611099997
ACH-000778,-0.19178699173500002
ACH-000781,-0.245672446578
ACH-000782,-0.15662125322599998
ACH-000783,-0.07229428858510001
ACH-000784,-0.18030998427099998
ACH-000785,-0.144319242126
ACH-000787,-0.208344758292
ACH-000788,-0.240644127411
ACH-000791,-0.0172235748272
ACH-000792,-0.180831693338
ACH-000794,-0.157498497555
ACH-000796,-0.166923797869
ACH-000799,0.058022450611
ACH-000800,-0.394569391779
ACH-000802,-0.377719260832
ACH-000804,-0.116437879353
ACH-000805,-0.23222058086800001
ACH-000809,-0.357959879485
ACH-000810,-0.258173204549
ACH-000811,-0.161711820605
ACH-000817,0.148335661483
ACH-000819,-0.2850124693
ACH-000820,-0.317366591385
ACH-000821,-0.322159773101
ACH-000822,-0.22308860837299999
ACH-000823,-0.280669424904
ACH-000824,-0.16054874212
ACH-000827,-0.22320850121599997
ACH-000829,-0.0246374651015
ACH-000831,-0.188029769126
ACH-000832,-0.295600771352
ACH-000833,-0.211363027359
ACH-000834,-0.21438261649999998
ACH-000835,-0.510070138582
ACH-000836,-0.38674506674500003
ACH-000837,-0.06551043554330001
ACH-000838,-0.251538445333
ACH-000839,0.102734317473
ACH-000840,0.0805931282851
ACH-000841,-0.112784441066
ACH-000843,-0.0948799677187
ACH-000846,-0.293448710757
ACH-000847,-0.44472995188000003
ACH-000848,-0.36884753295999995
ACH-000849,-0.214466169329
ACH-000851,-0.257711006198
ACH-000855,-0.219606110301
ACH-000856,-0.140820028387
ACH-000858,-0.386951970482
ACH-000859,-0.25554864936599997
ACH-000861,-0.495200177484
ACH-000862,-0.04364468563630001
ACH-000865,-0.36394496457099995
ACH-000866,-0.252151555307
ACH-000867,-0.324442934402
ACH-000869,-0.343095705835
ACH-000872,-0.163951341705
ACH-000873,-0.6820812127
ACH-000876,-0.20081421119399998
ACH-000878,-0.36965022421
ACH-000880,-0.137462808802
ACH-000881,-0.111120731122
ACH-000882,-0.066490427156
ACH-000884,-0.24219832907900002
ACH-000885,-0.274475205711
ACH-000887,-0.37447092694
ACH-000888,-0.187156441509
ACH-000889,-0.255426080244
ACH-000890,-0.126702372254
ACH-000896,-0.429452644165
ACH-000898,-0.191823284949
ACH-000900,-0.2861423266
ACH-000901,-0.317348723612
ACH-000905,-0.140867431268
ACH-000906,-0.220778342616
ACH-000907,-0.157074671054
ACH-000910,-0.131687936733
ACH-000911,-0.118886945878
ACH-000912,-0.073139581877
ACH-000913,-0.248575909807
ACH-000915,-0.279147333594
ACH-000916,-0.946794477295
ACH-000917,-0.257568216439
ACH-000921,-0.20365298844000002
ACH-000924,-0.263764233026
ACH-000926,0.041903828500900006
ACH-000928,0.030574698419
ACH-000929,-0.488933798142
ACH-000932,-0.252358387419
ACH-000935,-0.19310662722
ACH-000936,-0.14964786264000002
ACH-000937,-0.180766705871
ACH-000938,-0.26473955228
ACH-000939,-0.0362297098353
ACH-000941,-0.238308826729
ACH-000943,-0.23436425784499998
ACH-000946,-0.117695202796
ACH-000947,-0.14210920774900002
ACH-000948,-0.243066963215
ACH-000950,-0.317414058083
ACH-000953,-0.329075269321
ACH-000957,-0.0723215171267
ACH-000958,-0.130103920732
ACH-000960,-0.307619646752
ACH-000963,-0.09197011907
ACH-000968,-0.0684985936025
ACH-000969,-0.243095755736
ACH-000973,-0.214706998141
ACH-000974,-0.227804494036
ACH-000975,-0.21162219764600002
ACH-000976,-0.234234414821
ACH-000978,-0.52817696253
ACH-000980,-0.24236475338799998
ACH-000984,-0.207801770361
ACH-000986,-0.133400115438
ACH-000988,-0.21447406630999996
ACH-000993,-0.223178499821
ACH-000994,-0.0814102845652
ACH-000996,0.12086651032500001
ACH-001001,-0.10001751702
ACH-001020,-0.08396958779510001
ACH-001028,-0.168094704935
ACH-001031,-0.327903352165
ACH-001038,-0.175247025025
ACH-001048,-0.235104541138
ACH-001050,-0.21683343957100001
ACH-001053,-0.288471316442
ACH-001054,-0.404676564122
ACH-001061,-0.15713792362
ACH-001067,-0.296782605508
ACH-001075,-0.0310280579073
ACH-001096,-0.09094003581139999
ACH-001128,-0.20548695127
ACH-001134,-0.12639919131400001
ACH-001151,-0.062359761369000004
ACH-001163,-0.026199851302400004
ACH-001164,-0.36280193248099996
ACH-001173,-0.17861454767999999
ACH-001183,-0.155675356347
ACH-001184,-0.362123037628
ACH-001190,-0.195109782988
ACH-001192,-0.289866053603
ACH-001193,0.244243090519
ACH-001196,-0.148881627209
ACH-001197,-0.295572905957
ACH-001205,-0.35323589978200004
ACH-001211,-0.19619938056800001
ACH-001212,-0.291562463544
ACH-001228,-0.317149952442
ACH-001232,-0.10582607710799999
ACH-001239,-0.162700991762
ACH-001274,-0.314956823254
ACH-001275,-0.243226469551
ACH-001277,-0.179179125205
ACH-001278,-0.09837123314980001
ACH-001280,-0.151735320418
ACH-001283,-0.340687200386
ACH-001289,-0.228911765722
ACH-001295,-0.45787673732600004
ACH-001300,-0.123776811164
ACH-001301,-0.274440663712
ACH-001302,-0.49656900162
ACH-001303,-0.342448856646
ACH-001306,-0.31761559251800003
ACH-001318,-0.190853004391
ACH-001322,-0.243172883866
ACH-001328,-0.239355848885
ACH-001332,-0.130538779891
ACH-001333,-0.45426526450000004
ACH-001336,-0.17668235221
ACH-001340,-0.0787973737367
ACH-001346,-0.34512675807300003
ACH-001353,-0.313903056296
ACH-001354,-0.327759759738
ACH-001367,-0.245258085293
ACH-001368,-0.286948712955
ACH-001374,-0.14689056892400001
ACH-001375,-0.142669326369
ACH-001377,-0.27523174103500003
ACH-001380,-0.282089685532
ACH-001391,-0.35439783952799997
ACH-001407,-0.301798361176
ACH-001408,-0.42830484886
ACH-001413,-0.023378933834599998
ACH-001430,-0.0669435003644
ACH-001431,-0.321259028063
ACH-001450,-0.05667390165709999
ACH-001496,-0.261673284025
ACH-001500,-0.38549159260899996
ACH-001521,-0.115293677283
ACH-001523,-0.366000082187
ACH-001532,-0.180071781544
ACH-001536,-0.219491003715
ACH-001550,-0.162787578913
ACH-001552,-0.230945281198
ACH-001554,-0.18311682574299998
ACH-001645,-0.33370492285799996
ACH-001654,-0.151878328648
ACH-001715,-0.130725120063
ACH-001735,-0.165299485546
ACH-001736,-0.167759615104
ACH-001737,-0.7904735686040001
ACH-001740,-0.422017427668
ACH-001745,-0.25474045320300004
ACH-001750,-0.255922530478
ACH-001765,-0.20285431888099997
ACH-001956,-0.13508198899
ACH-001957,-0.175680444942
