,MSRB1 (51734)
ACH-000256,-0.6154580056719999
ACH-000257,-0.23530837318599998
ACH-000258,-0.610215970431
ACH-000259,-0.486252405486
ACH-000260,-0.715986600527
ACH-000261,-0.351107488094
ACH-000262,-0.744924074077
ACH-000263,-0.19653444224
ACH-000264,-0.332672593547
ACH-000265,-0.46700191939999997
ACH-000266,-0.464693159841
ACH-000272,-0.560648593971
ACH-000273,-0.250162836246
ACH-000274,-0.46578392419799997
ACH-000277,-0.46052999929099997
ACH-000278,-0.340443363987
ACH-000279,-0.35490785451300005
ACH-000280,-0.438610822064
ACH-000281,-0.260979119635
ACH-000288,-0.48003508274800005
ACH-000291,-0.350296264054
ACH-000293,-0.8529164301659999
ACH-000294,-0.267384811395
ACH-000295,-0.383579937458
ACH-000296,-0.291355344924
ACH-000302,-0.6005777064769999
ACH-000304,-0.10276523196799998
ACH-000307,-0.399753333962
ACH-000308,-0.477164546491
ACH-000310,-0.538763440713
ACH-000311,-0.338344725001
ACH-000312,-0.475418288254
ACH-000315,-0.735413355846
ACH-000316,-0.368924811614
ACH-000317,-0.5003075171119999
ACH-000318,-0.29941977306699996
ACH-000319,-0.54710456183
ACH-000320,-0.578917239528
ACH-000322,-0.552095919676
ACH-000323,-0.5941084889930001
ACH-000324,-0.595346149805
ACH-000329,-0.471624592338
ACH-000330,-0.369584514482
ACH-000331,-0.266159861058
ACH-000332,-0.49679685583300004
ACH-000334,-0.441824620539
ACH-000335,-0.482664046179
ACH-000336,-0.554438223575
ACH-000337,-0.105424489484
ACH-000339,-0.476772426826
ACH-000341,-0.714801748415
ACH-000348,-0.358251980245
ACH-000350,-0.46046122827299996
ACH-000352,-0.463828125625
ACH-000356,-0.518635923727
ACH-000361,-0.580923901004
ACH-000362,-0.618686841929
ACH-000363,-0.440485484401
ACH-000364,-0.51047258788
ACH-000365,-0.26046715773400003
ACH-000366,-0.7506980878919999
ACH-000368,-0.371754652232
ACH-000374,-0.297345701713
ACH-000375,-0.5628012275559999
ACH-000376,-0.30351219399
ACH-000381,-0.502311709257
ACH-000383,-0.5209499131800001
ACH-000387,-0.358073323341
ACH-000389,-0.439605985428
ACH-000390,-0.532795720172
ACH-000393,-0.419889318504
ACH-000395,-0.755858208273
ACH-000397,-0.413775378807
ACH-000401,-0.734343610954
ACH-000402,-0.144718559809
ACH-000403,-0.468057023867
ACH-000404,-0.479147588768
ACH-000406,-0.38698291241
ACH-000407,-0.48693459800399996
ACH-000408,-0.52489169617
ACH-000410,-0.279171316278
ACH-000411,-0.695492396356
ACH-000414,-0.5033517086770001
ACH-000415,-0.32295794740899997
ACH-000416,-0.44014753752700003
ACH-000420,-0.537083987429
ACH-000421,-0.44136955523500004
ACH-000424,-0.464940861699
ACH-000425,-0.46360009810099995
ACH-000426,-0.711803650285
ACH-000427,-0.6824142724400001
ACH-000433,-0.271350806659
ACH-000436,-0.525636174852
ACH-000444,-0.401143702356
ACH-000445,-0.139129478226
ACH-000448,-0.478450238089
ACH-000450,-0.646291911799
ACH-000452,-0.4104725757
ACH-000454,-0.530320446181
ACH-000458,-0.303752401678
ACH-000459,-0.398077168144
ACH-000460,-0.443504800191
ACH-000461,-0.33218895018800004
ACH-000463,-0.58092516714
ACH-000464,-0.368299006118
ACH-000466,-0.47923612145800004
ACH-000467,-0.574739603139
ACH-000468,-0.411674765136
ACH-000469,-0.431341644401
ACH-000470,0.030177024857200002
ACH-000471,-0.5303847208370001
ACH-000472,-0.5327899725240001
ACH-000473,-0.374938210898
ACH-000475,-0.41404354815
ACH-000476,-0.564641567937
ACH-000477,-0.614165900399
ACH-000480,-0.127632004503
ACH-000481,-0.47647836003300004
ACH-000483,-0.42011984219400006
ACH-000484,-0.842393705899
ACH-000485,-0.348012899682
ACH-000486,-0.49357848711499996
ACH-000487,-0.47294336555
ACH-000488,-0.468157516347
ACH-000490,-0.212310146938
ACH-000491,-0.576083116531
ACH-000495,-0.495769403653
ACH-000496,-0.380662905452
ACH-000499,-0.799753270088
ACH-000500,-0.324988260972
ACH-000502,-0.596987974181
ACH-000503,-0.07764756027200001
ACH-000505,-0.475116800753
ACH-000507,-0.626841103263
ACH-000510,-0.676248865615
ACH-000511,-0.581887448205
ACH-000512,-0.751869842695
ACH-000516,-0.551152016334
ACH-000517,-0.548636653191
ACH-000518,-0.5928305011680001
ACH-000520,-0.5890906123340001
ACH-000521,-0.599140996967
ACH-000522,-0.5189102035459999
ACH-000524,-0.369625606135
ACH-000527,-0.573848101526
ACH-000528,-0.40825830023299997
ACH-000537,-0.393698272352
ACH-000541,-0.416055842607
ACH-000542,-0.55534667977
ACH-000544,-0.395565370365
ACH-000545,-0.26447055720199997
ACH-000547,-0.272324287173
ACH-000548,-0.370661095537
ACH-000549,-0.27557826872499996
ACH-000550,-0.35580642526600004
ACH-000552,-0.424798843864
ACH-000556,-0.837364686768
ACH-000557,-0.506145916449
ACH-000570,-0.337051795203
ACH-000571,-0.771876179741
ACH-000573,-0.294807164105
ACH-000576,-0.350596581211
ACH-000580,-0.329584671577
ACH-000584,-0.576554322791
ACH-000585,-0.456073480673
ACH-000588,-0.23588195391
ACH-000589,-0.37222869387199997
ACH-000591,-0.41397846692100004
ACH-000593,-0.565064413184
ACH-000600,-0.432079216602
ACH-000601,-0.477326636796
ACH-000604,-0.7139495127140001
ACH-000605,-0.324721492962
ACH-000606,-0.27204188510099997
ACH-000608,-0.612922030954
ACH-000614,-0.29794896918200003
ACH-000616,-0.22470287311599998
ACH-000618,-0.250886117016
ACH-000619,-0.490176458476
ACH-000620,-0.450332513488
ACH-000621,-0.630723013919
ACH-000622,-0.306870770522
ACH-000623,-0.515456307475
ACH-000624,-0.541434929569
ACH-000627,-0.286908959544
ACH-000630,-0.485794098747
ACH-000632,-0.31046837567200003
ACH-000633,-0.351917291737
ACH-000637,-0.460269851571
ACH-000638,-0.20506082697
ACH-000646,-0.469118930037
ACH-000647,-0.35332110569200004
ACH-000648,-0.605488038897
ACH-000649,-0.500383366839
ACH-000651,-0.193447633967
ACH-000652,-0.642486878592
ACH-000653,-0.215326256992
ACH-000657,-0.455785973547
ACH-000658,-0.574391449274
ACH-000661,-0.450315654001
ACH-000662,-0.40971670369499996
ACH-000663,-0.344972059577
ACH-000665,-0.324602229464
ACH-000671,-0.371282385527
ACH-000673,-0.49093965333000006
ACH-000676,-0.338276042682
ACH-000677,-0.493185109861
ACH-000681,-0.569437676702
ACH-000682,-0.414532086197
ACH-000683,-0.41737527309699995
ACH-000684,-0.5070844107729999
ACH-000688,-0.43537467511399996
ACH-000693,-0.249199312023
ACH-000694,-0.343480035334
ACH-000695,-0.40715439583400004
ACH-000696,-0.46964085246699994
ACH-000697,-0.34032706474
ACH-000699,-0.71092039969
ACH-000701,-0.224249580416
ACH-000706,-0.531688293555
ACH-000711,-0.40042413477899996
ACH-000713,-0.498392243391
ACH-000714,-0.639809246011
ACH-000718,-0.263781422612
ACH-000720,-0.519863977936
ACH-000721,-0.532267134368
ACH-000724,-0.232599162
ACH-000725,-0.414378536957
ACH-000732,-0.46503126550800006
ACH-000734,-0.573321261222
ACH-000735,-0.361806735415
ACH-000736,-0.433436188653
ACH-000738,-0.524409706312
ACH-000746,-0.410618294002
ACH-000747,-0.33940039247500003
ACH-000748,-0.41482838070100003
ACH-000753,-0.445297217606
ACH-000756,-0.42147094802100005
ACH-000757,-0.507744158897
ACH-000758,-0.279748226996
ACH-000760,-0.437519438307
ACH-000763,-0.22632025101300002
ACH-000764,-0.621975375014
ACH-000765,-0.411952551313
ACH-000766,-0.471357345013
ACH-000767,-0.316855123252
ACH-000768,-0.326482180251
ACH-000769,-0.5268143058829999
ACH-000770,-0.437053933934
ACH-000771,-0.323371034755
ACH-000773,-0.574973962486
ACH-000776,-0.798329549067
ACH-000777,-0.381035225124
ACH-000778,-0.252446547901
ACH-000781,-0.4377684559
ACH-000782,-0.424148586074
ACH-000783,-0.607506194344
ACH-000784,-0.5388304610279999
ACH-000785,-0.327960090896
ACH-000787,-0.7075528430310001
ACH-000788,-0.504354408918
ACH-000791,-0.330715337311
ACH-000792,-0.540425415617
ACH-000794,-0.327998977533
ACH-000796,-0.36676547516400004
ACH-000799,-0.124389444288
ACH-000800,-0.668530381807
ACH-000802,-0.417757675972
ACH-000804,-0.47323254549099997
ACH-000805,-0.373531476697
ACH-000809,-0.46547441318000005
ACH-000810,-0.568740318874
ACH-000811,-0.41269290776999995
ACH-000817,-0.520156419715
ACH-000819,-0.46557812278000005
ACH-000820,-0.144411245894
ACH-000821,-0.596328628956
ACH-000822,-0.393006359405
ACH-000823,-0.08859268501630001
ACH-000824,-0.663938395757
ACH-000827,-0.49317855681100004
ACH-000829,-0.29408011134100004
ACH-000831,-0.585378948081
ACH-000832,-0.38356674686
ACH-000833,-0.830511248854
ACH-000834,-0.256849654037
ACH-000835,-0.426489959594
ACH-000836,-0.313617469867
ACH-000837,-0.326181903395
ACH-000838,-0.643973900455
ACH-000839,-0.291432214945
ACH-000840,-0.320526812269
ACH-000841,-0.49622677419
ACH-000843,-0.259810542429
ACH-000846,-0.25177058229800003
ACH-000847,-0.481768713382
ACH-000848,-0.519645360857
ACH-000849,-0.25072503631
ACH-000851,-0.474597938256
ACH-000855,-0.212056575326
ACH-000856,-0.526336283525
ACH-000858,-0.44069646668799994
ACH-000859,-0.198850543022
ACH-000861,-0.7036832257179999
ACH-000862,-0.362291095299
ACH-000865,-0.388593256399
ACH-000866,-0.330960993687
ACH-000867,-0.38029539365000004
ACH-000869,-0.441847456397
ACH-000872,-0.30930625864
ACH-000873,-0.415722453775
ACH-000876,-0.464500149674
ACH-000878,-0.293043263833
ACH-000880,-0.635681066931
ACH-000881,-0.5299219869590001
ACH-000882,-0.380890060405
ACH-000884,-0.37645638465400005
ACH-000885,-0.407932553689
ACH-000887,-0.410560899771
ACH-000888,-0.517472195857
ACH-000889,-0.350851135781
ACH-000890,-0.464201698702
ACH-000896,-0.547496843472
ACH-000898,-0.60060882551
ACH-000900,-0.408149412061
ACH-000901,-0.62398381903
ACH-000905,-0.513327705021
ACH-000906,-0.33693716462800005
ACH-000907,-0.400440407324
ACH-000910,-0.541698022066
ACH-000911,-0.5800186723899999
ACH-000912,-0.6287014873100001
ACH-000913,-0.551510264848
ACH-000915,-0.364589834211
ACH-000916,-0.317919216362
ACH-000917,-0.39294840089599997
ACH-000921,-0.39210537193899997
ACH-000924,-0.42265415759900005
ACH-000926,-0.568966774551
ACH-000928,-0.218124903919
ACH-000929,-0.38331562683
ACH-000932,-0.403256935011
ACH-000935,-0.325490193378
ACH-000936,-0.518429568483
ACH-000937,-0.5498200115699999
ACH-000938,-0.349034476971
ACH-000939,-0.277823695483
ACH-000941,-0.851316369941
ACH-000943,-0.480339135859
ACH-000946,-0.38774616696900005
ACH-000947,-0.508399025124
ACH-000948,-0.40227482861
ACH-000950,-0.225871217005
ACH-000953,-0.558144193689
ACH-000957,-0.335285735682
ACH-000958,-0.271321473609
ACH-000960,-0.27768176764
ACH-000963,-0.717096847305
ACH-000968,-0.400066394205
ACH-000969,-0.550218897866
ACH-000973,-0.426297084177
ACH-000974,-0.431328771343
ACH-000975,-0.40158425428499994
ACH-000976,-0.592009855043
ACH-000978,-0.103712988144
ACH-000980,-0.273272231818
ACH-000984,-0.615466787274
ACH-000986,-0.467253421647
ACH-000988,-0.5452523979330001
ACH-000993,-0.33836620302500003
ACH-000994,-0.607728606339
ACH-000996,-0.48473434524899994
ACH-001001,-0.37305250214100005
ACH-001020,-0.630638975384
ACH-001028,-0.36094943655
ACH-001031,-0.469936932083
ACH-001038,-0.401050107364
ACH-001048,-0.323303946472
ACH-001050,-0.502798200914
ACH-001053,-0.311824976681
ACH-001054,-0.565436287252
ACH-001061,-0.510062544052
ACH-001067,-0.38624924167400004
ACH-001075,-0.476710421268
ACH-001096,-0.46785081026500003
ACH-001128,-0.306586960557
ACH-001134,-0.24903501299400002
ACH-001151,-0.514496088975
ACH-001163,-0.353866069878
ACH-001164,-0.19935773279599997
ACH-001173,-0.495768659851
ACH-001183,-0.356334374959
ACH-001184,-0.702664803858
ACH-001190,-0.369655656136
ACH-001192,-0.6737838639720001
ACH-001193,-0.258711711394
ACH-001196,-0.667945930208
ACH-001197,-0.411203191606
ACH-001205,-0.19079326707400002
ACH-001211,-0.630200519561
ACH-001212,-0.5616958521940001
ACH-001228,-0.5604209733250001
ACH-001232,-0.262810054542
ACH-001239,-0.384418570884
ACH-001274,-0.554770129772
ACH-001275,-0.396644965846
ACH-001277,-0.293534745731
ACH-001278,-0.606023609281
ACH-001280,-0.6058140347290001
ACH-001283,-0.605643868654
ACH-001289,-0.596656632165
ACH-001295,-0.488770479767
ACH-001300,-0.619801294911
ACH-001301,-0.463664454427
ACH-001302,-0.321069360255
ACH-001303,-0.408366487688
ACH-001306,-0.303282239388
ACH-001318,-0.434180616
ACH-001322,-0.804174528292
ACH-001328,-0.36735614365900005
ACH-001332,-0.337310882144
ACH-001333,-0.135468798343
ACH-001336,-0.561037098937
ACH-001340,-0.425638914185
ACH-001346,-0.218544406434
ACH-001353,-0.40780375924
ACH-001354,-0.6983946070739999
ACH-001367,0.00377269320118
ACH-001368,-0.426754951434
ACH-001374,-0.134502812886
ACH-001375,-0.272425615846
ACH-001377,-0.504538001903
ACH-001380,-0.40744746525799996
ACH-001391,-0.523120206015
ACH-001407,-0.392345021748
ACH-001408,-0.548134215898
ACH-001413,-0.587647082738
ACH-001430,-0.511499743993
ACH-001431,-0.602510311577
ACH-001450,-0.349754151746
ACH-001496,-0.399433498427
ACH-001500,-0.648590710757
ACH-001521,-0.430784480753
ACH-001523,-0.731238485604
ACH-001532,-0.513234593591
ACH-001536,-0.655443931455
ACH-001550,-0.372624582466
ACH-001552,-0.22082565374899998
ACH-001554,-0.524620294912
ACH-001645,-0.31154113298
ACH-001654,-0.7295316904610001
ACH-001715,-0.52723737941
ACH-001735,-0.400810821761
ACH-001736,-0.209094705724
ACH-001737,-0.281777469791
ACH-001740,-0.843314840808
ACH-001745,-0.458495683807
ACH-001750,-0.378252214717
ACH-001765,-0.5219045616210001
ACH-001956,-0.48053668548699996
ACH-001957,-0.604739826309
