,SHH (6469)
ACH-000004,0.252447210143
ACH-000007,0.36246819259199997
ACH-000009,-0.0203122387348
ACH-000011,0.0644661130399
ACH-000012,0.122354966866
ACH-000013,0.27223312010899997
ACH-000014,-0.21786085308000003
ACH-000015,0.0626211496487
ACH-000017,0.106088777478
ACH-000018,0.139449190427
ACH-000019,-0.0398668975385
ACH-000021,-0.0295959289549
ACH-000022,-0.0408524510904
ACH-000025,0.15416040632300002
ACH-000028,0.06985137998
ACH-000030,0.29497072743700004
ACH-000035,0.105611401324
ACH-000036,-0.00113824581647
ACH-000037,0.153290437432
ACH-000039,0.06690040931869999
ACH-000040,0.111333717744
ACH-000041,-0.0395044701054
ACH-000042,-0.151763659361
ACH-000045,0.18318314608300001
ACH-000047,0.0616522156063
ACH-000052,0.148877670205
ACH-000053,-0.0876832237563
ACH-000054,-0.0181563286499
ACH-000055,0.215078444355
ACH-000060,0.158889478325
ACH-000067,0.052564779855100004
ACH-000070,0.053322588475199995
ACH-000075,0.07376454409660001
ACH-000078,0.160581335764
ACH-000082,-0.0267951374279
ACH-000085,0.284629119712
ACH-000086,0.309050579936
ACH-000087,0.131553585807
ACH-000092,0.0484116374913
ACH-000095,0.0645489650554
ACH-000097,0.109296204009
ACH-000098,0.19207945235100002
ACH-000099,0.133131105982
ACH-000108,0.06427449073250001
ACH-000113,0.208179699069
ACH-000115,-0.0102042488536
ACH-000116,0.101140645786
ACH-000118,-0.0178792133694
ACH-000120,-0.06020364601969999
ACH-000123,0.120703128768
ACH-000127,0.168577176069
ACH-000128,-0.0285220452837
ACH-000132,0.228190073938
ACH-000133,-0.014680426706700002
ACH-000137,0.0228095745994
ACH-000138,0.164298730854
ACH-000142,0.0879825301327
ACH-000143,0.029899300139799998
ACH-000146,0.000244717986771
ACH-000148,-0.0300704707132
ACH-000150,0.149145941604
ACH-000152,0.0759672685448
ACH-000153,-0.00814825907165
ACH-000159,0.165783285296
ACH-000160,0.0848289300615
ACH-000163,0.00187003340073
ACH-000167,0.130220314878
ACH-000168,0.09897875885600001
ACH-000169,0.20252424706099997
ACH-000178,0.0354691215767
ACH-000182,-0.159255446659
ACH-000183,0.0639435910327
ACH-000188,-0.031776052916799996
ACH-000189,0.14568443234099998
ACH-000190,0.172423346858
ACH-000198,0.049367914694300005
ACH-000204,0.15454883541
ACH-000206,-0.12003560510299999
ACH-000207,0.111894611557
ACH-000211,0.104441520946
ACH-000215,-0.006808398896409999
ACH-000221,0.12430010209799999
ACH-000222,-0.189756992352
ACH-000223,0.060785934477199995
ACH-000226,0.170031282638
ACH-000227,-0.18810853834199998
ACH-000228,0.236253543932
ACH-000231,0.037150422081699996
ACH-000232,-0.127050307913
ACH-000233,-0.140071039626
ACH-000234,0.140000720493
ACH-000235,0.025545891618400002
ACH-000237,0.0077473711316
ACH-000238,0.054360927976400006
ACH-000243,0.205867263224
ACH-000244,0.0269785440477
ACH-000246,0.023340990662
ACH-000248,-0.155291032546
ACH-000250,0.0413757924269
ACH-000251,-0.215862014295
ACH-000253,0.0987656553505
ACH-000255,0.0266347452665
ACH-000256,0.15526238048399998
ACH-000257,0.392649369968
ACH-000258,-0.118905257432
ACH-000259,0.0375250869696
ACH-000260,0.130570408556
ACH-000261,0.0550797021897
ACH-000262,0.031830312097999997
ACH-000263,0.0948344470193
ACH-000264,0.019920696372
ACH-000265,0.08944735949850001
ACH-000266,0.0870011641341
ACH-000272,0.06023244400640001
ACH-000273,0.009104596590459998
ACH-000274,-0.00341995562355
ACH-000277,0.024303959737200002
ACH-000278,0.18350489625900002
ACH-000279,0.027252672391599998
ACH-000280,0.0504385937204
ACH-000281,-0.190094056072
ACH-000288,-0.0992260726795
ACH-000291,0.0175538161056
ACH-000293,-0.038966112365
ACH-000294,0.139932672784
ACH-000295,0.0372026898308
ACH-000296,0.28509447215100003
ACH-000302,0.07044004888010001
ACH-000304,-0.13306340365
ACH-000307,-0.0245628136728
ACH-000308,0.11653154037699999
ACH-000310,0.183054988305
ACH-000311,-0.005961529499170001
ACH-000312,0.0344631606391
ACH-000315,-0.234786667555
ACH-000316,0.101725557919
ACH-000317,0.031090066658
ACH-000318,-0.042924260629199996
ACH-000319,0.0647705389255
ACH-000320,0.0101989256451
ACH-000322,-0.10242782413599999
ACH-000323,0.234459622172
ACH-000324,-0.00326347477019
ACH-000329,0.0772602122902
ACH-000330,0.301263519574
ACH-000331,0.06446910955690001
ACH-000332,0.0544433193005
ACH-000334,0.264345889768
ACH-000335,0.217213331072
ACH-000336,0.373124846406
ACH-000337,0.10299795080900001
ACH-000339,0.133325001158
ACH-000341,0.102679547963
ACH-000348,0.0298485499226
ACH-000350,0.0443065083288
ACH-000352,0.09774619831710002
ACH-000356,0.112116040526
ACH-000361,0.39960966248199997
ACH-000362,0.0754346968511
ACH-000363,-0.0438006914468
ACH-000364,0.172531307676
ACH-000365,-0.010434224684200001
ACH-000366,0.010336867706000001
ACH-000368,0.023894939496
ACH-000374,-0.07799008621669999
ACH-000375,0.161435309652
ACH-000376,-0.032411192174499996
ACH-000381,0.0192807197276
ACH-000383,0.20880534409899998
ACH-000387,-0.0282546026664
ACH-000389,-0.132733512145
ACH-000390,0.061408697820199996
ACH-000393,0.016110776400399998
ACH-000395,-0.121790578543
ACH-000397,-0.0597405304239
ACH-000401,0.113063598779
ACH-000402,0.139976428755
ACH-000403,-0.027882293085799998
ACH-000404,0.46530919719999997
ACH-000406,0.06267359575619999
ACH-000407,-0.014626155666799999
ACH-000408,-0.13899941072
ACH-000410,0.30936326188
ACH-000411,0.0134871687986
ACH-000414,-0.0493021879254
ACH-000415,0.166920483354
ACH-000416,0.173975633406
ACH-000420,0.11175709271999999
ACH-000421,-0.011029499396
ACH-000424,0.288232383227
ACH-000425,0.153132698095
ACH-000426,0.505021592179
ACH-000427,0.191470733118
ACH-000433,0.092239763245
ACH-000436,0.18363581138799998
ACH-000444,0.257824970542
ACH-000445,0.0221415204218
ACH-000448,0.055299824525
ACH-000450,0.251639681842
ACH-000452,-0.005653196405270001
ACH-000454,0.15185833416
ACH-000458,-0.0490859075969
ACH-000459,-0.143267989451
ACH-000460,0.112058685488
ACH-000461,-0.09845090650709999
ACH-000463,0.0452976890008
ACH-000464,-0.00835469518908
ACH-000466,0.21359798085
ACH-000467,-0.0528208304308
ACH-000468,-0.014932811310299998
ACH-000469,-0.126034613783
ACH-000470,-0.0833259653466
ACH-000471,0.121722580461
ACH-000472,0.188685511508
ACH-000473,0.046217468424899995
ACH-000475,-0.0043860540606300005
ACH-000476,0.14288239536
ACH-000477,-0.136737722225
ACH-000480,0.144298973981
ACH-000481,0.0211827913974
ACH-000483,0.034719878779800005
ACH-000484,0.144200780886
ACH-000485,-0.119534044176
ACH-000486,0.180067370962
ACH-000487,0.0986311493472
ACH-000488,0.099916738113
ACH-000490,0.119965225856
ACH-000491,-0.127814842817
ACH-000495,0.178035333466
ACH-000496,0.0633477498989
ACH-000499,-0.107570660558
ACH-000500,0.0448663904035
ACH-000502,-0.08096818079080001
ACH-000503,-0.178601163119
ACH-000505,0.0763370610888
ACH-000507,-0.0328778046453
ACH-000510,0.15847915247400002
ACH-000511,0.178683295833
ACH-000512,0.19918289084899998
ACH-000516,-0.07328526740249999
ACH-000517,0.07336791462230001
ACH-000518,-0.109914745216
ACH-000520,0.0658487277188
ACH-000521,-0.10843555282299999
ACH-000522,-0.025799951319999997
ACH-000524,0.20580290446
ACH-000527,-0.0185961732517
ACH-000528,-0.0325475801751
ACH-000537,-0.086776031994
ACH-000541,0.290928393364
ACH-000542,0.0874042974188
ACH-000544,0.18181367069600002
ACH-000545,0.0623329925672
ACH-000547,0.020109993097
ACH-000548,0.150405727828
ACH-000549,0.08058360953970001
ACH-000550,0.14012903832999998
ACH-000552,0.09947151339469999
ACH-000556,0.05342416238
ACH-000557,0.278841365341
ACH-000570,-0.0506270415469
ACH-000571,0.143237876091
ACH-000573,0.17111720280200002
ACH-000576,0.0272134263948
ACH-000580,0.112541270867
ACH-000584,0.07025576581710001
ACH-000585,0.13799490780999998
ACH-000588,-0.0264893824736
ACH-000589,0.0689011744558
ACH-000591,0.023655973365700002
ACH-000593,0.134287029038
ACH-000600,0.11556115330700001
ACH-000601,-0.00010199410819700001
ACH-000604,0.0083822456428
ACH-000605,-0.0679310038561
ACH-000606,-0.0630390541546
ACH-000608,0.273813739116
ACH-000614,0.0684750075232
ACH-000616,0.0750704424348
ACH-000618,-0.12860690901799998
ACH-000619,0.0517143932176
ACH-000620,0.0191818864063
ACH-000621,0.0550298395698
ACH-000622,0.14429370822899998
ACH-000623,-0.07381881966019999
ACH-000624,0.0897716649934
ACH-000627,-0.00295310806268
ACH-000630,-0.0762057508277
ACH-000632,0.10877231121099999
ACH-000633,0.14482736753699998
ACH-000637,0.100481993555
ACH-000638,0.194529693207
ACH-000646,-0.0763108169998
ACH-000647,0.155469813695
ACH-000648,0.201668530762
ACH-000649,-0.03801484289569999
ACH-000651,0.0762099926913
ACH-000652,-0.0238008402387
ACH-000653,0.185632455008
ACH-000657,-0.0314589424719
ACH-000658,0.10733914125800001
ACH-000661,0.162453816845
ACH-000662,0.18444161524
ACH-000663,-0.0507594533912
ACH-000665,0.208210401661
ACH-000671,0.199726339234
ACH-000673,0.0362712785758
ACH-000676,0.222400571818
ACH-000677,0.116565563609
ACH-000681,-0.0707453998351
ACH-000682,-0.133528498223
