,CDKN2B (1030)
ACH-000004,0.08666128932119999
ACH-000007,-0.16013050148299998
ACH-000009,0.039680016799199996
ACH-000011,0.0375669690695
ACH-000012,0.156673766444
ACH-000013,0.08984262599199999
ACH-000014,-0.012221173938799998
ACH-000015,-0.0704255719812
ACH-000017,0.07192222990960001
ACH-000018,0.0970262328269
ACH-000019,-0.21454779195300003
ACH-000021,0.253844750325
ACH-000022,-0.00286024140181
ACH-000025,0.12356034937999999
ACH-000028,0.0690620032457
ACH-000030,-0.0104252017131
ACH-000035,0.0487865734297
ACH-000036,0.0961206672351
ACH-000037,0.0028260760973099998
ACH-000039,0.0897258416425
ACH-000040,-0.0335653004977
ACH-000041,0.0670239748544
ACH-000042,0.38201209420800003
ACH-000045,0.11091406145400001
ACH-000047,-0.00295199275167
ACH-000052,-0.053033074896900005
ACH-000053,0.0843627085028
ACH-000054,-0.09228694290439998
ACH-000055,0.04528664540730001
ACH-000060,0.00579870951353
ACH-000067,-0.123893712157
ACH-000070,-0.15658259440400002
ACH-000075,0.11475265239099999
ACH-000078,0.0264412584142
ACH-000082,-0.06083877722580001
ACH-000085,-0.05045582229830001
ACH-000086,-0.0525673957679
ACH-000087,0.122711646709
ACH-000092,-0.0659667978749
ACH-000095,-0.0866196842838
ACH-000097,0.149437308725
ACH-000098,-0.0272429347457
ACH-000099,-0.0368833866034
ACH-000108,0.27784274834399997
ACH-000113,0.0342019925857
ACH-000115,-0.182854343994
ACH-000116,0.0746026587147
ACH-000118,0.0710101955488
ACH-000120,-0.0593447026502
ACH-000123,0.06881889254200001
ACH-000127,0.08502455459750001
ACH-000128,-0.06585392588809999
ACH-000132,-0.102389664851
ACH-000133,0.0266741145897
ACH-000137,-0.24275835627300002
ACH-000138,0.19092957372400002
ACH-000142,-0.0680815913271
ACH-000143,-0.18078804444200003
ACH-000146,0.0828001173409
ACH-000148,0.267563840212
ACH-000150,0.21118659095800002
ACH-000152,0.141813770946
ACH-000153,-0.036966215946599996
ACH-000159,-0.048781676885400006
ACH-000160,0.198026086386
ACH-000163,-0.05196298168980001
ACH-000167,0.21217046954399998
ACH-000168,-0.0496387451906
ACH-000169,0.117574159403
ACH-000178,0.23790337266199998
ACH-000182,0.160468299304
ACH-000183,0.112541344885
ACH-000188,0.15623911101
ACH-000189,0.144436503643
ACH-000190,0.07446151137080001
ACH-000198,-0.07514235472189999
ACH-000204,0.0209102261989
ACH-000206,0.16302394109999999
ACH-000207,-0.0635545523675
ACH-000211,-0.10984048299799999
ACH-000215,-0.0554442212681
ACH-000221,0.363983203531
ACH-000222,0.036030483266199995
ACH-000223,-0.0496254448862
ACH-000226,0.11163732084799999
ACH-000227,-0.0439455484549
ACH-000228,0.217963101057
ACH-000231,-0.05399662623819999
ACH-000232,-0.08570622122819999
ACH-000233,0.022584614945799997
ACH-000234,0.135834374821
ACH-000235,0.125213090701
ACH-000237,-0.0656330364168
ACH-000238,0.12369486459699999
ACH-000243,0.031139812252000004
ACH-000244,0.139986140924
ACH-000246,-0.23116784228300002
ACH-000248,0.107746217839
ACH-000250,-0.178491046733
ACH-000251,1.34016099789
ACH-000253,0.0601491178505
ACH-000255,-0.106885848391
ACH-000256,0.0467075222622
ACH-000257,0.09755384123630001
ACH-000258,-0.050332834416
ACH-000259,0.062782515991
ACH-000260,0.040729851465199994
ACH-000261,0.0300466928181
ACH-000262,0.183958650236
