,MYEOV2 (150678)
ACH-000182,-0.6031578045780001
ACH-000183,-0.148512082832
ACH-000188,-0.43776691911399995
ACH-000189,-0.590007975041
ACH-000190,-0.539055447459
ACH-000198,0.00956979696988
ACH-000204,-0.164717627516
ACH-000206,-0.501817319211
ACH-000207,0.163495725814
ACH-000211,-0.358560147794
ACH-000215,-0.410535703858
ACH-000221,-0.244051340294
ACH-000222,0.0407221001635
ACH-000223,-0.580088021085
ACH-000226,-0.22145638496700001
ACH-000227,-0.33005231456399997
ACH-000228,-0.310903330551
ACH-000231,-0.505217163582
ACH-000232,-0.363120464289
ACH-000233,-0.5668218069200001
ACH-000234,-0.749303524507
ACH-000235,-0.233241677411
ACH-000237,-0.563738281113
ACH-000238,-0.050794296754900006
ACH-000243,-0.252089302179
ACH-000244,-0.543072326884
ACH-000246,-0.289776472544
ACH-000248,-0.389377601249
ACH-000250,-0.6799089329350001
ACH-000251,-0.48138228734099997
ACH-000253,-0.25986218117800003
ACH-000255,-0.27880450498000003
ACH-000256,-0.35871408949100003
ACH-000257,-0.229063801688
ACH-000258,-0.45757945252800003
ACH-000259,-0.594884981761
ACH-000260,-0.331917242229
ACH-000261,-0.48514370749700003
ACH-000262,-0.611386733379
ACH-000263,-0.2123345859
ACH-000264,-0.336287017503
ACH-000265,-0.408624982411
ACH-000266,-0.278151895231
ACH-000272,-0.211467807703
ACH-000273,-0.567119738129
ACH-000274,-0.533182497064
ACH-000277,-0.6625224930529999
ACH-000278,-0.521192747283
ACH-000279,-0.24739700260400002
ACH-000280,-0.0740246039447
ACH-000281,-0.43241821664200003
ACH-000288,-0.543695617464
ACH-000291,-0.43785021265199997
ACH-000293,-0.46752420168799996
ACH-000294,-0.45763364835500003
ACH-000295,-0.15394684852399998
ACH-000296,-0.331906129447
ACH-000302,-0.516615981704
ACH-000304,-0.451760315801
ACH-000307,-0.25697650971
ACH-000308,-0.517072544951
ACH-000310,-0.382163355193
ACH-000311,-0.329998738472
ACH-000312,-0.319589114083
ACH-000315,-0.258749654835
ACH-000316,-0.609946366383
ACH-000317,-0.520403008625
ACH-000318,-0.213832536845
ACH-000319,-0.33910562618
ACH-000320,0.06792260474169999
ACH-000322,-0.387819100496
ACH-000323,-0.39804202207500006
ACH-000324,-0.38872603267899997
ACH-000329,-0.398826606109
ACH-000330,-0.23705626193799997
ACH-000331,-0.391863496747
ACH-000332,-0.288961684464
ACH-000334,-0.241153570623
ACH-000335,-0.187226445894
ACH-000336,-0.54563341425
ACH-000337,-0.453159856154
ACH-000339,-0.344658339561
ACH-000341,-0.536421402402
ACH-000348,-0.562053312465
ACH-000350,-0.643481268619
ACH-000352,-0.397047807102
ACH-000356,-0.506984982833
ACH-000361,-0.471261892416
ACH-000362,-0.439497838657
ACH-000363,-0.388314185106
ACH-000364,-0.227273651688
ACH-000365,-0.28914157363000004
ACH-000366,-0.314064743891
ACH-000368,-0.404034385065
ACH-000374,-0.324516907042
ACH-000375,-0.6890913437909999
ACH-000376,-0.507511748952
ACH-000381,-0.470717590213
ACH-000383,-0.45604779740900003
ACH-000387,-0.128310886321
ACH-000389,-0.294410408492
ACH-000390,-0.641475864024
ACH-000393,-0.319757079784
ACH-000395,-0.191444638334
ACH-000397,-0.537403660779
ACH-000401,-0.31278795049400004
ACH-000402,0.0257649595838
ACH-000403,-0.455658356662
ACH-000404,-0.629926831669
ACH-000406,-0.17770435783500002
ACH-000407,-0.481376257144
ACH-000408,-0.334367453123
ACH-000410,-0.550597395224
ACH-000411,-0.262494631001
ACH-000414,-0.468087778025
ACH-000415,-0.452289833354
ACH-000416,-0.38842594152800003
ACH-000420,-0.46459086916000003
ACH-000421,-0.406795126148
ACH-000424,-0.667432298929
ACH-000425,-0.33451510761500003
ACH-000426,0.28234990347800004
ACH-000427,-0.740429828701
ACH-000433,-0.0828279028417
ACH-000436,-0.43052412311000005
ACH-000444,-0.22881811376400002
ACH-000445,-0.282352222191
ACH-000448,-0.427667832952
ACH-000450,-0.372211811061
ACH-000452,-0.261229768943
ACH-000454,-0.6575665372339999
ACH-000458,-0.425222640835
ACH-000459,-0.499093234032
ACH-000460,-0.225748973534
ACH-000461,-0.569816462979
ACH-000463,-0.378411088426
ACH-000464,-0.46521440437100003
ACH-000466,-0.36870090722300003
ACH-000467,-0.576390561176
ACH-000468,-0.29703814155999997
ACH-000469,-0.411745596686
ACH-000470,-0.582427999538
ACH-000471,-0.355017420915
ACH-000472,-0.201215603966
ACH-000473,-0.35481271213200005
ACH-000475,-0.557475471749
ACH-000476,-0.463980845108
ACH-000477,-0.143756845261
ACH-000480,-0.165671492005
ACH-000481,-0.626006019068
ACH-000483,-0.950836225627
ACH-000484,-0.476195984044
ACH-000485,-0.35604069722
ACH-000486,-0.324513311406
ACH-000487,-0.361008571676
ACH-000488,-0.567764813267
ACH-000490,-0.219261542578
ACH-000491,-0.294183282353
ACH-000495,-0.518675267653
ACH-000496,-0.44852558038
ACH-000499,-0.478380678248
ACH-000500,-0.0973912697538
ACH-000502,-0.295271901276
ACH-000503,-0.172936526581
ACH-000505,-0.37074229159100003
ACH-000507,-0.614183701952
ACH-000510,-0.45547604279200005
ACH-000511,-0.32730508306999995
ACH-000512,-0.431925655109
ACH-000516,-0.13191684025800002
ACH-000517,-0.49633816122599994
ACH-000518,-0.390057318353
ACH-000520,-0.35835101449699996
ACH-000521,-0.474197658257
ACH-000522,-0.418441079023
ACH-000524,-0.5082304048690001
ACH-000527,-0.203251566253
ACH-000528,-0.284093825928
ACH-000537,-0.05315327464840001
ACH-000541,-0.0644828471596
ACH-000542,-0.243834538697
ACH-000544,-0.27168532656
ACH-000545,-0.219354829393
ACH-000547,-0.600021201573
ACH-000548,-0.37997126706699996
ACH-000549,-0.332491582764
ACH-000550,-0.363309931127
ACH-000552,-0.532619528665
ACH-000556,-0.478153712594
ACH-000557,-0.390542758352
ACH-000570,-0.30906656500999996
ACH-000571,-0.42397662671400005
ACH-000573,-0.343003555932
ACH-000576,-0.269346321917
ACH-000580,-0.359653906862
ACH-000584,-0.475744659999
ACH-000585,-0.48078600363799995
ACH-000588,-0.22212666679
ACH-000589,-0.33577868897200003
ACH-000591,-0.308807781393
ACH-000593,-0.503883766704
ACH-000600,-0.203671974588
ACH-000601,-0.380428981877
ACH-000604,-0.414055840157
ACH-000605,-0.27440811930500003
ACH-000606,-0.5923049603
ACH-000608,-0.469010097368
ACH-000614,-0.36271971884000004
ACH-000616,-0.592947472291
ACH-000618,-0.261070224535
ACH-000619,-0.40593957071099995
ACH-000620,-0.10485087483
ACH-000621,-0.36405157643200003
ACH-000622,-0.644551864581
ACH-000623,-0.5357087490119999
ACH-000624,-0.598078585129
ACH-000627,-0.45237457108499995
ACH-000630,-0.230983477178
ACH-000632,-0.300674849395
ACH-000633,-0.39223208466700005
ACH-000637,-0.707905656141
ACH-000638,-0.33247967498000003
ACH-000646,0.0342666291382
ACH-000647,-0.475320042424
ACH-000648,-0.587056105032
ACH-000649,-0.27953118526099996
ACH-000651,-0.343590288605
ACH-000652,-0.215344191773
ACH-000653,-0.48744244293600003
ACH-000657,-0.404732386121
ACH-000658,-0.160050664915
ACH-000661,-0.202564510823
ACH-000662,-0.635316956804
ACH-000663,-0.227149971497
ACH-000665,-0.401030615463
ACH-000671,-0.537564977499
ACH-000673,-0.359536231352
ACH-000676,-0.409481769533
ACH-000677,-0.47723944659999995
ACH-000681,-0.403266597586
ACH-000682,-0.559754806563
ACH-000683,-0.486320453393
ACH-000684,-0.274625952053
ACH-000688,-0.240543380744
ACH-000693,-0.40243035479199996
ACH-000694,-0.34679529181999996
ACH-000695,-0.307705925131
ACH-000696,-0.328876764483
ACH-000697,-0.267342014849
ACH-000699,-0.495282642167
ACH-000701,-0.370599822059
ACH-000706,-0.207751779362
ACH-000711,-0.509129465541
ACH-000713,-0.295621336408
ACH-000714,-0.539296069755
ACH-000718,-0.43465975636299997
ACH-000720,-0.46844539875
ACH-000721,-0.37470187381
ACH-000724,-0.22114899159899998
ACH-000725,-0.39652407909500004
ACH-000732,-0.6072038119950001
ACH-000734,-0.47678368241700003
ACH-000735,-0.24259942163400003
ACH-000736,-0.452923052052
ACH-000738,-0.327349936569
ACH-000746,-0.6594923528559999
ACH-000747,-0.24830317593600001
ACH-000748,-0.388173314917
ACH-000753,-0.54650342798
ACH-000756,-0.516186291377
ACH-000757,-0.213633886104
ACH-000758,-0.422374965923
ACH-000760,-0.490342225016
ACH-000763,-0.436795288931
ACH-000764,-0.581478887474
ACH-000765,-0.48877447429399995
ACH-000766,-0.42816105042499997
ACH-000767,-0.7082606254430001
ACH-000768,-0.116231292442
ACH-000769,-0.21250377965199999
ACH-000770,-0.376761574868
ACH-000771,-0.5827570646600001
ACH-000773,-0.753074296752
ACH-000776,-0.6340411352359999
ACH-000777,-0.0651119106051
ACH-000778,-0.23410471296799998
ACH-000781,-0.45390524931599996
ACH-000782,-0.298334132218
ACH-000783,-0.339062407407
ACH-000784,-0.38396328390100004
ACH-000785,-0.288625899742
ACH-000787,-0.6715799295810001
ACH-000788,-0.33602271550499996
ACH-000791,-0.309027753738
ACH-000792,-0.34212014104599997
ACH-000794,-0.187399423836
ACH-000796,-0.450368419752
ACH-000799,-0.278357166043
ACH-000800,-0.7499220726770001
ACH-000802,-0.42953768602700004
ACH-000804,-0.7964990769850001
ACH-000805,-0.13453894550599999
ACH-000809,-0.460137310659
ACH-000810,-0.137958426424
ACH-000811,-0.560379607504
ACH-000817,-0.17395730079
ACH-000819,-0.0487781203006
ACH-000820,-0.40798271623099996
ACH-000821,-0.05047639094
ACH-000822,-0.522211777353
ACH-000823,-0.28287698690699997
ACH-000824,-0.45975261774899995
ACH-000827,-0.573397560927
ACH-000829,-0.375131028815
ACH-000831,-0.35432008082500005
ACH-000832,-0.31691033196199997
ACH-000833,-0.7235007548450001
ACH-000834,-0.22752172049000002
ACH-000835,-0.33862489805
ACH-000836,-0.515428050734
ACH-000837,-0.260225202278
ACH-000838,-0.366202660967
ACH-000839,-0.401431588723
ACH-000840,-0.576567961863
ACH-000841,-0.203584279027
ACH-000843,-0.42599556865099997
ACH-000846,-0.283363856264
ACH-000847,-0.477438328273
ACH-000848,-0.253184163799
ACH-000849,-0.46525614613899996
ACH-000851,-0.397993766541
ACH-000855,-0.492401711924
ACH-000856,-0.0766831752513
ACH-000858,-0.512788211428
ACH-000859,-0.567206464546
ACH-000861,-0.175989446948
ACH-000862,-0.298731712626
ACH-000865,-0.514445154331
ACH-000866,-0.326737106871
ACH-000867,-0.488161684297
ACH-000869,-0.327701283373
ACH-000872,-0.408566222747
ACH-000873,0.064771382999
ACH-000876,-0.338137444977
ACH-000878,-0.484197589168
ACH-000880,-0.354656209831
ACH-000881,-0.459996972356
ACH-000882,-0.511448169716
ACH-000884,-0.33874017537900003
ACH-000885,-0.230235315607
ACH-000887,-0.5101891200909999
ACH-000888,-0.429220052388
ACH-000889,-0.43872366118699996
ACH-000890,-0.530367992306
ACH-000896,-0.223140054702
ACH-000898,-0.253451425724
ACH-000900,-0.174481258644
ACH-000901,-0.310069703343
ACH-000905,-0.330433648552
ACH-000906,-0.40245215332400003
ACH-000907,-0.635440520649
ACH-000910,-0.29756137423900003
ACH-000911,-0.314861718011
ACH-000912,-0.48612996473700004
ACH-000913,-0.583762281596
ACH-000915,-0.380563131244
ACH-000916,-0.493624653763
ACH-000917,-0.46770811292900005
ACH-000921,-0.49442678629500003
ACH-000924,-0.45717398622199995
ACH-000926,-0.338773891516
ACH-000928,-0.494270688605
ACH-000929,-0.84788070741
ACH-000932,-0.130109851894
ACH-000935,-0.443129879529
ACH-000936,-0.206406991564
ACH-000937,-0.38864883764799996
ACH-000938,-0.481746635149
ACH-000939,-0.267595426862
ACH-000941,-0.360856691706
ACH-000943,-0.273597209454
ACH-000946,-0.290970894204
ACH-000947,-0.393315945528
ACH-000948,-0.34175201295
ACH-000950,-0.548419035432
ACH-000953,-0.495592548543
ACH-000957,-0.414771977481
ACH-000958,-0.14996558257200002
ACH-000960,-0.391756867647
ACH-000963,-0.460317164967
ACH-000968,-0.56660624759
ACH-000969,-0.29206688604200004
ACH-000973,-0.36000626041699996
ACH-000974,-0.49067551713600005
ACH-000975,-0.695612311654
ACH-000976,-0.408595189576
ACH-000978,-0.48010806533100003
ACH-000980,-0.33515317019
ACH-000984,-0.408353995934
ACH-000986,-0.39881828024899996
ACH-000988,-0.128730432506
ACH-000993,-0.256240842849
ACH-000994,-0.468159488802
ACH-000996,-0.492069019464
ACH-001001,-0.463647858679
ACH-001020,0.00753638336151
ACH-001028,-0.293525262612
ACH-001031,-0.6697955748309999
ACH-001038,-0.392162232988
ACH-001048,-0.360832649212
ACH-001050,-0.23493069235199998
ACH-001053,-0.270023978538
ACH-001054,-0.381768606922
ACH-001061,-0.23560162787500002
ACH-001067,-0.474345458064
ACH-001075,-0.271508029722
ACH-001096,-0.6614848855390001
ACH-001128,-0.47902147219400004
ACH-001134,-0.239031932121
ACH-001151,-0.453095224758
ACH-001163,-0.33307151352
ACH-001164,-0.762240629836
ACH-001173,-0.40639703746100003
ACH-001183,-0.296575498258
ACH-001184,-0.510082735347
ACH-001190,-0.456570812848
ACH-001192,-0.339138428155
ACH-001193,-0.287256637632
ACH-001196,-0.151372340426
ACH-001197,-0.11864916302999999
ACH-001205,-0.40714674961400005
ACH-001211,-0.7646442745440001
ACH-001212,-1.0068042612
ACH-001228,-0.402154038803
ACH-001232,-0.598745843457
ACH-001239,-0.359731206088
ACH-001274,-0.7341473561399999
ACH-001275,-0.43830838296700003
ACH-001277,-0.48551102523100004
ACH-001278,-0.0994408733768
ACH-001280,-0.101336825737
ACH-001283,-0.472166493243
ACH-001289,-0.659543940634
ACH-001295,-0.418721905802
ACH-001300,-0.492508626629
ACH-001301,-0.271198343757
ACH-001302,-0.294804948198
ACH-001303,-0.798152011865
ACH-001306,-0.321500666321
ACH-001318,-0.60742845991
ACH-001322,-0.252246453701
ACH-001328,-0.101074534111
ACH-001332,-0.21329422079100002
ACH-001333,-0.47787486370300003
ACH-001336,-0.12523255814
ACH-001340,-0.488622080397
ACH-001346,-0.33731751981799996
ACH-001353,-0.576836498073
ACH-001354,-0.8213172894580001
ACH-001367,-0.420318766027
ACH-001368,-0.41063834572700003
ACH-001374,0.0972213355782
ACH-001375,-0.325645718797
ACH-001377,-0.202308328057
ACH-001380,-0.575756919597
ACH-001391,-0.511834372767
ACH-001407,-0.43653951063100005
ACH-001408,-0.450536263848
ACH-001413,-0.367104412522
ACH-001430,-0.49678291741999997
ACH-001431,-0.849195394736
ACH-001450,-0.495389468813
ACH-001496,-0.304030930458
ACH-001500,-0.683400108204
ACH-001521,-0.265651442147
ACH-001523,-0.414447164289
ACH-001532,-0.465312933531
ACH-001536,-0.43919631116
ACH-001550,-0.37342751052
ACH-001552,-0.613666903718
ACH-001554,-0.473881155577
ACH-001645,-0.325104197399
ACH-001654,-0.364017065646
ACH-001715,-0.40516754641999997
ACH-001735,-0.373754125134
ACH-001736,-0.30054238397
ACH-001737,-1.06217978639
ACH-001740,-0.46797107612899996
ACH-001745,-0.7801241892820001
ACH-001750,-0.44329462923
ACH-001765,-0.5018337035320001
ACH-001956,-0.267223895387
ACH-001957,-0.449397877098
