,PTCH2 (8643)
ACH-000389,-0.20013004541499999
ACH-000390,-0.320190380319
ACH-000393,-0.24941788952500002
ACH-000395,-0.0257175735344
ACH-000397,-0.1360091712
ACH-000401,-0.125959389904
ACH-000402,-0.632372420474
ACH-000403,-0.136444699088
ACH-000404,-0.324766127887
ACH-000406,-0.40243384930200005
ACH-000407,-0.328201608304
ACH-000408,0.134698213319
ACH-000410,-0.34943797614699995
ACH-000411,-0.20976232828699998
ACH-000414,-0.237710836943
ACH-000415,-0.265645150671
ACH-000416,-0.18662733502700002
ACH-000420,-0.379350450224
ACH-000421,-0.148034130953
ACH-000424,-0.123084049036
ACH-000425,-0.100776147085
ACH-000426,-0.133913823694
ACH-000427,-0.26765571253000003
ACH-000433,-0.31175735424
ACH-000436,-0.398577277626
ACH-000444,-0.20595122386599998
ACH-000445,-0.37076320563299997
ACH-000448,-0.18286931643399998
ACH-000450,0.00374327245396
ACH-000452,-0.204744451662
ACH-000454,-0.20327400195999998
ACH-000458,-0.248264540024
ACH-000459,-0.0820738791106
ACH-000460,-0.180348680526
ACH-000461,-0.29473364479200004
ACH-000463,-0.265118599355
ACH-000464,-0.462030349672
ACH-000466,-0.368789932279
ACH-000467,-0.312849566836
ACH-000468,-0.325507105828
ACH-000469,-0.268572023679
ACH-000470,-0.263743443648
ACH-000471,-0.20925563925000001
ACH-000472,-0.211809163198
ACH-000473,-0.17209180315499997
ACH-000475,-0.301475906495
ACH-000476,-0.431240042522
ACH-000477,-0.0604776092944
ACH-000480,-0.214268527003
ACH-000481,-0.224995850029
ACH-000483,-0.279980982482
ACH-000484,-0.19234894450399997
ACH-000485,-0.12673706735600002
ACH-000486,-0.246764926186
ACH-000487,-0.197301902936
ACH-000488,-0.268715889298
ACH-000490,-0.331103636833
ACH-000491,-0.28584936005999995
ACH-000495,-0.46667113276699995
ACH-000496,-0.296542980979
ACH-000499,-0.311280410418
ACH-000500,-1.3076895204899999
ACH-000502,-0.248763980656
ACH-000503,0.0663613492402
ACH-000505,-0.200543085658
ACH-000507,-0.200208763724
ACH-000510,-0.26003821806099997
ACH-000511,-0.154376214358
ACH-000512,-0.576069550052
ACH-000516,-0.20998365796799998
ACH-000517,-0.23874942904399998
ACH-000518,-0.316347830722
ACH-000520,-0.435108684344
ACH-000521,-0.5263152804519999
ACH-000522,-0.400179355539
ACH-000524,-0.206703199488
ACH-000527,-0.2336434141
ACH-000528,-0.227263473713
ACH-000537,-0.15553516127699998
ACH-000541,-0.233933290156
ACH-000542,-0.344964342143
ACH-000544,-0.409785387373
ACH-000545,-0.249334081353
ACH-000547,-0.40238588701800004
ACH-000548,-0.192968736978
ACH-000549,-0.18709617095199998
ACH-000550,-0.380613452565
ACH-000552,-0.24269264431200002
ACH-000556,-0.360939286171
ACH-000557,-0.299643108268
ACH-000570,-0.311770227374
ACH-000571,-0.360478935379
ACH-000573,-0.262550794206
ACH-000576,-0.357162760466
ACH-000580,-0.13793786335
ACH-000584,-0.21660151975400002
ACH-000585,-0.383594797456
ACH-000588,-0.12169588433700002
ACH-000589,-0.232575705412
ACH-000591,-0.261526236759
ACH-000593,-0.435280050109
ACH-000600,-0.40360195035400004
ACH-000601,-0.225709020284
ACH-000604,-0.172208854278
ACH-000605,-0.124300171494
ACH-000606,-0.295390220282
ACH-000608,-0.383982978802
ACH-000614,-0.133759149945
ACH-000616,-0.274456674106
ACH-000618,-0.337591565807
ACH-000619,-0.265288996256
ACH-000620,-0.360910026103
ACH-000621,-0.248006191274
ACH-000622,-0.47852677426299994
ACH-000623,-0.344216670691
ACH-000624,-0.196134754276
ACH-000627,-0.255511622454
ACH-000630,-0.317829913955
ACH-000632,-0.35539534985200005
ACH-000633,-0.333222305928
ACH-000637,-0.129172067251
ACH-000638,-0.411279870358
ACH-000646,-0.08448025249959999
ACH-000647,-0.20529650380999998
ACH-000648,-0.284307409364
ACH-000649,-0.317836231369
ACH-000651,-0.26708083203899996
ACH-000652,-0.667326585758
ACH-000653,-0.242971278521
ACH-000657,-0.250436361494
ACH-000658,-0.131399786672
ACH-000661,-0.35473268028899996
ACH-000662,-0.165947949466
ACH-000663,-0.15797880919
ACH-000665,-0.26410312564599997
ACH-000671,-0.37001336006700003
ACH-000673,-0.34912738546899996
ACH-000676,-0.17770676332000002
ACH-000677,-0.131280190952
ACH-000681,-0.32450832302
ACH-000682,-0.259676732574
ACH-000683,-0.47436242710500004
ACH-000684,-0.538169560742
ACH-000688,-0.257944722183
ACH-000693,-0.294837591668
ACH-000694,-0.282182786598
ACH-000695,-0.225222965559
ACH-000696,-0.258768648394
ACH-000697,-0.298088120922
ACH-000699,-0.33987759209
ACH-000701,-0.042047235689699994
ACH-000706,-0.22061883071999996
ACH-000711,-0.33433391496599996
ACH-000713,-0.507592219656
ACH-000714,-0.321888640981
ACH-000718,-0.390441553587
ACH-000720,-0.231631684973
ACH-000721,-0.494716905457
ACH-000724,-0.108291887412
ACH-000725,-0.277718075779
ACH-000732,-0.273129549449
ACH-000734,-0.267055064578
ACH-000735,-0.30753846605
ACH-000736,-0.225911086529
ACH-000738,-0.119497361621
ACH-000746,-0.234314195801
ACH-000747,-0.29051733518100004
ACH-000748,-0.35055387321599996
ACH-000753,-0.271128173838
ACH-000756,-0.234283810361
ACH-000757,-0.631215542669
ACH-000758,-0.134513029622
ACH-000760,-0.225866153464
ACH-000763,-0.0739476537452
ACH-000764,-0.12737432112
ACH-000765,-0.49236261032300005
ACH-000766,-0.38186863478
ACH-000767,-0.268843226491
ACH-000768,-0.0608758559625
ACH-000769,-0.259795455243
ACH-000770,-0.296774109628
ACH-000771,-0.22053612213799997
ACH-000773,-0.0792562368411
ACH-000776,-0.299087392243
ACH-000777,-0.32691699905
ACH-000778,-0.342379265511
ACH-000781,-0.225752967132
ACH-000782,-0.5178598790860001
ACH-000783,-0.0720355102007
ACH-000784,-0.41594898800200003
ACH-000785,-0.312565257626
ACH-000787,-0.34511753065800005
ACH-000788,-0.358615316833
ACH-000791,-0.387968495806
ACH-000792,-0.10355602899800001
ACH-000794,-0.320513179606
ACH-000796,-0.22823487364199999
ACH-000799,-0.0588925759736
ACH-000800,-0.16170297584100002
ACH-000802,-0.304531996498
ACH-000804,-0.245312952602
ACH-000805,-0.163497588078
ACH-000809,-0.066623072984
ACH-000810,-0.202078672286
ACH-000811,-0.34823619946199996
ACH-000817,0.0439085795593
ACH-000819,-0.20015724955699998
ACH-000820,-0.6472729682280001
ACH-000821,-0.244601669819
ACH-000822,-0.14772219464400002
ACH-000823,-0.33775902046499995
ACH-000824,-0.158870528493
ACH-000827,-0.26118133439
ACH-000829,-0.54490827702
ACH-000831,-0.182546881866
ACH-000832,-0.201571979274
ACH-000833,-0.201530630319
ACH-000834,-0.145519458069
ACH-000835,-0.17066001367199998
ACH-000836,-0.164178825811
ACH-000837,-0.211412321732
ACH-000838,-0.322618763475
ACH-000839,-0.38005411863099997
ACH-000840,-0.0709417283067
ACH-000841,-0.387010900943
ACH-000843,-0.290891518689
ACH-000846,-0.423332229652
ACH-000847,-0.381540415102
ACH-000848,0.015610738592100002
ACH-000849,-0.344389685668
ACH-000851,-0.317277737122
ACH-000855,-0.142949457813
ACH-000856,-0.397695500572
ACH-000858,-0.46450272819399996
ACH-000859,-0.0959069280075
ACH-000861,-0.27796049475699997
ACH-000862,-0.313190723347
ACH-000865,-0.310379398991
ACH-000866,-0.232005580336
ACH-000867,-0.160574788437
ACH-000869,-0.307738471721
ACH-000872,-0.6092819691979999
ACH-000873,-0.419875600471
ACH-000876,-0.294372089938
ACH-000878,-0.09650108754049999
ACH-000880,-0.184523620286
ACH-000881,-0.211513061551
ACH-000882,-0.19198281311
ACH-000884,-0.48170437489699997
ACH-000885,-0.35669226677599997
ACH-000887,-0.37579026568499996
ACH-000888,-0.292550587727
ACH-000889,-0.360095067029
ACH-000890,-0.19838464859000002
ACH-000896,-0.20100177729200003
ACH-000898,-0.0471173573965
ACH-000900,-0.127125451905
ACH-000901,-0.347781412286
ACH-000905,-0.286444129034
ACH-000906,-0.301899748777
ACH-000907,-0.146863502167
ACH-000910,-0.186489904961
ACH-000911,-0.311962339481
ACH-000912,-0.306812513953
ACH-000913,-0.30959606836
ACH-000915,-0.08466230321189999
ACH-000916,-0.591640230961
ACH-000917,-0.213042514357
ACH-000921,-0.17006575032200003
ACH-000924,-0.10042622208799999
ACH-000926,-0.38937880338200004
ACH-000928,-0.449529305415
ACH-000929,-0.330177269035
ACH-000932,-0.224000194792
ACH-000935,-0.275183820383
ACH-000936,-0.36608599406
ACH-000937,-0.361544447166
ACH-000938,-0.282452795338
ACH-000939,-0.37640386071099996
ACH-000941,-0.206963394085
ACH-000943,-0.260192104282
ACH-000946,-0.330931186178
ACH-000947,-0.268349657951
ACH-000948,-0.273169497202
ACH-000950,-0.43596001802100004
ACH-000953,-0.476500447209
ACH-000957,-0.0627481286881
ACH-000958,-0.198540007706
ACH-000960,-0.329220757165
ACH-000963,-0.37071072072899997
ACH-000968,-0.40591259002700003
ACH-000969,-0.279511225995
ACH-000973,-0.127799192969
ACH-000974,-0.13070353937100002
ACH-000975,-0.278664469434
ACH-000976,-0.337406681965
ACH-000978,0.09873222454769999
ACH-000980,-0.33238233622499996
ACH-000984,-0.187554040712
ACH-000986,-0.323569801419
ACH-000988,-0.243513233045
ACH-000993,-0.187892603745
ACH-000994,-0.38188630963299997
ACH-000996,-0.2511432228
ACH-001001,-0.23339208890000002
ACH-001020,-0.321965625177
ACH-001028,-0.243302949694
ACH-001031,-0.222064497923
ACH-001038,-0.294674472742
ACH-001048,-0.20831624527399997
ACH-001050,-0.473960564696
ACH-001053,-0.119896846328
ACH-001054,-0.273633499939
ACH-001061,-0.104293192461
ACH-001067,-0.322210249315
ACH-001075,-0.236009125216
ACH-001096,-0.272735281619
ACH-001128,-0.225191495755
ACH-001134,-0.23353455678100002
ACH-001151,-0.13834176794000003
ACH-001163,-0.217363345825
ACH-001164,0.14840820814000003
ACH-001173,-0.189237554532
ACH-001183,-0.38244890567100004
ACH-001184,-0.22219038941999997
ACH-001190,-0.213395167788
ACH-001192,-0.34498269071599996
ACH-001193,-0.61088330599
ACH-001196,-0.37019806981
ACH-001197,-0.5161305154860001
ACH-001205,-0.291813710827
ACH-001211,-0.39086296969800005
ACH-001212,0.141739800437
ACH-001228,-0.3132694841
ACH-001232,-0.272548876078
ACH-001239,-0.37357282448600004
ACH-001274,-0.329679569775
ACH-001275,-0.422845950817
ACH-001277,-0.0878330329997
ACH-001278,-0.0240113727126
ACH-001280,0.041556081265300006
ACH-001283,-0.252600532102
ACH-001289,-0.0474317465747
ACH-001295,-0.387601604895
ACH-001300,-0.331947446298
ACH-001301,-0.125954176398
ACH-001302,-0.257911883849
ACH-001303,-0.0880167154315
ACH-001306,-0.407468053755
ACH-001318,-0.32500979864
ACH-001322,-0.42824879009000005
ACH-001328,-0.309667151388
ACH-001332,-0.264072461835
ACH-001333,-0.259941238757
ACH-001336,-0.23350933286699999
ACH-001340,-0.261095476596
ACH-001346,-0.354658606584
ACH-001353,-0.195356710555
ACH-001354,-0.41508382702299995
ACH-001367,-0.281343950827
ACH-001368,-0.326095034258
ACH-001374,0.17502991872999998
ACH-001375,-0.211530688858
ACH-001377,-0.220701674421
ACH-001380,-0.212855424417
ACH-001391,-0.19212044779100002
ACH-001407,-0.24167417174800002
ACH-001408,-0.252500950713
ACH-001413,-0.08943789894210001
ACH-001430,-0.255027731804
ACH-001431,-0.518752112755
ACH-001450,-0.235594355535
ACH-001496,-0.35080019563500003
ACH-001500,-0.48993745030100005
ACH-001521,-0.181186442414
ACH-001523,-0.202292583743
ACH-001532,-0.294621639453
ACH-001536,-0.038612473107300004
ACH-001550,-0.214823005686
ACH-001552,-0.252544964582
ACH-001554,-0.21970501173
ACH-001645,-0.196693046672
ACH-001654,-0.3458985774
ACH-001715,-0.531479023935
ACH-001735,-0.224514030674
ACH-001736,-0.410897186928
ACH-001737,-0.00258602330739
ACH-001740,-0.26479900107099996
ACH-001745,-0.38850699408699996
ACH-001750,-0.253923572935
ACH-001765,-0.270591226457
ACH-001956,-0.21064801980700001
ACH-001957,-0.191436863355
