,MAML3 (55534)
ACH-000004,-0.07803632470119999
ACH-000007,-0.0463441191095
ACH-000009,0.231129252458
ACH-000011,0.18381382269000002
ACH-000012,0.10851985229
ACH-000013,0.07725478843719999
ACH-000014,0.0862140143153
ACH-000015,0.217730755566
ACH-000017,0.111875412052
ACH-000018,0.121151083169
ACH-000019,0.31805458012800003
ACH-000021,0.137132039295
ACH-000022,-0.00468618865968
ACH-000025,0.129149538695
ACH-000028,0.020994832009
ACH-000030,0.17535326866
ACH-000035,0.123068396248
ACH-000036,-0.00724817218293
ACH-000037,0.14075657146099999
ACH-000039,0.291072580566
ACH-000040,0.03221444616000001
ACH-000041,-0.0885774202389
ACH-000042,0.0487674754102
ACH-000045,-0.05062355263169999
ACH-000047,0.142004423588
ACH-000052,0.247790693759
ACH-000053,0.121342853958
ACH-000054,0.176075719832
ACH-000055,0.168322248453
ACH-000060,0.576731458631
ACH-000067,-0.0207180957512
ACH-000070,-0.23382808954
ACH-000075,0.0797437772821
ACH-000078,-0.250995076043
ACH-000082,0.11581778457999999
ACH-000085,0.37628498230499996
ACH-000086,0.14914772566
ACH-000087,-0.194765786619
ACH-000092,-0.0906468565891
ACH-000095,0.0636149548898
ACH-000097,-0.015966908322399997
ACH-000098,0.252820666107
ACH-000099,-0.338132630087
ACH-000108,-0.0290954048515
ACH-000113,0.0266824831692
ACH-000115,-0.339203450248
ACH-000116,0.08182071707210001
ACH-000118,0.20066855226100003
ACH-000120,0.0494043353294
ACH-000123,0.23863503625100002
ACH-000127,-0.034664964559699994
ACH-000128,0.0727501830325
ACH-000132,0.068070092138
ACH-000133,0.0800281217238
ACH-000137,0.0389490121897
ACH-000138,0.0163663422158
ACH-000142,0.07542785462139999
ACH-000143,0.0417410130615
ACH-000146,0.0775008220744
ACH-000148,0.146940357621
ACH-000150,-0.0212998301881
ACH-000152,0.0917154940791
ACH-000153,-0.267397134438
ACH-000159,0.123146843753
ACH-000160,0.559094446643
ACH-000163,0.222452314942
ACH-000167,0.736397782532
ACH-000168,-0.151371416295
ACH-000169,0.145040627492
ACH-000178,0.166442686227
ACH-000182,0.102363212972
ACH-000183,0.131305711815
ACH-000188,0.181877995296
ACH-000189,0.00464034164124
ACH-000190,0.533216056297
ACH-000198,-0.0852636008787
ACH-000204,0.18542708501699998
ACH-000206,0.08557471830060001
ACH-000207,-0.12425946856899998
ACH-000211,0.12402736669600001
ACH-000215,0.0670517911549
ACH-000221,0.143681296282
ACH-000222,0.102326946843
ACH-000223,0.010441073259299999
ACH-000226,0.23795893994000003
ACH-000227,0.11690027911800001
ACH-000228,0.19215232398200002
ACH-000231,0.31702418251
ACH-000232,0.19056622092599998
ACH-000233,0.233614372209
ACH-000234,0.246842670909
ACH-000235,0.0701826992137
ACH-000237,0.0737701012418
ACH-000238,0.025641593573400002
ACH-000243,0.0719990587211
ACH-000244,0.262859059314
ACH-000246,0.265336280869
ACH-000248,0.10393040226500001
ACH-000250,0.120798702949
ACH-000251,0.0793437309537
ACH-000253,-0.0146459639628
ACH-000255,0.16535034381
ACH-000256,-0.015503778694
ACH-000257,0.055847205081199995
ACH-000258,-0.05386076603230001
ACH-000259,0.056192287851800006
ACH-000260,0.08678572262010001
ACH-000261,0.114344184046
ACH-000262,0.09513386744510001
ACH-000263,0.519021431214
ACH-000264,0.0523561909669
ACH-000265,-0.028484990282299998
ACH-000266,0.035477622928
ACH-000272,0.219132169627
ACH-000273,0.0654948116713
ACH-000274,0.165278626624
ACH-000277,0.0545238484365
ACH-000278,0.19837765378699998
ACH-000279,0.153320752028
ACH-000280,0.042001705735400005
ACH-000281,-0.0371601744939
ACH-000288,0.125128875777
ACH-000291,0.0664042191679
ACH-000293,-0.038384756022800004
ACH-000294,0.0232821691444
ACH-000295,0.12948855542999999
ACH-000296,0.275207644691
ACH-000302,0.106567133082
ACH-000304,0.221404632621
ACH-000307,-0.00445181924857
ACH-000308,0.165264705109
ACH-000310,0.11254797993599999
ACH-000311,-0.029853572895900002
ACH-000312,-0.0719393701573
ACH-000315,-0.24774557384399998
ACH-000316,0.09666835494069999
ACH-000317,0.121710060359
ACH-000318,-0.0351111966019
ACH-000319,0.18008532939199998
ACH-000320,-0.159237368799
ACH-000322,0.236775421982
ACH-000323,0.10705902497099999
ACH-000324,0.20097914070599998
ACH-000329,0.028372582497400003
ACH-000330,0.30282216043
ACH-000331,0.24018093099800003
ACH-000332,0.05779167756580001
ACH-000334,0.254957474098
ACH-000335,0.22330516213399998
ACH-000336,0.0146193253115
ACH-000337,-0.054065102428699996
ACH-000339,0.11182942030200001
ACH-000341,-0.309191491131
ACH-000348,0.102535331809
ACH-000350,0.154408613412
ACH-000352,0.00221884663426
ACH-000356,0.36746315011
ACH-000361,0.0622507795774
ACH-000362,0.0447886819369
ACH-000363,0.0205179359788
ACH-000364,0.262136234736
ACH-000365,-0.0113404186947
ACH-000366,0.136603543923
ACH-000368,0.03627843244
ACH-000374,0.049767375640400006
ACH-000375,0.0386182813972
ACH-000376,0.0646739447748
ACH-000381,0.08246465526610001
ACH-000383,0.159923008699
ACH-000387,0.0991302375989
ACH-000389,0.0691239430256
