,FRG2B (441581)
ACH-000238,-0.272142139007
ACH-000243,-0.0431412959549
ACH-000244,-0.104987050389
ACH-000246,-0.152001828088
ACH-000248,-0.0813275501476
ACH-000250,-0.0832101938231
ACH-000251,0.111394749807
ACH-000253,-0.13630320940500001
ACH-000255,-0.116118604153
ACH-000256,-0.18452695527600002
ACH-000257,-0.0633047771427
ACH-000258,-0.29937221783100004
ACH-000259,-0.040167875250800004
ACH-000260,-0.309084531473
ACH-000261,0.047935223168
ACH-000262,-0.07178024913850001
ACH-000263,0.191560708615
ACH-000264,-0.115197483289
ACH-000265,-0.0018102781998900002
ACH-000266,-0.210603656604
ACH-000272,-0.277138253181
ACH-000273,-0.169846909215
ACH-000274,-0.0224452324356
ACH-000277,-0.191809792522
ACH-000278,-0.296313091189
ACH-000279,-0.166824195541
ACH-000280,0.06742854101359999
ACH-000281,-0.10725023316
ACH-000288,-0.198784915919
ACH-000291,-0.04407548407819999
ACH-000293,-0.171391941664
ACH-000294,-0.0351600731634
ACH-000295,-0.09642280411160002
ACH-000296,-0.172379014145
ACH-000302,-0.0532170237651
ACH-000304,-0.30915700546
ACH-000307,-0.048749213599300005
ACH-000308,-0.143877331213
ACH-000310,-0.136686375247
ACH-000311,-0.218194413802
ACH-000312,-0.297594485999
ACH-000315,0.07353177858960001
ACH-000316,-0.054331200776399996
ACH-000317,-0.0891609870947
ACH-000318,0.0909538851839
ACH-000319,-0.0639684140301
ACH-000320,-0.308740763692
ACH-000322,-0.505175995246
ACH-000323,-0.12332354471200001
ACH-000324,-0.216817821037
ACH-000329,-0.168298741006
ACH-000330,0.039846020762300004
ACH-000331,-0.165570869221
ACH-000332,0.00320983776228
ACH-000334,-0.0629013096638
ACH-000335,-0.125179150495
ACH-000336,-0.203180861859
ACH-000337,-0.0771717260014
ACH-000339,0.056032100690199996
ACH-000341,-0.028055890699299996
ACH-000348,0.0447062604321
ACH-000350,-0.256478473498
ACH-000352,-0.155845521503
ACH-000356,0.0356716745781
ACH-000361,0.013448874433500001
ACH-000362,0.161540988792
ACH-000363,-0.194317597173
ACH-000364,0.0581396222812
ACH-000365,-0.014833594536700002
ACH-000366,-0.0781426978503
ACH-000368,-0.223708360981
ACH-000374,-0.13169016963
ACH-000375,-0.110237423938
ACH-000376,-0.039032555220699997
ACH-000381,-0.06339678603969999
ACH-000383,-0.123809570991
ACH-000387,-0.007473329793680001
ACH-000389,-0.09714160488700001
ACH-000390,0.00495129888188
ACH-000393,-0.000615036571169
ACH-000395,0.0253190167233
ACH-000397,-0.0844693873183
ACH-000401,-0.056800906220199995
ACH-000402,-0.134294617018
ACH-000403,-0.212828915398
ACH-000404,0.17867492662999998
ACH-000406,-0.0341253292802
ACH-000407,-0.025931081705299997
ACH-000408,0.09409098310660001
ACH-000410,0.0396456606477
ACH-000411,-0.3073099957
ACH-000414,-0.183095643493
ACH-000415,-0.0861581614852
ACH-000416,-0.155389356535
ACH-000420,-0.28363537805399996
ACH-000421,-0.055814498314500006
ACH-000424,-0.347694933413
ACH-000425,-0.23041413865200003
ACH-000426,0.0239503813272
ACH-000427,-0.27355897183600003
ACH-000433,-0.045234756495699996
ACH-000436,-0.11728989439899999
ACH-000444,-0.12490192622099999
ACH-000445,-0.106019831662
ACH-000448,-0.115609274769
ACH-000450,-0.24412196886
ACH-000452,0.012348800836700001
ACH-000454,-0.0563351249742
ACH-000458,-0.112250641921
ACH-000459,0.08045026815060001
ACH-000460,-0.0662347779275
ACH-000461,-0.17755052487
ACH-000463,-0.26890904327
ACH-000464,-0.0015341186661099997
ACH-000466,0.060580785619599994
ACH-000467,0.07826969769839999
ACH-000468,0.03696218110380001
ACH-000469,-0.13428453961200001
ACH-000470,-0.0345152234934
ACH-000471,-0.0817152321479
ACH-000472,-0.033044558478700005
ACH-000473,-0.224304857357
ACH-000475,-0.148035347208
ACH-000476,-0.16543414110500002
ACH-000477,-0.20839636997900002
ACH-000480,0.022350155626
ACH-000481,-0.10556427380000001
ACH-000483,0.080012496293
ACH-000484,-0.308794649672
ACH-000485,-0.28577360718600003
ACH-000486,0.0670542270141
ACH-000487,0.0606964817785
ACH-000488,-0.0659006808216
ACH-000490,-0.0827666473944
ACH-000491,-0.00903335863781
ACH-000495,-0.22405143889
ACH-000496,-0.12837904368699998
ACH-000499,0.0032521355888099996
ACH-000500,0.0686103804056
ACH-000502,-0.34461521765
ACH-000503,0.004898684830310001
ACH-000505,-0.138470030895
ACH-000507,-0.176431412333
ACH-000510,-0.0263264893736
ACH-000511,0.057516994287599994
ACH-000512,-0.0322966466231
ACH-000516,-0.113780818915
ACH-000517,-0.09847981289660002
ACH-000518,-0.0125956103306
ACH-000520,-0.0381728757899
ACH-000521,-0.211815811554
ACH-000522,-0.0758525570108
ACH-000524,-0.08140358034049999
ACH-000527,-0.168613261016
ACH-000528,-0.161138424446
ACH-000537,0.00068269610801
ACH-000541,-0.17076190367600003
ACH-000542,-0.0551627729252
ACH-000544,-0.00668936973119
ACH-000545,-0.0522830641161
ACH-000547,0.0949630540278
ACH-000548,-0.0624599377711
ACH-000549,-0.0750924680788
ACH-000550,-0.210567919608
ACH-000552,-0.07190725516
ACH-000556,0.0890350696807
ACH-000557,-0.05585632109130001
ACH-000570,-0.07028753033139999
ACH-000571,-0.0456394564501
ACH-000573,-0.09678296906310001
ACH-000576,-0.23369985401299997
ACH-000580,-0.23731030638
ACH-000584,-0.031757009907400005
ACH-000585,-0.229577599896
ACH-000588,-0.047474250418099995
ACH-000589,-0.153858943
ACH-000591,-0.075032789458
ACH-000593,-0.134565449369
ACH-000600,-0.0829175248759
ACH-000601,-0.22086644681200002
ACH-000604,0.025135397244199997
ACH-000605,0.12392898677200001
ACH-000606,-0.0085871940837
ACH-000608,-0.07700075942710001
ACH-000614,0.0112017214824
ACH-000616,-0.155562178297
ACH-000618,0.006762457682789999
ACH-000619,-0.117952250979
ACH-000620,-0.116477545138
ACH-000621,0.0155937060463
ACH-000622,0.0957527643197
ACH-000623,-0.08991552583519999
ACH-000624,0.09164553962750001
ACH-000627,-0.166176082681
ACH-000630,-0.00764190387561
ACH-000632,-0.177804523527
ACH-000633,-0.21984746487799997
ACH-000637,0.18496745912300003
ACH-000638,0.157688698938
ACH-000646,-0.352680552676
ACH-000647,-0.0422993250313
ACH-000648,-0.0845158463049
ACH-000649,0.0503929103149
ACH-000651,0.043249598751499994
ACH-000652,0.0310742952666
ACH-000653,-0.0581048641708
ACH-000657,-0.159154329964
ACH-000658,0.076220264601
ACH-000661,0.12136789737400001
ACH-000662,-0.227660767293
ACH-000663,-0.142161505316
ACH-000665,-0.048723645838
ACH-000671,-0.0543570680787
ACH-000673,-0.027515995924700002
ACH-000676,-0.08109674442800001
ACH-000677,-0.0480428262643
ACH-000681,-0.0342228863611
ACH-000682,-0.059952520517100004
ACH-000683,0.015464762490100002
ACH-000684,-0.147750984548
ACH-000688,-0.13304955824200002
ACH-000693,-0.0416241055537
ACH-000694,-0.106893580524
ACH-000695,-0.0403394898857
ACH-000696,-0.061814937236000005
ACH-000697,-0.0695934377944
ACH-000699,-0.25875364365200004
ACH-000701,-0.180821824892
ACH-000706,-0.04352462852300001
ACH-000711,-0.051715106691
ACH-000713,0.0390920725394
ACH-000714,-0.019628516355700003
ACH-000718,-0.06979109363189999
ACH-000720,0.0308126104809
ACH-000721,-0.09315469168439999
ACH-000724,-0.00564137791411
ACH-000725,0.0662119326925
ACH-000732,0.149691474982
ACH-000734,-0.0665800877361
ACH-000735,-0.082661998692
ACH-000736,-0.0548125215043
ACH-000738,0.0536231048692
ACH-000746,0.148113071036
ACH-000747,-0.0308466065862
ACH-000748,0.0273228036784
ACH-000753,-0.0223448428621
ACH-000756,-0.09598170595359999
ACH-000757,-0.0743042958658
ACH-000758,-0.0598362084539
ACH-000760,0.0299839061611
ACH-000763,0.182839434095
ACH-000764,0.0220534087162
ACH-000765,-0.0358512392817
ACH-000766,-0.196197746438
ACH-000767,-0.111187981109
ACH-000768,0.0342259210795
ACH-000769,0.102200651817
ACH-000770,0.016611093495700002
ACH-000771,0.0380275969364
ACH-000773,-0.08066443476219999
ACH-000776,-0.045700983201900004
ACH-000777,-0.00407901629044
ACH-000778,-0.12472740087999999
ACH-000781,-0.115564087223
ACH-000782,-0.28433099814
ACH-000783,-0.477728204287
ACH-000784,-0.0343594299613
ACH-000785,-0.20292914610399998
ACH-000787,-0.08975813763830001
ACH-000788,-0.10224033651
ACH-000791,-0.13300687368699998
ACH-000792,0.09305217732599999
ACH-000794,-0.08592834830769999
ACH-000796,-0.15184075746300002
ACH-000799,-0.0486852184193
ACH-000800,-0.0102635962694
ACH-000802,0.012218164825799998
ACH-000804,-0.162433390374
ACH-000805,0.00309997590837
ACH-000809,-0.019711831638200002
ACH-000810,-0.519630388116
ACH-000811,-0.19380685780499998
ACH-000817,0.16193420886
ACH-000819,-0.111580303815
ACH-000820,-0.0291460312261
ACH-000821,0.29412455529
ACH-000822,-0.12338638842
ACH-000823,0.050862881887800006
ACH-000824,0.081370870534
ACH-000827,-0.0873429865251
ACH-000829,-0.21425002944000002
ACH-000831,0.140767733408
ACH-000832,0.110020224365
ACH-000833,-0.030044292049599998
ACH-000834,-0.038359026275699995
ACH-000835,0.0518896521459
ACH-000836,-0.0770483976004
ACH-000837,-0.09913413096760001
ACH-000838,-0.102902836541
ACH-000839,-0.0205393766729
ACH-000840,0.035168942135400005
ACH-000841,0.0597668709068
ACH-000843,-0.0161626265069
ACH-000846,0.0136208183477
ACH-000847,0.018561854978
ACH-000848,0.00141476184596
ACH-000849,-0.006159902433689999
ACH-000851,-0.0858876351925
ACH-000855,-0.061440032494299995
ACH-000856,-0.05197350894730001
ACH-000858,-0.23464922224399998
ACH-000859,0.113960317021
ACH-000861,0.19439843327300002
ACH-000862,-0.0745360709215
ACH-000865,0.05134550494969999
ACH-000866,-0.08689494972269998
ACH-000867,-0.16814519988499999
ACH-000869,0.0969924446941
ACH-000872,0.0059186296114200005
ACH-000873,-0.09735725509160001
ACH-000876,-0.183322379071
ACH-000878,0.09412069613839999
ACH-000880,-0.13523135308700002
ACH-000881,-0.048576485718300005
ACH-000882,-0.22293415779800002
ACH-000884,-0.0601991816032
ACH-000885,-0.130406957666
ACH-000887,-0.08993372537350001
ACH-000888,-0.156185536696
ACH-000889,-0.133563672544
ACH-000890,-0.050604702513800004
ACH-000896,0.015695379338100002
ACH-000898,-0.04201395518019999
ACH-000900,-0.0718471642719
ACH-000901,0.0437796637593
ACH-000905,0.0203374649272
ACH-000906,0.04138585899819999
ACH-000907,-0.156101319491
ACH-000910,-0.0442675743982
ACH-000911,0.08727209406919999
ACH-000912,-0.199496592973
ACH-000913,-0.0052119265672299995
ACH-000915,-0.0650433097217
ACH-000916,-0.0278330764497
ACH-000917,0.0360381499861
ACH-000921,-0.219326458068
ACH-000924,-0.20515724465799998
ACH-000926,-0.0839682104524
ACH-000928,-0.47649448010300005
ACH-000929,-0.392102555314
ACH-000932,-0.137230978719
ACH-000935,-0.169520027947
ACH-000936,-0.11020132300100001
ACH-000937,-0.0415631806128
ACH-000938,0.10120031127000001
ACH-000939,-0.056520069771800005
ACH-000941,0.0164429608378
ACH-000943,0.004740979234020001
ACH-000946,-0.214527458046
ACH-000947,-0.18927796296
ACH-000948,-0.102673993153
ACH-000950,0.031248455136700003
ACH-000953,0.00343437718229
ACH-000957,-0.17688245061000002
ACH-000958,-0.229271349209
ACH-000960,-0.131490296275
ACH-000963,-0.0657038749482
ACH-000968,-0.0943376808248
ACH-000969,-0.04886437117530001
ACH-000973,-0.0140028780342
ACH-000974,-0.372831779577
ACH-000975,-0.127176055182
ACH-000976,0.0598252847554
ACH-000978,-0.189313273342
ACH-000980,-0.06988391683230001
ACH-000984,-0.0396217976521
ACH-000986,-0.08085549293319999
ACH-000988,-0.0802113005691
ACH-000993,-0.00331688328445
ACH-000994,-0.06633285404469999
ACH-000996,-0.151607103514
ACH-001001,-0.137200662296
ACH-001020,-0.339087073819
ACH-001028,-0.135216136432
ACH-001031,-0.224905740081
ACH-001038,-0.0007568534591129999
ACH-001048,-0.110687061577
ACH-001050,0.0912210860952
ACH-001053,-0.00806030127964
ACH-001054,0.105064620725
ACH-001061,-0.00650425032139
ACH-001067,-0.35589121964000003
ACH-001075,-0.0783044063302
ACH-001096,-0.0800082545471
ACH-001128,-0.0810054095928
ACH-001134,-0.11928625990599999
ACH-001151,-0.019267934056099997
ACH-001163,-0.149876767815
ACH-001164,-0.149491807591
ACH-001173,-0.0147380514824
ACH-001183,-0.16356942066400001
ACH-001184,-0.005194967656729999
ACH-001190,-0.207110508822
ACH-001192,-0.126160871301
ACH-001193,-0.024264832947
ACH-001196,-0.0318016878656
ACH-001197,0.08606574729319999
ACH-001205,-0.118505515979
ACH-001211,-0.24332374112500002
ACH-001212,-0.13034449215500002
ACH-001228,-0.292171341105
ACH-001232,-0.124348969605
ACH-001239,-0.14029323907400001
ACH-001274,-0.162319949242
ACH-001275,0.0413666505764
ACH-001277,0.16760215801699999
ACH-001278,-0.13762170383300001
ACH-001280,-0.376924540722
ACH-001283,-0.08094379995249999
ACH-001289,-0.13063321269300002
ACH-001295,-0.0426736955217
ACH-001300,0.0249772864868
ACH-001301,-0.155063865445
ACH-001302,-0.139665273793
ACH-001303,-0.130920509963
ACH-001306,-0.07028996410060001
ACH-001318,0.007264750376280001
ACH-001322,-0.122876305432
ACH-001328,-0.24212266056200002
ACH-001332,0.0856388236996
ACH-001333,-0.166466004098
ACH-001336,0.0502042709214
ACH-001340,0.0062402090494599995
ACH-001346,-0.07958939943580001
ACH-001353,-0.08220991697539999
ACH-001354,0.156886502195
ACH-001367,-0.0207185197783
ACH-001368,-0.0406771375237
ACH-001374,-0.11199758035999999
ACH-001375,-0.24891774570099998
ACH-001377,-0.155873729529
ACH-001380,-0.125621581049
ACH-001391,-0.0793366910497
ACH-001407,-0.0926518724658
ACH-001408,-0.0314635644666
ACH-001413,-0.215793201206
ACH-001430,-0.116807904553
ACH-001431,-0.026343215534200003
ACH-001450,-0.107772973192
ACH-001496,-0.11988984803099999
ACH-001500,-0.0673980187144
ACH-001521,-0.23282132417399998
ACH-001523,0.0544096610551
ACH-001532,-0.116800255142
ACH-001536,-0.135183120297
ACH-001550,-0.105302932509
ACH-001552,0.0133838337628
ACH-001554,-0.050534867980399995
ACH-001645,-0.0394960034161
ACH-001654,0.045848402337300004
ACH-001715,-0.0255639293304
ACH-001735,-0.25111220681999996
ACH-001736,-0.09388707496570001
ACH-001737,-0.0199384702958
ACH-001740,-0.0127686551049
ACH-001745,-0.00226102801347
ACH-001750,-0.20704831463
ACH-001765,-0.0349991363354
ACH-001956,-0.22179081355799998
ACH-001957,-0.282666990756
