,FCAR (2204)
ACH-000004,-0.046142019596800005
ACH-000007,0.3173859259
ACH-000009,-0.0132767184849
ACH-000011,0.225622922386
ACH-000012,0.10875512728
ACH-000013,-0.138864173363
ACH-000014,0.175828378012
ACH-000015,0.0575628460334
ACH-000017,0.0976867744761
ACH-000018,0.08663723403660001
ACH-000019,-0.159451954409
ACH-000021,-0.029168975792099996
ACH-000022,-0.229370331058
ACH-000025,0.176709969538
ACH-000028,0.0732848056165
ACH-000030,-0.13113864237
ACH-000035,-0.11103407813100001
ACH-000036,0.0790893355549
ACH-000037,0.05294535214459999
ACH-000039,0.238249789898
ACH-000040,0.172221796862
ACH-000041,0.24462198611400002
ACH-000042,0.105375916315
ACH-000045,0.0126038798086
ACH-000047,0.11334522849300001
ACH-000052,0.143227460118
ACH-000053,0.08686627099880001
ACH-000054,-0.022913230866299997
ACH-000055,0.099765145963
ACH-000060,0.054328291243199996
ACH-000067,-0.061946167334000005
ACH-000070,0.2017853616
ACH-000075,0.201787541538
ACH-000078,0.19793024421799998
ACH-000082,0.0452591513142
ACH-000085,-0.0965954929204
ACH-000086,0.08066626761489999
ACH-000087,0.21678710110899999
ACH-000092,-0.07671793376519999
ACH-000095,0.0811928864777
ACH-000097,0.0604146762441
ACH-000098,-0.0458379112316
ACH-000099,0.24361051569800002
ACH-000108,0.19664240478599998
ACH-000113,0.06921723304819999
ACH-000115,-0.04330659731290001
ACH-000116,0.0670380463024
ACH-000118,0.17014850711100002
ACH-000120,0.0837126745515
ACH-000123,0.10724546668099999
ACH-000127,0.00775029080723
ACH-000128,0.00634702984332
ACH-000132,0.11044611722400001
ACH-000133,0.0306081799386
ACH-000137,0.15610190484
ACH-000138,0.108196549299
ACH-000142,0.0854591232515
ACH-000143,0.13581263479
ACH-000146,-0.008429185005329999
ACH-000148,0.209107412134
ACH-000150,0.00559608852755
ACH-000152,0.0809555094916
ACH-000153,-0.100411838471
ACH-000159,-0.0835413496707
ACH-000160,0.0981625782573
ACH-000163,0.068176214703
ACH-000167,0.00956147657568
ACH-000168,0.306577729368
ACH-000169,0.0151131908901
ACH-000178,0.19849198379799998
ACH-000182,0.0557499260941
ACH-000183,0.10271859961000002
ACH-000188,0.05785361360190001
ACH-000189,0.206582283822
ACH-000190,0.112981602458
ACH-000198,-0.0197135588897
ACH-000204,0.023488130208099995
ACH-000206,0.0997886402005
ACH-000207,-0.04395797483799999
ACH-000211,0.17005389158599998
ACH-000215,0.159138890567
ACH-000221,0.116222895984
ACH-000222,0.204188043495
ACH-000223,0.141716194104
ACH-000226,0.153057270461
ACH-000227,0.356847352298
ACH-000228,0.228304810541
ACH-000231,0.10642368625399999
ACH-000232,0.0323975455016
ACH-000233,-0.0687534983381
ACH-000234,0.10864532022600001
ACH-000235,0.0620871868109
ACH-000237,0.0895369937039
ACH-000238,0.0955521535331
ACH-000243,0.227499664854
ACH-000244,0.080121309211
ACH-000246,0.0414859415149
ACH-000248,0.0402715610893
ACH-000250,0.0063178223903000005
ACH-000251,0.17788719098
ACH-000253,-0.0136917803504
ACH-000255,0.0497948325387
ACH-000256,-0.0789312188756
ACH-000257,0.12367275067700001
ACH-000258,0.068439538818
ACH-000259,0.149851313707
ACH-000260,0.0493472657711
ACH-000261,0.0335157958747
ACH-000262,-0.0719822526505
ACH-000263,0.0470676367263
ACH-000264,0.104379626709
ACH-000265,0.13554923455700002
ACH-000266,0.0884561482201
ACH-000272,0.14241671022299998
ACH-000273,0.0839702799636
ACH-000274,0.119836351701
ACH-000277,0.204645469124
ACH-000278,0.177675427872
ACH-000279,0.0520606398054
ACH-000280,-0.00910263164755
ACH-000281,0.223316763167
ACH-000288,0.125063409347
ACH-000291,0.0797416388338
ACH-000293,-0.017231466687200003
ACH-000294,0.07712624004360001
ACH-000295,-0.0503901691664
ACH-000296,0.0847473789263
ACH-000302,-0.24498941484499998
ACH-000304,0.25605456426999995
ACH-000307,0.150684697203
ACH-000308,0.050625803099800006
ACH-000310,0.0898790437614
ACH-000311,0.211778248306
ACH-000312,0.259803598714
ACH-000315,-0.184150667568
ACH-000316,0.054481963886799996
ACH-000317,0.138161149587
ACH-000318,0.0174927166948
ACH-000319,0.027569413065400002
ACH-000320,0.220481752454
ACH-000322,0.242281943317
ACH-000323,-0.0241759602167
ACH-000324,0.0778086567605
ACH-000329,0.12328326529200001
ACH-000330,-0.176564075703
ACH-000331,-0.00032288569811
ACH-000332,0.0722788381268
ACH-000334,-0.155320016876
ACH-000335,-0.0307677176352
ACH-000336,-0.14591858425100002
ACH-000337,0.236589902218
ACH-000339,0.0738515013908
ACH-000341,-0.104005591208
ACH-000348,-0.00244511326259
ACH-000350,0.0494875297415
ACH-000352,0.0913950809358
ACH-000356,-0.0535693517193
ACH-000361,0.163356889773
ACH-000362,0.044769455842599996
ACH-000363,0.093255021829
ACH-000364,0.04386174211619999
ACH-000365,-0.0450722936385
ACH-000366,-0.06353314277950001
ACH-000368,0.130237239368
ACH-000374,0.20638513511700002
ACH-000375,0.11517893604900001
ACH-000376,-0.0201194937552
ACH-000381,0.183094869006
ACH-000383,0.0281240264586
ACH-000387,0.170480947178
ACH-000389,0.103793632875
ACH-000390,-0.0007000387639969999
ACH-000393,0.12449692429400001
ACH-000395,0.08461575548239998
ACH-000397,0.0057358640118000005
ACH-000401,0.147925798933
ACH-000402,-0.22759379619800002
ACH-000403,0.133352350948
ACH-000404,0.166507255394
ACH-000406,0.07214915801749999
ACH-000407,0.133929995758
ACH-000408,0.199501405468
ACH-000410,0.137317074982
ACH-000411,0.17387601843199998
ACH-000414,0.214352055567
ACH-000415,0.12606675647600002
ACH-000416,0.107773556504
ACH-000420,0.0865817436755
ACH-000421,0.031385077513700003
ACH-000424,0.105405723185
ACH-000425,0.052135308628400004
ACH-000426,0.0822719221636
ACH-000427,0.0828348483488
ACH-000433,0.20207163955899998
ACH-000436,0.060062754662800005
ACH-000444,0.0132133764511
ACH-000445,0.472080972846
ACH-000448,0.237208982062
ACH-000450,0.11640309085799999
ACH-000452,0.0040544413459
ACH-000454,0.036747296740999996
ACH-000458,0.0802853253934
ACH-000459,0.09505327084519999
ACH-000460,0.12060280235500001
ACH-000461,-0.0185404279839
ACH-000463,0.111604716458
ACH-000464,0.293447898455
ACH-000466,0.092234578695
ACH-000467,0.123457020992
ACH-000468,0.133457711973
ACH-000469,0.0671343639766
ACH-000470,-0.0739565524171
ACH-000471,0.102287649711
ACH-000472,0.0475823672188
ACH-000473,0.014376150130399999
ACH-000475,0.0265551106632
ACH-000476,0.056720074304300004
ACH-000477,0.0008385684302250001
ACH-000480,0.153323852055
