,ELP3 (55140)
ACH-000004,-1.07679199356
ACH-000007,-0.8756182242799999
ACH-000009,-1.13881776487
ACH-000011,-1.31227524375
ACH-000012,-1.28117442302
ACH-000013,-1.3670820645299997
ACH-000014,-1.41589611683
ACH-000015,-1.22506846613
ACH-000017,-1.43961779259
ACH-000018,-1.3452550350299999
ACH-000019,-1.2284315209899999
ACH-000021,-0.770886538546
ACH-000022,-1.32883614946
ACH-000025,-1.2282523760100001
ACH-000028,-1.34673274289
ACH-000030,-1.3707241823899998
ACH-000035,-1.3999730028900002
ACH-000036,-1.18002869371
ACH-000037,-1.3610155265000001
ACH-000039,-1.3384886896200001
ACH-000040,-1.3378827877500001
ACH-000041,-1.2332447142
ACH-000042,-0.856715445807
ACH-000045,-0.994273109394
ACH-000047,-1.0154548317899998
ACH-000052,-1.10730160779
ACH-000053,-1.12245687934
ACH-000054,-1.34154820157
ACH-000055,-1.30247901371
ACH-000060,-1.0949483988
ACH-000067,-1.30394093139
ACH-000070,-1.3093625251799998
ACH-000075,-1.2738435313299998
ACH-000078,-1.12162785146
ACH-000082,-1.0664307150599999
ACH-000085,-1.21322204237
ACH-000086,-1.16035584514
ACH-000087,-1.06726100175
ACH-000092,-1.1991253845899998
ACH-000095,-1.26108452705
ACH-000097,-0.7296097212579999
ACH-000098,-1.2765845899400001
ACH-000099,-1.33743022843
ACH-000108,-0.934835211557
ACH-000113,-1.02334686396
ACH-000115,-1.12721034991
ACH-000116,-1.2027715881999999
ACH-000118,-0.738759240934
ACH-000120,-1.37530285109
ACH-000123,-1.09018892873
ACH-000127,-1.4310395015900002
ACH-000128,-1.0257079145299999
ACH-000132,-1.4660218542899999
ACH-000133,-1.01241499004
ACH-000137,-1.3498062744200001
ACH-000138,-1.25106230098
ACH-000142,-1.19762967427
ACH-000143,-1.30861938409
ACH-000146,-0.277447474855
ACH-000148,-1.01462763874
ACH-000150,-1.3796507888299998
ACH-000152,-0.9135428188670001
ACH-000153,-1.5157270455899998
ACH-000159,-1.25445848704
ACH-000160,-0.330482312643
ACH-000163,-1.0589365573799998
ACH-000167,-0.625914542551
ACH-000168,-0.904187823186
ACH-000169,-1.10883595556
ACH-000178,-1.18521162149
ACH-000182,-0.773090333786
ACH-000183,-1.28477937881
ACH-000188,-1.1713261878499999
ACH-000189,-1.12360840778
ACH-000190,-0.743963319642
ACH-000198,-1.21287071555
ACH-000204,-0.787789229472
ACH-000206,-1.28734422218
ACH-000207,-0.869034647453
ACH-000211,-1.53553400301
ACH-000215,-1.29688412526
ACH-000221,-1.12208134252
ACH-000222,-0.9436520708089999
ACH-000223,-0.825232747761
ACH-000226,-1.05757486923
ACH-000227,-0.9673386506280001
ACH-000228,-1.5319184205399998
ACH-000231,-1.35992809113
ACH-000232,-1.17240974059
ACH-000233,-1.2681430875
ACH-000234,-1.48261633614
ACH-000235,-0.934345461215
ACH-000237,-1.1809069770899998
ACH-000238,-1.18790348356
ACH-000243,-1.37978750444
ACH-000244,-1.42470623569
ACH-000246,-1.02525850066
ACH-000248,-1.45122624392
ACH-000250,-1.1275745664299999
ACH-000251,-1.22574370623
ACH-000253,-1.17793598546
ACH-000255,-0.953941929055
ACH-000256,-1.0719294699700002
ACH-000257,-1.16813768361
ACH-000258,-0.7642641863249999
ACH-000259,-1.09486873324
ACH-000260,-1.11253814514
ACH-000261,-1.11189103667
ACH-000262,-1.3723624491
ACH-000263,-1.26541559369
ACH-000264,-1.34546246074
ACH-000265,-1.10235325302
ACH-000266,-0.679821895015
ACH-000272,-1.08691065052
ACH-000273,-0.934054722788
ACH-000274,-1.31151126952
ACH-000277,-1.27291167943
ACH-000278,-1.06016032981
ACH-000279,-1.3318716309799998
ACH-000280,-1.4169712660799998
ACH-000281,-1.21346602253
ACH-000288,-1.33283051795
ACH-000291,-1.12112783108
ACH-000293,-1.2866498692
ACH-000294,-1.23094180131
ACH-000295,-1.24855832412
ACH-000296,-1.2484834919299999
ACH-000302,-0.593699371334
ACH-000304,-1.0752485249500001
ACH-000307,-1.4101205482499999
ACH-000308,-0.996442423467
ACH-000310,-1.01235421545
ACH-000311,-0.9614653207709999
ACH-000312,-1.15358059174
ACH-000315,-1.19348191701
ACH-000316,-0.948500629251
ACH-000317,-1.0425806273
ACH-000318,-1.25331129464
ACH-000319,-0.9296728996629999
ACH-000320,-0.97915612265
ACH-000322,-1.06476540744
ACH-000323,-1.12355291687
ACH-000324,-1.23634871358
ACH-000329,-0.891602546484
ACH-000330,-1.65665405632
ACH-000331,-1.3783967211200001
ACH-000332,-1.37494206439
ACH-000334,-1.14265988197
ACH-000335,-1.2124125473899998
ACH-000336,-1.2233759511799998
ACH-000337,-1.43598922812
ACH-000339,-1.09909498597
ACH-000341,-1.0777461296700002
ACH-000348,-0.723731246009
ACH-000350,-1.2569766714
ACH-000352,-1.4388529806700001
ACH-000356,-1.28014780354
ACH-000361,-1.5920603527200001
ACH-000362,-0.967199357271
ACH-000363,-0.936612146628
ACH-000364,-0.961167914843
ACH-000365,-1.14550711149
ACH-000366,-1.2978994341299999
ACH-000368,-0.878881536164
ACH-000374,-1.24475497714
ACH-000375,-0.968950276873
ACH-000376,-1.26905605989
ACH-000381,-1.43711918832
ACH-000383,-1.08733989609
ACH-000387,-1.06709367016
ACH-000389,-1.32905239783
ACH-000390,-1.4967114977899998
ACH-000393,-1.2901619328899998
ACH-000395,-1.4931988548500001
ACH-000397,-1.16774968802
ACH-000401,-1.32767679122
ACH-000402,-1.18169424129
ACH-000403,-0.910617959013
ACH-000404,-0.964614917191
ACH-000406,-0.9655973329090001
ACH-000407,-1.22105780965
ACH-000408,-1.36975044725
ACH-000410,-1.3458699862799999
ACH-000411,-0.917409914736
ACH-000414,-0.94587554502
ACH-000415,-1.11939684731
ACH-000416,-1.14889384418
ACH-000420,-1.1430913939899998
ACH-000421,-1.08739534403
ACH-000424,-1.38188103932
ACH-000425,-1.15622151293
ACH-000426,-1.04990004471
ACH-000427,-1.2729545036799998
ACH-000433,-1.19936299439
ACH-000436,-1.13700201034
ACH-000444,-1.09680395697
ACH-000445,-1.35730507104
ACH-000448,-1.2290846334799999
ACH-000450,-1.58544233996
ACH-000452,-0.8676503521819999
