,NPDC1 (56654)
ACH-000308,-0.147543401149
ACH-000310,-0.257775309872
ACH-000311,-0.0737469635847
ACH-000312,-0.0880586063552
ACH-000315,-0.030321565007000003
ACH-000316,-0.21165481856499999
ACH-000317,-0.10694655822
ACH-000318,-0.17934017134100003
ACH-000319,-0.0560116817861
ACH-000320,-0.288772707591
ACH-000322,0.0263545558342
ACH-000323,-0.15007006570599998
ACH-000324,-0.240106612228
ACH-000329,-0.181157366831
ACH-000330,-0.14340893167899998
ACH-000331,-0.0110324661607
ACH-000332,-0.11583090915300001
ACH-000334,-0.102021457985
ACH-000335,0.0347782174067
ACH-000336,-0.221148875158
ACH-000337,-0.40408341718199997
ACH-000339,-0.228526612242
ACH-000341,-0.0035641427825900004
ACH-000348,-0.17773762182999997
ACH-000350,-0.206206312559
ACH-000352,0.00504253268484
ACH-000356,-0.111923675412
ACH-000361,-0.0382327541128
ACH-000362,-0.248112924604
ACH-000363,-0.12383606223799999
ACH-000364,-0.0052216036895
ACH-000365,-0.12041360886399999
ACH-000366,-0.188433075057
ACH-000368,-0.0313154511991
ACH-000374,-0.166852742231
ACH-000375,-0.183630113867
ACH-000376,-0.116945179143
ACH-000381,-0.202647235738
ACH-000383,-0.231917989362
ACH-000387,-0.0686864445449
ACH-000389,-0.138956497693
ACH-000390,-0.09953441186310001
ACH-000393,-0.290853426697
ACH-000395,-0.44175826181999994
ACH-000397,-0.224222319356
ACH-000401,-0.0239908642174
ACH-000402,-0.49461069406499997
ACH-000403,-0.128120624067
ACH-000404,0.0729999067672
ACH-000406,-0.06243708175630001
ACH-000407,-0.08377671740119999
ACH-000408,-0.10676113093
ACH-000410,-0.185998271189
ACH-000411,-0.36493017162600005
ACH-000414,-0.1198032413
ACH-000415,-0.0684041403648
ACH-000416,-0.21555122613400002
ACH-000420,-0.10126121557800001
ACH-000421,0.00174687825922
ACH-000424,0.00485716195457
ACH-000425,-0.097766341141
ACH-000426,0.056615419917599996
ACH-000427,-0.214055202068
ACH-000433,-0.32346067509599996
ACH-000436,-0.146596702214
ACH-000444,-0.18735314178800003
ACH-000445,-0.513949128229
ACH-000448,0.0025978111491500003
ACH-000450,-0.193212932329
ACH-000452,-0.0857617554904
ACH-000454,-0.0835396508041
ACH-000458,0.0581089801664
ACH-000459,-0.0117484877689
ACH-000460,-0.30701433705200004
ACH-000461,-0.20718127058400002
ACH-000463,-0.227269093213
ACH-000464,-0.135401223937
ACH-000466,-0.250509808131
ACH-000467,-0.159308314801
ACH-000468,-0.362118504924
ACH-000469,-0.20943232856400001
ACH-000470,-0.10467828819599999
ACH-000471,-0.26227517810400003
ACH-000472,-0.129772793445
ACH-000473,-0.180914639664
ACH-000475,-0.143861975562
ACH-000476,-0.154804839286
ACH-000477,0.202631588754
ACH-000480,-0.22950589014800002
ACH-000481,-0.100574428377
ACH-000483,-0.12414018940600001
ACH-000484,0.09010112036319999
ACH-000485,-0.08940059465880001
ACH-000486,0.012271930362599999
ACH-000487,-0.0991157139196
ACH-000488,-0.139227765775
ACH-000490,-0.21307335346099998
ACH-000491,-0.149444430567
ACH-000495,-0.150351710253
ACH-000496,-0.11508267830999998
ACH-000499,-0.22558788753800002
ACH-000500,-0.0924748158739
ACH-000502,-0.12611344492
ACH-000503,-0.527261140628
ACH-000505,-0.110977071736
ACH-000507,-0.0339681355639
ACH-000510,0.013435167807499999
ACH-000511,-0.08459519794289999
ACH-000512,-0.038618644479400006
ACH-000516,-0.051025217395199995
ACH-000517,-0.18141588972800002
ACH-000518,-0.269149150971
ACH-000520,-0.267334700825
ACH-000521,-0.108095377371
ACH-000522,0.00817682083643
ACH-000524,-0.360906075299
ACH-000527,-0.22902656353700002
ACH-000528,-0.159520334154
ACH-000537,-0.2035818821
ACH-000541,-0.278443400537
ACH-000542,-0.177245382381
ACH-000544,-0.15929026441
ACH-000545,-0.116415739943
ACH-000547,-0.030248878193099998
ACH-000548,-0.0855274851373
ACH-000549,-0.361106083422
ACH-000550,-0.405248493766
ACH-000552,-0.0905555746774
ACH-000556,-0.13517485781400002
ACH-000557,-0.07806292620630001
ACH-000570,-0.329938666915
ACH-000571,-0.0934762460182
ACH-000573,-0.188617011261
ACH-000576,-0.0277403815391
ACH-000580,-0.117973137855
ACH-000584,-0.073818260374
ACH-000585,-0.159212535679
ACH-000588,-0.127099786395
ACH-000589,-0.147628806162
ACH-000591,-0.0878839880886
ACH-000593,-0.136640786279
ACH-000600,-0.0983286007024
ACH-000601,-0.0924727791296
ACH-000604,0.0746144607211
ACH-000605,0.0343551418635
ACH-000606,-0.051994772780999995
ACH-000608,-0.26587736377300003
ACH-000614,0.00229028522676
ACH-000616,-0.13610455277699998
ACH-000618,0.0890457475053
ACH-000619,-0.795074024035
ACH-000620,-0.1572478042
ACH-000621,-0.17235552368700002
ACH-000622,-0.186914856875
ACH-000623,-0.09772542637739999
ACH-000624,-0.270586637905
ACH-000627,-0.0304546557205
ACH-000630,-0.113186891828
ACH-000632,-0.0176315294728
ACH-000633,0.034007551188900004
ACH-000637,-0.164292974372
ACH-000638,-0.0909497775619
ACH-000646,-0.038308691313699995
ACH-000647,-0.0246657446866
ACH-000648,-0.0614083104392
ACH-000649,-0.300354783922
ACH-000651,-0.20723196518800002
ACH-000652,-0.353494032095
ACH-000653,-0.0437591551012
ACH-000657,-0.157525329764
ACH-000658,-0.205535986731
ACH-000661,-0.10105270394400001
ACH-000662,-0.528106455631
ACH-000663,-0.31294369408399997
ACH-000665,-0.117463648027
ACH-000671,0.0058480735534600006
ACH-000673,-0.09951668402660001
ACH-000676,-0.0532626847683
ACH-000677,0.0639045000352
ACH-000681,-0.23283716359499998
ACH-000682,0.0023670928108200004
ACH-000683,-0.280603222119
ACH-000684,-0.0788172089703
ACH-000688,-0.253783706558
ACH-000693,-0.0387505843393
ACH-000694,-0.186033397318
ACH-000695,-0.00259816808885
ACH-000696,0.00573542507704
ACH-000697,0.0836348567891
ACH-000699,-0.173103570391
ACH-000701,0.0358713230669
ACH-000706,-0.0925888545443
ACH-000711,-0.0636292834792
ACH-000713,-0.0478828824422
ACH-000714,-0.16594616957699998
ACH-000718,-0.51930959529
ACH-000720,-0.148041830427
ACH-000721,-0.273705857725
ACH-000724,-0.146347418729
ACH-000725,0.020376419906099997
ACH-000732,-0.37826557556
ACH-000734,-0.0114734582544
ACH-000735,-0.24178008685600003
ACH-000736,-0.061025546445500005
ACH-000738,-0.035704074746800006
ACH-000746,-0.0798342141159
ACH-000747,-0.0164260951952
ACH-000748,-0.0805795994943
ACH-000753,0.0231273580779
ACH-000756,-0.0177669218812
ACH-000757,-0.27096725937399996
ACH-000758,-0.0634479490883
ACH-000760,-0.0632162605635
ACH-000763,-0.16938625729200002
ACH-000764,-0.180341888255
ACH-000765,-0.12361985447799999
ACH-000766,-0.10013605243200001
ACH-000767,-0.188213443727
ACH-000768,-0.0742847893893
ACH-000769,0.0045128924075
ACH-000770,-0.169882066014
ACH-000771,-0.25836602199
ACH-000773,-0.261840946635
ACH-000776,-0.0704155964888
ACH-000777,-0.275244759374
ACH-000778,0.1133127259
ACH-000781,-0.08837293630719999
ACH-000782,0.00544623844946
ACH-000783,-0.297686100735
ACH-000784,0.08907558197619998
ACH-000785,-0.39452299125699997
ACH-000787,-0.08001058269189999
ACH-000788,-0.127328048092
ACH-000791,-0.111720062624
ACH-000792,-0.094898421537
ACH-000794,-0.266230426595
ACH-000796,-0.20573631419
ACH-000799,0.094633242459
ACH-000800,-0.0874639143533
ACH-000802,-0.0458886115809
ACH-000804,-0.35440299765600003
ACH-000805,-0.266691575161
ACH-000809,-0.19519317707400002
ACH-000810,-0.22136814402199997
ACH-000811,-0.218067177418
ACH-000817,0.0796449393092
ACH-000819,-0.24911701818799997
ACH-000820,-0.07756548781610001
ACH-000821,0.0877123336207
ACH-000822,-0.162356669515
ACH-000823,-0.142584573675
ACH-000824,-0.231297823101
ACH-000827,-0.135742279494
ACH-000829,-0.0889317713122
ACH-000831,0.038729445933
ACH-000832,0.020480736333599998
ACH-000833,-0.0972912653477
ACH-000834,-0.102741062233
ACH-000835,-0.10015210018699999
ACH-000836,-0.0719574570416
ACH-000837,-0.304582508961
ACH-000838,0.033100543818099994
ACH-000839,-0.320869579254
ACH-000840,-0.128412737011
ACH-000841,-0.192235134267
ACH-000843,-0.09485190190310001
ACH-000846,-0.129020431813
ACH-000847,-0.271720666761
ACH-000848,0.09426372494339999
ACH-000849,-0.12403984059800001
ACH-000851,-0.18475604885299998
ACH-000855,0.050123489776300004
ACH-000856,-0.168043266972
ACH-000858,-0.06390836315790001
ACH-000859,-0.13888122406300002
ACH-000861,-0.1292903324
ACH-000862,-0.14636018079399998
ACH-000865,-0.156169380381
ACH-000866,0.059952648916100006
ACH-000867,-0.0014031715435999998
ACH-000869,0.0227700244121
ACH-000872,-0.48968537421499997
ACH-000873,-0.199783880163
ACH-000876,-0.284756792643
ACH-000878,-0.20667019309300003
ACH-000880,-0.344218547907
ACH-000881,-0.0260712193604
ACH-000882,-0.270440771485
ACH-000884,-0.10256601240900001
ACH-000885,-0.280500124502
ACH-000887,-0.15570803238800002
ACH-000888,-0.5747457614779999
ACH-000889,-0.27751603165
ACH-000890,-0.167391480116
ACH-000896,-0.181301846613
ACH-000898,-0.046364642113300006
ACH-000900,-0.203358108443
ACH-000901,-0.216046698823
ACH-000905,-0.067579349488
ACH-000906,-0.254334892832
ACH-000907,-0.317572384088
ACH-000910,-0.304814011564
ACH-000911,-0.257666832259
ACH-000912,-0.164674738005
ACH-000913,-0.330027592842
ACH-000915,-0.184103991705
ACH-000916,-0.0880379264483
ACH-000917,-0.0164589849313
ACH-000921,-0.093230858597
ACH-000924,-0.13562049309399998
ACH-000926,-0.244260473974
ACH-000928,-0.259813156481
ACH-000929,-0.184355909259
ACH-000932,-0.171819207056
ACH-000935,-0.0039489777401500005
ACH-000936,-0.205254918063
ACH-000937,-0.22562780077599998
ACH-000938,-0.113877530651
ACH-000939,-0.151166705098
ACH-000941,0.161943327435
ACH-000943,-0.0236120461526
ACH-000946,-0.043678044236199996
ACH-000947,-0.019097216859
ACH-000948,0.09307900319830001
ACH-000950,-0.0815630273135
ACH-000953,-0.34465483044600004
ACH-000957,-0.0181713679758
ACH-000958,0.10341730801599999
ACH-000960,-0.08692185105
ACH-000963,-0.300936349546
ACH-000968,-0.21797197388300002
ACH-000969,-0.150489249382
ACH-000973,-0.10832720453099999
ACH-000974,-0.2218892888
ACH-000975,-0.0253007065304
ACH-000976,-0.160061292951
ACH-000978,0.250958451835
ACH-000980,-0.0339910983703
ACH-000984,-0.168516051449
ACH-000986,-0.0974745757904
ACH-000988,-0.0198096693424
ACH-000993,-0.258092622992
ACH-000994,0.043841013313
ACH-000996,-0.044890565731
ACH-001001,0.09106469275319999
ACH-001020,-0.156114074073
ACH-001028,-0.11514190943
ACH-001031,-0.176302194265
ACH-001038,0.00908400313818
ACH-001048,-0.151737183338
ACH-001050,-0.15875153726900001
ACH-001053,0.160766680724
ACH-001054,-0.223002393321
ACH-001061,0.0790555496381
ACH-001067,-0.273604537366
ACH-001075,-0.16798496880600003
ACH-001096,-0.039063662632699996
ACH-001128,-0.34255008438600004
ACH-001134,-0.0974167135386
ACH-001151,-0.227128142439
ACH-001163,-0.210977778508
ACH-001164,-0.090945351274
ACH-001173,-0.118450890017
ACH-001183,-0.344888041483
ACH-001184,-0.117864920668
ACH-001190,-0.205020103856
ACH-001192,-0.048943351271599995
ACH-001193,0.0740478578036
ACH-001196,-0.0209155032892
ACH-001197,-0.10223539664100001
ACH-001205,0.21988216112599998
ACH-001211,-0.0119546374963
ACH-001212,-0.094853965669
ACH-001228,-0.289767964172
ACH-001232,-0.0162175393755
ACH-001239,-0.0400784383325
ACH-001274,-0.0596453353732
ACH-001275,-0.0893666145634
ACH-001277,-0.064158491892
ACH-001278,-0.175156469859
ACH-001280,-0.11292101064099999
ACH-001283,-0.0379113975355
ACH-001289,0.06320381527630001
ACH-001295,-0.18981259452500002
ACH-001300,-0.158285631628
ACH-001301,-0.20365719813299998
ACH-001302,-0.38233902241800005
ACH-001303,0.0175281084003
ACH-001306,0.007106229331839999
ACH-001318,-0.101925473149
ACH-001322,-0.202393438315
ACH-001328,-0.21236296820099998
ACH-001332,-0.0128858491549
ACH-001333,-0.014097338531500001
ACH-001336,-0.0659931983787
ACH-001340,-0.16149912123500001
ACH-001346,-0.372638421145
ACH-001353,-0.154280201323
ACH-001354,0.0471826728036
ACH-001367,-0.23692134091800002
ACH-001368,-0.0418060789349
ACH-001374,-0.102612658607
ACH-001375,-0.159226187935
ACH-001377,-0.12908987670299998
ACH-001380,-0.268171807398
ACH-001391,0.020955516722599998
ACH-001407,-0.14140172206499999
ACH-001408,-0.18490906795499998
ACH-001413,-0.106415432762
ACH-001430,-0.188653573061
ACH-001431,-0.25224485038100003
ACH-001450,-0.459576140863
ACH-001496,-0.119938868511
ACH-001500,-0.301390109496
ACH-001521,-0.38371005462700003
ACH-001523,-0.28677259112
ACH-001532,-0.0807721774178
ACH-001536,-0.199345656453
ACH-001550,-0.0835443793978
ACH-001552,-0.194204925538
ACH-001554,-0.16644733503599998
ACH-001645,-0.186384598706
ACH-001654,-0.13593317574000002
ACH-001715,-0.18046923557300001
ACH-001735,-0.17997976682999997
ACH-001736,0.0186359022571
ACH-001737,0.0242035144674
ACH-001740,-0.00670562822882
ACH-001745,0.0109000912232
ACH-001750,-0.132524736332
ACH-001765,-0.153776426725
ACH-001956,-0.0820693710498
ACH-001957,-0.09570383441050001
