,SGPP1 (81537)
ACH-000204,-0.70029087127
ACH-000206,-0.904491831246
ACH-000207,-0.8537430252770001
ACH-000211,-0.7845116033089999
ACH-000215,-0.571415248
ACH-000221,-0.515960760344
ACH-000222,-0.374663921751
ACH-000223,-0.5824313604420001
ACH-000226,-0.42896339456999993
ACH-000227,-0.913337888468
ACH-000228,-0.466091772372
ACH-000231,-0.580928336079
ACH-000232,-0.668791096938
ACH-000233,-0.493912567679
ACH-000234,-0.536532145554
ACH-000235,-0.572755586832
ACH-000237,-0.224542889645
ACH-000238,-0.660516369278
ACH-000243,-0.59634805531
ACH-000244,-0.256485327694
ACH-000246,-0.49041363228699997
ACH-000248,-0.511569285877
ACH-000250,-0.642814019391
ACH-000251,-0.541428960475
ACH-000253,-0.461421361519
ACH-000255,-0.484190155673
ACH-000256,-0.408640042487
ACH-000257,-0.6648252850540001
ACH-000258,-0.530965286293
ACH-000259,-0.421934843209
ACH-000260,-0.526524307801
ACH-000261,-0.711962011188
ACH-000262,-0.530306720838
ACH-000263,-0.626663673615
ACH-000264,-0.507300346403
ACH-000265,-0.49970058269699996
ACH-000266,-0.63076172681
ACH-000272,-0.44350497378
ACH-000273,-0.359345082092
ACH-000274,-0.647502928589
ACH-000277,-0.256470919578
ACH-000278,-0.543920526098
ACH-000279,-0.39440640383000003
ACH-000280,-0.258694630428
ACH-000281,-0.23987551594099998
ACH-000288,-0.445836086444
ACH-000291,-0.562251229355
ACH-000293,-0.436266013293
ACH-000294,-0.334342699224
ACH-000295,-0.25291275932199997
ACH-000296,-0.503928297364
ACH-000302,-0.40706495512100005
ACH-000304,-0.535458155742
ACH-000307,-0.461777326226
ACH-000308,-0.382508320838
ACH-000310,-0.9502831357189999
ACH-000311,-0.504645072651
ACH-000312,-0.5131691381260001
ACH-000315,-0.46784995740199997
ACH-000316,-0.347503902428
ACH-000317,-0.5817039604600001
ACH-000318,-0.311621519669
ACH-000319,-0.46537809355
ACH-000320,-0.35137554559100004
ACH-000322,-0.44670043409599997
ACH-000323,-0.595813573188
ACH-000324,-0.518593080972
ACH-000329,-0.506587436336
ACH-000330,-0.446158658865
ACH-000331,-0.396629774881
ACH-000332,-0.6742987880079999
ACH-000334,-0.44905386296099997
ACH-000335,-0.15983013612400002
ACH-000336,-0.755359902209
ACH-000337,-0.6866362689830001
ACH-000339,-0.678403734266
ACH-000341,-0.746455325415
ACH-000348,-0.659175801056
ACH-000350,-0.36708415970799996
ACH-000352,-0.43304888306100003
ACH-000356,-0.49989696372599995
ACH-000361,-0.20790685754799998
ACH-000362,-0.566630332191
ACH-000363,-0.461355932249
ACH-000364,-0.38002739526
ACH-000365,-0.44805724362599997
ACH-000366,-0.5687902922820001
ACH-000368,-0.432422226713
ACH-000374,-0.629324307943
ACH-000375,-0.551420248327
ACH-000376,-0.572316286737
ACH-000381,-0.301883753684
ACH-000383,-0.49983144973099997
ACH-000387,-0.5455629638449999
ACH-000389,-0.501804395892
ACH-000390,-0.34713650657899997
ACH-000393,-0.807479962218
ACH-000395,-0.5405755735409999
ACH-000397,-0.580837707269
ACH-000401,-0.375408309322
ACH-000402,0.303734069712
ACH-000403,-0.54427263264
ACH-000404,-0.665707222404
ACH-000406,-0.433379884101
ACH-000407,-0.48872642370200003
ACH-000408,-0.6895491265870001
ACH-000410,-0.36473093942199997
ACH-000411,-0.42260123221
ACH-000414,-0.42822319100699996
ACH-000415,-0.612596239285
ACH-000416,-0.399184407654
ACH-000420,-0.43981033991499996
ACH-000421,-0.491625221527
ACH-000424,-0.392159239972
ACH-000425,-0.444776830694
ACH-000426,-0.964117058915
ACH-000427,-0.522473935101
ACH-000433,-0.571530986837
ACH-000436,-0.486670114997
ACH-000444,-0.684597335444
ACH-000445,-0.612063393326
ACH-000448,-0.806901791047
ACH-000450,-0.407920118975
ACH-000452,-0.635127504906
ACH-000454,-0.459937425654
ACH-000458,-0.647535831179
ACH-000459,-0.19684159415600003
ACH-000460,-0.553979043041
ACH-000461,-0.349479614681
ACH-000463,-0.436539702914
ACH-000464,-0.288660406344
ACH-000466,-0.595578882532
ACH-000467,-0.6801548952420001
ACH-000468,-0.308067194338
ACH-000469,-0.575455051536
ACH-000470,-0.4513601472
ACH-000471,-0.521146970926
ACH-000472,-0.6288488478450001
ACH-000473,-0.35927094041100005
ACH-000475,-0.386879391745
ACH-000476,-0.609536900349
ACH-000477,-0.422935461609
ACH-000480,-0.44526316614100003
ACH-000481,-0.551808069763
ACH-000483,-0.261189635697
ACH-000484,-0.449936899491
ACH-000485,-0.542053249287
ACH-000486,-0.422986017627
ACH-000487,-0.44013717734200003
ACH-000488,-0.534943392265
ACH-000490,-0.34885510573899997
ACH-000491,-0.371553193739
ACH-000495,-0.49630493362899997
ACH-000496,-0.640358554772
ACH-000499,-0.338945997038
ACH-000500,-1.0250946397799998
ACH-000502,-0.42431145343800003
ACH-000503,-0.462934096655
ACH-000505,-0.6925250636460001
ACH-000507,-0.618816794514
ACH-000510,-0.336645351301
ACH-000511,-0.791370363946
ACH-000512,-0.32637039260699996
ACH-000516,-0.706946558213
ACH-000517,-0.651673440496
ACH-000518,-0.566692445057
ACH-000520,-0.603046578168
ACH-000521,-0.51287497006
ACH-000522,-0.550163467333
ACH-000524,-0.627820394731
ACH-000527,-0.5289045800500001
ACH-000528,-0.573393398277
ACH-000537,-0.689158199339
ACH-000541,-0.42656094057300004
ACH-000542,-0.535980400165
ACH-000544,-0.358122581016
ACH-000545,-0.402379864222
ACH-000547,-0.380564107316
ACH-000548,-0.553762546348
ACH-000549,-0.380445637307
ACH-000550,-0.49000617853999995
ACH-000552,-0.343122204361
ACH-000556,-0.686719549263
ACH-000557,-0.805574157349
ACH-000570,-0.472323576876
ACH-000571,-0.515154644624
ACH-000573,-0.486563908482
ACH-000576,-0.587052690603
ACH-000580,-0.32994791735199996
ACH-000584,-0.402975486119
ACH-000585,-0.40090080741899997
ACH-000588,-0.379718118103
ACH-000589,-0.43075173598000005
ACH-000591,-0.39870991611400003
ACH-000593,-0.306036576741
ACH-000600,-0.486580453639
ACH-000601,-0.486692459974
ACH-000604,-0.323548787704
ACH-000605,-0.8077088793539999
ACH-000606,-0.446150835268
ACH-000608,-0.597509453368
ACH-000614,-0.45144368670199997
ACH-000616,-0.533054494201
ACH-000618,-0.384379596725
ACH-000619,-0.5929752238939999
ACH-000620,-0.461832028494
ACH-000621,-0.393337854081
ACH-000622,-0.653230304568
ACH-000623,-0.5147628798789999
ACH-000624,-0.541296468497
ACH-000627,-0.41509984420999996
ACH-000630,-0.459409607503
ACH-000632,-0.656824690254
ACH-000633,-0.476658277254
ACH-000637,-0.631949024831
ACH-000638,-0.46644847614699997
ACH-000646,-0.869271410668
ACH-000647,-0.40998427670800003
ACH-000648,-0.19086225311000002
ACH-000649,-0.59742960779
ACH-000651,-0.6365452261119999
ACH-000652,-0.219686943489
ACH-000653,-0.584359160488
ACH-000657,-0.555764129666
ACH-000658,-0.358949532674
ACH-000661,-0.45537982570600005
ACH-000662,-0.7317234444499999
ACH-000663,-0.532086033882
ACH-000665,-0.521296422681
ACH-000671,-0.44339409193999996
ACH-000673,-0.605668390208
ACH-000676,-0.382932085531
ACH-000677,-0.496332922736
ACH-000681,-0.242182949472
ACH-000682,-0.36278359233999996
ACH-000683,-0.45571057399099996
ACH-000684,-0.5050895262439999
ACH-000688,-0.38412374000699995
ACH-000693,-0.457748642127
ACH-000694,-0.356278705344
ACH-000695,-0.496430791681
ACH-000696,-0.7368094210349999
ACH-000697,-0.40264988987499994
ACH-000699,-0.32639964204300004
ACH-000701,-0.68241667535
ACH-000706,-0.40474253823600004
ACH-000711,-0.698442998325
ACH-000713,-0.20754688601399998
ACH-000714,-0.710474833514
ACH-000718,-0.6952222871610001
ACH-000720,-0.410175416839
ACH-000721,-0.47427097083400005
ACH-000724,-1.06797003767
ACH-000725,-0.357079463111
ACH-000732,-0.613375716957
ACH-000734,-0.280962606452
ACH-000735,-0.838364568005
ACH-000736,-0.645267479618
ACH-000738,-0.48805231792099996
ACH-000746,-0.324319911945
ACH-000747,-0.676894838646
ACH-000748,-0.549164670839
ACH-000753,-0.35526726802299996
ACH-000756,-0.671098280228
ACH-000757,-0.38708973251699996
ACH-000758,-0.37040697700099995
ACH-000760,-0.700753355156
ACH-000763,-0.52819099806
ACH-000764,-0.287054463769
ACH-000765,-0.535934559889
ACH-000766,-0.534451432192
ACH-000767,-0.569291503019
ACH-000768,-0.643093731456
ACH-000769,-0.450304958006
ACH-000770,-0.49357930768299996
ACH-000771,-0.633269894362
ACH-000773,-0.399697582511
ACH-000776,-0.306090087366
ACH-000777,-0.42537755956600004
ACH-000778,-0.8455616795379999
ACH-000781,-0.445352736183
ACH-000782,-0.432870829899
ACH-000783,-0.417668158751
ACH-000784,-0.524506733634
ACH-000785,-0.575412889063
ACH-000787,-0.507362074854
ACH-000788,-0.600065980728
ACH-000791,-0.673262884331
ACH-000792,-0.53319296226
ACH-000794,-0.45885969874399996
ACH-000796,-0.7315629623630001
ACH-000799,-0.7338927499410001
ACH-000800,-0.52509813289
ACH-000802,-0.44721007531400003
ACH-000804,-0.468554307864
ACH-000805,-0.449200434126
ACH-000809,-0.434187324745
ACH-000810,-0.834000580626
ACH-000811,-0.421601700258
ACH-000817,-0.525478662089
ACH-000819,-0.572470321346
ACH-000820,-0.261025929628
ACH-000821,-0.5458936266960001
ACH-000822,-0.597252175079
ACH-000823,-0.38872073378600003
ACH-000824,-0.940861917379
ACH-000827,-0.550934068932
ACH-000829,-0.514012845918
ACH-000831,-0.35051243169299995
ACH-000832,-0.638026770147
ACH-000833,-0.09109090967869998
ACH-000834,-0.345801173781
ACH-000835,-0.327248843857
ACH-000836,-0.583922989054
ACH-000837,-0.450906762112
ACH-000838,-0.44439396313
ACH-000839,-0.6930531188869999
ACH-000840,-0.599616096088
ACH-000841,-0.44783412436000003
ACH-000843,-0.592988275872
ACH-000846,-0.476201384288
ACH-000847,-0.521046790991
ACH-000848,-0.574957507885
ACH-000849,-0.405563499261
ACH-000851,-0.5699789907339999
ACH-000855,-0.878096684586
ACH-000856,-0.384803794859
ACH-000858,-0.607370679928
ACH-000859,-0.35046741757100003
ACH-000861,-0.582885261719
ACH-000862,-0.5799693132
ACH-000865,-0.381601182686
ACH-000866,-0.564069249174
ACH-000867,-0.700815406733
ACH-000869,-0.457363693806
ACH-000872,-0.292262734688
ACH-000873,-0.392526488806
ACH-000876,-0.582747145113
ACH-000878,-0.043956975446199996
ACH-000880,-0.450173265502
ACH-000881,-0.417393296461
ACH-000882,-0.347221854972
ACH-000884,-0.43788702502800003
ACH-000885,-0.748807059663
ACH-000887,-0.585367139339
ACH-000888,-0.41511324821999995
ACH-000889,-0.7870858418340001
ACH-000890,-0.600843236773
ACH-000896,-0.581843068607
ACH-000898,-0.49712693236199995
ACH-000900,-0.88342158375
ACH-000901,-0.584903974077
ACH-000905,-0.447957442131
ACH-000906,-0.513456929479
ACH-000907,-0.757344173167
ACH-000910,-0.342088550573
ACH-000911,-0.664849267783
ACH-000912,-0.444409610291
ACH-000913,-0.373319609468
ACH-000915,-0.494902795726
ACH-000916,-0.849064685744
ACH-000917,-0.235448717193
ACH-000921,-0.422286720085
ACH-000924,-0.36632582458499996
ACH-000926,-0.240758009316
ACH-000928,-0.5693617720840001
ACH-000929,-0.232557086117
ACH-000932,-0.505651711031
ACH-000935,-0.449841705576
ACH-000936,-0.340205952032
ACH-000937,-0.7560393817300001
ACH-000938,-0.496637645255
ACH-000939,-0.41009088388899995
ACH-000941,-0.579618061559
ACH-000943,-0.426330131939
ACH-000946,-0.6567213658659999
ACH-000947,-0.343971420788
ACH-000948,-0.352830435379
ACH-000950,-0.587686174647
ACH-000953,-0.657212685879
ACH-000957,-0.502806325982
ACH-000958,-0.51093989078
ACH-000960,-0.670015454328
ACH-000963,-0.6030237377709999
ACH-000968,-0.29989005915100003
ACH-000969,-0.502504212849
ACH-000973,-0.54957522064
ACH-000974,-0.490377202575
ACH-000975,-0.32817057917
ACH-000976,-0.646140292905
ACH-000978,-0.316593286768
ACH-000980,-0.490075211956
ACH-000984,-0.610239322914
ACH-000986,-0.4398363638600001
ACH-000988,-0.5843415802040001
ACH-000993,-0.423801066281
ACH-000994,-0.19176168662700002
ACH-000996,-0.695170928971
ACH-001001,-0.825855227339
ACH-001020,-0.262694452041
ACH-001028,-0.281901507485
ACH-001031,-0.3878426215
ACH-001038,-0.8262816420450001
ACH-001048,-0.5116948162830001
ACH-001050,-0.437737148351
ACH-001053,-0.485628348398
ACH-001054,-0.5133762173950001
ACH-001061,-0.596141664946
ACH-001067,-0.281390037395
ACH-001075,-0.636686182749
ACH-001096,-0.49798406471900003
ACH-001128,-0.554477998159
ACH-001134,-0.390951022182
ACH-001151,-0.580316686015
ACH-001163,-0.5132412154420001
ACH-001164,-0.23302967764600002
ACH-001173,-0.630268053652
ACH-001183,-0.559922367665
ACH-001184,-0.331831633551
ACH-001190,-0.514657700339
ACH-001192,-0.49005205409900005
ACH-001193,-0.485240581073
ACH-001196,-0.694342942896
ACH-001197,-0.334765621407
ACH-001205,-0.588636177095
ACH-001211,-0.482436703437
ACH-001212,-0.7089795929880001
ACH-001228,-0.538862371765
ACH-001232,-0.576858069192
ACH-001239,-0.455176122701
ACH-001274,-0.522385929452
ACH-001275,-0.556206031627
ACH-001277,-0.444898029298
ACH-001278,-0.281654168306
ACH-001280,-0.6724263270659999
ACH-001283,-0.644497515801
ACH-001289,-0.43492246085299996
ACH-001295,-0.663324821905
ACH-001300,-0.551247125888
ACH-001301,-0.501221098167
ACH-001302,-0.7792692874959999
ACH-001303,-0.689426080836
ACH-001306,-0.675183642179
ACH-001318,-0.47405636033299997
ACH-001322,-0.40909341139
ACH-001328,-0.5731398988899999
ACH-001332,-0.176921014776
ACH-001333,-0.454482816052
ACH-001336,-0.608207230763
ACH-001340,-0.638237726689
ACH-001346,-0.38180728390600005
ACH-001353,-0.5790940893240001
ACH-001354,-0.39961023907300003
ACH-001367,-0.427276197856
ACH-001368,-0.546834640937
ACH-001374,-0.915387746294
ACH-001375,-0.43377380548699995
ACH-001377,-0.365494102145
ACH-001380,-0.565815886672
ACH-001391,-0.821985295434
ACH-001407,-0.8306525216959999
ACH-001408,-0.5506270704730001
ACH-001413,-0.450190824648
ACH-001430,-0.7512048459299999
ACH-001431,-0.582209645215
ACH-001450,-0.716123399066
ACH-001496,-0.28951564601199997
ACH-001500,-0.49534146307599997
ACH-001521,-0.293187081151
ACH-001523,-0.540896944485
ACH-001532,-0.43539033004699995
ACH-001536,-0.451483173764
ACH-001550,-0.40174275795500003
ACH-001552,-0.598973876391
ACH-001554,-0.6053896387300001
ACH-001645,-0.688799821587
ACH-001654,-0.44342848858
ACH-001715,-0.35569048854099994
ACH-001735,-0.43545052575000004
ACH-001736,-0.412584510491
ACH-001737,-0.530794808831
ACH-001740,-0.43202868400300004
ACH-001745,-0.606425617333
ACH-001750,-0.5624514059800001
ACH-001765,-0.61420563978
ACH-001956,-0.432788586077
ACH-001957,-0.619634765085
