,HMGB1 (3146)
ACH-000004,-0.710244798971
ACH-000007,-1.05869678382
ACH-000009,-0.8369126806110001
ACH-000011,-0.511566989529
ACH-000012,-0.845703283667
ACH-000013,-0.415080627605
ACH-000014,-0.559182599097
ACH-000015,-0.6787630709
ACH-000017,-0.21004775859900002
ACH-000018,-0.621175068959
ACH-000019,-0.45846319613700004
ACH-000021,-0.8062597522239999
ACH-000022,-0.402152817464
ACH-000025,-0.558511391728
ACH-000028,-0.561234811353
ACH-000030,-0.6950291703460001
ACH-000035,-0.514338887967
ACH-000036,-0.668949238333
ACH-000037,-0.867285786333
ACH-000039,-0.710326491287
ACH-000040,-0.576438123796
ACH-000041,-0.7293533451809999
ACH-000042,-0.978424793172
ACH-000045,-0.58693208128
ACH-000047,-0.828569962275
ACH-000052,-0.662702757495
ACH-000053,-0.528903548038
ACH-000054,-0.59155540231
ACH-000055,-0.775613638241
ACH-000060,-0.695179704294
ACH-000067,-0.832481384761
ACH-000070,-0.557352349646
ACH-000075,-0.536259138222
ACH-000078,-0.6436661240389999
ACH-000082,-0.334831968837
ACH-000085,-0.457076110023
ACH-000086,-0.664175483118
ACH-000087,-0.8033929909149999
ACH-000092,-0.8396001268529999
ACH-000095,-0.6512153817399999
ACH-000097,-0.724190593812
ACH-000098,-0.418993716371
ACH-000099,-0.8969041769239999
ACH-000108,-0.712016460493
ACH-000113,-0.562431523697
ACH-000115,-0.7010219213779999
ACH-000116,-0.6789041921619999
ACH-000118,-0.7953668409669999
ACH-000120,-0.673390764372
ACH-000123,-0.589884422809
ACH-000127,-0.426228898933
ACH-000128,-0.7634249103380001
ACH-000132,-0.652781164381
ACH-000133,-0.463578390029
ACH-000137,-0.777236116218
ACH-000138,-0.7251784904109999
ACH-000142,-0.7198083627770001
ACH-000143,-0.634303437844
ACH-000146,-0.475751706676
ACH-000148,-0.573234232007
ACH-000150,-0.621676044876
ACH-000152,-0.7803993784569999
ACH-000153,-0.57156083802
ACH-000159,-0.603973667007
ACH-000160,-0.272727798073
ACH-000163,-0.557084335621
ACH-000167,-0.543382677826
ACH-000168,-0.647529991251
ACH-000169,-0.519131064116
ACH-000178,-0.43696244141900004
ACH-000182,-0.582848909205
ACH-000183,-0.7030802287700001
ACH-000188,-0.769252597667
ACH-000189,-0.331406944259
ACH-000190,-0.58920890589
ACH-000198,-0.551653007007
ACH-000204,-0.530604562121
ACH-000206,-0.6736897075980001
ACH-000207,-0.691200104383
ACH-000211,-0.6499954734000001
ACH-000215,-0.6107079059570001
ACH-000221,-0.749785689102
ACH-000222,-0.611739803902
ACH-000223,-0.9068206040510001
ACH-000226,-0.70772363967
ACH-000227,-0.9299637557189999
ACH-000228,-0.61644996517
ACH-000231,-0.45388254112899995
ACH-000232,-0.615579941374
ACH-000233,-0.39404613625699997
ACH-000234,-0.377046460823
ACH-000235,-0.6485307049419999
ACH-000237,-0.12497567348500001
ACH-000238,-0.8065836726710001
ACH-000243,-0.672890611618
ACH-000244,-0.613874170846
ACH-000246,-0.7730384945890001
ACH-000248,-0.429648333578
ACH-000250,-0.467326618051
ACH-000251,-0.493904380877
ACH-000253,-0.39762624566
ACH-000255,-0.816093665007
ACH-000256,-0.937753072252
ACH-000257,-0.8538341526559999
ACH-000258,-0.766492720739
ACH-000259,-0.517282870145
ACH-000260,-0.635200816234
ACH-000261,-0.599405613548
ACH-000262,-0.7641813652509999
ACH-000263,-0.635857275553
ACH-000264,-0.46995539537000003
ACH-000265,-0.7522867046439999
ACH-000266,-0.601648815806
ACH-000272,-0.634036428164
ACH-000273,-0.8609062944239999
ACH-000274,-0.630462471692
ACH-000277,-0.5641138586600001
ACH-000278,-0.5688164004039999
ACH-000279,-0.18668394944800001
ACH-000280,-0.315371703773
ACH-000281,-0.738894233919
ACH-000288,-0.660509773069
ACH-000291,-0.6063674782490001
ACH-000293,-0.277893378566
ACH-000294,-0.531106031938
ACH-000295,-0.5220958543850001
ACH-000296,-0.861384282524
ACH-000302,-0.43239313115199995
ACH-000304,-1.00265679095
ACH-000307,-0.7528190886499999
ACH-000308,-0.656932848114
ACH-000310,-0.630823164517
ACH-000311,-0.814567182188
ACH-000312,-0.702501264935
ACH-000315,-0.8588457812360001
ACH-000316,-0.330244754529
ACH-000317,-0.799676720326
ACH-000318,-0.686653370369
ACH-000319,-0.479022599819
ACH-000320,-0.8992398137950001
ACH-000322,-0.785391514925
ACH-000323,-0.7677654317479999
ACH-000324,-0.535938216448
ACH-000329,-0.5411570297789999
ACH-000330,-0.863335298565
ACH-000331,-0.633474384365
ACH-000332,-0.6461245219080001
ACH-000334,-0.691669335399
ACH-000335,-0.56519191931
ACH-000336,-0.490494563808
ACH-000337,-0.47803792071900003
ACH-000339,-0.642367868809
ACH-000341,-0.9195700844429999
ACH-000348,-0.586993977475
ACH-000350,-0.446672538085
ACH-000352,-0.656260288392
ACH-000356,-0.601469022145
ACH-000361,-0.926953470739
ACH-000362,-0.587497564934
ACH-000363,-0.653359182441
ACH-000364,-0.5706876271410001
ACH-000365,-0.519316545357
ACH-000366,-0.729181557363
ACH-000368,-0.5069913879869999
ACH-000374,-0.66840553786
ACH-000375,-0.611487962638
ACH-000376,-0.908680578425
ACH-000381,-0.880769784509
ACH-000383,-0.610818562389
ACH-000387,-0.78244114251
ACH-000389,-0.513865884947
ACH-000390,-1.0178996963
ACH-000393,-0.849530513862
ACH-000395,-0.946929672098
ACH-000397,-0.5524081095719999
ACH-000401,-0.937413632218
ACH-000402,-0.669088857645
ACH-000403,-0.85959759165
ACH-000404,-0.7125528803010001
ACH-000406,-0.463974630603
ACH-000407,-1.01563993204
ACH-000408,-0.745692341837
ACH-000410,-0.649685529938
ACH-000411,-0.46619704198600004
ACH-000414,-0.531807310337
ACH-000415,-0.478272662721
ACH-000416,-0.652295291954
ACH-000420,-1.09521976594
ACH-000421,-0.769091811028
ACH-000424,-0.6735084610140001
ACH-000425,-0.667119012466
ACH-000426,-0.318574189535
ACH-000427,-0.5538398023359999
ACH-000433,-0.623483614644
ACH-000436,-0.732349253696
ACH-000444,-0.41099566030999996
ACH-000445,-0.601209091885
ACH-000448,-0.597431268521
ACH-000450,-0.6714959937720001
ACH-000452,-0.381053691112
ACH-000454,-0.628806167323
ACH-000458,-0.7215538872220001
ACH-000459,0.113113149433
ACH-000460,-0.466731740331
ACH-000461,-0.480009829516
ACH-000463,-0.43274840900899997
ACH-000464,-0.57968995766
ACH-000466,-0.390709417047
ACH-000467,-0.8363984270679999
ACH-000468,-0.8235400445379999
ACH-000469,-0.67006680296
ACH-000470,-0.574586517663
ACH-000471,-0.439916954607
ACH-000472,-0.671566821187
ACH-000473,-0.407498164445
ACH-000475,-0.774046616081
ACH-000476,-0.708893428751
ACH-000477,-1.30882090498
ACH-000480,-0.474198919462
ACH-000481,-0.756315552732
ACH-000483,-0.717586477297
ACH-000484,-0.87913630972
ACH-000485,-0.642167308819
ACH-000486,-0.513529897816
ACH-000487,-0.666963171323
ACH-000488,-0.448304913791
ACH-000490,-0.5450726985800001
ACH-000491,-0.7448428558429999
ACH-000495,-0.493329223477
ACH-000496,-0.7312109777789999
ACH-000499,-1.0119404403399999
ACH-000500,-0.537346649519
ACH-000502,-0.565354682413
ACH-000503,-0.561575858899
ACH-000505,-0.667696208508
ACH-000507,-0.49209401787900003
ACH-000510,-0.656234715876
ACH-000511,-0.46220423865500004
ACH-000512,-0.643315353905
ACH-000516,-0.649396164723
ACH-000517,-0.740260921976
ACH-000518,-0.229157529506
ACH-000520,-1.07579838706
ACH-000521,-0.562219312583
ACH-000522,-0.664561537402
ACH-000524,-0.8269061501189999
ACH-000527,-0.518842410823
ACH-000528,-0.617997932846
ACH-000537,-0.338520307035
ACH-000541,-0.599122733548
ACH-000542,-0.6108134738090001
ACH-000544,-0.8278168589530001
ACH-000545,-0.47062126538099996
ACH-000547,-0.646975669221
ACH-000548,-0.6165593818439999
ACH-000549,-0.803270684682
ACH-000550,-0.8372665046050001
ACH-000552,-0.5697155973129999
ACH-000556,-0.7118101720919999
ACH-000557,-0.735884995659
ACH-000570,-0.725396569631
ACH-000571,-0.557660405181
ACH-000573,-0.5965353226569999
ACH-000576,-0.601190715487
ACH-000580,-0.687079750862
ACH-000584,-0.40904138046800004
ACH-000585,-0.493367287269
ACH-000588,-0.490702419111
ACH-000589,-0.914648645006
ACH-000591,-0.514601026866
ACH-000593,-0.644856532196
ACH-000600,-0.796862084154
ACH-000601,-0.6429242451389999
ACH-000604,-0.804418426119
ACH-000605,-0.620032120825
ACH-000606,-0.521995887888
ACH-000608,-1.05858975151
ACH-000614,-0.76023866139
ACH-000616,-0.824585767612
ACH-000618,-0.566912268218
ACH-000619,-0.49154323514
ACH-000620,-0.560748132444
ACH-000621,-0.785025793047
ACH-000622,-0.44515169869800003
ACH-000623,-0.7468756763959999
ACH-000624,-0.520998588649
ACH-000627,-0.72763244978
ACH-000630,-0.272507222215
ACH-000632,-0.38397784887599995
ACH-000633,-0.479889917118
ACH-000637,-0.49691904768
ACH-000638,-0.667056054274
ACH-000646,-0.614528143921
ACH-000647,-0.662047779061
ACH-000648,-0.353776370569
ACH-000649,-0.608883502191
ACH-000651,-0.505980846292
ACH-000652,-0.652130168596
ACH-000653,-0.618695418133
ACH-000657,-0.491540786404
ACH-000658,-0.716209450579
ACH-000661,-0.7007067385619999
ACH-000662,-1.1748206720899999
ACH-000663,-0.46000839628999995
ACH-000665,-0.66529173446
ACH-000671,-0.768774672359
ACH-000673,-0.482922224265
ACH-000676,-0.581823675467
ACH-000677,-0.43565153067699997
ACH-000681,-0.5791099593419999
ACH-000682,-0.6844617875229999
ACH-000683,-0.853435466722
ACH-000684,-0.371127922704
ACH-000688,-0.401971657073
ACH-000693,-0.589345135168
ACH-000694,-0.569819488093
ACH-000695,-0.32402287369399996
ACH-000696,-0.637409380438
ACH-000697,-0.453769786575
ACH-000699,-0.294851137483
ACH-000701,-0.620850377474
ACH-000706,-0.641076634146
ACH-000711,-0.7468169304860001
ACH-000713,-0.662957252149
ACH-000714,-0.542851023204
ACH-000718,-0.9672194764799998
ACH-000720,-0.55104577018
ACH-000721,-0.742548562201
ACH-000724,-0.392896566338
ACH-000725,-0.8018390643619999
ACH-000732,-0.815231279109
ACH-000734,-0.607264290178
ACH-000735,-0.429589140014
ACH-000736,-0.6278913721239999
ACH-000738,-0.540128838011
ACH-000746,-0.608447282962
ACH-000747,-0.48812521340899995
ACH-000748,-0.6173604233919999
ACH-000753,-0.44018606411899996
ACH-000756,-0.510166185753
ACH-000757,-0.862173618442
ACH-000758,-0.536015629076
ACH-000760,-0.603949790321
ACH-000763,-0.592567069322
ACH-000764,-0.668065059959
ACH-000765,-0.5506133707109999
ACH-000766,-0.7861180639740001
ACH-000767,-0.6977945878919999
ACH-000768,-0.558663443604
ACH-000769,-0.741473840464
ACH-000770,-0.646207610508
ACH-000771,-0.567351680955
ACH-000773,-0.7987377730130001
ACH-000776,-0.568034333844
ACH-000777,-0.529994358544
ACH-000778,-0.585534275049
ACH-000781,-0.694070659892
ACH-000782,-0.499052529011
ACH-000783,-0.8384725434450001
ACH-000784,-0.498255920114
ACH-000785,-0.703955734367
ACH-000787,-0.674378958756
ACH-000788,-0.585310680965
ACH-000791,-0.74065285764
ACH-000792,-0.149960692934
ACH-000794,-0.5716408480899999
ACH-000796,-0.724401194741
ACH-000799,-0.6291880367939999
ACH-000800,-0.556071702263
ACH-000802,-0.453872684257
ACH-000804,-0.5282038033690001
ACH-000805,-0.6521795093689999
ACH-000809,-0.729920008171
ACH-000810,-0.66735809813
ACH-000811,-0.56956256779
ACH-000817,-0.712450840639
ACH-000819,-0.6942321470139999
ACH-000820,-0.377961458896
ACH-000821,-0.43415664435900003
ACH-000822,-0.794220685933
ACH-000823,-0.581324934225
ACH-000824,-0.7052502710699999
ACH-000827,-0.669661410743
ACH-000829,-0.585450715889
ACH-000831,-0.5496097420430001
ACH-000832,-0.667680661819
ACH-000833,-0.775403134
ACH-000834,-0.9255515065440001
ACH-000835,-0.461604841241
ACH-000836,-0.158820676165
ACH-000837,-0.600442562061
ACH-000838,-0.430567425044
ACH-000839,-0.672096777712
ACH-000840,-0.7595857160889999
ACH-000841,-0.5821051612929999
ACH-000843,-0.450334832394
ACH-000846,-0.9220801122750001
ACH-000847,-0.7284071639390001
ACH-000848,-0.761709540694
ACH-000849,-0.6690794820629999
ACH-000851,-0.760679535305
ACH-000855,-0.556159042417
ACH-000856,-0.477526666871
ACH-000858,-0.757485363449
ACH-000859,-0.7698784629909999
ACH-000861,-0.536446466538
ACH-000862,-0.642458498249
ACH-000865,-0.5118300519650001
ACH-000866,-0.552898450347
ACH-000867,-0.745497755234
ACH-000869,-0.433340519235
ACH-000872,-0.704121259033
ACH-000873,-0.86896844699
ACH-000876,-0.621398210129
ACH-000878,-0.351306656541
ACH-000880,-0.63929414791
ACH-000881,-0.43552980825800003
ACH-000882,-0.680253407192
ACH-000884,-0.778113706134
ACH-000885,-0.617856438133
ACH-000887,-0.651484661468
ACH-000888,-0.611842430352
ACH-000889,-0.376009565093
ACH-000890,-0.824707750377
ACH-000896,-0.590743352
ACH-000898,-0.382914676018
ACH-000900,-0.7204572248890001
ACH-000901,-0.702541257783
ACH-000905,-0.68525017208
ACH-000906,-0.723407341409
ACH-000907,-0.34893821667900005
ACH-000910,-0.650794331211
ACH-000911,-0.526946512178
ACH-000912,-0.49329777279200004
ACH-000913,-0.659475441668
ACH-000915,-0.778562955299
ACH-000916,-1.39100551498
ACH-000917,-0.43486122131899996
ACH-000921,-0.760984061687
ACH-000924,-0.571513531798
ACH-000926,-0.495345589401
ACH-000928,-0.897463848292
ACH-000929,-0.590536641909
ACH-000932,-0.464852703027
ACH-000935,-0.588122867685
ACH-000936,-0.785768883679
ACH-000937,-0.612213748048
ACH-000938,-0.761063008099
ACH-000939,-0.224849142109
ACH-000941,-0.508750001935
ACH-000943,-0.5527369023800001
ACH-000946,-0.491898910952
