,FNDC3A (22862)
ACH-000004,-0.13872308343
ACH-000007,-0.0212220555528
ACH-000009,0.08556348189549999
ACH-000011,0.0964226669242
ACH-000012,0.05596846842349999
ACH-000013,-0.11501947134000001
ACH-000014,0.0973865310657
ACH-000015,-0.0497728793624
ACH-000017,-0.45121290178199996
ACH-000018,-0.073847299056
ACH-000019,-0.025203118974200002
ACH-000021,-0.0620691456081
ACH-000022,0.070179904401
ACH-000025,-0.00303693603579
ACH-000028,0.084276857143
ACH-000030,-0.0279226379038
ACH-000035,0.028416061041299998
ACH-000036,-0.0554030630351
ACH-000037,0.22523202306499998
ACH-000039,-0.178034202424
ACH-000040,0.24665745498599997
ACH-000041,-0.08235403634960001
ACH-000042,-0.21268504772799998
ACH-000045,0.07887294721419999
ACH-000047,0.0406809659715
ACH-000052,0.0336556045211
ACH-000053,-0.101116614454
ACH-000054,0.00429593257866
ACH-000055,0.06372637475330001
ACH-000060,-0.0997835407908
ACH-000067,-0.041096207431199995
ACH-000070,-0.037085505306699997
ACH-000075,-0.0286928848815
ACH-000078,-0.06890489326810001
ACH-000082,0.0554007077965
ACH-000085,-0.0880714412215
ACH-000086,-0.197217372932
ACH-000087,0.027979812252599996
ACH-000092,0.17301416165
ACH-000095,-0.047986125794599994
ACH-000097,-0.10042508422299999
ACH-000098,0.190777597348
ACH-000099,-0.123922667874
ACH-000108,-0.190942449283
ACH-000113,0.0938290345161
ACH-000115,-0.295733777397
ACH-000116,0.046161909863
ACH-000118,0.0208129835261
ACH-000120,-0.00433417627539
ACH-000123,-0.06398056338380001
ACH-000127,0.0534630943244
ACH-000128,-0.209038897962
ACH-000132,0.0169870227927
ACH-000133,0.08191057851410001
ACH-000137,0.0579024993339
ACH-000138,-0.0498957654543
ACH-000142,-0.0933275527754
ACH-000143,0.0603495506936
ACH-000146,-0.0423526451434
ACH-000148,-0.0150485394398
ACH-000150,0.15845340085999998
ACH-000152,-0.0429167191745
ACH-000153,0.269367912228
ACH-000159,-0.0380555924592
ACH-000160,-0.10615174287599999
ACH-000163,0.0320072585053
ACH-000167,0.038650538298800004
ACH-000168,0.272383779628
ACH-000169,0.24189007213000002
ACH-000178,-0.00850540252677
ACH-000182,0.163443766154
ACH-000183,0.159246844399
ACH-000188,0.035649701740099994
ACH-000189,-0.139566817714
ACH-000190,0.12228305604800001
ACH-000198,0.08515038516830001
ACH-000204,0.156108813077
ACH-000206,0.23207575807300002
ACH-000207,0.020025896808099998
ACH-000211,0.010043641441299999
ACH-000215,0.0955046797533
ACH-000221,0.221085707338
ACH-000222,0.0528143792287
ACH-000223,-0.0659893703544
ACH-000226,-0.0570114469771
ACH-000227,0.264128215913
ACH-000228,-0.055398870593600005
ACH-000231,0.0762299930421
ACH-000232,-0.028285282406500002
ACH-000233,-0.0115696916172
ACH-000234,0.0739196628875
ACH-000235,-0.07743917966819999
ACH-000237,0.08761792326310001
ACH-000238,-0.07519206382969999
ACH-000243,-0.0555061781142
ACH-000244,-0.0708286740009
ACH-000246,-0.09918686909590001
ACH-000248,-0.5325768186500001
ACH-000250,-0.059378268917500004
ACH-000251,-0.123540373281
ACH-000253,0.19023976976399998
ACH-000255,0.00753222020967
ACH-000256,0.13268522388100001
ACH-000257,-0.13325776338099998
ACH-000258,0.141632182005
ACH-000259,-0.0997844370072
ACH-000260,0.014080460330399999
ACH-000261,0.021311779550900002
ACH-000262,0.025514761933
ACH-000263,-0.276621967984
ACH-000264,-0.109968638863
ACH-000265,-0.0928162799055
ACH-000266,-0.0813642756509
ACH-000272,-0.0140515658559
ACH-000273,0.144218635838
ACH-000274,-0.125579091369
ACH-000277,-0.0778408389302
ACH-000278,0.018689313334700003
ACH-000279,0.111675337091
ACH-000280,-0.0825694040934
ACH-000281,-0.06732501717310001
ACH-000288,-0.0919884774738
ACH-000291,-0.0507062670197
ACH-000293,-0.0364837252869
ACH-000294,-0.108990584553
ACH-000295,-0.202512667141
ACH-000296,0.0212904830273
ACH-000302,-0.0192899633525
ACH-000304,-0.0515811195677
ACH-000307,0.0390953817221
ACH-000308,0.00924814479692
ACH-000310,-0.28535904679699997
ACH-000311,-0.19043002785399998
ACH-000312,0.023221060230400003
ACH-000315,-0.369816793855
ACH-000316,0.110353705119
ACH-000317,-0.0791511938583
ACH-000318,0.04493988853
ACH-000319,0.172117537365
ACH-000320,-0.194816036455
ACH-000322,-0.0337408474859
ACH-000323,0.107090941318
ACH-000324,-0.16205362681399998
ACH-000329,-0.062166419846299996
ACH-000330,-0.09807355701469998
ACH-000331,0.0666844125798
ACH-000332,-0.0425970802499
ACH-000334,0.13007849617
ACH-000335,0.20998283391
ACH-000336,-0.004995704200770001
ACH-000337,0.25377614868299997
ACH-000339,0.0651787736772
ACH-000341,0.016120998557899998
ACH-000348,0.0463925311745
ACH-000350,-0.0308418187247
ACH-000352,0.0055710413702000005
ACH-000356,-0.00900184363937
ACH-000361,-0.0182848015828
ACH-000362,-0.147195397757
ACH-000363,0.120915219827
ACH-000364,0.0955077172406
ACH-000365,-0.0399105394844
ACH-000366,0.000677326769393
ACH-000368,0.176695865843
ACH-000374,-0.208644261589
ACH-000375,0.10729114591700001
ACH-000376,-0.012782746457799999
ACH-000381,0.21956044706
ACH-000383,0.021131005736700004
ACH-000387,-0.18095667023200002
ACH-000389,0.102977830012
ACH-000390,-0.160159675431
ACH-000393,0.0330641332341
ACH-000395,-0.124636622917
ACH-000397,0.10585322702299998
ACH-000401,-0.00957369970087
ACH-000402,0.306504787113
ACH-000403,-0.037402642215999996
ACH-000404,0.0708834955736
ACH-000406,-0.100006753717
ACH-000407,-0.0032136462055
ACH-000408,0.0677035101599
ACH-000410,-0.0250662850507
ACH-000411,-0.169014184986
ACH-000414,-0.00868692807766
ACH-000415,-0.0467298184635
ACH-000416,-0.08227637911939999
ACH-000420,0.08595837717299999
ACH-000421,-0.032634708838700004
ACH-000424,-0.194327245184
ACH-000425,-0.114219259222
ACH-000426,0.1866206675
ACH-000427,0.126304735451
ACH-000433,-0.19366182141
ACH-000436,0.39578671470700005
ACH-000444,-0.0268624943553
ACH-000445,0.037643451857800006
ACH-000448,0.0717189496074
ACH-000450,0.145615652771
ACH-000452,-0.0689554347952
ACH-000454,-0.011998525913200001
ACH-000458,0.0399601224297
ACH-000459,0.241212878459
ACH-000460,0.132062260739
ACH-000461,0.17674791998
ACH-000463,-0.037443264605800004
ACH-000464,0.21902076676899998
ACH-000466,0.0126259342211
ACH-000467,-0.086516330694
ACH-000468,-0.191440071913
ACH-000469,0.173026088059
ACH-000470,0.08878791248330001
ACH-000471,0.011504202934099999
ACH-000472,0.0338281813903
ACH-000473,0.271738951402
ACH-000475,-0.0884768957584
ACH-000476,-0.009541013090200001
ACH-000477,0.161440045177
ACH-000480,0.0175771408829
ACH-000481,-0.0401228894617
ACH-000483,0.260273064745
ACH-000484,-0.19167613972300002
ACH-000485,-0.026165830938499997
ACH-000486,-0.169485433731
ACH-000487,0.060714518976099995
ACH-000488,0.024406122508200002
ACH-000490,-0.0327575982321
ACH-000491,-0.154126338322
ACH-000495,0.021864945043700002
ACH-000496,0.08102263067900001
ACH-000499,0.27400612706
ACH-000500,-0.175876392159
ACH-000502,-0.00534302007661
ACH-000503,-0.20931070191599999
ACH-000505,0.08548784612169999
ACH-000507,0.115280584217
ACH-000510,0.0164232434869
ACH-000511,0.080579486501
ACH-000512,-0.0160621400793
ACH-000516,-0.181014100035
ACH-000517,-0.029954213809799998
ACH-000518,0.018204466718599998
ACH-000520,-0.201630286403
ACH-000521,-0.0897772775863
