,DEPDC4 (120863)
ACH-000004,0.291418145542
ACH-000007,0.216222799115
ACH-000009,0.0613259978691
ACH-000011,0.0773760479238
ACH-000012,0.00122558070949
ACH-000013,0.18869158012899998
ACH-000014,-0.044162568276899995
ACH-000015,0.0266231129109
ACH-000017,0.0831656107258
ACH-000018,0.226477752935
ACH-000019,0.239280362239
ACH-000021,-0.0793280845988
ACH-000022,0.061340918296
ACH-000025,0.128923517352
ACH-000028,0.0340775377152
ACH-000030,0.132550489113
ACH-000035,0.189713431825
ACH-000036,0.179403288671
ACH-000037,0.12537567242
ACH-000039,-0.136577008819
ACH-000040,0.12685646307700002
ACH-000041,-0.0180615903028
ACH-000042,0.0101154104264
ACH-000045,0.18489811046399998
ACH-000047,0.202138247525
ACH-000052,0.0277204365513
ACH-000053,0.0961436975277
ACH-000054,0.0637015683201
ACH-000055,0.12416396094799999
ACH-000060,0.37478842026299997
ACH-000067,-0.0322377566376
ACH-000070,0.262219912656
ACH-000075,0.209911270017
ACH-000078,-0.106809172787
ACH-000082,0.136011120376
ACH-000085,0.09480609735860002
ACH-000086,-0.03723372384280001
ACH-000087,-0.092275276731
ACH-000092,0.271798421159
ACH-000095,0.149650172087
ACH-000097,0.157498398054
ACH-000098,0.008147402765689999
ACH-000099,0.0358201446344
ACH-000108,0.0767547929782
ACH-000113,0.17412404778299997
ACH-000115,-0.0644688276772
ACH-000116,0.18887401772300003
ACH-000118,0.0876583279449
ACH-000120,0.233668268952
ACH-000123,0.14043261105799998
ACH-000127,0.103820631362
ACH-000128,0.030848271242800002
ACH-000132,0.39798730765100004
ACH-000133,0.060202692824599995
ACH-000137,0.183749007776
ACH-000138,0.060758730097199995
ACH-000142,0.0742609197224
ACH-000143,0.23654640193799997
ACH-000146,0.0228755880358
ACH-000148,0.055480745316500005
ACH-000150,0.258820900093
ACH-000152,-0.0802619013827
ACH-000153,0.117449490327
ACH-000159,0.106576038597
ACH-000160,0.0560824093877
ACH-000163,-0.0392145177911
ACH-000167,0.202141536418
ACH-000168,-0.0338902165669
ACH-000169,0.174976501983
ACH-000178,0.17304834146899997
ACH-000182,0.266827088306
ACH-000183,0.148475557174
ACH-000188,0.19374125801
ACH-000189,0.240412046136
ACH-000190,0.0758694261582
ACH-000198,0.11657779133099999
ACH-000204,0.0682321097692
ACH-000206,0.04710112245900001
ACH-000207,0.38844313095399996
ACH-000211,0.0159834442066
ACH-000215,0.191577258805
ACH-000221,0.143890015798
ACH-000222,0.114053231677
ACH-000223,0.15234980072100002
ACH-000226,-0.021774622373500002
ACH-000227,0.13701123386
ACH-000228,0.257860135839
ACH-000231,0.0986959145425
ACH-000232,0.14363758244799998
ACH-000233,0.24390716035
ACH-000234,0.423077533613
ACH-000235,0.0283878037805
ACH-000237,-0.06663092707769999
ACH-000238,-0.152727526193
ACH-000243,0.0577084222846
ACH-000244,0.45537643258599997
ACH-000246,0.154147366896
ACH-000248,0.0553415049928
ACH-000250,0.142535162442
ACH-000251,-0.0268312221895
ACH-000253,0.119606966135
ACH-000255,0.228504713616
ACH-000256,0.257062905223
ACH-000257,0.114785318705
ACH-000258,0.302855802079
ACH-000259,0.11803337772299999
ACH-000260,0.0759321856762
ACH-000261,0.10158486246
ACH-000262,0.14965094467
ACH-000263,0.0981478136618
ACH-000264,0.246636704593
ACH-000265,0.0888805590088
ACH-000266,-0.0033919571189699998
ACH-000272,0.0964570306606
ACH-000273,-0.031173402910299998
ACH-000274,0.0855793718187
ACH-000277,0.15976474830700002
ACH-000278,0.009081621589760001
ACH-000279,0.006449451551229999
ACH-000280,0.18989922591400002
ACH-000281,-0.12320679518
ACH-000288,0.0372160266747
ACH-000291,0.119443667881
ACH-000293,0.270669364587
ACH-000294,0.197714267077
ACH-000295,0.177044398484
ACH-000296,0.027313793627299996
ACH-000302,0.18365139697500002
ACH-000304,0.29283139587699997
ACH-000307,0.224562798376
ACH-000308,0.10129027937999999
ACH-000310,-0.241549194888
ACH-000311,-0.0651556035382
ACH-000312,0.08590042090460001
ACH-000315,0.0670498072779
ACH-000316,0.208442240222
ACH-000317,0.158910806795
ACH-000318,0.204460699296
ACH-000319,0.40443880456500003
ACH-000320,-0.20764419300200002
ACH-000322,0.166385912495
ACH-000323,0.376576470406
ACH-000324,0.130323281268
ACH-000329,0.12438829242100001
ACH-000330,0.22319453663199998
ACH-000331,0.0507733462466
ACH-000332,0.0045231102770500005
ACH-000334,-0.030354120655099997
ACH-000335,0.0815682054213
ACH-000336,0.19270814344599999
ACH-000337,0.151521831651
ACH-000339,0.0611035617271
ACH-000341,-0.0374595153062
ACH-000348,0.0376984038739
ACH-000350,0.19190459616
ACH-000352,0.294797427591
ACH-000356,0.242356337471
ACH-000361,0.13324839623600002
ACH-000362,0.125463901954
ACH-000363,0.16769429886700002
ACH-000364,0.0166975780489
ACH-000365,0.17648391744000003
ACH-000366,0.054037265047399995
ACH-000368,0.043321111902
ACH-000374,0.114534376697
ACH-000375,0.158330011957
ACH-000376,0.237644776849
ACH-000381,0.005425136439850001
ACH-000383,0.185901110239
ACH-000387,0.16557232227399998
ACH-000389,0.15461635000399998
ACH-000390,0.250038584443
ACH-000393,0.128872966326
ACH-000395,-0.00195540756364
ACH-000397,0.050305826790300004
ACH-000401,0.349160653429
ACH-000402,-0.061499718131999996
ACH-000403,0.0869536547681
ACH-000404,0.36731396959299994
ACH-000406,0.100839416884
ACH-000407,0.29193792063499996
ACH-000408,0.325160690115
ACH-000410,0.0391136191866
ACH-000411,0.173126781067
ACH-000414,-0.0750197654363
ACH-000415,0.237197017174
ACH-000416,0.059259877568399996
ACH-000420,0.198675180864
ACH-000421,0.178362990975
ACH-000424,0.120277936058
ACH-000425,0.058520228178000004
ACH-000426,-0.0221493966408
ACH-000427,0.19981277862799998
ACH-000433,0.0693483885233
ACH-000436,0.148175982457
ACH-000444,0.0806309240614
ACH-000445,0.0854646736441
ACH-000448,0.0285556557098
ACH-000450,0.0684203951642
ACH-000452,0.0638865717916
ACH-000454,0.209255412197
ACH-000458,0.12710017377
ACH-000459,0.22098517573100002
ACH-000460,0.0118984936192
ACH-000461,0.172900646301
ACH-000463,0.210042618833
ACH-000464,0.0517452509315
ACH-000466,0.145816418502
ACH-000467,0.0541027684626
ACH-000468,-0.018584482747900002
ACH-000469,0.28807218781599997
ACH-000470,0.0417490888948
ACH-000471,0.163560591314
ACH-000472,0.07989380055310001
ACH-000473,0.329820209624
ACH-000475,0.169359663667
ACH-000476,-0.028775673475900005
ACH-000477,-0.0629521398707
ACH-000480,-0.181540560459
ACH-000481,0.081897723403
ACH-000483,0.314332061974
ACH-000484,0.233394388516
ACH-000485,0.18454461540999997
ACH-000486,0.051741336398400006
ACH-000487,0.150244210742
ACH-000488,0.122946310442
ACH-000490,0.11031256160999998
ACH-000491,0.07826661884589999
ACH-000495,0.11266202790999999
ACH-000496,0.018735200251799998
ACH-000499,-0.143807176249
ACH-000500,0.399992240646
ACH-000502,0.095619862934
ACH-000503,0.08195163258219999
ACH-000505,0.196945424388
ACH-000507,0.12770273957999997
ACH-000510,0.216935793664
ACH-000511,0.16850389652699999
ACH-000512,0.07362053698110001
ACH-000516,0.121359774465
ACH-000517,0.167867166736
ACH-000518,0.251224306737
ACH-000520,0.217945469811
ACH-000521,0.0803482814302
ACH-000522,0.114564151836
ACH-000524,0.154584639814
ACH-000527,0.147142965205
ACH-000528,0.134305980747
ACH-000537,0.0500968374687
ACH-000541,0.0290025638617
ACH-000542,0.20098696153
ACH-000544,-0.0710764459055
ACH-000545,0.17741732929200002
ACH-000547,0.0941006667978
ACH-000548,0.09751993894099999
ACH-000549,-0.0139081617939
ACH-000550,-0.0638531125309
ACH-000552,0.229447627859
ACH-000556,0.240570012498
ACH-000557,0.32100387318
ACH-000570,0.318937915876
ACH-000571,0.061469728352499996
ACH-000573,0.202929462364
ACH-000576,0.0948597423869
ACH-000580,0.13156587363299999
ACH-000584,0.00327989860743
ACH-000585,0.125622686961
ACH-000588,0.20309442293699997
ACH-000589,0.0671824610058
ACH-000591,0.09066064090289999
ACH-000593,0.130563709558
ACH-000600,0.268736611441
ACH-000601,0.0562676619965
ACH-000604,0.388528579612
