,RBM6 (10180)
ACH-000004,-0.351136594555
ACH-000007,-0.325807759797
ACH-000009,-0.200999220487
ACH-000011,-0.128342691793
ACH-000012,-0.142904525084
ACH-000013,-0.214553056107
ACH-000014,-0.258065825531
ACH-000015,0.0649246225435
ACH-000017,-0.033852550670500005
ACH-000018,0.11542650314200001
ACH-000019,0.027747281996299996
ACH-000021,-0.239138314014
ACH-000022,-0.042651275792300006
ACH-000025,-0.21867005626999997
ACH-000028,-0.043936748394
ACH-000030,-0.21206391444699998
ACH-000035,0.03815669822
ACH-000036,0.0464456968291
ACH-000037,-0.07975389905119999
ACH-000039,-0.105678933342
ACH-000040,-0.09863540706730001
ACH-000041,-0.136674222095
ACH-000042,-0.23311518648200003
ACH-000045,-0.12201073487
ACH-000047,-0.145939730042
ACH-000052,-0.156393766184
ACH-000053,0.059731482016599995
ACH-000054,-0.228506815445
ACH-000055,0.009887508615459999
ACH-000060,-0.15125777522
ACH-000067,-0.20799621174000002
ACH-000070,0.0387277076326
ACH-000075,0.0342878604792
ACH-000078,-0.10308353737400001
ACH-000082,-0.0495821581892
ACH-000085,0.21295564031
ACH-000086,-0.36329820154200004
ACH-000087,-0.0007279524396960001
ACH-000092,-0.0362822263683
ACH-000095,-0.0364229464572
ACH-000097,0.0443723113293
ACH-000098,-0.061581782719099996
ACH-000099,-0.07742569163549999
ACH-000108,-0.07512301360399999
ACH-000113,0.0360065049046
ACH-000115,-0.0745155889796
ACH-000116,-0.17982639788899998
ACH-000118,-0.24011067796100002
ACH-000120,-0.343775495043
ACH-000123,0.0262995268152
ACH-000127,-0.207897037462
ACH-000128,-0.254811244997
ACH-000132,-0.105688670636
ACH-000133,-0.0253835853297
ACH-000137,-0.036788586350099996
ACH-000138,-0.10471069952400001
ACH-000142,-0.026003364293800003
ACH-000143,-0.118617251715
ACH-000146,-0.0878627683768
ACH-000148,-0.09969184960710001
ACH-000150,-0.441891386544
ACH-000152,-0.10484361487800001
ACH-000153,-0.00995477120264
ACH-000159,-0.148479310278
ACH-000160,0.012202739008799998
ACH-000163,-0.101820324458
ACH-000167,-0.0232144796208
ACH-000168,-0.144580684021
ACH-000169,-0.15405227519099998
ACH-000178,-0.0671887041006
ACH-000182,-0.0635067657572
ACH-000183,0.034742239575
ACH-000188,-0.2868430266
ACH-000189,-0.171614384729
ACH-000190,0.0171678326431
ACH-000198,-0.16321600972
ACH-000204,-0.060621362532000005
ACH-000206,-0.00713887990385
ACH-000207,-0.130275199916
ACH-000211,-0.226680725148
ACH-000215,0.0541288392214
ACH-000221,-0.25943127874
ACH-000222,0.09637352509580001
ACH-000223,-0.08152531518930001
ACH-000226,-0.0117148129999
ACH-000227,-0.338264294044
ACH-000228,-0.188704594304
ACH-000231,-0.045209342832
ACH-000232,-0.0137975111503
ACH-000233,0.0193937026162
ACH-000234,0.121535434395
ACH-000235,-0.14628016334799998
ACH-000237,-0.125777831851
ACH-000238,-0.22259287647700002
ACH-000243,-0.188761809272
ACH-000244,0.034281490749400005
ACH-000246,-0.300108960002
ACH-000248,0.112891565621
ACH-000250,0.0134627828868
ACH-000251,0.11482026860899999
ACH-000253,0.0383060965545
ACH-000255,-0.14100006046299998
ACH-000256,-0.181897027977
ACH-000257,0.0613811834129
ACH-000258,-0.0801346666108
ACH-000259,-0.255695840453
ACH-000260,-0.214054534278
ACH-000261,-0.10735426400900001
ACH-000262,-0.356496788711
ACH-000263,-0.0255706756217
ACH-000264,-0.132857241432
ACH-000265,-0.159272636366
ACH-000266,-0.057562742272800005
ACH-000272,0.00652913781099
ACH-000273,0.131797765387
ACH-000274,-0.131783227318
ACH-000277,-0.034706348560599995
ACH-000278,-0.11162985445599999
ACH-000279,-0.135099574135
ACH-000280,0.139915704326
ACH-000281,-0.061135187626300005
ACH-000288,-0.11513436407
ACH-000291,-0.155580502531
ACH-000293,-0.174332746795
ACH-000294,-0.0811476480049
ACH-000295,-0.253648521875
ACH-000296,-0.0043070910768
ACH-000302,-0.29695927048
ACH-000304,-0.33528554403
ACH-000307,-0.09442093745089998
ACH-000308,0.0649972147006
ACH-000310,-0.0761609806774
ACH-000311,-0.36729181230700003
ACH-000312,-0.197578572598
ACH-000315,0.21009207582000003
ACH-000316,-0.278409643405
ACH-000317,-0.33158870912599997
ACH-000318,0.09641624636499999
ACH-000319,-0.10659685295600001
ACH-000320,-0.253221110793
ACH-000322,-0.0553516886522
ACH-000323,-0.145345288142
ACH-000324,-0.152467836366
ACH-000329,0.0165444341733
ACH-000330,-0.0969722312554
ACH-000331,-0.178422440181
ACH-000332,-0.060403358802699994
ACH-000334,-0.0136961342738
ACH-000335,0.00828798986028
ACH-000336,0.0248185045847
ACH-000337,-0.026057035967200003
ACH-000339,-0.154099766108
ACH-000341,-0.482315204983
ACH-000348,-0.09295672591880001
ACH-000350,-0.125948073779
ACH-000352,-0.120712682661
ACH-000356,-0.0292408289972
ACH-000361,-0.086676799694
ACH-000362,-0.315394173401
ACH-000363,0.0331648387312
ACH-000364,-0.00426594989271
ACH-000365,-0.11605360965
ACH-000366,0.012403909339000001
ACH-000368,-0.031260478311099994
ACH-000374,-0.18908878732099998
ACH-000375,-0.307210636147
ACH-000376,-0.0167525873743
ACH-000381,-0.288070665577
ACH-000383,-0.132232633091
ACH-000387,-0.24100179714699999
ACH-000389,0.12247163558499999
ACH-000390,-0.123741730369
ACH-000393,-0.255347078725
ACH-000395,-0.41097830940200003
ACH-000397,0.199816278482
ACH-000401,0.0252882356113
ACH-000402,0.212925538924
ACH-000403,-0.180436634426
ACH-000404,-0.338255368058
ACH-000406,-0.317490808636
ACH-000407,-0.11895914334
ACH-000408,-0.185417080462
ACH-000410,-0.079640826755
ACH-000411,-0.12305594978
ACH-000414,-0.24530335855399998
ACH-000415,-0.301728209747
ACH-000416,-0.06800945929140001
ACH-000420,-0.0422983996413
ACH-000421,-0.108141614058
ACH-000424,-0.280035399385
ACH-000425,-0.15695558152300002
ACH-000426,0.038520775507800004
ACH-000427,0.0224768899482
ACH-000433,-0.21651535883900003
ACH-000436,-0.12480363281099999
ACH-000444,-0.19900358338799998
ACH-000445,-0.232565980784
ACH-000448,0.00375706416632
ACH-000450,0.0246269881445
ACH-000452,-0.058847744870999995
ACH-000454,-0.47219444337899996
ACH-000458,-0.041975447525500004
ACH-000459,-0.209970059883
ACH-000460,-0.297627855826
ACH-000461,-0.37391850284999995
ACH-000463,-0.14907396825400002
ACH-000464,0.0930804896644
ACH-000466,-0.144593677994
ACH-000467,-0.104402981443
ACH-000468,0.0411198578965
ACH-000469,-0.134441631306
ACH-000470,0.311421999065
ACH-000471,-0.0542445655571
ACH-000472,-0.150979540043
ACH-000473,0.049678981504800004
ACH-000475,-0.0367884489503
ACH-000476,-0.111266274891
ACH-000477,0.116285429255
ACH-000480,-0.030925450178
ACH-000481,-0.105014652379
ACH-000483,-0.18774540009100002
ACH-000484,-0.0568498581426
ACH-000485,-0.160281905385
ACH-000486,-0.0475536515035
ACH-000487,-0.250086630428
ACH-000488,-0.0605580281774
ACH-000490,-0.16871254804000002
ACH-000491,-0.17662554781300002
ACH-000495,-0.197195452542
ACH-000496,-0.29295922428800003
ACH-000499,-0.131348577946
ACH-000500,-0.425589079583
ACH-000502,-0.154021728387
ACH-000503,-0.330136466255
ACH-000505,-0.293271785475
ACH-000507,-0.0310134974942
ACH-000510,-0.21653769984299998
ACH-000511,-0.31702696115400003
ACH-000512,-0.32909321327
ACH-000516,-0.115929303741
ACH-000517,-0.14628818816
ACH-000518,-0.04129226778930001
ACH-000520,-0.221161828549
ACH-000521,-0.183474563418
ACH-000522,0.0685323643183
ACH-000524,-0.22782904325199999
ACH-000527,-0.128770127118
ACH-000528,-0.0493991589394
ACH-000537,-0.0147008300948
ACH-000541,-0.148700968852
ACH-000542,-0.208982034682
ACH-000544,-0.0837142330562
ACH-000545,-0.00265375153522
ACH-000547,-0.0118663038461
ACH-000548,0.00755982656354
ACH-000549,-0.23830717208500002
ACH-000550,-0.248578202531
ACH-000552,-0.0772012800632
ACH-000556,0.0401953770032
ACH-000557,-0.244104993731
ACH-000570,-0.146839406609
ACH-000571,-0.133886508667
ACH-000573,0.03136458817959999
ACH-000576,-0.341253266985
ACH-000580,0.00396189727357
ACH-000584,-0.0711862159328
ACH-000585,-0.331357654969
ACH-000588,-0.121878123124
ACH-000589,-0.0072568300824500005
ACH-000591,-0.011753318308899998
ACH-000593,-0.159219414234
ACH-000600,-0.269818570234
ACH-000601,-0.0211369483715
ACH-000604,-0.38255598121
ACH-000605,0.0593898429483
ACH-000606,-0.288971275071
ACH-000608,-0.09528791761189999
ACH-000614,0.0297518659914
ACH-000616,0.0372707059221
ACH-000618,-0.162578360295
ACH-000619,-0.189849170931
ACH-000620,-0.183007168875
ACH-000621,-0.250847340373
ACH-000622,0.0615396768001
ACH-000623,-0.0604395319479
ACH-000624,-0.34088694977899997
ACH-000627,-0.171344834886
ACH-000630,-0.193162403349
ACH-000632,-0.042057830650500005
ACH-000633,-0.10618030468299999
ACH-000637,0.009570176258629999
ACH-000638,-0.139842864022
ACH-000646,-0.16177140147299998
ACH-000647,-0.000194532401135
ACH-000648,-0.0216965864805
ACH-000649,-0.1109130728
ACH-000651,-0.094621209532
ACH-000652,-0.177341894223
ACH-000653,-0.167153432558
ACH-000657,-0.129528081594
ACH-000658,0.218962387297
ACH-000661,-0.0545199318152
ACH-000662,0.145198784758
ACH-000663,-0.244944447482
ACH-000665,-0.162778664169
ACH-000671,-0.137211828167
ACH-000673,-0.0796831992923
ACH-000676,0.0323446539532
ACH-000677,0.0133572482417
ACH-000681,0.0949423030538
ACH-000682,-0.09191871302549999
ACH-000683,-0.137287822469
ACH-000684,0.08690520999839998
ACH-000688,-0.0325483241567
ACH-000693,-0.134731394724
ACH-000694,-0.115588251977
ACH-000695,-0.145659732967
ACH-000696,-0.116724729387
ACH-000697,-0.315050004079
ACH-000699,-0.21569040895999997
ACH-000701,-0.0721928515244
ACH-000706,-0.13985280106200002
ACH-000711,-0.245617881199
ACH-000713,-0.157534792575
ACH-000714,-0.033376412395
ACH-000718,-0.0507416092691
ACH-000720,0.0026809178932399994
ACH-000721,-0.28115614891999996
ACH-000724,-0.112621691406
ACH-000725,0.192336736919
ACH-000732,0.1844365379
ACH-000734,-0.18635399843800002
ACH-000735,-0.137939877324
ACH-000736,-0.228099225616
ACH-000738,-0.106742622824
ACH-000746,-0.194998042073
ACH-000747,-0.08482100373849999
ACH-000748,-0.0121997473874
ACH-000753,-0.0173101939548
ACH-000756,-0.0124804718282
ACH-000757,-0.268906804316
ACH-000758,-0.12353915513000001
ACH-000760,-0.14240018607899999
ACH-000763,0.0840382840608
ACH-000764,0.0158753528452
ACH-000765,-0.0287519918474
ACH-000766,-0.0484700496002
ACH-000767,-0.21101266385
ACH-000768,-0.134824525301
ACH-000769,-0.0656596733253
ACH-000770,0.0393595718829
ACH-000771,0.025162009301499998
ACH-000773,-0.14391385661599998
ACH-000776,-0.256615164151
ACH-000777,0.10335526513599999
ACH-000778,-0.27030762312600004
ACH-000781,-0.0019091212109699999
ACH-000782,0.313360235922
ACH-000783,-0.094096526813
ACH-000784,-0.268797121245
ACH-000785,-0.110952267557
ACH-000787,0.033258374431099996
ACH-000788,-0.06645296504630001
ACH-000791,-0.012058989157399998
ACH-000792,0.043538135406599995
ACH-000794,-0.23896945140099998
ACH-000796,-0.216455541783
ACH-000799,-0.124023401426
ACH-000800,-0.175423077254
ACH-000802,0.0161384617974
ACH-000804,0.0434527918723
ACH-000805,-0.136866642345
ACH-000809,-0.142679407662
ACH-000810,-0.046887044815
ACH-000811,-0.152730245154
ACH-000817,-0.121499580928
ACH-000819,-0.100304485565
ACH-000820,0.219869382248
ACH-000821,0.137252096801
ACH-000822,-0.217267617135
ACH-000823,-0.08074100833310001
ACH-000824,-0.12315491178600001
ACH-000827,-0.0792626045565
ACH-000829,-0.185441395964
ACH-000831,-0.022473799344099998
ACH-000832,-0.211079325623
ACH-000833,-0.13995538375299998
ACH-000834,0.0137021627684
ACH-000835,-0.10194258692199999
ACH-000836,-0.0992227735238
ACH-000837,-0.241490268506
ACH-000838,-0.09387266353669999
ACH-000839,-0.304978845971
ACH-000840,-0.225697498347
ACH-000841,-0.144829651391
ACH-000843,-0.07089857672330001
ACH-000846,-0.131848902394
ACH-000847,0.236671083052
ACH-000848,-0.18401347272799998
ACH-000849,-0.09200779922039999
ACH-000851,-0.246583725033
ACH-000855,-0.0499777654355
ACH-000856,-0.22902539449200002
ACH-000858,-0.0679639566461
ACH-000859,-0.17517000337000002
ACH-000861,-0.0189799474977
ACH-000862,-0.021371268708599997
ACH-000865,-0.123541692916
ACH-000866,-0.0779859899074
ACH-000867,-0.076988961287
ACH-000869,-0.5121937070629999
ACH-000872,-0.00901772631221
ACH-000873,-0.145323599557
ACH-000876,-0.161728372006
ACH-000878,0.031115318736200003
ACH-000880,-0.05340947966969999
ACH-000881,0.0194585060804
ACH-000882,0.13078398927
ACH-000884,-0.00688473460262
ACH-000885,-0.10837021628799999
ACH-000887,-0.00238773712424
ACH-000888,-0.048750790438099996
ACH-000889,-0.0243714414043
ACH-000890,0.0210760959835
ACH-000896,-0.067449212182
ACH-000898,0.00380509691124
ACH-000900,-0.180476045366
ACH-000901,-0.0676057528968
ACH-000905,-0.11307176752699999
ACH-000906,-0.22477037951200002
ACH-000907,-0.138478477147
ACH-000910,0.133967023289
ACH-000911,-0.0752210584342
ACH-000912,-0.29379625943000004
ACH-000913,-0.120037023285
ACH-000915,-0.102392304338
ACH-000916,0.0652162610841
ACH-000917,-0.12321666627
ACH-000921,-0.0315982822771
ACH-000924,-0.019518446707299998
ACH-000926,-0.060705166154800004
ACH-000928,-0.265084895212
ACH-000929,0.173733752592
ACH-000932,-0.26771826131
ACH-000935,-0.083391421858
ACH-000936,-0.117232216998
ACH-000937,-0.319415878314
ACH-000938,-0.172266643213
ACH-000939,-0.217323914353
ACH-000941,-0.40153973284
ACH-000943,-0.17155246505
ACH-000946,-0.206225788249
ACH-000947,-0.09408664264139999
ACH-000948,-0.14816584601500002
ACH-000950,-0.18355437283599998
ACH-000953,0.052852648600399996
ACH-000957,-0.218140465225
ACH-000958,-0.0724195178462
ACH-000960,0.0038792718258600003
ACH-000963,-0.0944731907584
ACH-000968,0.0224132315698
ACH-000969,-0.26709391146
ACH-000973,0.134369666578
ACH-000974,-0.09651159622950001
ACH-000975,-0.052420352542399996
ACH-000976,-0.119461303495
ACH-000978,-0.45279309445200006
ACH-000980,-0.0742102053274
ACH-000984,-0.0734610753745
ACH-000986,-0.27620462680700003
ACH-000988,-0.174214944089
ACH-000993,0.123415739772
ACH-000994,-0.23152689579799998
ACH-000996,-0.12111944636
ACH-001001,-0.0514194947604
ACH-001020,-0.14537662442
ACH-001028,-0.040331079093
ACH-001031,-0.142673959588
ACH-001038,-0.198368795101
ACH-001048,0.08961976824239999
ACH-001050,0.0893733703761
ACH-001053,-0.12193666975999999
ACH-001054,-0.311948277594
ACH-001061,-0.143080958971
ACH-001067,-0.509198362999
ACH-001075,0.09094306104360002
ACH-001096,0.038201612437199994
ACH-001128,-0.252052412211
ACH-001134,0.00779162040321
ACH-001151,-0.05494308362369999
ACH-001163,-0.115609270026
ACH-001164,-0.342563810915
ACH-001173,-0.0930515226115
ACH-001183,-0.128127773189
ACH-001184,-0.109149213357
ACH-001190,-0.34301821629600004
ACH-001192,-0.126498234779
ACH-001193,-0.102897399759
ACH-001196,0.106239210098
ACH-001197,0.0212852252792
ACH-001205,-0.513939087102
ACH-001211,-0.09686501348519999
ACH-001212,0.0488304680709
ACH-001228,-0.0161918216083
ACH-001232,-0.09087702972200001
ACH-001239,-0.0818774939453
ACH-001274,-0.398042421709
ACH-001275,0.141051284499
ACH-001277,-0.076156370792
ACH-001278,-0.229141258522
ACH-001280,-0.280682204587
ACH-001283,-0.0853485528782
ACH-001289,0.023541782705599996
ACH-001295,0.05940511514280001
ACH-001300,-0.10435277132899999
ACH-001301,-0.0036139062018099998
ACH-001302,-0.27703158862
ACH-001303,-0.162490105266
ACH-001306,-0.007655871556329999
ACH-001318,0.0258022015229
ACH-001322,0.0379121061133
ACH-001328,-0.0824100730863
ACH-001332,-0.04467844246040001
ACH-001333,-0.32261494924600004
ACH-001336,-0.247740727916
ACH-001340,-0.09907585197839999
ACH-001346,-0.293614024819
ACH-001353,0.038437478197599996
ACH-001354,-0.363146303777
ACH-001367,-0.363290964085
ACH-001368,-0.062065011793599995
ACH-001374,0.0984058729411
ACH-001375,0.00883332133131
ACH-001377,-0.0982160022591
ACH-001380,-0.23380552927099998
ACH-001391,-0.382086223843
ACH-001407,0.039112004121300004
ACH-001408,-0.06959163364080001
ACH-001413,-0.226380199298
ACH-001430,-0.19639187204300002
ACH-001431,-0.196183407773
ACH-001450,-0.43421317312200003
ACH-001496,-0.15464366579299998
ACH-001500,-0.08019478200189999
ACH-001521,0.0843265592707
ACH-001523,-0.0118570238439
ACH-001532,-0.190999616349
ACH-001536,0.048723257813
ACH-001550,-0.05090613642519999
ACH-001552,-0.039472228118
ACH-001554,-0.125167045385
ACH-001645,0.04768366110069999
ACH-001654,-0.161707769699
ACH-001715,-0.202936917656
ACH-001735,-0.0879517692041
ACH-001736,-0.13079886240900002
ACH-001737,-0.0248196377751
ACH-001740,-0.24608859130600003
ACH-001745,-0.11839023212300001
ACH-001750,-0.17527044355500002
ACH-001765,-0.12057350809900001
ACH-001956,-0.199987432498
ACH-001957,-0.23452993812399997
