,DTWD2 (285605)
ACH-000238,-0.0930145860214
ACH-000243,-0.100650488561
ACH-000244,-0.252923511596
ACH-000246,-0.119539757534
ACH-000248,-0.126369245591
ACH-000250,-0.05234732332280001
ACH-000251,-0.424648965211
ACH-000253,-0.134738687881
ACH-000255,-0.17632668654599998
ACH-000256,0.121565909355
ACH-000257,0.194408056587
ACH-000258,-0.22842864588300002
ACH-000259,-0.149929595862
ACH-000260,-0.0978472028352
ACH-000261,-0.213323748059
ACH-000262,0.123739595855
ACH-000263,0.0647078664083
ACH-000264,-0.0736376032936
ACH-000265,-0.11090752136399999
ACH-000266,-0.24903558498599998
ACH-000272,-0.146053001139
ACH-000273,-0.261199581475
ACH-000274,-0.20704700834800002
ACH-000277,0.00339191678169
ACH-000278,-0.0195993443068
ACH-000279,-0.118113702804
ACH-000280,-0.129472759306
ACH-000281,-0.17539606217300002
ACH-000288,-0.176103770663
ACH-000291,-0.129136185052
ACH-000293,-0.23339577889000002
ACH-000294,0.00854190296243
ACH-000295,0.0816604539978
ACH-000296,-0.18032235234299998
ACH-000302,-0.134192300805
ACH-000304,0.056272604700499995
ACH-000307,0.021006736642200003
ACH-000308,-0.133396413475
ACH-000310,-0.206937006366
ACH-000311,-0.053242873344800004
ACH-000312,-0.140994500627
ACH-000315,-0.0536748221468
ACH-000316,0.057780630734699995
ACH-000317,-0.169206269056
ACH-000318,0.050336294217800004
ACH-000319,-0.0768176346848
ACH-000320,-0.27360008016
ACH-000322,-0.137196006362
ACH-000323,-0.177314297898
ACH-000324,-0.12089927085300001
ACH-000329,-0.06891675766739999
ACH-000330,0.14429777955700002
ACH-000331,-0.287858276009
ACH-000332,-0.129780065745
ACH-000334,0.0204609307835
ACH-000335,-0.206644381836
ACH-000336,-0.0599399686202
ACH-000337,-0.054775879808400006
ACH-000339,-0.270600840773
ACH-000341,-0.492443968759
ACH-000348,-0.171108352542
ACH-000350,-0.311329364704
ACH-000352,-0.0811357010835
ACH-000356,-0.30787409327599996
ACH-000361,-0.46183123918799995
ACH-000362,-0.13535757841499998
ACH-000363,-0.115849580664
ACH-000364,-0.25403668652
ACH-000365,-0.137492154304
ACH-000366,-0.10586715637
ACH-000368,-0.282948454848
ACH-000374,-0.0748828116803
ACH-000375,-0.07104088652089999
ACH-000376,-0.19262551087699997
ACH-000381,0.0575420043793
ACH-000383,0.0017453505653
ACH-000387,-0.21027849269
ACH-000389,-0.149615241613
ACH-000390,0.0537906941415
ACH-000393,-0.227527563061
ACH-000395,-0.148875027642
ACH-000397,-0.112013351996
ACH-000401,-0.161081641503
ACH-000402,0.061615128527600004
ACH-000403,-0.0923703187503
ACH-000404,-0.0885702527926
ACH-000406,-0.031063651849700002
ACH-000407,-0.23694604624499999
ACH-000408,-0.0194288978683
ACH-000410,-0.245237714768
ACH-000411,-0.038454149770300004
ACH-000414,-0.17458646963
ACH-000415,-0.0765674947717
ACH-000416,-0.146926854917
ACH-000420,-0.0612463261717
ACH-000421,-0.022089781706599997
ACH-000424,0.022975002899599997
ACH-000425,-0.252995989493
ACH-000426,-0.00532017889275
ACH-000427,-0.0410317540997
ACH-000433,-0.0878760040019
ACH-000436,-0.03874419110630001
ACH-000444,-0.20413750443599998
ACH-000445,-0.343728857936
ACH-000448,-0.08871018017480001
ACH-000450,-0.371534931758
ACH-000452,-0.118602082587
ACH-000454,-0.211462946648
ACH-000458,0.0920843104019
ACH-000459,0.00369570536922
ACH-000460,-0.174671385447
ACH-000461,0.00745994358429
ACH-000463,-0.182352897686
ACH-000464,-0.0849924805618
ACH-000466,-0.17672666902800002
ACH-000467,-0.293754808079
ACH-000468,-0.104836026249
ACH-000469,-0.08383290995630001
ACH-000470,-0.24809565857500002
ACH-000471,-0.0722729908527
ACH-000472,-0.0657987159118
ACH-000473,-0.0257551372922
ACH-000475,-0.09582511431910001
ACH-000476,-0.138436344283
ACH-000477,-0.434682693158
ACH-000480,-0.101719332367
ACH-000481,-0.0977957609302
ACH-000483,-0.040410501935
ACH-000484,-0.241176526212
ACH-000485,-0.203650240491
ACH-000486,-0.114451379593
ACH-000487,-0.10511670889000001
ACH-000488,-0.17579342630199998
ACH-000490,-0.18188487270300002
ACH-000491,-0.0693619843793
ACH-000495,-0.18155342128600002
ACH-000496,-0.149467974772
ACH-000499,-0.0822594622882
ACH-000500,-0.181546061903
ACH-000502,-0.051818782385200005
ACH-000503,-0.146339137978
ACH-000505,-0.031077312043699998
ACH-000507,-0.0931550565798
ACH-000510,-0.102033592578
ACH-000511,-0.0529955793335
ACH-000512,-0.198957593222
ACH-000516,-0.12669951834899998
ACH-000517,-0.10424561115499999
ACH-000518,-0.163190084822
ACH-000520,-0.101287887501
ACH-000521,-0.167884347851
ACH-000522,-0.0536703431636
ACH-000524,-0.132347346295
ACH-000527,-0.0845462455322
ACH-000528,-0.058291672531399996
ACH-000537,-0.0850629859955
ACH-000541,-0.11708147126599999
ACH-000542,-0.0628180736243
ACH-000544,-0.25569307571600003
ACH-000545,-0.09236886085939999
ACH-000547,-0.242455606752
ACH-000548,-0.155222836286
ACH-000549,-0.174027460664
ACH-000550,-0.306949799532
ACH-000552,-0.0224900022631
ACH-000556,-0.0669142020414
ACH-000557,-0.136919996533
ACH-000570,0.0355268252679
ACH-000571,-0.0618304742425
ACH-000573,-0.08036014591799999
ACH-000576,0.041684212324
ACH-000580,-0.156081651699
ACH-000584,-0.0936226186006
ACH-000585,-0.123546839002
ACH-000588,-0.0754147398448
ACH-000589,0.00836696881817
ACH-000591,-0.010539947605600002
ACH-000593,-0.140172100917
ACH-000600,-0.163431361323
ACH-000601,-0.0809405638099
ACH-000604,-0.226428841554
ACH-000605,0.16340262139599998
ACH-000606,-0.260639488536
ACH-000608,-0.0644268321491
ACH-000614,-0.00653183222263
ACH-000616,-0.36102766233499994
ACH-000618,-0.0075886746749099995
ACH-000619,-0.10757246177000002
ACH-000620,-0.166290750109
ACH-000621,-0.030714241183099997
ACH-000622,-0.126478172322
ACH-000623,-0.33480227681200003
ACH-000624,-0.14616115942
ACH-000627,-0.163365494915
ACH-000630,-0.117305208233
ACH-000632,-0.024275880873
ACH-000633,-0.217405886615
ACH-000637,-0.186112897386
ACH-000638,-0.20388319998799997
ACH-000646,0.028377390172700002
ACH-000647,-0.0467012892731
ACH-000648,-0.22913228772100003
ACH-000649,-0.11271997974000002
ACH-000651,-0.0796420260209
ACH-000652,-0.261246211474
ACH-000653,-0.239681961126
ACH-000657,-0.12056331688100001
ACH-000658,-0.232924468341
ACH-000661,-0.146717446237
ACH-000662,-0.048492952806900004
ACH-000663,-0.047443246414199995
ACH-000665,-0.08483079709460001
ACH-000671,-0.049196535949599995
ACH-000673,-0.0897012823306
ACH-000676,-0.07602938580810001
ACH-000677,-0.015641650538899998
ACH-000681,0.014068220430299998
ACH-000682,-0.107023758317
ACH-000683,-0.0832899689471
ACH-000684,-0.062454609003400004
ACH-000688,-0.045248454200999995
ACH-000693,-0.13735035086
ACH-000694,-0.056881465371300004
ACH-000695,-0.0349797271719
ACH-000696,-0.0852025080937
ACH-000697,-0.028483752207299998
ACH-000699,-0.159468428467
ACH-000701,0.041391875726600004
ACH-000706,-0.035062489157800004
ACH-000711,-0.129510607383
ACH-000713,-0.030106612103300002
ACH-000714,-0.013193145112000001
ACH-000718,-0.134923301116
ACH-000720,-0.132646884461
ACH-000721,-0.12060476486300001
ACH-000724,-0.36481067164000003
ACH-000725,-0.31210542539299996
ACH-000732,-0.378091417202
ACH-000734,0.07648845425430001
ACH-000735,-0.223485059212
ACH-000736,-0.20206111858
ACH-000738,-0.200820250582
ACH-000746,0.023315065101
ACH-000747,-0.13316724874500002
ACH-000748,0.0400106431863
ACH-000753,-0.0951323663618
ACH-000756,0.00206209661298
ACH-000757,-0.0947075701386
ACH-000758,-0.084758827662
ACH-000760,-0.0048457961203800005
ACH-000763,-0.180102797751
ACH-000764,-0.118486766908
ACH-000765,-0.120224810835
ACH-000766,-0.09732562113280001
ACH-000767,-0.040725846913699994
ACH-000768,-0.144948017624
ACH-000769,-0.04799415646480001
ACH-000770,-0.07627541964710001
ACH-000771,-0.106111343104
ACH-000773,-0.361807700915
ACH-000776,0.090484564398
ACH-000777,-0.11723628045999998
ACH-000778,-0.009430306369159999
ACH-000781,-0.082866720881
ACH-000782,-0.20854552322099998
ACH-000783,-0.08373756197650001
ACH-000784,-0.08482638810789998
ACH-000785,-0.07586950246839999
ACH-000787,0.00503060501817
ACH-000788,-0.12494751307700001
ACH-000791,-0.190856287047
ACH-000792,-0.160626661114
ACH-000794,-0.162222741381
ACH-000796,-0.22700568776900001
ACH-000799,-0.27609445266800003
ACH-000800,-0.195927108508
ACH-000802,-0.23564698616500002
ACH-000804,-0.0937708438391
ACH-000805,-0.154480078226
ACH-000809,-0.09025934827410001
ACH-000810,-0.281022679479
ACH-000811,-0.07836735790860001
ACH-000817,0.137687176676
ACH-000819,0.018829525968200003
ACH-000820,-0.18142894129599998
ACH-000821,-0.215700021873
ACH-000822,-0.29196266806800003
ACH-000823,-0.0268663009113
ACH-000824,0.012306788232400001
ACH-000827,-0.203952949323
ACH-000829,-0.256928126487
ACH-000831,-0.093702384004
ACH-000832,-0.15033107841600002
ACH-000833,-0.220481680922
ACH-000834,0.00397333218294
ACH-000835,-0.227791586892
ACH-000836,-0.18891812358500001
ACH-000837,-0.172855272183
ACH-000838,-0.09300694480530002
ACH-000839,-0.173960867651
ACH-000840,-0.112548093235
ACH-000841,-0.130140152146
ACH-000843,-0.273182878086
ACH-000846,0.0778204756097
ACH-000847,0.023370349139799997
ACH-000848,-0.105052355897
ACH-000849,-0.017835917057
ACH-000851,-0.176845945988
ACH-000855,-0.09476960927410001
ACH-000856,0.066280258891
ACH-000858,-0.216952381637
ACH-000859,-0.0341611089395
ACH-000861,-0.0689618006642
ACH-000862,-0.167868333084
ACH-000865,-0.0894250047137
ACH-000866,-0.18002981842799998
ACH-000867,-0.121481575813
ACH-000869,-0.130414611358
ACH-000872,-0.15187179744100002
ACH-000873,-0.194056308022
ACH-000876,-0.18268545025
ACH-000878,-0.23200040886300002
ACH-000880,0.00913428816807
ACH-000881,-0.21116125200199998
ACH-000882,-0.160059833924
ACH-000884,-0.0703415563532
ACH-000885,-0.208167328246
ACH-000887,-0.0669073954939
ACH-000888,-0.012061711165
ACH-000889,-0.009800016127909999
ACH-000890,-0.165059888726
ACH-000896,-0.07641656687989999
ACH-000898,-0.0698019109953
ACH-000900,-0.120162125834
ACH-000901,-0.113908734711
ACH-000905,-0.0604872664561
ACH-000906,-0.128260284262
ACH-000907,-0.158342343665
ACH-000910,-0.0937626383804
ACH-000911,-0.061597524772
ACH-000912,-0.00822854160674
ACH-000913,0.014771177042
ACH-000915,-0.21190263503899998
ACH-000916,-0.161415038882
ACH-000917,-0.0208751548042
ACH-000921,-0.0984640099552
ACH-000924,-0.17230436917
ACH-000926,-0.193983012758
ACH-000928,-0.10147724291400001
ACH-000929,-0.09975171691819999
ACH-000932,-0.06311770463619999
ACH-000935,-0.0707978833686
ACH-000936,-0.0185569170467
ACH-000937,-0.0122784412215
ACH-000938,0.0635546349158
ACH-000939,-0.170615220132
ACH-000941,-0.126341724459
ACH-000943,-0.09039398625089999
ACH-000946,-0.213987829538
ACH-000947,-0.0856366265893
ACH-000948,-0.0618085592848
ACH-000950,-0.10092537235200001
ACH-000953,-0.0333277022084
ACH-000957,-0.17766525250100001
ACH-000958,-0.12341432660999999
ACH-000960,-0.23095769787599998
ACH-000963,-0.0460978203053
ACH-000968,-0.33694223581999994
ACH-000969,-0.160233321842
ACH-000973,-0.0666726822398
ACH-000974,-0.220616756852
ACH-000975,-0.10130884207100001
ACH-000976,-0.130190105343
ACH-000978,-0.478239155911
ACH-000980,-0.20915014742199997
ACH-000984,-0.386593961744
ACH-000986,-0.0832687292494
ACH-000988,-0.0954222202628
ACH-000993,-0.161016376351
ACH-000994,-0.05094801184140001
ACH-000996,-0.354045981471
ACH-001001,-0.209095135909
ACH-001020,-0.233304350158
ACH-001028,-0.09403708931160001
ACH-001031,0.0597634356191
ACH-001038,-0.128312114331
ACH-001048,-0.0633934735216
ACH-001050,-0.21945639384100002
ACH-001053,-0.0278241100289
ACH-001054,-0.163759498977
ACH-001061,-0.245435756609
ACH-001067,0.0679774078595
ACH-001075,-0.15126936156999998
ACH-001096,-0.18016505322
ACH-001128,-0.304178298712
ACH-001134,-0.156575551183
ACH-001151,-0.168402200699
ACH-001163,0.0253470993427
ACH-001164,-0.09050646424239998
ACH-001173,-0.22109328993799998
ACH-001183,-0.0870394384862
ACH-001184,-0.320596985363
ACH-001190,-0.0572646902085
ACH-001192,0.0934673661671
ACH-001193,0.0468285617358
ACH-001196,0.047532479144900004
ACH-001197,0.0432168640666
ACH-001205,-0.192541088895
ACH-001211,-0.239357320164
ACH-001212,0.204233172613
ACH-001228,-0.157540164951
ACH-001232,-0.08889351366789998
ACH-001239,-0.235706312037
ACH-001274,-0.138692427724
ACH-001275,0.0512992376795
ACH-001277,0.023464163172900003
ACH-001278,-0.0897908715722
ACH-001280,-0.24259263919
ACH-001283,-0.13084127447000002
ACH-001289,-0.18031884934300002
ACH-001295,-0.21629252701999999
ACH-001300,-0.156166608928
ACH-001301,-0.120039547056
ACH-001302,-0.0769091190419
ACH-001303,0.024034769628499996
ACH-001306,-0.0846863353981
ACH-001318,-0.0271221067612
ACH-001322,-0.18699304722500001
ACH-001328,-0.0720798697612
ACH-001332,-0.24070326297800002
ACH-001333,-0.172550233772
ACH-001336,-0.20954784814
ACH-001340,-0.127039849058
ACH-001346,-0.0460697238418
ACH-001353,-0.14060223886099998
ACH-001354,0.0406748681847
ACH-001367,0.09664081950480001
ACH-001368,-0.06662965111050001
ACH-001374,-0.163423246403
ACH-001375,-0.303432611549
ACH-001377,-0.10970363359400001
ACH-001380,-0.20713911842
ACH-001391,-0.28465860159699996
ACH-001407,-0.09574011543069999
ACH-001408,-0.139040970221
ACH-001413,-0.28648715255
ACH-001430,-0.040859569606800004
ACH-001431,-0.09729500784339999
ACH-001450,-0.11733188077500001
ACH-001496,-0.0565424995237
ACH-001500,-0.065340589449
ACH-001521,0.0641859088475
ACH-001523,-0.123407793103
ACH-001532,-0.167899421019
ACH-001536,-0.0746121547793
ACH-001550,-0.058704844550199996
ACH-001552,-0.230531634465
ACH-001554,-0.139916439399
ACH-001645,-0.161217291998
ACH-001654,-0.085736946825
ACH-001715,-0.175363545887
ACH-001735,-0.102511975712
ACH-001736,-0.164449466519
ACH-001737,0.144775995402
ACH-001740,0.0140479272088
ACH-001745,-0.211724600695
ACH-001750,-0.330108943818
ACH-001765,-0.156455857679
ACH-001956,-0.0673885641924
ACH-001957,-0.07959833224389999
