,ZWILCH (55055)
ACH-000663,-0.287115014762
ACH-000665,-0.058135801052900005
ACH-000671,-0.108745561683
ACH-000673,-0.094024399166
ACH-000676,-0.06707975481
ACH-000677,-0.210956719274
ACH-000681,-0.14274372875
ACH-000682,-0.249373392284
ACH-000683,-0.0986081176147
ACH-000684,-0.47411948404700005
ACH-000688,0.280601110903
ACH-000693,-0.12508468439099998
ACH-000694,0.0854990207993
ACH-000695,0.09684617427030001
ACH-000696,0.027548487976599995
ACH-000697,-0.0417607491409
ACH-000699,-0.13199314290300002
ACH-000701,0.0107503754864
ACH-000706,0.06929556911899999
ACH-000711,0.040962817253
ACH-000713,-0.352349146545
ACH-000714,-0.0482886098131
ACH-000718,-0.23304824083
ACH-000720,-0.24477601739799998
ACH-000721,-0.0653732308033
ACH-000724,0.151588154393
ACH-000725,-0.0589711358694
ACH-000732,-0.0742505958302
ACH-000734,0.0489942392399
ACH-000735,-0.19405231434
ACH-000736,0.011161720457999999
ACH-000738,-0.00320547308967
ACH-000746,0.013222954834100001
ACH-000747,-0.0045546340727
ACH-000748,-0.264287103175
ACH-000753,-0.17842624135000001
ACH-000756,-0.44128246512599995
ACH-000757,-0.31273653371599996
ACH-000758,0.0964390616954
ACH-000760,-0.0389333197337
ACH-000763,0.11913513795999998
ACH-000764,-0.0669540725109
ACH-000765,-0.000515968685598
ACH-000766,0.0996905087966
ACH-000767,-0.0133268492988
ACH-000768,-0.059309399518599995
ACH-000769,0.0521527252558
ACH-000770,0.036844685554
ACH-000771,-0.328007421962
ACH-000773,-0.568596800009
ACH-000776,-0.269330787267
ACH-000777,-0.255969139661
ACH-000778,-0.15521711083200002
ACH-000781,-0.20715605735
ACH-000782,-0.126832589414
ACH-000783,-0.203491527949
ACH-000784,-0.194289949127
ACH-000785,-0.153696619266
ACH-000787,-0.24979983529
ACH-000788,-0.02327514147
ACH-000791,-0.15668038494699998
ACH-000792,0.0165623254517
ACH-000794,-0.11220028582999998
ACH-000796,-0.169297810068
ACH-000799,-0.165579044541
ACH-000800,0.028296747186599996
ACH-000802,-0.23740902067699998
ACH-000804,-0.404480380352
ACH-000805,-0.277799320199
ACH-000809,0.0898932930063
ACH-000810,-0.23630527551199998
ACH-000811,0.101267427547
ACH-000817,-0.20930199586599998
ACH-000819,-0.144999484859
ACH-000820,-0.235206645119
ACH-000821,0.146600141588
ACH-000822,-0.0880399556919
ACH-000823,-0.07174446258230001
ACH-000824,0.0318953923265
ACH-000827,-0.015375379402399999
ACH-000829,-0.243596355706
ACH-000831,-0.0721748667875
ACH-000832,-0.356021175251
ACH-000833,-0.145586116844
ACH-000834,-0.166851073586
ACH-000835,-0.0886332033405
ACH-000836,-0.0470541631918
ACH-000837,0.0102698033302
ACH-000838,-0.18639891879099998
ACH-000839,-0.24918277069000003
ACH-000840,0.653159845752
ACH-000841,-0.15191358977299999
ACH-000843,-0.10834488705800001
ACH-000846,-0.023581299385
ACH-000847,0.0827283613611
ACH-000848,0.0210855363707
ACH-000849,-0.234926955935
ACH-000851,-0.0243371193711
ACH-000855,0.0767770134625
ACH-000856,-0.340567005017
ACH-000858,0.0199465207254
ACH-000859,-0.0498857201377
ACH-000861,-0.256504736972
ACH-000862,-0.266804072193
ACH-000865,-0.314995804177
ACH-000866,-0.07812874005810001
ACH-000867,-0.118751321725
ACH-000869,-0.0540175367413
ACH-000872,0.017758490611599998
ACH-000873,-0.051578523912000004
ACH-000876,-0.179235122188
ACH-000878,0.456297528797
ACH-000880,-0.274471726855
ACH-000881,-0.15555172977700002
ACH-000882,-0.321640262707
ACH-000884,0.038140886243699997
ACH-000885,-0.34300494785700003
ACH-000887,-0.0269455287158
ACH-000888,0.0769293075745
ACH-000889,0.0924205936839
ACH-000890,0.004263836914489999
ACH-000896,-0.111027570721
ACH-000898,-0.19675444734099998
ACH-000900,-0.126464958638
ACH-000901,-0.0595574746687
ACH-000905,-0.157124576084
ACH-000906,-0.156244349109
ACH-000907,-0.199386157316
ACH-000910,0.0683383605549
ACH-000911,-0.125763385354
ACH-000912,-0.127259557813
ACH-000913,-0.106284219221
ACH-000915,0.09023575006300001
ACH-000916,-0.253144145632
ACH-000917,0.264051187384
ACH-000921,-0.176373179093
ACH-000924,0.20412841154599998
ACH-000926,-0.26996325031
ACH-000928,0.022526870660900002
ACH-000929,-0.124249537874
ACH-000932,-0.462097148217
ACH-000935,-0.46001051407399995
ACH-000936,0.009569379596559999
ACH-000937,0.00922133217153
ACH-000938,0.0167818253539
ACH-000939,-0.252503756244
ACH-000941,-0.039202084890300005
ACH-000943,0.030717490074900003
ACH-000946,-0.171876934206
ACH-000947,-0.216427964987
ACH-000948,0.0131570428282
ACH-000950,-0.30594517224
ACH-000953,-0.18658055191599998
ACH-000957,-0.35422693296499996
ACH-000958,-0.312117601867
ACH-000960,0.164621806745
ACH-000963,-0.180134683097
ACH-000968,-0.19996495469099998
ACH-000969,0.07509881028530001
ACH-000973,-0.0943124278978
ACH-000974,-0.0705049292532
ACH-000975,-0.196647198385
ACH-000976,0.015397155123600001
ACH-000978,0.27616071103100004
ACH-000980,0.033371750076000004
ACH-000984,-0.338983650355
ACH-000986,-0.211893001121
ACH-000988,-0.18173713710099998
ACH-000993,0.029341311911
ACH-000994,-0.0284554044435
ACH-000996,-0.10361415591
ACH-001001,-0.0362515142822
ACH-001020,0.134984747499
ACH-001028,-0.0432041203588
ACH-001031,-0.259530270272
ACH-001038,-0.0379186270105
ACH-001048,-0.0309846010747
ACH-001050,-0.19746773745
ACH-001053,-0.29410742878699997
ACH-001054,-0.221224566422
ACH-001061,-0.0794763788306
ACH-001067,-0.103891525088
ACH-001075,-0.134750927898
ACH-001096,-0.0487426576518
ACH-001128,-0.0769086573603
ACH-001134,-0.180486710617
ACH-001151,-0.0668364197317
ACH-001163,-0.0111011213855
ACH-001164,0.052949416789300006
ACH-001173,-0.130276713962
ACH-001183,-0.18659404785599998
ACH-001184,-0.053865565005999996
ACH-001190,-0.194033816294
ACH-001192,-0.10537113310799999
ACH-001193,-0.119473256335
ACH-001196,-0.07157375098430001
ACH-001197,-0.305759858338
ACH-001205,-0.13069264419
ACH-001211,-0.16162216693499998
ACH-001212,-0.19935495807599998
ACH-001228,0.284353570476
ACH-001232,-0.074031549496
ACH-001239,-0.23664179774900002
ACH-001274,-0.0723653962778
ACH-001275,0.06632882733180001
ACH-001277,-0.0937779227808
ACH-001278,-0.156762865308
ACH-001280,-0.393661459278
ACH-001283,0.171777361448
ACH-001289,-0.157636254584
ACH-001295,0.165842361666
ACH-001300,-0.0806808301949
ACH-001301,-0.412641468221
ACH-001302,-0.401262717977
ACH-001303,0.0785357255758
ACH-001306,0.0215697541354
ACH-001318,0.13972773823100001
ACH-001322,0.0650021717124
ACH-001328,-0.10323957340199999
ACH-001332,-0.292393495773
ACH-001333,-0.041433185050199994
ACH-001336,-0.07967067708049999
ACH-001340,-0.140540273701
ACH-001346,-0.234061444409
ACH-001353,-0.17747351600000003
ACH-001354,-0.0328874892526
ACH-001367,-0.189693791018
ACH-001368,0.055243963826999996
ACH-001374,-0.356788314814
ACH-001375,-0.0989580985317
ACH-001377,-0.0759562670395
ACH-001380,-0.26015796255199997
ACH-001391,0.053204634175300004
ACH-001407,-0.033066809143599996
ACH-001408,-0.17626608466600002
ACH-001413,-0.303334877505
ACH-001430,0.0911027324645
ACH-001431,-0.057389642989600004
ACH-001450,0.043902575371199994
ACH-001496,-0.148660242341
ACH-001500,0.0231296868547
ACH-001521,0.000207145593006
ACH-001523,-0.250778173664
ACH-001532,-0.421677246344
ACH-001536,0.09632126467129999
ACH-001550,-0.028759615493299997
ACH-001552,-0.123166469
ACH-001554,-0.07226067522560001
ACH-001645,-0.31795995064300003
ACH-001654,0.0278472338069
ACH-001715,0.08640428588360001
ACH-001735,0.0321130665798
ACH-001736,-0.149322063713
ACH-001737,0.34866380008500003
ACH-001740,-0.0595768617504
ACH-001745,0.00626008439593
ACH-001750,-0.0953675748165
ACH-001765,-0.144672263451
ACH-001956,-0.00360730488523
ACH-001957,-0.133832727714
