,PPARG (5468)
ACH-000004,0.29690142321699997
ACH-000007,-0.0240563624982
ACH-000009,0.096898741956
ACH-000011,0.08341625941030001
ACH-000012,0.094960155547
ACH-000013,0.207269947658
ACH-000014,0.140004633458
ACH-000015,0.19581408323399999
ACH-000017,0.268276569953
ACH-000018,-0.356264845567
ACH-000019,0.016968251928900002
ACH-000021,0.21318459512600002
ACH-000022,-0.174887062615
ACH-000025,0.015793577575299998
ACH-000028,0.00123196220837
ACH-000030,0.169054630212
ACH-000035,0.17989682879799998
ACH-000036,0.367917904039
ACH-000037,0.119259052562
ACH-000039,0.27188106339699997
ACH-000040,0.035262843527300004
ACH-000041,0.0538967689259
ACH-000042,-0.59663031565
ACH-000045,0.0806090576248
ACH-000047,0.225604505319
ACH-000052,0.16830544889199997
ACH-000053,0.28134424799
ACH-000054,-0.048981487691400004
ACH-000055,-0.0662596362978
ACH-000060,0.20122499382300002
ACH-000067,0.119221279185
ACH-000070,0.11197721963
ACH-000075,0.0365907801917
ACH-000078,0.145024417554
ACH-000082,0.0967012733045
ACH-000085,0.247142141597
ACH-000086,0.0965882464184
ACH-000087,0.166705103607
ACH-000092,0.18918905990200002
ACH-000095,0.13382975154500001
ACH-000097,0.131703854055
ACH-000098,-0.0279266205662
ACH-000099,0.031511384236300004
ACH-000108,0.22555945261500002
ACH-000113,0.0519377665918
ACH-000115,0.245962592438
ACH-000116,0.146567640482
ACH-000118,0.0172218959666
ACH-000120,-0.025261054398400002
ACH-000123,0.11861294226199999
ACH-000127,0.18015305321400002
ACH-000128,0.166461582103
ACH-000132,0.143844274537
ACH-000133,0.180878800407
ACH-000137,0.0569745890145
ACH-000138,0.06683533770030001
ACH-000142,-0.332348829284
ACH-000143,0.0718080973783
ACH-000146,0.13096630030099998
ACH-000148,0.142135523688
ACH-000150,-0.022766986461900004
ACH-000152,0.18155837817200002
ACH-000153,0.506115994345
ACH-000159,0.21988905200999997
ACH-000160,0.57859603123
ACH-000163,0.401319982732
ACH-000167,0.8082696833509999
ACH-000168,0.0650018965033
ACH-000169,0.147883957673
ACH-000178,0.10962569030300001
ACH-000182,0.121415696293
ACH-000183,0.103766181721
ACH-000188,0.0465089296301
ACH-000189,0.08968182556870001
ACH-000190,0.496729555669
ACH-000198,0.130751067885
ACH-000204,0.09151811461480001
ACH-000206,0.124148737893
ACH-000207,0.167349871787
ACH-000211,0.14689035244
ACH-000215,0.140190285987
ACH-000221,0.09376386888810001
ACH-000222,-0.35824557796499995
ACH-000223,0.17519898964000002
ACH-000226,0.214430517682
ACH-000227,0.0153305541301
ACH-000228,-0.012489310359999999
ACH-000231,0.212177870962
ACH-000232,0.217834924653
ACH-000233,0.07167880367160001
ACH-000234,0.10632029305
ACH-000235,0.054605292376300005
ACH-000237,0.0258315629651
ACH-000238,0.09215898272220001
ACH-000243,-0.102928235913
ACH-000244,0.198847123997
ACH-000246,0.0356161238791
ACH-000248,0.27029594405499996
ACH-000250,0.186412642631
ACH-000251,0.08529831784110001
ACH-000253,-0.0425837799336
ACH-000255,0.0569579013819
ACH-000256,0.0367359326866
ACH-000257,-0.07746527098789999
ACH-000258,0.139257631107
ACH-000259,0.08555074632210001
ACH-000260,0.179919678811
ACH-000261,0.27414499305100004
ACH-000262,0.22978647151
ACH-000263,0.0198295899443
ACH-000264,-0.36530921994300003
ACH-000265,0.0825599047831
ACH-000266,-0.19985374960299998
ACH-000272,0.101954056621
ACH-000273,-0.118285095548
ACH-000274,0.017432635545299998
ACH-000277,0.36758004019
ACH-000278,0.16749569637700001
ACH-000279,0.151119304957
ACH-000280,-0.234384919411
ACH-000281,-0.49105081312
ACH-000288,0.190890796963
ACH-000291,0.156245757436
ACH-000293,0.184759149127
ACH-000294,0.21615451351300002
ACH-000295,0.048829314761600004
ACH-000296,0.331644314285
ACH-000302,0.100297104805
ACH-000304,0.29772083312
ACH-000307,-0.216977573561
ACH-000308,0.15153263469
ACH-000310,0.164631916324
ACH-000311,0.09626456309560001
ACH-000312,0.167558436854
ACH-000315,0.44443216583000006
ACH-000316,0.148034284865
ACH-000317,0.327049312434
ACH-000318,0.204043502835
ACH-000319,0.287450650747
ACH-000320,-0.310089644079
ACH-000322,0.10305144637199999
ACH-000323,0.013528048709200002
ACH-000324,-0.0504391222461
ACH-000329,0.0296344437325
ACH-000330,0.106202924837
ACH-000331,0.0329927532516
ACH-000332,-0.177705030301
ACH-000334,0.34234362366800003
ACH-000335,0.139824529423
ACH-000336,0.223642655006
ACH-000337,0.034756617564300006
ACH-000339,0.18297912162500002
ACH-000341,0.286916022588
ACH-000348,0.14926358361
ACH-000350,-0.20474089100499998
ACH-000352,0.165935384803
ACH-000356,-0.038306831687800004
ACH-000361,0.124769666659
ACH-000362,0.10507513560000001
ACH-000363,0.00700270244399
ACH-000364,0.346387983474
ACH-000365,-0.0414914603445
ACH-000366,0.0323618913575
ACH-000368,0.24264860013300002
ACH-000374,0.194717702918
ACH-000375,0.0450321136718
ACH-000376,0.11553395270300001
ACH-000381,-0.0208758882522
ACH-000383,-0.0333186552008
ACH-000387,0.0711276244584
ACH-000389,0.0233833298166
ACH-000390,0.23450869965799997
ACH-000393,0.186482824921
ACH-000395,-0.880407765421
ACH-000397,0.143808899922
ACH-000401,0.0367200262517
ACH-000402,-0.20003477077799997
ACH-000403,0.145089524495
ACH-000404,-0.07869239652710001
ACH-000406,0.105824083976
ACH-000407,0.166374528661
ACH-000408,0.09434480216980001
ACH-000410,0.0586657648288
ACH-000411,-0.0475528855673
ACH-000414,0.0664984606503
ACH-000415,-0.0798209749215
ACH-000416,0.059075111752399996
ACH-000420,0.155404684017
ACH-000421,0.107735988738
ACH-000424,0.257578612946
ACH-000425,0.060003901063699995
ACH-000426,-0.025667730063099997
ACH-000427,-0.0426330261352
ACH-000433,0.26642047671700003
ACH-000436,0.125119794352
ACH-000444,0.188569442748
ACH-000445,0.36984614333800003
ACH-000448,0.158910702834
ACH-000450,0.0253884060542
ACH-000452,0.188327511776
ACH-000454,0.35302719114799996
ACH-000458,0.20881064397799998
ACH-000459,0.143497213212
ACH-000460,0.143164447308
ACH-000461,0.12909328055400002
ACH-000463,0.13258581513599998
ACH-000464,-0.0599520535939
ACH-000466,-0.0114899835681
ACH-000467,-0.0891770266997
ACH-000468,0.032746042621
ACH-000469,0.21198768374000002
ACH-000470,0.16063184475
ACH-000471,-0.356323915532
ACH-000472,0.248566193915
ACH-000473,-0.312759340978
ACH-000475,0.09549021123689999
ACH-000476,0.242576271301
ACH-000477,0.025857413246299997
ACH-000480,0.24702049420000002
ACH-000481,0.110787421052
ACH-000483,0.08777483798930001
ACH-000484,0.24410101519900002
ACH-000485,-0.0789553007887
ACH-000486,-0.27149278195500004
ACH-000487,0.22008771748000003
ACH-000488,-0.146118958434
ACH-000490,0.131859977107
ACH-000491,0.07046526321260001
ACH-000495,0.128988472635
ACH-000496,0.0808206562713
ACH-000499,0.46645719788900003
ACH-000500,-0.18849927177700002
ACH-000502,0.17368055165
ACH-000503,0.061271609396500004
ACH-000505,0.1514372589
ACH-000507,-0.06016400018069999
ACH-000510,0.19465907753699999
