,RAD21 (5885)
ACH-000004,-1.38581078086
ACH-000007,-1.24151068509
ACH-000009,-1.6694308121299999
ACH-000011,-1.7098465871200001
ACH-000012,-1.4639784681
ACH-000013,-1.7758353371200002
ACH-000014,-1.5304290603400001
ACH-000015,-1.27407398378
ACH-000017,-1.10429949689
ACH-000018,-1.02013349022
ACH-000019,-1.11107464749
ACH-000021,-1.25564495655
ACH-000022,-1.21488459213
ACH-000025,-1.10482781778
ACH-000028,-1.28903763351
ACH-000030,-1.3207539748000001
ACH-000035,-0.906256203121
ACH-000036,-1.56029450632
ACH-000037,-1.07104647784
ACH-000039,-1.3900796901199999
ACH-000040,-1.4715595525100003
ACH-000041,-1.4613928491400001
ACH-000042,-0.9844662497069999
ACH-000045,-1.48869818293
ACH-000047,-1.3673451152899998
ACH-000052,-1.53877567382
ACH-000053,-1.51286867459
ACH-000054,-1.22980548514
ACH-000055,-1.12065948528
ACH-000060,-1.37980812921
ACH-000067,-1.4304192911700002
ACH-000070,-1.4787128359700001
ACH-000075,-1.38276362101
ACH-000078,-1.38219552217
ACH-000082,-1.12777043064
ACH-000085,-1.18211246771
ACH-000086,-1.31115253531
ACH-000087,-1.37986935944
ACH-000092,-1.70631960704
ACH-000095,-1.41182166384
ACH-000097,-1.12097544739
ACH-000098,-1.6352241448700002
ACH-000099,-1.43642346272
ACH-000108,-0.947548465247
ACH-000113,-1.2212825199500001
ACH-000115,-1.9860632441599997
ACH-000116,-1.23760816446
ACH-000118,-1.2502427031
ACH-000120,-1.37923130195
ACH-000123,-1.4152972624000002
ACH-000127,-1.3555161062799999
ACH-000128,-1.5646355206
ACH-000132,-1.4611850675100002
ACH-000133,-1.42435767842
ACH-000137,-1.2483721463500002
ACH-000138,-1.2471082051
ACH-000142,-1.5416840865900001
ACH-000143,-1.4721982852000002
ACH-000146,-1.51624355127
ACH-000148,-1.25376951492
ACH-000150,-1.3636860292500002
ACH-000152,-1.18659355034
ACH-000153,-1.27166403017
ACH-000159,-1.3735261823700002
ACH-000160,-1.29275744624
ACH-000163,-1.26360223418
ACH-000167,-1.2883035457799998
ACH-000168,-1.13803413627
ACH-000169,-1.4779869070200002
ACH-000178,-1.3729623975299998
ACH-000182,-1.4621930442500002
ACH-000183,-1.46327365371
ACH-000188,-1.11749929706
ACH-000189,-1.10562994287
ACH-000190,-1.02414854252
ACH-000198,-1.53564721638
ACH-000204,-1.12449954629
ACH-000206,-1.65556942352
ACH-000207,-1.4398432761000002
ACH-000211,-1.2194245213700001
ACH-000215,-1.4608274056900001
ACH-000221,-1.28226373857
ACH-000222,-1.00428006006
ACH-000223,-1.4055040887799999
ACH-000226,-1.21341439383
ACH-000227,-2.22687036677
ACH-000228,-1.14242224404
ACH-000231,-1.6575872711700002
ACH-000232,-1.4343452752099999
ACH-000233,-1.3830629537399999
ACH-000234,-1.34072371028
ACH-000235,-1.18715917995
ACH-000237,-1.31753232214
ACH-000238,-1.36421925166
ACH-000243,-1.3565567155200002
ACH-000244,-1.40776929889
ACH-000246,-1.3169347006799998
ACH-000248,-0.9139300821070001
ACH-000250,-1.4706117561899998
ACH-000251,-1.21497678831
ACH-000253,-1.4328593639700002
ACH-000255,-0.8760307272660001
ACH-000256,-1.74260817082
ACH-000257,-1.71560726681
ACH-000258,-1.6670502191799998
ACH-000259,-1.57893097162
ACH-000260,-1.5645424987999998
ACH-000261,-1.55116327285
ACH-000262,-1.11813087449
ACH-000263,-1.74375318306
ACH-000264,-1.66885730333
ACH-000265,-1.3830810070500001
ACH-000266,-1.3799272546099999
ACH-000272,-1.4023388882499999
ACH-000273,-1.29185142391
ACH-000274,-1.60524160179
ACH-000277,-0.941471268704
ACH-000278,-1.09341838053
ACH-000279,-1.18245946428
ACH-000280,-0.998687256137
ACH-000281,-1.16736721634
ACH-000288,-1.27907801677
ACH-000291,-1.5755022890700001
ACH-000293,-1.6762237367299997
ACH-000294,-1.39234884335
ACH-000295,-1.27982050409
ACH-000296,-1.19766978459
ACH-000302,-1.7029044307700003
ACH-000304,-1.58825324787
ACH-000307,-1.2937517162899999
ACH-000308,-1.41714597057
ACH-000310,-1.61046011034
ACH-000311,-1.3570608576299998
ACH-000312,-1.51318357314
ACH-000315,-1.22329324184
ACH-000316,-1.53330275669
ACH-000317,-1.548615515
ACH-000318,-1.14349249722
ACH-000319,-1.0777797121
ACH-000320,-1.31236020099
ACH-000322,-1.2903110975399998
ACH-000323,-1.20095031188
ACH-000324,-1.4898791726299998
ACH-000329,-1.532432045
ACH-000330,-1.2860795071200002
ACH-000331,-1.5693042063100002
ACH-000332,-1.1013122690000001
ACH-000334,-1.9190921014700002
ACH-000335,-1.2053742729
ACH-000336,-1.4403888555700002
ACH-000337,-1.1022545744299999
ACH-000339,-1.25984358531
ACH-000341,-1.50828708151
ACH-000348,-1.46196254711
ACH-000350,-1.5895110691
ACH-000352,-1.2486814882100001
ACH-000356,-1.11141730544
ACH-000361,-1.2150633769499999
ACH-000362,-1.09845745196
ACH-000363,-1.5297710366600001
ACH-000364,-1.3768673241999998
ACH-000365,-1.29089466421
ACH-000366,-1.6615701108899998
ACH-000368,-0.909102485438
ACH-000374,-0.953103070353
ACH-000375,-1.0554768632200002
ACH-000376,-1.3856175063
ACH-000381,-1.27719207866
ACH-000383,-1.4094056297
ACH-000387,-1.4005678937700001
ACH-000389,-1.4132455509600002
ACH-000390,-1.74280631058
ACH-000393,-1.68056994572
ACH-000395,-1.5766296760299998
ACH-000397,-1.44009745618
ACH-000401,-1.24680635359
ACH-000402,-1.30412029552
ACH-000403,-1.39460999794
ACH-000404,-1.44677865687
ACH-000406,-1.32881094162
ACH-000407,-1.47332949813
ACH-000408,-1.23866943414
ACH-000410,-1.05044513758
ACH-000411,-1.31541090512
ACH-000414,-1.19398607026
ACH-000415,-1.34131903375
ACH-000416,-1.4262554166699999
ACH-000420,-1.55396361679
ACH-000421,-1.2972056242
ACH-000424,-1.4175240256900001
ACH-000425,-1.25281292636
ACH-000426,-1.6415910519299999
ACH-000427,-1.4917498187600002
ACH-000433,-1.32430672027
