,DIABLO (56616)
ACH-000856,-0.16688452326199998
ACH-000858,-0.18057678231199997
ACH-000859,-0.0908658887404
ACH-000861,-0.280692631515
ACH-000862,-0.301611520399
ACH-000865,-0.152634599657
ACH-000866,-0.0548966602379
ACH-000867,-0.249950248331
ACH-000869,-0.0583210405329
ACH-000872,-0.137657954679
ACH-000873,-0.09283851093589998
ACH-000876,-0.0535478027653
ACH-000878,-0.119782142487
ACH-000880,0.106065147884
ACH-000881,-0.0999007117613
ACH-000882,-0.314361429382
ACH-000884,-0.243292658374
ACH-000885,-0.155223722033
ACH-000887,-0.204956845279
ACH-000888,-0.180349144833
ACH-000889,-0.123198822041
ACH-000890,-0.0369156073226
ACH-000896,-0.153224885777
ACH-000898,0.06428138280809999
ACH-000900,-0.35623925295599995
ACH-000901,-0.248104728329
ACH-000905,-0.119373595987
ACH-000906,-0.23826222776099998
ACH-000907,0.0149203091885
ACH-000910,-0.153418403201
ACH-000911,0.0642492977498
ACH-000912,-0.212466673793
ACH-000913,-0.251620475686
ACH-000915,-0.0113116052645
ACH-000916,0.11583955935999998
ACH-000917,-0.117581058544
ACH-000921,-0.302326838057
ACH-000924,-0.0640975589661
ACH-000926,-0.146168633226
ACH-000928,-0.140273381012
ACH-000929,-0.29824918579
ACH-000932,-0.0995213464533
ACH-000935,-0.25462149145199997
ACH-000936,-0.029018744221799998
ACH-000937,-0.12384264839600001
ACH-000938,-0.136061581875
ACH-000939,-0.17579731220800002
ACH-000941,0.0709975909826
ACH-000943,-0.17062409756400002
ACH-000946,-0.17356631994199997
ACH-000947,-0.11460624387900001
ACH-000948,-0.110520186822
ACH-000950,-0.155157328452
ACH-000953,-0.0849645739545
ACH-000957,0.0129259901031
ACH-000958,-0.357129035629
ACH-000960,-0.141913391426
ACH-000963,-0.0421330450187
ACH-000968,-0.258542564025
ACH-000969,-0.0626242210281
ACH-000973,-0.124874894324
ACH-000974,-0.232731791886
ACH-000975,-0.230631306629
ACH-000976,-0.192038279129
ACH-000978,-0.105916979345
ACH-000980,-0.133645204009
ACH-000984,-0.342760137753
ACH-000986,-0.17280375430599998
ACH-000988,-0.330302917512
ACH-000993,-0.352837322415
ACH-000994,-0.219656622079
ACH-000996,-0.13033377301899998
ACH-001001,-0.149946185876
ACH-001020,-0.130640045194
ACH-001028,-0.200028884426
ACH-001031,-0.157053734844
ACH-001038,-0.180931623479
ACH-001048,-0.193916297679
ACH-001050,-0.379245310374
ACH-001053,-0.0519802052845
ACH-001054,-0.244871169097
ACH-001061,-0.190676821417
ACH-001067,-0.304879025208
ACH-001075,-0.145570789965
ACH-001096,-0.058406939609500004
ACH-001128,-0.422569404955
ACH-001134,-0.19246785581300002
ACH-001151,-0.19143294609900002
ACH-001163,-0.156660979928
ACH-001164,-0.38041651806500004
ACH-001173,-0.223365558535
ACH-001183,-0.0746942894766
ACH-001184,-0.14990233172800002
ACH-001190,-0.0920145466557
ACH-001192,-0.0056622147234700005
ACH-001193,-0.138798022348
ACH-001196,-0.08481623527030001
ACH-001197,-0.14535493846300002
ACH-001205,-0.183670528055
ACH-001211,0.027603634143400002
ACH-001212,-0.16281949023199999
ACH-001228,-0.262429461282
ACH-001232,-0.0693456826275
ACH-001239,-0.0563613253039
ACH-001274,-0.314683193341
ACH-001275,-0.0909546822024
ACH-001277,-0.0269340553994
ACH-001278,-0.160213801915
ACH-001280,-0.284665582862
ACH-001283,-0.0221946840468
ACH-001289,-0.285279294502
ACH-001295,-0.143848831749
ACH-001300,-0.176074719724
ACH-001301,-0.153561224678
ACH-001302,0.257012772033
ACH-001303,0.0940980949821
ACH-001306,-0.138859060732
ACH-001318,-0.0217247992125
ACH-001322,-0.18800676318300003
ACH-001328,-0.232286129973
ACH-001332,-0.08028400864419999
ACH-001333,-0.0734008249053
ACH-001336,-0.127249162314
ACH-001340,-0.145540986363
ACH-001346,-0.198440689787
ACH-001353,-0.215255269633
ACH-001354,-0.248394565146
ACH-001367,0.0594782408306
ACH-001368,-0.190948878613
ACH-001374,0.156770470956
ACH-001375,-0.0514762650041
ACH-001377,-0.237171431494
ACH-001380,-0.182184776957
ACH-001391,-0.11783878322699999
ACH-001407,-0.17953162003400003
ACH-001408,-0.13929025385
ACH-001413,-0.143834132147
ACH-001430,-0.10900644989
ACH-001431,-0.229472638882
ACH-001450,0.08438382441960002
ACH-001496,-0.0147025889052
ACH-001500,-0.174973360832
ACH-001521,-0.164498440728
ACH-001523,-0.162314162147
ACH-001532,-0.21096040037799998
ACH-001536,-0.508480691831
ACH-001550,-0.302445765512
ACH-001552,0.221419432888
ACH-001554,-0.0960699798908
ACH-001645,-0.162694400581
ACH-001654,-0.08178111350110001
ACH-001715,-0.0562469788992
ACH-001735,-0.19746276223200002
ACH-001736,-0.12998774820599998
ACH-001737,-0.195774304731
ACH-001740,-0.285072893354
ACH-001745,-0.0537660764642
ACH-001750,0.0767872953704
ACH-001765,-0.214974827849
ACH-001956,-0.12775669399
ACH-001957,-0.0895867952121
