,IKBKAP (8518)
ACH-000310,-0.8231555446780001
ACH-000311,-1.17317148214
ACH-000312,-1.12342927584
ACH-000315,-1.30030592743
ACH-000316,-1.2867371974
ACH-000317,-0.774777543864
ACH-000318,-1.23762231833
ACH-000319,-1.17341207485
ACH-000320,-1.0341549075799998
ACH-000322,-1.07602366671
ACH-000323,-1.2302201556299999
ACH-000324,-1.25817976533
ACH-000329,-0.817963242383
ACH-000330,-1.2810821509
ACH-000331,-1.2962661489
ACH-000332,-1.45246939266
ACH-000334,-0.84126919557
ACH-000335,-1.42822733898
ACH-000336,-0.9450289577140001
ACH-000337,-0.989935318123
ACH-000339,-1.3423774746000001
ACH-000341,-1.14659453993
ACH-000348,-0.686951390418
ACH-000350,-1.4171050462700001
ACH-000352,-1.1330192382200002
ACH-000356,-0.953010675352
ACH-000361,-1.617611821
ACH-000362,-1.2134815128899998
ACH-000363,-0.738572961673
ACH-000364,-1.2345377712299999
ACH-000365,-1.13429591858
ACH-000366,-1.34094964159
ACH-000368,-1.11140199988
ACH-000374,-1.08626190095
ACH-000375,-1.05215532839
ACH-000376,-1.1289443145
ACH-000381,-1.49226143712
ACH-000383,-1.08641883467
ACH-000387,-1.23015181841
ACH-000389,-1.16348549953
ACH-000390,-1.1070988565200002
ACH-000393,-1.4174926965099999
ACH-000395,-1.48973872919
ACH-000397,-1.2204944563
ACH-000401,-1.0827083882200002
ACH-000402,-1.63266351126
ACH-000403,-0.937886426674
ACH-000404,-0.771655158116
ACH-000406,-1.26672868185
ACH-000407,-1.4311246528200001
ACH-000408,-1.2645792803
ACH-000410,-1.3618558851299998
ACH-000411,-1.1150175789299999
ACH-000414,-1.06864364931
ACH-000415,-1.28427918474
ACH-000416,-1.04818685169
ACH-000420,-0.977530465359
ACH-000421,-1.11137248064
ACH-000424,-1.30274943154
ACH-000425,-1.29852960318
ACH-000426,-0.9483225488200001
ACH-000427,-1.04496692581
ACH-000433,-1.20060661482
ACH-000436,-1.2429252921
ACH-000444,-1.23769070191
ACH-000445,-1.03880332268
ACH-000448,-1.1030714506700001
ACH-000450,-1.40411740732
ACH-000452,-0.9417352263150001
ACH-000454,-1.48962587253
ACH-000458,-1.3434294552500001
ACH-000459,-1.1171138065200001
ACH-000460,-1.4419248951299999
ACH-000461,-0.915632391578
ACH-000463,-1.2926733208299999
ACH-000464,-1.1334253114200001
ACH-000466,-1.3404195348399999
ACH-000467,-1.12999757635
ACH-000468,-1.2669831046200002
ACH-000469,-1.10189927718
ACH-000470,-0.8324692551199999
ACH-000471,-1.12568199415
ACH-000472,-1.30992775949
ACH-000473,-1.31874256042
ACH-000475,-1.09291832554
ACH-000476,-1.22194714139
ACH-000477,-1.42660039352
ACH-000480,-0.961266979954
ACH-000481,-0.758547320382
ACH-000483,-0.9983458472650001
ACH-000484,-1.40615718704
ACH-000485,-1.1124407340200002
ACH-000486,-1.14321835799
ACH-000487,-1.02981608159
ACH-000488,-1.23254394206
ACH-000490,-1.15948559985
ACH-000491,-1.32367545195
ACH-000495,-1.24259563671
ACH-000496,-1.3431026051700001
ACH-000499,-1.30047212214
ACH-000500,-0.669183359972
ACH-000502,-1.09432031131
ACH-000503,-1.27253966683
ACH-000505,-1.22497516037
ACH-000507,-1.3660122512000001
ACH-000510,-0.985611310924
ACH-000511,-0.8988063109860001
ACH-000512,-0.9226701634799999
ACH-000516,-1.17579533122
ACH-000517,-0.978875543434
ACH-000518,-1.12524317984
ACH-000520,-1.21293024763
ACH-000521,-1.65958976785
ACH-000522,-1.24476036487
ACH-000524,-0.938774486578
ACH-000527,-1.2590815705
ACH-000528,-1.06382438056
ACH-000537,-1.10642341697
ACH-000541,-0.685352509231
ACH-000542,-1.15131447706
ACH-000544,-1.1617497683600002
ACH-000545,-1.3116387781799999
ACH-000547,-1.22267944442
ACH-000548,-1.16024189231
ACH-000549,-1.1269202115899999
ACH-000550,-0.914434536807
ACH-000552,-1.1284575944600002
ACH-000556,-1.2734400910299999
ACH-000557,-1.39329056424
ACH-000570,-1.3682553416299998
ACH-000571,-1.17863741984
ACH-000573,-1.1697067755700001
ACH-000576,-1.10037172193
ACH-000580,-1.5490349073700003
ACH-000584,-1.0053105698
ACH-000585,-1.19405783358
ACH-000588,-1.10124474404
ACH-000589,-0.8343047706290001
ACH-000591,-1.27960418738
ACH-000593,-1.1529743944600002
ACH-000600,-1.21677709143
ACH-000601,-1.07751392038
ACH-000604,-1.2981150005600002
ACH-000605,-1.4218142558899998
ACH-000606,-1.44142219038
ACH-000608,-0.674110063302
ACH-000614,-1.46166625826
ACH-000616,-0.7486339289470001
ACH-000618,-1.03245739338
ACH-000619,-1.4363089175100001
ACH-000620,-0.8475990133269999
ACH-000621,-0.61663369116
ACH-000622,-1.04479205611
ACH-000623,-1.06677774133
ACH-000624,-0.931907245978
ACH-000627,-0.760677660084
ACH-000630,-1.2281324596799998
ACH-000632,-1.19671395141
ACH-000633,-1.20856766918
ACH-000637,-0.905521204314
ACH-000638,-1.40632500611
ACH-000646,-1.04447395215
ACH-000647,-1.11618090809
ACH-000648,-0.49908315707900003
ACH-000649,-1.13702624626
ACH-000651,-1.17545994138
ACH-000652,-1.3795491402200002
ACH-000653,-0.995413057789
ACH-000657,-1.23416206395
ACH-000658,-0.5241855732140001
ACH-000661,-1.49859947948
ACH-000662,-1.56382974787
ACH-000663,-1.6396004180300001
ACH-000665,-1.0215123508
ACH-000671,-1.5996175225
ACH-000673,-0.622572765263
ACH-000676,-1.19016669444
ACH-000677,-0.8816169766240001
ACH-000681,-1.30843995386
ACH-000682,-1.02280161559
ACH-000683,-1.2765859945
ACH-000684,-1.28974308022
ACH-000688,-1.0539671960299999
ACH-000693,-1.21589245596
ACH-000694,-0.949443379027
ACH-000695,-0.9838284330329999
ACH-000696,-1.06727354895
ACH-000697,-1.28764013005
ACH-000699,-1.22781879069
ACH-000701,-0.8891330145180001
ACH-000706,-1.0532627592000001
ACH-000711,-1.1686824814399999
ACH-000713,-1.4480666729700002
ACH-000714,-0.9746145645309999
ACH-000718,-1.2673297135200001
ACH-000720,-1.41462804795
ACH-000721,-0.677095320793
ACH-000724,-1.41529669199
ACH-000725,-1.2303391683299998
ACH-000732,-1.33106419306
ACH-000734,-0.907079395307
ACH-000735,-0.755077976358
ACH-000736,-0.9598275127120001
ACH-000738,-1.15226484303
ACH-000746,-0.8656187972280001
ACH-000747,-1.25133073279
ACH-000748,-1.3975572815700001
ACH-000753,-1.3013913500399998
ACH-000756,-1.42920425928
ACH-000757,-1.47867987815
ACH-000758,-0.8901534057539999
ACH-000760,-1.07131938653
ACH-000763,-1.16699237188
ACH-000764,-1.1892149602200002
ACH-000765,-1.20246466967
ACH-000766,-1.27710419904
ACH-000767,-1.06772151289
ACH-000768,-1.1384691994299998
ACH-000769,-1.19986415154
ACH-000770,-1.25328813911
ACH-000771,-1.3383808448999999
ACH-000773,-0.988287853283
ACH-000776,-1.09872205977
ACH-000777,-1.13903677034
ACH-000778,-0.913864871194
ACH-000781,-0.958426485352
ACH-000782,-1.30289732611
ACH-000783,-0.830125250354
ACH-000784,-1.13203624567
ACH-000785,-0.956084419951
ACH-000787,-1.20028421297
ACH-000788,-1.21285134294
ACH-000791,-1.2127993075599999
ACH-000792,-1.2194695365000001
ACH-000794,-1.15730111926
ACH-000796,-0.567899668013
ACH-000799,-1.0737666639299999
ACH-000800,-1.18870653073
ACH-000802,-1.0899241341299999
ACH-000804,-1.19243241323
ACH-000805,-1.1622531772600002
ACH-000809,-1.17255202712
ACH-000810,-1.01224352773
ACH-000811,-1.21978651945
ACH-000817,-1.1730997626700002
ACH-000819,-1.04848583819
ACH-000820,-1.63863109044
ACH-000821,-1.00625821299
ACH-000822,-1.95614099031
ACH-000823,-1.02732930908
ACH-000824,-1.15352154007
ACH-000827,-0.972100390212
ACH-000829,-0.8943285352089999
ACH-000831,-0.986631446715
ACH-000832,-1.27590526694
ACH-000833,-1.4808066109399998
ACH-000834,-1.0558921341399998
ACH-000835,-1.4471196651499998
ACH-000836,-0.722603253044
ACH-000837,-1.1890995805700002
ACH-000838,-1.26163382518
ACH-000839,-1.37848404846
ACH-000840,-0.8678149585449999
ACH-000841,-1.4401605321200002
ACH-000843,-1.4466298001
ACH-000846,-1.00204443823
ACH-000847,-1.3435436362
ACH-000848,-1.05346199804
ACH-000849,-1.21876167961
ACH-000851,-1.30815509807
ACH-000855,-1.5249188629700001
ACH-000856,-1.33954580845
ACH-000858,-0.9880678594760001
ACH-000859,-1.01816463637
ACH-000861,-1.2715678832200001
ACH-000862,-0.981804484489
ACH-000865,-1.15062279999
ACH-000866,-1.172086085
ACH-000867,-0.823816144728
ACH-000869,-1.0627780261
ACH-000872,-1.5369721646099999
ACH-000873,-1.25434548501
ACH-000876,-0.778517069669
ACH-000878,-1.11203496004
ACH-000880,-0.993741310857
ACH-000881,-1.26493290691
ACH-000882,-1.01885072566
ACH-000884,-1.26723705455
ACH-000885,-1.2781431246100001
ACH-000887,-0.965032958077
ACH-000888,-0.8568097645839999
ACH-000889,-1.35730650694
ACH-000890,-1.21371676065
ACH-000896,-1.20317232927
ACH-000898,-0.903664696476
ACH-000900,-1.16146579966
ACH-000901,-1.03060677765
ACH-000905,-1.39071944546
ACH-000906,-1.40060058852
ACH-000907,-1.1754270164799998
ACH-000910,-1.20638179786
ACH-000911,-1.1274402871
ACH-000912,-1.18459621364
ACH-000913,-1.14551133588
ACH-000915,-1.2449999995999999
ACH-000916,-0.674282681817
ACH-000917,-1.06656486569
ACH-000921,-0.823035282181
ACH-000924,-1.01913620313
ACH-000926,-1.22529537699
ACH-000928,-1.12833474673
ACH-000929,-1.07176088805
ACH-000932,-0.8676424741600001
ACH-000935,-1.04574636034
ACH-000936,-1.04258579075
ACH-000937,-1.02538586802
ACH-000938,-0.785180207959
ACH-000939,-1.15635347667
ACH-000941,-1.1908422176200002
ACH-000943,-1.07131201891
ACH-000946,-1.0331483420799998
ACH-000947,-1.1037458625799998
ACH-000948,-0.818808985613
ACH-000950,-1.61970514076
ACH-000953,-0.8820676217910001
ACH-000957,-0.970177948545
ACH-000958,-1.15259554936
ACH-000960,-0.8917926507230001
ACH-000963,-0.635899599645
ACH-000968,-1.54820313261
ACH-000969,-0.929475983318
ACH-000973,-0.920056955296
ACH-000974,-1.19690960091
ACH-000975,-0.926617706382
ACH-000976,-1.41858787234
ACH-000978,-0.853433516434
ACH-000980,-1.29728831408
ACH-000984,-1.13615386394
ACH-000986,-1.12911014186
ACH-000988,-0.9196305933050001
ACH-000993,-1.1133663572299999
ACH-000994,-0.614516270734
ACH-000996,-1.05915369111
ACH-001001,-1.00384193323
ACH-001020,-0.821492783025
ACH-001028,-1.046670513
ACH-001031,-1.03861247707
ACH-001038,-0.804570466718
ACH-001048,-0.9883869338600001
ACH-001050,-1.27200241778
ACH-001053,-1.7783857580200002
ACH-001054,-1.26364642667
ACH-001061,-1.23900598308
ACH-001067,-1.18215246026
ACH-001075,-1.14007748401
ACH-001096,-1.04275084427
ACH-001128,-0.242997588406
ACH-001134,-0.991913511135
ACH-001151,-1.24445737319
ACH-001163,-1.13335101847
ACH-001164,-0.9472029315999999
ACH-001173,-1.00340186282
ACH-001183,-1.2199459097299998
ACH-001184,-1.31719946584
ACH-001190,-1.2068072114200001
ACH-001192,-1.2265708197399998
ACH-001193,-1.24432584364
ACH-001196,-1.2133455
ACH-001197,-1.31693010819
ACH-001205,-1.11831895838
ACH-001211,-0.9274233313060001
ACH-001212,-0.960538283365
ACH-001228,-0.9273802797149999
ACH-001232,-1.0312399279200002
ACH-001239,-1.46627900076
ACH-001274,-1.05175798058
ACH-001275,-1.2821521564899998
ACH-001277,-1.055221918
ACH-001278,-1.43205117783
ACH-001280,-0.542442416855
ACH-001283,-1.0588946574299998
ACH-001289,-0.46696375310599997
ACH-001295,-1.15502907609
ACH-001300,-1.31136090181
ACH-001301,-1.1233444500399998
ACH-001302,-1.11330800739
ACH-001303,-1.2744636831899998
ACH-001306,-1.07273861162
ACH-001318,-0.9834027501389999
ACH-001322,-1.35244976934
ACH-001328,-1.43893218426
ACH-001332,-1.1284401968100002
ACH-001333,-1.34297851569
ACH-001336,-1.32416257455
ACH-001340,-1.06570322971
ACH-001346,-1.1625652524299999
ACH-001353,-1.4005753752599999
ACH-001354,-0.921259733309
ACH-001367,-1.3575823147600001
ACH-001368,-0.8303646933059999
ACH-001374,-1.54888798496
ACH-001375,-0.932813771722
ACH-001377,-1.0224252877
ACH-001380,-1.39617268706
ACH-001391,-0.782991234367
ACH-001407,-1.24958241877
ACH-001408,-0.9856979498389999
ACH-001413,-1.02160602614
ACH-001430,-1.0800242576899999
ACH-001431,-1.5039661067899999
ACH-001450,-1.0763511897700002
ACH-001496,-0.8532451300280001
ACH-001500,-1.3088262377700002
ACH-001521,-1.0030773489799998
ACH-001523,-0.882289962114
ACH-001532,-1.17466125642
ACH-001536,-1.4217576726499999
ACH-001550,-0.611658150398
ACH-001552,-1.17684948855
ACH-001554,-1.22109076143
ACH-001645,-0.973493195514
ACH-001654,-1.16409504346
ACH-001715,-0.970775337376
ACH-001735,-1.4217625808599998
ACH-001736,-1.0211625318200002
ACH-001737,-1.01037481603
ACH-001740,-1.0964727119
ACH-001745,-0.95665490029
ACH-001750,-1.1657218093600001
ACH-001765,-0.992028042536
ACH-001956,-1.04268621982
ACH-001957,-1.08734975075
