,HDAC3 (8841)
ACH-000004,-1.29118944227
ACH-000007,-1.30386687067
ACH-000009,-1.4562593479799997
ACH-000011,-1.4068344200799998
ACH-000012,-1.22015981352
ACH-000013,-1.15651598019
ACH-000014,-1.10153664094
ACH-000015,-0.881507562616
ACH-000017,-0.918285612825
ACH-000018,-1.11172501271
ACH-000019,-1.2229835589799998
ACH-000021,-1.38697244176
ACH-000022,-1.45613372538
ACH-000025,-1.2332322284700001
ACH-000028,-1.3810592663999999
ACH-000030,-0.878691846133
ACH-000035,-0.8044278487980001
ACH-000036,-1.42508657069
ACH-000037,-1.4422602714500001
ACH-000039,-1.36848237967
ACH-000040,-1.04474650669
ACH-000041,-0.45579993463299995
ACH-000042,-1.2296878330299998
ACH-000045,-1.41020848284
ACH-000047,-0.9155017715799999
ACH-000052,-1.2563549574
ACH-000053,-0.726079297651
ACH-000054,-1.21638859454
ACH-000055,-1.2589467124200002
ACH-000060,-1.37691285588
ACH-000067,-1.5854309763799999
ACH-000070,-1.17209643676
ACH-000075,-1.73127185164
ACH-000078,-0.9581885509379999
ACH-000082,-0.8949209178569999
ACH-000085,-1.14582203941
ACH-000086,-1.11153293544
ACH-000087,-0.904862872186
ACH-000092,-1.16683395999
ACH-000095,-1.3360017818
ACH-000097,-1.06585515176
ACH-000098,-0.873343342017
ACH-000099,-1.2355392829
ACH-000108,-1.30861708968
ACH-000113,-1.31216245991
ACH-000115,-0.826789559304
ACH-000116,-1.2223881195
ACH-000118,-1.36473267744
ACH-000120,-1.4000042131000001
ACH-000123,-1.00726765108
ACH-000127,-1.4063001073299999
ACH-000128,-0.989603310959
ACH-000132,-1.2805629515399999
ACH-000133,-1.20997704093
ACH-000137,-0.8784968016050001
ACH-000138,-1.57494480398
ACH-000142,-1.0198184029000001
ACH-000143,-1.0455705063299998
ACH-000146,-0.7925171712000001
ACH-000148,-1.3385717934
ACH-000150,-1.39311856769
ACH-000152,-1.4795382492200002
ACH-000153,-0.777943773393
ACH-000159,-0.982238734767
ACH-000160,-0.653680172641
ACH-000163,-0.947603851401
ACH-000167,-0.8778667148729999
ACH-000168,-1.4779757665200002
ACH-000169,-1.4436277035
ACH-000178,-0.9986958825769999
ACH-000182,-0.91621010422
ACH-000183,-1.33729097276
ACH-000188,-1.52231890567
ACH-000189,-1.52755897594
ACH-000190,-0.688530186239
ACH-000198,-1.38317439354
ACH-000204,-1.07682974783
ACH-000206,-1.1606216852700002
ACH-000207,-0.729793775526
ACH-000211,-1.35639979791
ACH-000215,-1.3765792511300001
ACH-000221,-1.05062029122
ACH-000222,-1.76564909208
ACH-000223,-1.3068775378200002
ACH-000226,-1.23119096278
ACH-000227,-0.401826514895
ACH-000228,-1.41240231245
ACH-000231,-1.32296270936
ACH-000232,-1.24357252096
ACH-000233,-1.31101257049
ACH-000234,-1.16022509092
ACH-000235,-1.13127616267
