,SMCHD1 (23347)
ACH-000004,0.09133685194489999
ACH-000007,-0.14206282286
ACH-000009,-0.249573517243
ACH-000011,0.12286159291
ACH-000012,-0.155652267091
ACH-000013,-0.604173252569
ACH-000014,0.0866164590738
ACH-000015,0.0321339867557
ACH-000017,-0.21398243714899998
ACH-000018,-0.0251503208262
ACH-000019,-0.150933665362
ACH-000021,0.022509343176099997
ACH-000022,-0.038692884596199996
ACH-000025,0.17725805326699998
ACH-000028,0.0142617244591
ACH-000030,-0.22595617725900002
ACH-000035,-0.0152189311604
ACH-000036,-0.129246205936
ACH-000037,-0.117783697258
ACH-000039,-0.593740157128
ACH-000040,-0.05615231688590001
ACH-000041,0.0146395518729
ACH-000042,-0.12167071356100001
ACH-000045,0.056387368391
ACH-000047,-0.194297141354
ACH-000052,-0.170031127395
ACH-000053,0.0191300020011
ACH-000054,-0.058163939221
ACH-000055,-0.136978806534
ACH-000060,0.0526512357935
ACH-000067,0.0595321641634
ACH-000070,-0.145289893398
ACH-000075,-0.0698141655451
ACH-000078,0.0745370962488
ACH-000082,-0.129019907617
ACH-000085,0.101925510415
ACH-000086,-0.11436846855
ACH-000087,-0.164012094144
ACH-000092,-0.141757351547
ACH-000095,-0.09393843812130001
ACH-000097,0.012042753334899998
ACH-000098,-0.0731397959821
ACH-000099,0.759117307113
ACH-000108,-0.18831736390599998
ACH-000113,-0.274493486865
ACH-000115,-0.0629885735474
ACH-000116,-0.191529136189
ACH-000118,-0.554089220538
ACH-000120,-0.43382296133599996
ACH-000123,-0.282177788671
ACH-000127,0.0317906433347
ACH-000128,-0.00336123324992
ACH-000132,-0.34452766832599996
ACH-000133,0.04758207162380001
ACH-000137,-0.0960123555573
ACH-000138,-0.27273702884
ACH-000142,-0.093638241635
ACH-000143,-0.197331810903
ACH-000146,-0.199102488702
ACH-000148,-0.128757706701
ACH-000150,0.119103843958
ACH-000152,-0.0312550347277
ACH-000153,0.0531710441574
ACH-000159,-0.134150913222
ACH-000160,-0.122110464901
ACH-000163,-0.012727525800999999
ACH-000167,-0.224806719846
ACH-000168,0.07293277193560001
ACH-000169,-0.138643900224
ACH-000178,0.021531737696400002
ACH-000182,-0.136310095306
ACH-000183,-0.194764399427
ACH-000188,-0.014908713976399998
ACH-000189,0.180644156631
ACH-000190,-0.005748639228779999
ACH-000198,-0.138093052799
ACH-000204,-0.450908839704
ACH-000206,0.134553465792
ACH-000207,-0.097432489771
ACH-000211,-1.12382413347
ACH-000215,-0.173674906658
ACH-000221,-0.027991180274299997
ACH-000222,-0.196890712973
ACH-000223,-0.292417276074
ACH-000226,0.0208564528484
ACH-000227,-0.25637631874899997
ACH-000228,0.08143123924330001
ACH-000231,-0.854525312771
ACH-000232,0.00214898904935
ACH-000233,0.0617647821874
ACH-000234,-0.136000448852
ACH-000235,-0.0575415980091
ACH-000237,-0.37662635540600004
ACH-000238,-0.22737213834199999
ACH-000243,-0.213259813842
ACH-000244,0.0110069769872
ACH-000246,-0.0794076093472
ACH-000248,-0.576246462453
ACH-000250,-0.102806715673
ACH-000251,-0.28755180253
ACH-000253,-0.0790925176009
ACH-000255,0.311070664637
ACH-000256,-0.0795849079425
ACH-000257,-0.24921368178599998
ACH-000258,-0.275674281019
ACH-000259,-0.161109678916
ACH-000260,-0.344357926498
ACH-000261,-0.0690564895009
ACH-000262,-0.0605494761113
ACH-000263,-0.0561768119533
ACH-000264,-0.289366406914
ACH-000265,0.162805944014
ACH-000266,-0.0993724990212
ACH-000272,-0.138269170706
ACH-000273,-0.0751166069371
ACH-000274,-0.0760431562477
ACH-000277,0.0169623874266
ACH-000278,-0.213715780308
ACH-000279,-0.11642258570999998
ACH-000280,-0.36274373817
ACH-000281,-0.253791599328
ACH-000288,-0.196503258606
ACH-000291,-0.9308436523450001
ACH-000293,-0.44661598705
ACH-000294,0.163994593157
ACH-000295,-0.25635763334600004
ACH-000296,-0.608528322053
ACH-000302,0.06422171571719999
ACH-000304,-0.053496293875199996
ACH-000307,-0.0021193499885
ACH-000308,-0.176257286477
ACH-000310,-0.41031848748099997
ACH-000311,-0.10321704807700001
ACH-000312,-0.107147512615
ACH-000315,-0.0044059047689
ACH-000316,-0.19970869084600001
ACH-000317,0.10032760321900001
ACH-000318,0.0235029638471
ACH-000319,-0.236766013413
ACH-000320,-0.21849134866
ACH-000322,-0.101947863769
ACH-000323,-0.0475600863056
ACH-000324,0.0530500144192
ACH-000329,-0.00710498298539
ACH-000330,-0.420936530726
ACH-000331,-0.0522546330281
ACH-000332,-0.11189527092399999
ACH-000334,-0.524150459454
ACH-000335,-0.18082050196600002
ACH-000336,-0.0185477261859
ACH-000337,0.07580253630210002
ACH-000339,-0.0544151948905
ACH-000341,-0.0921552167925
ACH-000348,-0.0604135646918
ACH-000350,-0.140514958744
ACH-000352,-0.693961705003
ACH-000356,-0.000299733611483
ACH-000361,0.15238521599500002
ACH-000362,0.0157928739076
ACH-000363,-0.5359195597559999
ACH-000364,-0.155346849519
ACH-000365,-0.17618198861900003
ACH-000366,-0.22327759800500002
ACH-000368,0.0332603708024
ACH-000374,0.026150917003799998
ACH-000375,-0.19844607593199998
ACH-000376,-0.35274634661399995
ACH-000381,-0.0904033013576
ACH-000383,-0.07546877500719999
ACH-000387,-0.292160230645
ACH-000389,-0.0456006845042
ACH-000390,-0.101726716346
ACH-000393,-0.39482540636
ACH-000395,-0.0632271451734
ACH-000397,-0.46362250104999997
ACH-000401,-0.120241183291
ACH-000402,0.010139997501
ACH-000403,-0.424108278551
ACH-000404,0.159386427248
ACH-000406,-0.0885596523237
ACH-000407,0.270649436855
ACH-000408,0.0188948560638
ACH-000410,-0.023530726826400002
ACH-000411,0.007096582213069999
ACH-000414,-0.264688909254
ACH-000415,-0.09910991872500001
ACH-000416,-0.049308090859500005
ACH-000420,-0.216427086694
ACH-000421,-0.0296029017536
ACH-000424,-0.10736502390699999
ACH-000425,-0.585515059297
ACH-000426,-0.304461607319
ACH-000427,-0.166766156551
ACH-000433,-0.077159485599
ACH-000436,-1.209097545
ACH-000444,0.09662140016069999
ACH-000445,-0.163990291398
ACH-000448,-0.154654350525
ACH-000450,-0.164747619421
