,CADM4 (199731)
ACH-000004,-0.528564144816
ACH-000007,-0.651194258043
ACH-000009,-0.55974843679
ACH-000011,-0.491545313494
ACH-000012,-0.590059209464
ACH-000013,-0.756612665397
ACH-000014,-0.44486198437799995
ACH-000015,-0.5035002993850001
ACH-000017,-0.36423673289700004
ACH-000018,-0.739387122202
ACH-000019,-0.41411604295599996
ACH-000021,-0.530179995894
ACH-000022,-0.340723060429
ACH-000025,-0.474189065331
ACH-000028,-0.380654334102
ACH-000030,-0.526468818115
ACH-000035,-0.446621546669
ACH-000036,-0.740356616095
ACH-000037,-0.708586193785
ACH-000039,-0.265370924535
ACH-000040,-0.670389762523
ACH-000041,-0.310225333593
ACH-000042,-0.36090685063100003
ACH-000045,-0.504263492165
ACH-000047,-0.5088391721050001
ACH-000052,-0.6357429519219999
ACH-000053,-0.515667929845
ACH-000054,-0.5155515265999999
ACH-000055,-0.7457538270530001
ACH-000060,-0.562543517281
ACH-000067,-0.40582431581399997
ACH-000070,-0.32773591573800004
ACH-000075,-0.706838702572
ACH-000078,-0.44863794081999997
ACH-000082,-0.38340063390600004
ACH-000085,-0.470373104129
ACH-000086,-0.6955377979999999
ACH-000087,-0.53457427489
ACH-000092,-0.803996903907
ACH-000095,-0.759686310631
ACH-000097,-0.411025994089
ACH-000098,-0.617880931738
ACH-000099,-0.40156089567599995
ACH-000108,-0.575397137625
ACH-000113,-0.51190676645
ACH-000115,-0.909809794621
ACH-000116,-0.478519401278
ACH-000118,-0.35733038211499996
ACH-000120,-0.353719505096
ACH-000123,-0.353108607241
ACH-000127,-0.497732245839
ACH-000128,-0.634532946695
ACH-000132,-0.48478901522100004
ACH-000133,-0.659651281783
ACH-000137,-0.568701368861
ACH-000138,-0.484617171174
ACH-000142,-0.592042593788
ACH-000143,-0.624094053996
ACH-000146,-0.526490009134
ACH-000148,-0.48675572711099996
ACH-000150,-0.8387078306360001
ACH-000152,-0.662327590761
ACH-000153,-0.540532530267
ACH-000159,-0.924722440372
ACH-000160,-0.5836180995970001
ACH-000163,-0.43202248346699995
ACH-000167,-0.61533789327
ACH-000168,-0.345564670171
ACH-000169,-0.38327687877800004
ACH-000178,-0.574153472703
ACH-000182,-0.51686796906
ACH-000183,-0.39360249837899997
ACH-000188,-0.539049893631
ACH-000189,-0.270628431833
ACH-000190,-0.522665218184
ACH-000198,-0.621967593403
ACH-000204,-0.519096808372
ACH-000206,-0.47434885331200005
ACH-000207,-0.460353932967
ACH-000211,-0.702245174988
ACH-000215,-0.621230479163
ACH-000221,-0.514612731895
ACH-000222,-0.39866648891400003
ACH-000223,-0.461958166387
ACH-000226,-0.565411656318
ACH-000227,-0.670833674683
ACH-000228,-0.506648938078
ACH-000231,-0.37665307917400004
ACH-000232,-0.556698450828
ACH-000233,-0.499564399166
ACH-000234,-0.716792103114
ACH-000235,-0.47620713438699996
ACH-000237,-0.696779300936
ACH-000238,-0.306926765792
ACH-000243,-0.510320061408
