,DENR (8562)
ACH-000307,-0.7138059584550001
ACH-000308,-0.496659908796
ACH-000310,-0.594922593413
ACH-000311,-1.1160736197
ACH-000312,-1.0414289525799998
ACH-000315,-1.00088203665
ACH-000316,-1.10328952713
ACH-000317,-0.897212907176
ACH-000318,-0.7738255625589999
ACH-000319,-0.7704954797050001
ACH-000320,-1.1146001273000001
ACH-000322,-0.816397074166
ACH-000323,-0.815171138945
ACH-000324,-0.911316766414
ACH-000329,-0.9111356906020001
ACH-000330,-0.945203702393
ACH-000331,-1.1964032706
ACH-000332,-1.12828647249
ACH-000334,-0.582410199176
ACH-000335,-0.834607201999
ACH-000336,-0.869195334509
ACH-000337,-0.812730645602
ACH-000339,-0.6985032798909999
ACH-000341,-0.6799240745790001
ACH-000348,-0.812864705869
ACH-000350,-0.926586740641
ACH-000352,-0.5385184978600001
ACH-000356,-0.8746884655249999
ACH-000361,-0.539972077707
ACH-000362,-0.789544788353
ACH-000363,-0.832302895678
ACH-000364,-0.6913571298360001
ACH-000365,-1.04866245066
ACH-000366,-0.795694614764
ACH-000368,-0.9523982152320001
ACH-000374,-1.15682759934
ACH-000375,-1.2273050342899998
ACH-000376,-0.578858535706
ACH-000381,-0.9268727111839999
ACH-000383,-0.6100592333739999
ACH-000387,-0.765783538023
ACH-000389,-0.614281404376
ACH-000390,-0.646256062682
ACH-000393,-0.897187171175
ACH-000395,-1.06821072965
ACH-000397,-0.774212763476
ACH-000401,-1.04929235669
ACH-000402,-0.6862512970100001
ACH-000403,-0.731027036483
ACH-000404,-1.37402069974
ACH-000406,-0.570956478869
ACH-000407,-0.875124248617
ACH-000408,-0.622709078877
ACH-000410,-0.854870041408
ACH-000411,-0.805482831313
ACH-000414,-1.1749849509899999
ACH-000415,-0.625057872762
ACH-000416,-0.898026302561
ACH-000420,-0.84738886286
ACH-000421,-1.02890517482
ACH-000424,-0.420866198609
ACH-000425,-0.965727622902
ACH-000426,-0.6822860936570001
ACH-000427,-0.7217708181520001
ACH-000433,-0.786584442923
ACH-000436,-0.657028916859
ACH-000444,-0.859050535583
ACH-000445,-0.801964489449
ACH-000448,-0.711294950268
ACH-000450,-0.8255831003919999
ACH-000452,-1.16483276191
ACH-000454,-0.9915915880889999
ACH-000458,-1.0624813578799999
ACH-000459,-0.785189680042
ACH-000460,-1.10686179361
ACH-000461,-0.7489685814820001
ACH-000463,-0.712196309136
ACH-000464,-1.11260471716
ACH-000466,-0.608732234266
ACH-000467,-0.9752748320450001
ACH-000468,-1.07373220421
ACH-000469,-1.0803024370299998
ACH-000470,-1.06655484215
ACH-000471,-0.8797957069850001
ACH-000472,-0.87017294474
ACH-000473,-0.90959166059
ACH-000475,-1.1462886811
ACH-000476,-0.8826700223639999
ACH-000477,-1.16179514151
ACH-000480,-0.778667130211
ACH-000481,-0.7425624144859999
ACH-000483,-0.8295467652959999
ACH-000484,-0.598100654864
ACH-000485,-0.829293699893
ACH-000486,-0.534959927671
ACH-000487,-0.9849066848
ACH-000488,-0.605000855405
ACH-000490,-0.8464811692730001
ACH-000491,-0.936081113828
ACH-000495,-0.6067923821769999
ACH-000496,-0.963153356909
ACH-000499,-0.7760599322399999
ACH-000500,-1.51582484708
ACH-000502,-0.867565504426
ACH-000503,-0.8253596560619999
ACH-000505,-0.950408278325
ACH-000507,-0.678680070022
ACH-000510,-0.5470483180899999
ACH-000511,-0.7230057906280001
ACH-000512,-0.15823293800899998
ACH-000516,-0.917387079242
ACH-000517,-0.967490970955
ACH-000518,-0.894731651518
ACH-000520,-1.04533457513
ACH-000521,-1.0345209412799998
ACH-000522,-0.466115290203
ACH-000524,-0.8814889352899999
ACH-000527,-0.852559909879
ACH-000528,-0.7232966763349999
ACH-000537,-0.827841816509
ACH-000541,-1.04290794344
ACH-000542,-0.837049212088
ACH-000544,-0.985085237342
ACH-000545,-0.922363372555
ACH-000547,-1.0570526674
ACH-000548,-0.631883754235
ACH-000549,-0.9993931204000001
ACH-000550,-0.868642582536
ACH-000552,-0.941126862236
ACH-000556,-0.8609826850839999
ACH-000557,-0.79655268062
ACH-000570,-0.670484834732
ACH-000571,-0.450595866606
ACH-000573,-1.0508751565
ACH-000576,-0.8174512770219999
ACH-000580,-0.876608871087
ACH-000584,-0.783372582173
ACH-000585,-0.7055545441650001
ACH-000588,-0.611879192838
ACH-000589,-0.951116705624
ACH-000591,-1.0061879493600001
ACH-000593,-1.0231068138200001
ACH-000600,-0.951896187306
ACH-000601,-1.02722910698
ACH-000604,-0.572964825405
ACH-000605,-0.5767666951120001
ACH-000606,-1.05699835449
ACH-000608,-0.804315529646
ACH-000614,-0.801734983801
ACH-000616,-0.790850121383
ACH-000618,-0.735802808933
ACH-000619,-1.09400021073
ACH-000620,-1.1811986105
ACH-000621,-0.7131630043880001
ACH-000622,-0.597993513837
ACH-000623,-0.897247359965
ACH-000624,-0.749808534012
ACH-000627,-0.8076313921259999
ACH-000630,-0.789726950405
ACH-000632,-0.9975433830689999
ACH-000633,-0.8761727663519999
ACH-000637,-0.682622076707
ACH-000638,-0.903292690665
ACH-000646,-0.514893946195
ACH-000647,-0.6828177797660001
ACH-000648,-1.1176290653899998
ACH-000649,-0.766152476507
ACH-000651,-0.7885953900139999
ACH-000652,-0.828458755747
ACH-000653,-0.869948921652
ACH-000657,-0.748930404698
ACH-000658,-0.894712915987
ACH-000661,-0.891698020249
ACH-000662,-0.776914039885
ACH-000663,-0.864620392887
ACH-000665,-0.6502148947640001
ACH-000671,-0.902108981785
ACH-000673,-0.9205297955249999
ACH-000676,-0.991294236679
ACH-000677,-0.681906669874
ACH-000681,-0.9510489296860001
ACH-000682,-0.961219774109
ACH-000683,-0.994428142199
ACH-000684,-1.08209334976
ACH-000688,-1.0446050474500002
ACH-000693,-0.707000534702
ACH-000694,-0.861067168979
ACH-000695,-0.7439376506029999
ACH-000696,-1.03070455845
ACH-000697,-0.57556480474
ACH-000699,-0.8416279419120001
ACH-000701,-0.7872933541089999
ACH-000706,-0.7916447282410001
ACH-000711,-1.0069140131
ACH-000713,-0.7624726927159999
ACH-000714,-0.681614444565
ACH-000718,-1.04243672636
ACH-000720,-0.7341715319490001
ACH-000721,-0.7830856726369999
ACH-000724,-0.9710277470049999
ACH-000725,-0.621828327933
ACH-000732,-0.887209951214
ACH-000734,-0.879151716663
ACH-000735,-0.9345821302539999
ACH-000736,-1.23570069565
ACH-000738,-0.650305058088
ACH-000746,-0.8842274031020001
ACH-000747,-1.20700715566
ACH-000748,-0.62818228728
ACH-000753,-0.8542381886679999
ACH-000756,-0.9606976915019999
ACH-000757,-0.778785067246
ACH-000758,-0.837420524321
ACH-000760,-0.54215237044
ACH-000763,-1.08610999134
ACH-000764,-0.854306117036
ACH-000765,-1.40884871382
ACH-000766,-1.08790856973
ACH-000767,-0.7778195051960001
ACH-000768,-0.470086443634
ACH-000769,-0.932817344316
ACH-000770,-0.551117237412
ACH-000771,-0.9038711361890001
ACH-000773,-0.897152678012
ACH-000776,-0.99755404407
ACH-000777,-0.993666232845
ACH-000778,-0.931494192923
ACH-000781,-1.10713831725
ACH-000782,-0.7513311831199999
ACH-000783,-0.665756741692
ACH-000784,-0.900784462833
ACH-000785,-0.894419659437
ACH-000787,-1.0753630985299998
ACH-000788,-0.850601234206
ACH-000791,-0.860464705951
ACH-000792,-0.802426289598
ACH-000794,-0.846961757833
ACH-000796,-0.304100774654
ACH-000799,-0.6182847401199999
ACH-000800,-1.12348491784
ACH-000802,-1.03812802444
ACH-000804,-0.919172430059
ACH-000805,-1.1233456363
ACH-000809,-0.893213621833
ACH-000810,-0.928489949525
ACH-000811,-0.7188083544830001
ACH-000817,-0.846052969341
ACH-000819,-0.69188473331
ACH-000820,-0.9136923016769999
ACH-000821,-0.9135077198620001
ACH-000822,-0.6461867176199999
ACH-000823,-0.8563571709610001
ACH-000824,-0.780552055953
ACH-000827,-0.7154892824950001
ACH-000829,-0.651916396947
ACH-000831,-0.647594639042
ACH-000832,-1.10746418031
ACH-000833,-0.6728680998119999
ACH-000834,-0.8752215571449999
ACH-000835,-0.793610568384
ACH-000836,-1.10139366231
ACH-000837,-0.912746881076
ACH-000838,-0.662906621703
ACH-000839,-0.7362166799750001
ACH-000840,-0.760158380058
ACH-000841,-1.02591616354
ACH-000843,-0.640018668861
ACH-000846,-0.8088358689630001
ACH-000847,-0.622610139479
ACH-000848,-0.747250365002
ACH-000849,-0.617534959751
ACH-000851,-1.00332192727
ACH-000855,-0.915877987075
ACH-000856,-1.12567340062
ACH-000858,-0.7307517383769999
ACH-000859,-1.06401580812
ACH-000861,-0.894493206463
ACH-000862,-0.728874113082
ACH-000865,-0.511364508993
ACH-000866,-0.650970065322
ACH-000867,-1.0001670836299998
ACH-000869,-0.544019023859
ACH-000872,-0.848401023047
ACH-000873,-0.69813674492
ACH-000876,-0.854602259209
ACH-000878,-1.2423974005399998
ACH-000880,-1.12681539915
ACH-000881,-0.680623550434
ACH-000882,-0.913053782087
ACH-000884,-0.807927394162
ACH-000885,-1.02656043456
ACH-000887,-0.785850898349
ACH-000888,-0.829849028746
ACH-000889,-0.743348523388
ACH-000890,-0.974182238522
ACH-000896,-0.686695381601
ACH-000898,-0.859562278022
ACH-000900,-1.00410280957
ACH-000901,-0.954117669277
ACH-000905,-0.9981813446850001
ACH-000906,-0.680397430322
ACH-000907,-0.9593726671930001
ACH-000910,-0.721596322068
ACH-000911,-0.573500173141
ACH-000912,-1.1398293827
ACH-000913,-0.9810850946520001
ACH-000915,-0.522015859257
ACH-000916,-1.47145483199
ACH-000917,-0.9353955301010001
ACH-000921,-1.12428722388
ACH-000924,-0.548086621718
ACH-000926,-1.0828006813200002
ACH-000928,-1.094375442
ACH-000929,-1.07589383231
ACH-000932,-0.876548835921
ACH-000935,-0.906580437876
ACH-000936,-0.960852178741
ACH-000937,-1.0664347330600001
ACH-000938,-0.905278931867
ACH-000939,-0.9383248992799998
ACH-000941,-0.746620146764
ACH-000943,-1.12780053817
ACH-000946,-0.804277501356
ACH-000947,-0.7198595072949999
ACH-000948,-1.01289835813
ACH-000950,-0.933496491452
ACH-000953,-0.9471136940360001
ACH-000957,-0.972639072383
ACH-000958,-0.7847766457590001
ACH-000960,-0.460440434144
ACH-000963,-0.687720970932
ACH-000968,-1.06709365638
ACH-000969,-0.79285654125
ACH-000973,-0.8145227107899999
ACH-000974,-0.794385818338
ACH-000975,-0.710718509605
ACH-000976,-0.928855099435
ACH-000978,-1.01242277176
ACH-000980,-0.663622761673
ACH-000984,-0.641450882225
ACH-000986,-1.14107312643
ACH-000988,-0.745888258611
ACH-000993,-0.8955189003210001
ACH-000994,-0.7545878126790001
ACH-000996,-0.91295478832
ACH-001001,-0.848876352678
ACH-001020,-0.828443542454
ACH-001028,-0.784142721013
ACH-001031,-1.34444803589
ACH-001038,-0.84011997307
ACH-001048,-0.7634967269640001
ACH-001050,-0.881533000043
ACH-001053,-0.857783201602
ACH-001054,-0.723930940238
ACH-001061,-0.907032294974
ACH-001067,-1.06247600682
ACH-001075,-0.690326991389
ACH-001096,-0.853565388507
ACH-001128,-1.12635089858
ACH-001134,-0.894802233328
ACH-001151,-0.824632604956
ACH-001163,-0.821588303318
ACH-001164,-0.878725287515
ACH-001173,-0.890528537719
ACH-001183,-0.9553614169660001
ACH-001184,-0.723561172421
ACH-001190,-0.70111708595
ACH-001192,-0.601113575464
ACH-001193,-1.14726706059
ACH-001196,-1.2151285091700001
ACH-001197,-0.959927104268
ACH-001205,-0.669460157309
ACH-001211,-0.923796013967
ACH-001212,-0.6985286717129999
ACH-001228,-0.775529201478
ACH-001232,-0.924715853073
ACH-001239,-0.6759058973790001
ACH-001274,-0.545409154168
ACH-001275,-0.962166666459
ACH-001277,-0.956325420246
ACH-001278,-0.9862704130940001
ACH-001280,-0.499653369194
ACH-001283,-0.54062636335
ACH-001289,-1.05903765458
ACH-001295,-0.8625825346860001
ACH-001300,-0.721500049243
ACH-001301,-0.5841249286029999
ACH-001302,-0.7227480368529999
ACH-001303,-0.734845484893
ACH-001306,-0.763822729812
ACH-001318,-0.926462435413
ACH-001322,-0.653296573783
ACH-001328,-0.977001903505
ACH-001332,-1.1324933501799999
ACH-001333,-0.911319686207
ACH-001336,-0.945176423846
ACH-001340,-0.671471489884
ACH-001346,-0.7696952155410001
ACH-001353,-0.894094724069
ACH-001354,-1.16993946094
ACH-001367,-0.8197749585959999
ACH-001368,-1.11123458375
ACH-001374,-1.13917517166
ACH-001375,-0.8206467340270001
ACH-001377,-0.623527139296
ACH-001380,-0.909133409004
ACH-001391,-0.6350050963699999
ACH-001407,-1.11472016979
ACH-001408,-0.972874997343
ACH-001413,-0.5606389672
ACH-001430,-0.72182899376
ACH-001431,-0.885296451892
ACH-001450,-1.06917066877
ACH-001496,-1.01012059364
ACH-001500,-1.08801135607
ACH-001521,-1.0413753554799998
ACH-001523,-1.03049992933
ACH-001532,-1.01518764589
ACH-001536,-0.678928719879
ACH-001550,-0.824421671813
ACH-001552,-0.49977069067900004
ACH-001554,-0.903530223555
ACH-001645,-0.898102882562
ACH-001654,-0.84582692072
ACH-001715,-0.80128211764
ACH-001735,-0.5995417213840001
ACH-001736,-0.8910114944449999
ACH-001737,-0.75235104667
ACH-001740,-1.05776729381
ACH-001745,-0.9857395726479999
ACH-001750,-1.0693858531799998
ACH-001765,-0.941316018571
ACH-001956,-0.781512457235
ACH-001957,-1.01424696518
