,MIA3 (375056)
ACH-000004,-0.149970205739
ACH-000007,0.273593250115
ACH-000009,-0.061629022776499995
ACH-000011,0.0208593862368
ACH-000012,0.0673167482126
ACH-000013,0.0673560344033
ACH-000014,-0.0317946996606
ACH-000015,0.061091563119099995
ACH-000017,0.148778757894
ACH-000018,-0.018024023275
ACH-000019,0.004411145507390001
ACH-000021,0.0292986794049
ACH-000022,0.08692147248160001
ACH-000025,-0.0613802213654
ACH-000028,0.229860302238
ACH-000030,-0.025661348923800002
ACH-000035,-0.107254278786
ACH-000036,-0.170858638995
ACH-000037,0.180273401655
ACH-000039,0.036109338628
ACH-000040,0.016808718507
ACH-000041,0.09623936596830002
ACH-000042,0.0136567153788
ACH-000045,-0.11289973904999999
ACH-000047,0.0981718060437
ACH-000052,0.20909253049499998
ACH-000053,-0.012307524251600001
ACH-000054,-0.0444333190131
ACH-000055,-0.240301064089
ACH-000060,0.055026365378
ACH-000067,-0.111866414888
ACH-000070,0.14393831666200002
ACH-000075,-0.0553659705432
ACH-000078,0.0780915156072
ACH-000082,-0.0675423647872
ACH-000085,0.221557123
ACH-000086,-0.15131537215399998
ACH-000087,0.306565623716
ACH-000092,-0.0583251341924
ACH-000095,0.00814773608195
ACH-000097,0.0685178031555
ACH-000098,-0.107172735498
ACH-000099,0.0769257101826
ACH-000108,0.10322912572699999
ACH-000113,-0.0658296129413
ACH-000115,-0.342108916092
ACH-000116,-0.0290319444056
ACH-000118,-0.101119263489
ACH-000120,-0.432025974453
ACH-000123,-0.0370186565676
ACH-000127,-0.0106239366952
ACH-000128,0.0307611142143
ACH-000132,-0.107163765292
ACH-000133,-0.0238155063454
ACH-000137,0.06476041348669999
ACH-000138,-0.0377746909802
ACH-000142,-0.028716801879599997
ACH-000143,0.09965938427110002
ACH-000146,0.00827459278996
ACH-000148,-0.0593394341849
ACH-000150,-0.07983152221480001
ACH-000152,-0.020904599884799997
ACH-000153,0.13361621224099998
ACH-000159,0.184936650348
ACH-000160,-0.069300863911
ACH-000163,-0.296100643924
ACH-000167,0.0293263503313
ACH-000168,-0.0638132956266
ACH-000169,-0.0279684020795
ACH-000178,0.137806074306
ACH-000182,0.116864257686
ACH-000183,-0.055615150211600003
ACH-000188,0.08587875440819999
ACH-000189,-0.18833587976900001
ACH-000190,-0.0083208912196
ACH-000198,0.0435898462751
ACH-000204,-0.00875824893597
ACH-000206,-0.159051088902
ACH-000207,-0.117585258951
ACH-000211,0.0645454460299
ACH-000215,0.008431304381189999
ACH-000221,0.06363880889580001
ACH-000222,-0.14495770566
ACH-000223,0.113679124888
ACH-000226,-0.037755231586099995
ACH-000227,-0.0166431413034
ACH-000228,0.005126156055409999
ACH-000231,0.010136934054000001
ACH-000232,-0.0125659929504
ACH-000233,-0.0198880217165
