,PSMG2 (56984)
ACH-000004,-1.20347318983
ACH-000007,-0.886900430582
ACH-000009,-1.31968634064
ACH-000011,-0.8640061490979999
ACH-000012,-0.634369752135
ACH-000013,-0.697821679224
ACH-000014,-1.3416166003299999
ACH-000015,-0.7876761802159999
ACH-000017,-0.392386314261
ACH-000018,-1.3167333703200002
ACH-000019,-0.540490128115
ACH-000021,-1.03431848002
ACH-000022,-1.01430720577
ACH-000025,-1.02569230935
ACH-000028,-1.1455219000299999
ACH-000030,-0.701272337552
ACH-000035,-0.9117878819840001
ACH-000036,-1.08019611338
ACH-000037,-0.91678708199
ACH-000039,-0.8092272586879999
ACH-000040,-1.00022048615
ACH-000041,-0.491287315228
ACH-000042,-1.2011987561700002
ACH-000045,-1.0826640790000002
ACH-000047,-0.353839769549
ACH-000052,-0.9910574990019999
ACH-000053,-0.8628493132870001
ACH-000054,-0.952576508739
ACH-000055,-0.9799129211409999
ACH-000060,-1.0801008367799998
ACH-000067,-0.952396014038
ACH-000070,-0.764888919799
ACH-000075,-0.906136034647
ACH-000078,-0.6144032349549999
ACH-000082,-1.2529603620899998
ACH-000085,-1.22277720549
ACH-000086,-0.23502546255100001
ACH-000087,-0.862670913098
ACH-000092,-0.647925012647
ACH-000095,-0.928272921189
ACH-000097,-0.6279007369740001
ACH-000098,-0.603237937725
ACH-000099,-0.8261242474320001
ACH-000108,-0.67698905987
ACH-000113,-1.00334466419
ACH-000115,-0.72208418042
ACH-000116,-1.07780097965
ACH-000118,-1.0821422250700001
ACH-000120,-1.15223333967
ACH-000123,-1.02576532304
ACH-000127,-0.993247944833
ACH-000128,-0.987117845397
ACH-000132,-0.34436826640199997
ACH-000133,-0.757063874921
ACH-000137,-0.9309337446320001
ACH-000138,-1.87518419258
ACH-000142,-1.04856281621
ACH-000143,-1.2113447672700002
ACH-000146,-1.30741931642
ACH-000148,-0.850488983335
ACH-000150,-1.0229699035600002
ACH-000152,-0.8619875912270001
ACH-000153,-1.3944966667899998
ACH-000159,-0.42438421823899997
ACH-000160,-1.27214147631
ACH-000163,-0.7955760886290001
ACH-000167,-1.0561805660299999
ACH-000168,-0.981679550612
ACH-000169,-0.997863451401
ACH-000178,-0.544647790662
ACH-000182,-1.22739476312
ACH-000183,-0.34821453485200005
ACH-000188,-0.567172871509
ACH-000189,-0.728913806756
ACH-000190,-0.754995331364
ACH-000198,-0.8298968434
ACH-000204,-0.687896184675
ACH-000206,-0.6676173469009999
ACH-000207,-1.3152577217499999
ACH-000211,-1.31573440419
ACH-000215,-0.794765519643
ACH-000221,-0.845813846215
ACH-000222,-0.792870562218
ACH-000223,-0.817541515643
ACH-000226,-1.06453854985
ACH-000227,-0.7394783735349999
ACH-000228,-1.0255053111299999
ACH-000231,-0.712181458161
ACH-000232,-1.19766193074
ACH-000233,-1.13778010555
ACH-000234,-0.7005205424150001
ACH-000235,-1.26057895253
ACH-000237,-1.39810147882
ACH-000238,-1.16553183082
ACH-000243,-0.987408901129
ACH-000244,-1.1289300411499998
ACH-000246,-1.13496089308
ACH-000248,-1.2118960019
ACH-000250,-0.7510396027770001
ACH-000251,-1.0758835707799999
ACH-000253,-1.0839903144499998
ACH-000255,-0.983081821409
ACH-000256,-0.833742716197
ACH-000257,-0.8369971799339999
ACH-000258,-0.979849362313
ACH-000259,-1.11816637065
ACH-000260,-0.9056954074299999
ACH-000261,-0.358226934088
ACH-000262,-0.653436804505
ACH-000263,-0.622493187818
ACH-000264,-0.983522689301
ACH-000265,-0.995034186332
ACH-000266,-1.3880287647299998
ACH-000272,-0.503658548972
ACH-000273,-1.09014458123
ACH-000274,-0.67128059658
ACH-000277,-1.0021466186799999
ACH-000278,-1.26364585542
ACH-000279,-0.502454225563
ACH-000280,-0.957086550694
ACH-000281,-1.3910497706799998
ACH-000288,-0.649660372206
ACH-000291,-0.960456513353
ACH-000293,-0.644773859099
ACH-000294,-0.335426398917
ACH-000295,-0.48900314818199997
ACH-000296,-0.42137359144299996
ACH-000302,-0.404947422512
ACH-000304,-0.8207413475390001
ACH-000307,-1.04309486965
ACH-000308,-0.507457272991
ACH-000310,-0.643030060356
ACH-000311,-0.9138152210700001
ACH-000312,-0.9013315549169999
ACH-000315,-0.852010264259
ACH-000316,-1.2377616942299998
ACH-000317,-0.265037516513
ACH-000318,-0.810828073966
ACH-000319,-0.43339997249
ACH-000320,-1.54088108588
ACH-000322,-0.977766086124
ACH-000323,-0.8272951444059999
ACH-000324,-1.11800432699
ACH-000329,-0.918895330775
ACH-000330,-1.28452375838
ACH-000331,-0.5247614268190001
ACH-000332,-1.41097263413
ACH-000334,-0.634602159858
ACH-000335,-1.0987418338
ACH-000336,-1.35570674905
ACH-000337,-0.609406101003
ACH-000339,-0.637501159829
ACH-000341,-0.8829265588770001
ACH-000348,-0.957512498083
ACH-000350,-1.01356922379
ACH-000352,-1.05438798986
ACH-000356,-1.07275928633
ACH-000361,-1.2891611270999999
ACH-000362,-1.11393782094
ACH-000363,-0.444767208354
ACH-000364,-0.9148064943109999
ACH-000365,-0.354895294517
ACH-000366,-0.318089805533
ACH-000368,-1.11153841691
ACH-000374,-1.0214350017
ACH-000375,-1.27336825565
ACH-000376,-1.07672609209
ACH-000381,-0.763392827905
ACH-000383,-1.45531179972
ACH-000387,-0.652375236682
ACH-000389,-0.8169968330509999
ACH-000390,-0.559152153968
ACH-000393,-0.652163905876
ACH-000395,-0.6722743706309999
ACH-000397,-1.16179053795
ACH-000401,-0.7402160337579999
ACH-000402,-0.0263651149934
ACH-000403,-0.629020269478
ACH-000404,-0.994634597373
ACH-000406,-0.828970899362
ACH-000407,-0.8694716230509999
ACH-000408,-1.11820101801
ACH-000410,-0.562303595825
ACH-000411,-0.821846612941
ACH-000414,-1.15832345561
ACH-000415,-0.812674234518
ACH-000416,-0.540204964024
ACH-000420,-0.447762455339
ACH-000421,-1.1026716089200002
ACH-000424,-0.5327338437
ACH-000425,-0.656164816316
ACH-000426,-0.61600259578
ACH-000427,-0.9644382037129999
ACH-000433,-0.757391763368
ACH-000436,-0.620365153258
ACH-000444,-0.5718852717230001
ACH-000445,-0.91022843859
ACH-000448,-0.710058320091
ACH-000450,-0.822778425387
ACH-000452,-1.48696032419
ACH-000454,-1.09470014933
ACH-000458,-0.77444764217
ACH-000459,-0.871015838124
ACH-000460,-1.18332559191
ACH-000461,-1.12308978731
ACH-000463,-0.942584577475
ACH-000464,-0.64056810086
ACH-000466,-0.8333664268250001
ACH-000467,-1.20611245585
ACH-000468,-1.08683849563
ACH-000469,-0.359855803203
ACH-000470,-1.37064442049
ACH-000471,-1.27978414255
ACH-000472,-0.5063333200410001
ACH-000473,-1.02705215995
ACH-000475,-1.02273132339
ACH-000476,-0.739566922896
ACH-000477,-0.7245654270749999
ACH-000480,-0.969271166979
ACH-000481,-0.36583649175
ACH-000483,-0.6285149493559999
ACH-000484,-0.542261554528
ACH-000485,-0.699065111631
ACH-000486,-0.909916249644
ACH-000487,-0.9465352611550001
ACH-000488,-0.922476878248
ACH-000490,-0.938983434207
ACH-000491,-0.42349687006700004
ACH-000495,-0.322023197113
ACH-000496,-0.899684958097
ACH-000499,-1.2786998945799999
ACH-000500,-0.766731471658
ACH-000502,-1.16966182621
ACH-000503,-0.6818703576719999
ACH-000505,-0.933280534375
ACH-000507,-0.874720652104
ACH-000510,-0.343553446343
ACH-000511,-0.869901302674
ACH-000512,-1.01730824713
ACH-000516,-1.0704546312799998
ACH-000517,-1.06409074403
ACH-000518,-0.750484749521
ACH-000520,-0.5357588406880001
ACH-000521,-1.3949230019999999
ACH-000522,-1.15746360193
ACH-000524,-0.9541533652040001
ACH-000527,-0.953899915836
ACH-000528,-0.9362799195299999
ACH-000537,-1.3053796322600002
ACH-000541,-0.745126712608
ACH-000542,-1.03866126419
ACH-000544,-0.8923417701399999
ACH-000545,-1.1082847199099999
ACH-000547,-0.9683194496299999
ACH-000548,-0.97722746316
