,RBL2 (5934)
ACH-000004,0.234799952377
ACH-000007,0.175496967573
ACH-000009,0.20837037350600002
ACH-000011,-0.123160614159
ACH-000012,0.0440057756135
ACH-000013,0.17493912281500001
ACH-000014,0.11837159785599999
ACH-000015,0.10483938187200001
ACH-000017,0.0453934622707
ACH-000018,0.185431596356
ACH-000019,0.182869473593
ACH-000021,0.06170949587719999
ACH-000022,-0.04252741507399999
ACH-000025,0.104494943516
ACH-000028,0.10754601319599999
ACH-000030,0.0567294087106
ACH-000035,-0.0292559884032
ACH-000036,0.09853804494799999
ACH-000037,0.0482600327905
ACH-000039,0.225419037731
ACH-000040,0.16298669827099999
ACH-000041,0.253336679604
ACH-000042,0.147621594675
ACH-000045,0.0537245557529
ACH-000047,0.272137364879
ACH-000052,-0.0187939206784
ACH-000053,0.03819320702619999
ACH-000054,0.164926195264
ACH-000055,0.10331228263699999
ACH-000060,0.43270500739100004
ACH-000067,0.129983505285
ACH-000070,0.0407040300495
ACH-000075,0.0623631381848
ACH-000078,0.118027183804
ACH-000082,-0.10563742272900001
ACH-000085,-0.0861436120369
ACH-000086,-0.0399129771384
ACH-000087,-0.00876294955619
ACH-000092,0.033616887976700004
ACH-000095,0.08960115289540001
ACH-000097,-0.128452157433
ACH-000098,-0.00854877379055
ACH-000099,-0.0006178842345310001
ACH-000108,0.195683580536
ACH-000113,-0.048882925227300006
ACH-000115,0.21782811976999997
ACH-000116,0.310115879383
ACH-000118,0.130144318439
ACH-000120,0.314369367144
ACH-000123,0.11055186502999999
ACH-000127,0.11253275046399999
ACH-000128,0.428833940261
ACH-000132,0.0199218847105
ACH-000133,0.103637895814
ACH-000137,0.29033682674600003
ACH-000138,0.11167408410700001
ACH-000142,0.15579545724899999
ACH-000143,0.17924144449299997
ACH-000146,-0.00498422048159
ACH-000148,0.11624804398199999
ACH-000150,0.13065678989
ACH-000152,0.244310752379
ACH-000153,-0.0551593366025
ACH-000159,0.140232258035
ACH-000160,0.281669736995
ACH-000163,0.228982987377
ACH-000167,0.459841303272
ACH-000168,0.123232618817
ACH-000169,0.0622647973181
ACH-000178,0.12361510362299999
ACH-000182,0.022245027118700002
ACH-000183,0.0554697838339
ACH-000188,0.19047093273600002
ACH-000189,0.005273427202560001
ACH-000190,0.372521380049
ACH-000198,0.162624373837
ACH-000204,0.015453912512100001
ACH-000206,-0.15446818395300002
ACH-000207,0.407456726247
ACH-000211,-0.0078290806978
ACH-000215,0.104010551137
ACH-000221,0.0542358623162
ACH-000222,0.24758891461899998
ACH-000223,0.134770209298
ACH-000226,-0.0163441703324
ACH-000227,0.0802098248893
ACH-000228,0.00320487822801
ACH-000231,0.259781576789
ACH-000232,0.19768755270100002
ACH-000233,0.214967894428
ACH-000234,0.208081081846
ACH-000235,0.0784754328003
ACH-000237,-0.00721468589558
ACH-000238,0.161084144726
ACH-000243,0.09522254510849999
ACH-000244,-0.106842519099
ACH-000246,0.08905819150189999
ACH-000248,0.0933334765931
ACH-000250,0.0789917621344
ACH-000251,0.415799712419
ACH-000253,0.219882353648
ACH-000255,0.0279411645808
ACH-000256,0.28000871651299997
ACH-000257,0.40721214911799997
ACH-000258,0.12191676284499998
ACH-000259,0.122106946712
ACH-000260,0.00493394779159
ACH-000261,0.10241258637499999
ACH-000262,-0.0640391542731
ACH-000263,0.294938997883
ACH-000264,0.0559905961868
ACH-000265,0.207331706809
ACH-000266,0.0780436922314
ACH-000272,-0.045073402939300004
ACH-000273,0.33582151862599996
ACH-000274,0.0909371870766
ACH-000277,0.255766914259
ACH-000278,0.13741276927999999
ACH-000279,0.07843669294700001
ACH-000280,0.11728963149800001
ACH-000281,-0.023385347330299996
ACH-000288,0.180782102801
ACH-000291,0.0904595114284
ACH-000293,0.16807693806
ACH-000294,-0.102028450777
ACH-000295,0.168788837847
ACH-000296,0.20784881534299998
ACH-000302,0.349099993881
ACH-000304,0.284077159639
ACH-000307,0.116089474663
ACH-000308,0.248523653797
ACH-000310,-0.08895391875639999
ACH-000311,0.0281817794561
ACH-000312,0.0618801651997
ACH-000315,0.30354484407
ACH-000316,0.0802403990164
ACH-000317,0.0391199544523
ACH-000318,0.141091763383
ACH-000319,0.10590051505300001
ACH-000320,-0.039467447982699994
ACH-000322,-0.139310965537
ACH-000323,0.36721495144199995
ACH-000324,0.0844014882859
ACH-000329,-0.0773836409274
ACH-000330,0.011969175718100002
ACH-000331,0.040452924844999995
ACH-000332,0.22374630306499999
ACH-000334,0.10217418642899999
ACH-000335,-0.218722231761
ACH-000336,0.30956609283799996
ACH-000337,-0.076313226158
ACH-000339,0.0365941983201
ACH-000341,-0.009044822601410001
ACH-000348,0.225926986263
ACH-000350,0.0944539775883
ACH-000352,0.11162355496899999
ACH-000356,0.0642161389345
ACH-000361,0.28561635243
ACH-000362,-0.023951910767900004
ACH-000363,0.00823039683847
ACH-000364,-0.0277887689693
ACH-000365,0.09154046607449999
ACH-000366,0.00350453977693
ACH-000368,-0.041925201803300005
ACH-000374,0.00112538529776
ACH-000375,0.23070866006299998
ACH-000376,0.022696892675700003
ACH-000381,0.145786885138
ACH-000383,-0.0135643051217
ACH-000387,0.142011226222
ACH-000389,0.166475660255
ACH-000390,0.0633992741562
ACH-000393,0.18589037454500001
ACH-000395,0.10783215857799999
ACH-000397,-0.020496989758900002
ACH-000401,0.18765533127999998
ACH-000402,0.186692492882
ACH-000403,0.12471422954099999
ACH-000404,0.11169045775900001
ACH-000406,0.048506820065000004
ACH-000407,0.196172156169
ACH-000408,0.15717452835100001
ACH-000410,0.240908317901
ACH-000411,0.0482164400753
ACH-000414,0.139209569045
ACH-000415,0.09562660542099999
ACH-000416,0.139045006745
ACH-000420,0.10393075753900001
ACH-000421,0.155453601168
ACH-000424,0.14879233502699998
ACH-000425,0.220518450551
ACH-000426,0.15104671175
ACH-000427,0.0497691783628
ACH-000433,-0.19201344582000002
ACH-000436,0.145876082081
ACH-000444,-0.030673262887400004
ACH-000445,0.25225696726
ACH-000448,0.06107993251180001
ACH-000450,0.0709519008115
ACH-000452,-0.048575048089600004
ACH-000454,-0.191519287553
ACH-000458,0.05219744887490001
ACH-000459,0.0068399394714499994
ACH-000460,0.154860175795
ACH-000461,0.146690935439
ACH-000463,0.11830187659000002
ACH-000464,0.139961372384
ACH-000466,0.15242248238
ACH-000467,0.147877332765
ACH-000468,0.174620992458
ACH-000469,0.0934796017581
ACH-000470,0.00958800594836
ACH-000471,-0.0008590334134089999
ACH-000472,0.0765900494847
ACH-000473,0.216053300043
ACH-000475,0.0299549211836
ACH-000476,0.201938324057
ACH-000477,0.0258922605867
ACH-000480,-0.07975610644230001
ACH-000481,-0.0035366734133500002
ACH-000483,0.590754759215
ACH-000484,0.20719712388
ACH-000485,0.11851042693700001
ACH-000486,-0.010554283216899999
ACH-000487,0.159285464184
ACH-000488,0.135779952158
ACH-000490,0.36697283467
ACH-000491,-0.142829431514
ACH-000495,-0.0237180149817
ACH-000496,-0.007261494924520001
ACH-000499,0.023041719148
ACH-000500,0.138032336797
ACH-000502,0.024163601102200002
ACH-000503,0.134314468813
ACH-000505,-0.07987447806260001
ACH-000507,0.033856476372000004
ACH-000510,0.16495217234
ACH-000511,0.04386487677209999
ACH-000512,0.240394951059
ACH-000516,-0.207046687416
ACH-000517,0.0344199907358
ACH-000518,-0.024537369610799997
ACH-000520,-0.03098705894
ACH-000521,0.125860393376
ACH-000522,-0.0592174430822
ACH-000524,0.308549807208
ACH-000527,0.0723373904891
ACH-000528,0.0925058843054
ACH-000537,0.150467384891
ACH-000541,0.18360130990499998
ACH-000542,0.056708533419699995
ACH-000544,0.178992632949
ACH-000545,0.060528198774100005
ACH-000547,-0.015755905904700003
ACH-000548,-0.0398134856047
ACH-000549,0.152771925069
ACH-000550,-0.240417528643
ACH-000552,0.10094900045199999
ACH-000556,0.0362126020305
ACH-000557,0.0520186878333
ACH-000570,0.299496394087
ACH-000571,0.0665769242996
ACH-000573,0.176156454477
ACH-000576,0.035705125938300004
ACH-000580,0.0454389399087
ACH-000584,0.07664533127539999
ACH-000585,0.012571500180600001
ACH-000588,0.311998359011
ACH-000589,0.11918161003799999
ACH-000591,0.45946056450499995
ACH-000593,0.0394316385013
ACH-000600,-0.0589221384145
ACH-000601,0.20779809916900002
ACH-000604,0.042273513711
ACH-000605,0.063423029208
ACH-000606,0.0563207811316
ACH-000608,0.19547838245700003
ACH-000614,0.0158995240646
ACH-000616,-0.113869604628
ACH-000618,0.0182244980447
ACH-000619,0.174165709475
ACH-000620,0.23803667948100002
ACH-000621,0.121463944899
ACH-000622,0.10818174028
ACH-000623,0.176938835519
ACH-000624,0.0362724192487
ACH-000627,0.044021228174
ACH-000630,0.148483534639
ACH-000632,0.0107231361173
ACH-000633,0.19805417961599997
ACH-000637,0.241234917382
ACH-000638,0.0676568285429
ACH-000646,0.367917894956
ACH-000647,0.026150794912099998
ACH-000648,0.08248983885069999
ACH-000649,0.118491154112
ACH-000651,-0.12391496284499999
ACH-000652,0.0536228188332
ACH-000653,0.07881500450380001
ACH-000657,0.17730432191599999
ACH-000658,0.18662383131299998
ACH-000661,0.0705377452347
ACH-000662,-0.217766804933
ACH-000663,-0.12219561118899999
ACH-000665,0.150439214927
ACH-000671,0.029974037872000002
ACH-000673,0.13386362741
ACH-000676,0.05728570244490001
ACH-000677,-0.100448575506
ACH-000681,0.058535042949699995
ACH-000682,0.14031075027
ACH-000683,0.0771599906305
ACH-000684,0.127928343009
ACH-000688,0.579876475289
ACH-000693,0.021830126921200003
ACH-000694,0.0449156353831
ACH-000695,-0.181869362359
ACH-000696,0.08317233344660001
ACH-000697,0.0411682092816
ACH-000699,0.16798692049400002
ACH-000701,0.0560224477699
ACH-000706,0.11870285753399999
ACH-000711,0.0811859830198
ACH-000713,0.519133757951
ACH-000714,0.191389705559
ACH-000718,0.04715321759869999
ACH-000720,0.39171391264399996
ACH-000721,0.195509987011
ACH-000724,0.26389120673300004
ACH-000725,0.155421999643
ACH-000732,-0.018506173194400004
ACH-000734,0.0916650819165
ACH-000735,0.193199379603
ACH-000736,0.101988736018
ACH-000738,-0.0580296367175
ACH-000746,-0.0538501731293
ACH-000747,0.052753354986699995
ACH-000748,0.23804791353799998
ACH-000753,0.0838446836358
ACH-000756,0.19879083445300003
ACH-000757,-0.011662360906200002
ACH-000758,-0.150985455905
ACH-000760,0.048674793576499994
ACH-000763,0.0470436514186
ACH-000764,0.174259082854
ACH-000765,0.18121966745
ACH-000766,0.00791193778538
ACH-000767,0.101596730238
ACH-000768,0.0882104836444
ACH-000769,0.260430323627
ACH-000770,0.024158694574099998
ACH-000771,0.159966575567
ACH-000773,0.17172865434
ACH-000776,0.115820871156
ACH-000777,0.140312520516
ACH-000778,0.19336450622499998
ACH-000781,0.120653563193
ACH-000782,0.0179759304495
ACH-000783,0.020245649397
ACH-000784,0.0956491944437
ACH-000785,-0.104796589152
ACH-000787,0.0136144600581
ACH-000788,0.135234774034
ACH-000791,0.143712401582
ACH-000792,0.0930395168895
ACH-000794,0.225962711024
ACH-000796,0.16857648265099998
ACH-000799,-0.10626546821499999
ACH-000800,0.266877075505
ACH-000802,0.0830990463706
ACH-000804,0.026814725742700003
ACH-000805,0.079482554629
ACH-000809,0.121639071694
ACH-000810,0.37421124952699997
ACH-000811,0.0474180890726
ACH-000817,0.188742975149
