,TXNRD3NB (645840)
ACH-000004,-0.056849524624199996
ACH-000007,-0.0291466073476
ACH-000009,-0.19912017746599997
ACH-000011,0.050998904508
ACH-000012,-0.028451887730099996
ACH-000013,-0.0657729757638
ACH-000014,-0.279131198929
ACH-000015,-0.0163694347376
ACH-000017,-0.0873663891492
ACH-000018,0.055937789493199996
ACH-000019,-0.0399100592904
ACH-000021,-0.118039849584
ACH-000022,-0.0300927882785
ACH-000025,-0.0587440066479
ACH-000028,-0.140840237034
ACH-000030,-0.16864739546
ACH-000035,-0.187299090522
ACH-000036,0.0413088618248
ACH-000037,0.143669724552
ACH-000039,-0.160135993847
ACH-000040,-0.0748867078548
ACH-000041,0.00147233979909
ACH-000042,-0.234193797157
ACH-000045,-0.127345016443
ACH-000047,-0.120460375234
ACH-000052,-0.0376217417847
ACH-000053,-0.196568336739
ACH-000054,-0.118886042981
ACH-000055,-0.10835674329000002
ACH-000060,-0.16025774483799998
ACH-000067,-0.134526555243
ACH-000070,-0.07512237942319999
ACH-000075,-0.045337528730699996
ACH-000078,-0.165218994849
ACH-000082,-0.040755447984099996
ACH-000085,0.0005898071286240001
ACH-000086,-0.15819948854000002
ACH-000087,-0.0901492568373
ACH-000092,-0.186245869253
ACH-000095,-0.07242263536679999
ACH-000097,-0.238922565618
ACH-000098,-0.0981172720873
ACH-000099,0.029916768232400002
ACH-000108,-0.154202557425
ACH-000113,-0.0357200245046
ACH-000115,0.0532595243966
ACH-000116,-0.0269931021214
ACH-000118,-0.10141985219
ACH-000120,-0.0260426196124
ACH-000123,-0.130785700532
ACH-000127,0.000842205833421
ACH-000128,-0.122237103671
ACH-000132,-0.118376194507
ACH-000133,0.169774144103
ACH-000137,-0.0928774315625
ACH-000138,-0.245698943026
ACH-000142,0.04642997445230001
ACH-000143,0.04407175610169999
ACH-000146,-0.19100140292800002
ACH-000148,-0.0567173875584
ACH-000150,-0.179024514286
ACH-000152,0.00820908466611
ACH-000153,-0.322360781671
ACH-000159,-0.21062649239
ACH-000160,-0.34929893229500003
ACH-000163,-0.0379705311569
ACH-000167,-0.11510365579199999
ACH-000168,-0.0832848987655
ACH-000169,-0.09771440854689999
ACH-000178,-0.0502796854144
ACH-000182,-0.17337810672200002
ACH-000183,-0.41143067274899997
ACH-000188,-0.045395872355800004
ACH-000189,-0.138246104363
ACH-000190,-0.182306012709
ACH-000198,-0.12625015640999998
ACH-000204,-0.037730838816
ACH-000206,-0.0749297462482
ACH-000207,-0.216662815133
ACH-000211,-0.0766301455467
ACH-000215,0.068521456074
ACH-000221,-0.132326618506
ACH-000222,-0.071425657641
ACH-000223,-0.115435919043
ACH-000226,-0.281458315475
ACH-000227,-0.38839391586800004
ACH-000228,-0.164017971513
ACH-000231,-0.156882448271
ACH-000232,-0.116469986986
ACH-000233,-0.12353921611
ACH-000234,0.11866465397600001
ACH-000235,-0.156466301417
ACH-000237,-0.161580386081
ACH-000238,-0.0883410668047
ACH-000243,-0.160236520788
ACH-000244,0.0139659963145
ACH-000246,0.034635992142099996
ACH-000248,-0.058089281443400004
ACH-000250,-0.106341359918
ACH-000251,-0.290391373337
ACH-000253,-0.011338286308899999
ACH-000255,-0.261245301126
ACH-000256,0.10034187162999998
ACH-000257,-0.0037578228056
ACH-000258,-0.294771521549
ACH-000259,-0.0250454218258
ACH-000260,-0.088091659664
ACH-000261,-0.157373922355
ACH-000262,-0.24195999621300002
ACH-000263,-0.315534391509
ACH-000264,-0.00412651524185
ACH-000265,-0.005318873306249999
ACH-000266,-0.0693416507052
ACH-000272,-0.290257966119
ACH-000273,-0.110641945191
ACH-000274,-0.14837788734500001
ACH-000277,0.212891009621
ACH-000278,0.0289093500451
ACH-000279,-0.105785936083
ACH-000280,-0.20288552509500002
ACH-000281,-0.150537444898
ACH-000288,-0.055095005793900004
ACH-000291,-0.16344001661399998
ACH-000293,0.229268158911
ACH-000294,-0.424211621458
ACH-000295,-0.131673095266
ACH-000296,-0.15504015920800002
ACH-000302,-0.213544496256
ACH-000304,0.187373857609
ACH-000307,-0.0564982005291
ACH-000308,0.0116981133752
ACH-000310,-0.26734806948
ACH-000311,0.014008128990200002
ACH-000312,-0.210564959474
ACH-000315,0.104390637839
ACH-000316,0.150475759619
ACH-000317,-0.341024843234
ACH-000318,-0.116422927763
ACH-000319,-0.048067368728800006
ACH-000320,-0.206982753121
ACH-000322,0.112817492026
ACH-000323,-0.146589245861
ACH-000324,-0.0830760367575
ACH-000329,-0.0597163472133
ACH-000330,-0.21686543326699997
ACH-000331,-0.15912994901900002
ACH-000332,-0.12750245059
ACH-000334,0.297293615728
ACH-000335,-0.169005346293
ACH-000336,-0.00644930809108
ACH-000337,-0.145620680051
ACH-000339,-0.152013261279
ACH-000341,-0.08476793791819999
ACH-000348,0.0205126087546
ACH-000350,0.0409082314826
ACH-000352,-0.100182201996
ACH-000356,-0.0731179671575
ACH-000361,-0.111527220538
ACH-000362,-0.257454823133
ACH-000363,-0.171813907465
ACH-000364,-0.06523846824389999
ACH-000365,-0.09344898246099999
ACH-000366,-0.052214767898199996
ACH-000368,-0.168247448188
ACH-000374,0.0342964376786
ACH-000375,0.114942039082
ACH-000376,0.025977242562700002
ACH-000381,-0.348919135712
ACH-000383,-0.0755080358149
ACH-000387,-0.0122921583314
ACH-000389,-0.0115076753216
ACH-000390,0.0992432297862
ACH-000393,-0.11367834953299999
ACH-000395,-0.16988876298799999
ACH-000397,0.072094689066
ACH-000401,-0.034240296266799995
ACH-000402,0.137589650472
ACH-000403,-0.0842762196463
ACH-000404,-0.079916982539
ACH-000406,-0.125480267605
ACH-000407,-0.16613541745
ACH-000408,-0.0739056010075
ACH-000410,-0.13728729144500001
ACH-000411,-0.102063744057
ACH-000414,-0.08115132722230001
ACH-000415,-0.120523217902
ACH-000416,-0.0659830564183
ACH-000420,-0.0339540733429
ACH-000421,-0.215747144257
ACH-000424,-0.322164472077
ACH-000425,-0.142442632924
ACH-000426,-0.27112377476599997
ACH-000427,0.15633902888
ACH-000433,-0.0829563058747
ACH-000436,0.010524657629499999
ACH-000444,-0.048571050491399995
ACH-000445,0.123143323564
ACH-000448,0.00664608039441
ACH-000450,-0.051095954602
ACH-000452,-0.20846577616999998
ACH-000454,0.0884320252605
ACH-000458,-0.028469833297799996
ACH-000459,0.010959444561999999
ACH-000460,-0.181241981714
ACH-000461,0.0943371489882
ACH-000463,-0.19692137706799998
ACH-000464,-0.11287165101600001
ACH-000466,-0.056227912017199996
ACH-000467,-0.140078193178
ACH-000468,-0.200426194798
ACH-000469,-0.10705371942099999
ACH-000470,-0.20403041436
ACH-000471,-0.09237521597889999
ACH-000472,-0.0441307233129
ACH-000473,-0.133422148172
ACH-000475,-0.083635858462
ACH-000476,-0.013279045210400001
ACH-000477,0.158555640092
ACH-000480,-0.113023253859
ACH-000481,-0.23027816201999998
ACH-000483,-0.18141370657900002
ACH-000484,0.0373603903111
ACH-000485,-0.0756950098376
ACH-000486,-0.0145921877816
ACH-000487,0.0771191294147
ACH-000488,-0.0497685099689
ACH-000490,-0.11646398784600001
ACH-000491,-0.077126001146
ACH-000495,-0.304284446409
ACH-000496,-0.236960251329
ACH-000499,-0.367068932455
ACH-000500,0.351766042035
ACH-000502,-0.0698779686823
ACH-000503,-0.21977999934099998
ACH-000505,0.0246305030933
ACH-000507,0.051968540250699996
ACH-000510,0.0184273794555
ACH-000511,-0.160400413129
ACH-000512,-0.09988668911189999
ACH-000516,0.0270397735909
ACH-000517,-0.18870184413
ACH-000518,-0.230278637181
ACH-000520,-0.042336736888
ACH-000521,-0.170132263414
ACH-000522,-0.0656379850326
ACH-000524,-0.108794489079
ACH-000527,-0.197507905523
ACH-000528,-0.210216363618
ACH-000537,-0.0958019556694
ACH-000541,-0.0856694816132
ACH-000542,-0.20842611123399998
ACH-000544,-0.010456601263399999
ACH-000545,-0.0446415308989
ACH-000547,-0.24705751714899998
ACH-000548,0.024495749748800002
ACH-000549,-0.0258444634932
ACH-000550,-0.0791306135327
ACH-000552,-0.131920938749
ACH-000556,-0.137019630458
ACH-000557,0.0261618981249
ACH-000570,-0.07110270577589999
ACH-000571,-0.0479729620745
ACH-000573,-0.08784159918569999
ACH-000576,-0.07415470897910001
ACH-000580,-0.0755427259257
ACH-000584,-0.170474408675
ACH-000585,-0.206185339324
ACH-000588,0.0159999712253
ACH-000589,-0.234361991325
ACH-000591,0.13695702106
ACH-000593,-0.36756493258
ACH-000600,0.21069022474399998
ACH-000601,-0.0780604205823
ACH-000604,-0.12500407377
ACH-000605,-0.28911707951
ACH-000606,0.123579060719
ACH-000608,-0.03582844830719999
ACH-000614,0.0811526168592
ACH-000616,0.0427491090128
ACH-000618,0.0258897577187
ACH-000619,0.0554043042463
ACH-000620,-0.125816609358
ACH-000621,-0.0586561469171
ACH-000622,0.00517384140983
ACH-000623,0.119686437855
ACH-000624,-0.102238232382
ACH-000627,-0.0997029738159
ACH-000630,-0.209191490737
ACH-000632,0.0647347045264
ACH-000633,0.0339670903717
ACH-000637,0.04815040510480001
ACH-000638,-0.10257111832900001
ACH-000646,-0.189171473679
ACH-000647,-0.0179967849906
ACH-000648,-0.134552856234
ACH-000649,-0.0417664827768
ACH-000651,-0.134101025223
ACH-000652,-0.11837875331900001
ACH-000653,-0.11296378153799999
ACH-000657,-0.11106115633300001
ACH-000658,-0.0505826045596
ACH-000661,-0.08316940007130001
ACH-000662,-0.0298477940719
ACH-000663,0.0127118375241
ACH-000665,-0.0291373834644
ACH-000671,-0.136336992272
ACH-000673,-0.015367526677
ACH-000676,-0.0676151854547
ACH-000677,-0.214329570536
ACH-000681,-0.058620112875
ACH-000682,-0.09274371881660001
ACH-000683,-0.0725012203936
ACH-000684,-0.049911974216300004
ACH-000688,-0.207044910847
ACH-000693,-0.19919714951200002
ACH-000694,-0.156397840814
ACH-000695,-0.157038044001
ACH-000696,-0.180314655476
ACH-000697,-0.060109098353599996
ACH-000699,-0.135323965841
ACH-000701,-0.132587466785
ACH-000706,-0.23331996409000003
ACH-000711,-0.032546039372099995
ACH-000713,-0.15797282924699999
ACH-000714,-0.040430112806800006
ACH-000718,-0.12158400795499999
ACH-000720,-0.11764069369300001
ACH-000721,-0.045854311863099996
ACH-000724,-0.264585871274
ACH-000725,0.0589949704871
ACH-000732,0.157987282639
ACH-000734,-0.11128984405799999
ACH-000735,-0.270427209064
ACH-000736,-0.0602470799422
ACH-000738,-0.110676240021
ACH-000746,-0.108093862307
ACH-000747,-0.0301557585206
ACH-000748,-0.143730475389
ACH-000753,-0.0022070402236300003
ACH-000756,-0.162685615835
ACH-000757,-0.273446991407
ACH-000758,-0.132813966874
ACH-000760,-0.041565367805599995
ACH-000763,-0.0948088357664
ACH-000764,0.0071749164344
ACH-000765,-0.0353533292301
ACH-000766,0.0125601442066
ACH-000767,-0.0368393453202
