,PRG3 (10394)
ACH-000004,-0.17096335327999998
ACH-000007,-0.0397161834271
ACH-000009,-0.0351622525836
ACH-000011,-0.0546485478798
ACH-000012,-0.18818059959199998
ACH-000013,-0.0799283485503
ACH-000014,0.0697333751883
ACH-000015,-0.0780639180051
ACH-000017,0.0429420473405
ACH-000018,-0.061922255409199996
ACH-000019,-0.00084773360648
ACH-000021,-0.164310995977
ACH-000022,-0.0598561366542
ACH-000025,-0.0697620127108
ACH-000028,-0.0168222987659
ACH-000030,-0.036122311309300006
ACH-000035,-0.0451895395119
ACH-000036,0.0343918182851
ACH-000037,-0.23324276456
ACH-000039,0.0320896153375
ACH-000040,-0.117576658477
ACH-000041,-0.0630939636017
ACH-000042,-0.202014742565
ACH-000045,-0.222487372452
ACH-000047,-0.0762638884244
ACH-000052,0.048314657777199996
ACH-000053,-0.19044627299800002
ACH-000054,-0.10979196754899999
ACH-000055,-0.14169087630000002
ACH-000060,-0.0084129510059
ACH-000067,0.19868968526500003
ACH-000070,0.141126716686
ACH-000075,-0.127307518007
ACH-000078,-0.278067124148
ACH-000082,-0.26683935467799996
ACH-000085,-0.165960156786
ACH-000086,-0.179815660628
ACH-000087,-0.07032941115569999
ACH-000092,-0.21185938490200001
ACH-000095,-0.211863971179
ACH-000097,-0.133583280033
ACH-000098,-0.06554706919940001
ACH-000099,-0.019579467363900004
ACH-000108,-0.08084059423260001
ACH-000113,-0.04438821746590001
ACH-000115,0.0250567508994
ACH-000116,-0.102651560918
ACH-000118,-0.260762578186
ACH-000120,-0.054309956743300004
ACH-000123,-0.10468091803400001
ACH-000127,-0.0493945656334
ACH-000128,-0.0727869527802
ACH-000132,-0.198040327603
ACH-000133,-0.0587984269037
ACH-000137,-0.0830764331669
ACH-000138,-0.0701303175073
ACH-000142,-0.172793619916
ACH-000143,-0.0635686921858
ACH-000146,-0.187301809221
ACH-000148,-0.027511810402599996
ACH-000150,-0.0795277649254
ACH-000152,-0.102225988632
ACH-000153,-0.284169455159
ACH-000159,-0.18000232286200002
ACH-000160,-0.209113247742
ACH-000163,-0.11117466566600001
ACH-000167,-0.139942276167
ACH-000168,-0.20551332443700002
ACH-000169,-0.195395623248
ACH-000178,-0.205383860401
ACH-000182,0.0884084709455
ACH-000183,-0.0356866026534
ACH-000188,-0.16677685610999998
ACH-000189,-0.239501356833
ACH-000190,-0.21845915385
ACH-000198,0.068098707901
ACH-000204,0.000296820898676
ACH-000206,-0.289788388036
ACH-000207,-0.19310396255800003
ACH-000211,-0.124566698345
ACH-000215,-0.0279121959817
ACH-000221,-0.0231667218755
ACH-000222,0.0658190321114
ACH-000223,-0.14866862735300002
ACH-000226,-0.119696391316
ACH-000227,-0.291615462186
ACH-000228,-0.383896204536
ACH-000231,-0.09244603415210001
ACH-000232,-0.0728730684767
ACH-000233,-0.0241626503284
ACH-000234,0.0814267705727
ACH-000235,-0.10271013339
ACH-000237,-0.113573687915
ACH-000238,0.0341530422914
ACH-000243,3.11181489242e-05
ACH-000244,-0.366679394103
ACH-000246,0.0585756307571
ACH-000248,0.16854825376600002
ACH-000250,-0.109674429875
ACH-000251,-0.102478225387
ACH-000253,-0.0993854266586
ACH-000255,-0.035767822486900004
ACH-000256,-0.190552141723
ACH-000257,-0.17608712581799998
ACH-000258,-0.0268984762556
ACH-000259,-0.160294930523
ACH-000260,-0.099810253235
ACH-000261,-0.172026367069
ACH-000262,-0.0710260531079
ACH-000263,-0.169801282636
ACH-000264,-0.253104026183
ACH-000265,-0.0881963985908
ACH-000266,-0.11612441320599999
ACH-000272,0.0633557462605
ACH-000273,-0.18186418390999998
ACH-000274,-0.124350875447
ACH-000277,-0.0526802423291
ACH-000278,0.192443137301
ACH-000279,-0.028317603519999998
ACH-000280,0.0955515538415
ACH-000281,0.044558972078099994
ACH-000288,-0.172998412962
ACH-000291,0.0272329920104
ACH-000293,-0.36587473126500003
ACH-000294,-0.25815053537300003
ACH-000295,-0.0412335945508
ACH-000296,-0.026849198789599998
ACH-000302,-0.0184845462665
ACH-000304,0.493009181262
ACH-000307,-0.0609634149515
ACH-000308,-0.20887610788
ACH-000310,-0.213752821316
ACH-000311,-0.054803444820400005
ACH-000312,0.0493494967271
ACH-000315,-0.298587942565
ACH-000316,-0.160499337114
ACH-000317,-0.16232294755100002
ACH-000318,-0.286900203798
ACH-000319,-0.024704344747099996
ACH-000320,-0.147327626555
ACH-000322,-0.134658108297
ACH-000323,-0.0777545351805
ACH-000324,-0.0607848745065
ACH-000329,-0.019364237918099998
ACH-000330,-0.15475738372300002
ACH-000331,-0.179915446941
ACH-000332,-0.0900786707023
ACH-000334,-0.08365732761760002
ACH-000335,-0.042159523150199996
ACH-000336,0.19306981482299998
ACH-000337,0.042598498649000005
ACH-000339,-0.027343048800599998
ACH-000341,-0.291995853465
ACH-000348,-0.00835971045658
ACH-000350,0.00934375766354
ACH-000352,-0.119478167611
ACH-000356,-0.112488577352
ACH-000361,0.0076351109440800004
ACH-000362,-0.104565025241
ACH-000363,-0.0214088128886
ACH-000364,-0.139251188026
ACH-000365,-0.00248635835411
ACH-000366,-0.269997861572
ACH-000368,-0.0910264651174
ACH-000374,-0.051063374446599995
ACH-000375,-0.218525089365
ACH-000376,-0.049036053740300005
ACH-000381,-0.0556804009947
ACH-000383,-0.0582664318145
ACH-000387,-0.06973521647530001
ACH-000389,-0.181465617319
ACH-000390,0.108148604347
ACH-000393,-0.139774134397
ACH-000395,-0.161615556802
ACH-000397,0.0646650440532
ACH-000401,-0.17420302256700002
ACH-000402,0.048057997638
ACH-000403,-0.0349013301841
ACH-000404,-0.333715030734
ACH-000406,-0.119307067848
ACH-000407,-0.0388172618547
