,EPT1 (85465)
ACH-000291,-0.43891639187700004
ACH-000293,-0.273054176509
ACH-000294,-0.36911621755400004
ACH-000295,-0.123461332796
ACH-000296,0.10966175484999999
ACH-000302,0.116756551913
ACH-000304,-0.334877922067
ACH-000307,-0.330815032685
ACH-000308,-0.0785598308215
ACH-000310,-0.141398917351
ACH-000311,-0.332329884099
ACH-000312,-0.00360179145447
ACH-000315,-0.112082824046
ACH-000316,-0.055720420778
ACH-000317,-0.162238342916
ACH-000318,-0.19563223241
ACH-000319,0.150245061839
ACH-000320,-0.20730947622999998
ACH-000322,-0.04203676820590001
ACH-000323,0.11815333185900001
ACH-000324,-0.152057619889
ACH-000329,0.11266094481799999
ACH-000330,-0.22868966703899998
ACH-000331,0.059472973885
ACH-000332,-0.059958912173699995
ACH-000334,0.05629358223730001
ACH-000335,0.027741094052
ACH-000336,0.00457787326138
ACH-000337,-0.0706304569807
ACH-000339,-0.112147524618
ACH-000341,0.032168730461
ACH-000348,-0.202910228309
ACH-000350,-0.091383051317
ACH-000352,-0.180177827905
ACH-000356,0.139470935385
ACH-000361,-0.43305792798799997
ACH-000362,0.100353490741
ACH-000363,0.0892541323738
ACH-000364,-0.11624427364800001
ACH-000365,-0.139167292755
ACH-000366,-0.25149802642700003
ACH-000368,0.0329715640982
ACH-000374,-0.109553581817
ACH-000375,-0.213551806244
ACH-000376,-0.070408905331
ACH-000381,-0.282646770414
ACH-000383,-0.21691835362300002
ACH-000387,0.40640614357500005
ACH-000389,0.0319476462234
ACH-000390,-0.11528035325099999
ACH-000393,-0.28248255771200004
ACH-000395,-0.339257404355
ACH-000397,-0.0975603815559
ACH-000401,0.0399673631435
ACH-000402,-0.68589820127
ACH-000403,-0.246760219423
ACH-000404,-0.700108207098
ACH-000406,-0.0694904849922
ACH-000407,-0.21227762829799998
ACH-000408,-0.175357235158
ACH-000410,-0.0423983905673
ACH-000411,-0.282786915282
ACH-000414,-0.241844909978
ACH-000415,-0.297732440606
ACH-000416,0.0875761038322
ACH-000420,-0.189728291098
ACH-000421,-0.154558383951
ACH-000424,-0.136875394881
ACH-000425,0.362658527215
ACH-000426,0.10255914654300001
ACH-000427,0.202078572397
ACH-000433,-0.137109512451
ACH-000436,-0.22191522820700002
ACH-000444,-0.10664139990900001
ACH-000445,0.476879294336
ACH-000448,-0.285990245694
ACH-000450,-0.468457169441
ACH-000452,0.144359548637
ACH-000454,-0.27679492243299997
ACH-000458,-0.204675930528
ACH-000459,-0.152029373307
ACH-000460,-0.052839951590999995
ACH-000461,-0.054175156435
ACH-000463,-0.0820602419507
ACH-000464,-0.129928799437
ACH-000466,0.0514150502829
ACH-000467,-0.13883217606599998
ACH-000468,-0.21365235100299998
ACH-000469,0.0158664380773
ACH-000470,-0.146731569347
ACH-000471,-0.42613782047399995
ACH-000472,-0.244677429373
ACH-000473,-0.354795116349
ACH-000475,-0.0169538164296
ACH-000476,-0.06068480732530001
ACH-000477,-0.044957288961899995
ACH-000480,-0.7267509736900001
ACH-000481,-0.191201784492
ACH-000483,-0.200853110652
ACH-000484,-0.26409482680199997
ACH-000485,0.192893879195
ACH-000486,-0.258894023084
ACH-000487,0.0156391105444
ACH-000488,-0.34713231060000005
ACH-000490,-0.270353646851
ACH-000491,-0.0731959011086
ACH-000495,-0.32561768135200003
ACH-000496,-0.149961500531
ACH-000499,0.00610588136978
ACH-000500,0.8948505060590001
ACH-000502,0.044502578086400006
ACH-000503,-0.268150904933
ACH-000505,-0.0631698561553
ACH-000507,-0.11302536716499999
ACH-000510,-0.17487166639199997
ACH-000511,0.014504325609200001
ACH-000512,-0.28861572924600004
ACH-000516,-0.18781352836399998
ACH-000517,-0.12124164007000002
ACH-000518,-0.139972579563
ACH-000520,-0.000514082302881
ACH-000521,-0.265428187531
ACH-000522,-0.0665033301895
ACH-000524,-0.101171882036
ACH-000527,-0.18247758503199998
ACH-000528,-0.195723943188
ACH-000537,0.017435680294400003
ACH-000541,0.194097555416
ACH-000542,-0.426563932197
ACH-000544,-0.39087115126599997
ACH-000545,-0.0841219628892
ACH-000547,-0.12437994525900001
ACH-000548,-0.40950208751500006
ACH-000549,-0.356622519837
ACH-000550,-0.159933605466
ACH-000552,-0.279176891502
ACH-000556,0.091847466072
ACH-000557,-0.246190373243
ACH-000570,0.0632109820476
ACH-000571,-0.21712373130999998
ACH-000573,-0.0230776949114
ACH-000576,-0.11447049475500001
ACH-000580,-0.164988803102
ACH-000584,-0.0197357093418
ACH-000585,0.0434799661795
ACH-000588,-0.162207137763
ACH-000589,-0.21702329844700002
ACH-000591,0.0519784795156
ACH-000593,-0.183197592188
ACH-000600,0.0763526433331
ACH-000601,0.027177850402500002
ACH-000604,-0.04801096033340001
ACH-000605,0.0568657587831
ACH-000606,-0.08346846957210001
ACH-000608,-0.291556643618
ACH-000614,0.191683550619
ACH-000616,-0.0626172454212
ACH-000618,-0.160818105898
ACH-000619,-0.011037249183100001
ACH-000620,-0.314375185466
ACH-000621,-0.22378506017799998
ACH-000622,-0.133832553331
ACH-000623,-0.0326461621462
ACH-000624,-0.106760667467
ACH-000627,-0.5062888615410001
ACH-000630,-0.29070345496399996
ACH-000632,0.131311412016
ACH-000633,-0.222016539664
ACH-000637,0.025660417301599996
ACH-000638,0.00386846898635
ACH-000646,0.07012703823630001
ACH-000647,-0.00925641868549
ACH-000648,-0.22256854575100002
ACH-000649,-0.11714967055099999
ACH-000651,-0.250496482495
ACH-000652,-0.246434368829
ACH-000653,-0.162253616073
ACH-000657,0.11604073708399999
ACH-000658,-0.34531168617799995
ACH-000661,0.0047606619750399995
ACH-000662,-0.156875052537
ACH-000663,-0.255251189494
ACH-000665,-0.0185446524646
ACH-000671,-0.35409808754600003
ACH-000673,-0.10863916629899999
ACH-000676,0.0783459170205
ACH-000677,-0.009696120869620002
ACH-000681,-0.498096883174
ACH-000682,-0.227286880542
ACH-000683,-0.329902799467
ACH-000684,0.193604618855
ACH-000688,-0.43045047289399996
ACH-000693,-0.17341199690499998
ACH-000694,0.0545957724154
ACH-000695,-0.0677259677316
ACH-000696,-0.0628538559825
ACH-000697,-0.641340952438
ACH-000699,-0.12828199328099998
ACH-000701,-0.248703501769
ACH-000706,-0.884784301329
ACH-000711,-0.31767485953499996
ACH-000713,0.026201258314400004
ACH-000714,-0.0813957809097
ACH-000718,-0.459172099974
ACH-000720,-0.418654696369
ACH-000721,-0.45279540719899997
ACH-000724,0.242076240735
ACH-000725,-0.0411949586152
ACH-000732,-0.20179928688700002
ACH-000734,-0.253484945319
ACH-000735,-0.0792559959347
ACH-000736,0.203260121917
ACH-000738,0.0262079724338
ACH-000746,-0.369346872528
ACH-000747,-0.17354246655299999
ACH-000748,0.0481216381518
ACH-000753,-0.06378143883769999
ACH-000756,-0.139726126426
ACH-000757,-0.342897389521
ACH-000758,0.177788273361
ACH-000760,-0.193229995547
ACH-000763,0.0682723072539
ACH-000764,0.331658449631
ACH-000765,-0.337928482345
ACH-000766,-0.24452338485199998
ACH-000767,-0.316458804384
ACH-000768,-0.108073295085
ACH-000769,-0.627486284023
ACH-000770,-0.005456145389949999
ACH-000771,-0.303976339883
ACH-000773,-0.515154856322
ACH-000776,0.104241350996
ACH-000777,-0.121218304624
ACH-000778,-0.025988056911800003
ACH-000781,-0.0101176548204
ACH-000782,-0.201590190804
ACH-000783,-0.154795418982
ACH-000784,0.016124230286
ACH-000785,-0.285235521308
ACH-000787,-0.238201951166
ACH-000788,0.08418450044960002
ACH-000791,-0.204234602539
ACH-000792,-0.245102866177
ACH-000794,-0.0741061278007
ACH-000796,-0.325138341912
ACH-000799,-0.321619682636
ACH-000800,-0.28532570533
ACH-000802,-0.236072073728
ACH-000804,-0.00201327031385
ACH-000805,-0.0735456492959
ACH-000809,-0.107261552851
ACH-000810,-0.221860078466
ACH-000811,-0.255375986263
ACH-000817,0.0859158812654
ACH-000819,0.157124489481
ACH-000820,-0.17373117817699998
ACH-000821,-0.115371222853
ACH-000822,-0.145147905628
ACH-000823,-0.111090265987
ACH-000824,-0.309099392807
ACH-000827,0.0470837767327
ACH-000829,-0.270938440993
ACH-000831,-0.046190016592
ACH-000832,0.279180814457
ACH-000833,-0.536042536873
ACH-000834,-0.448033167182
ACH-000835,0.175342737033
ACH-000836,-0.191896663277
ACH-000837,-0.21326914499400002
ACH-000838,-0.033765737204700004
ACH-000839,-0.179052193972
ACH-000840,-0.112695744413
ACH-000841,-0.311590071269
ACH-000843,0.00261414507073
ACH-000846,-0.111799449102
ACH-000847,-0.5189622826879999
ACH-000848,-0.0841454068994
ACH-000849,-0.0907658834739
ACH-000851,-0.114418053722
ACH-000855,0.00738725715753
ACH-000856,-0.188720920659
ACH-000858,-0.48395110636200006
ACH-000859,-0.14351469889000001
ACH-000861,-0.20428370630999998
ACH-000862,-0.165182730932
ACH-000865,-0.0157531376297
ACH-000866,-0.135172893446
ACH-000867,-0.09947435441610002
ACH-000869,-0.055448786906599996
ACH-000872,-0.28814808059999997
ACH-000873,0.0417442410159
ACH-000876,-0.156731088999
ACH-000878,0.111580292534
ACH-000880,0.17971480618799998
ACH-000881,-0.622312595698
ACH-000882,-0.36946256203199995
ACH-000884,0.12311954279100001
ACH-000885,-0.0142567324596
ACH-000887,-0.0163113389707
ACH-000888,-0.11124025824000001
ACH-000889,0.192983460145
ACH-000890,-0.167725477356
ACH-000896,-0.050148550303800006
ACH-000898,-0.30822646274
ACH-000900,-0.0603602715405
ACH-000901,-0.18519034034200002
ACH-000905,-0.10871124136299999
ACH-000906,-0.0975765123836
ACH-000907,-0.0492832986328
ACH-000910,-0.025302785402700003
ACH-000911,-0.0896852683249
ACH-000912,0.060151291967900006
ACH-000913,-0.128670806437
ACH-000915,-0.171337971277
ACH-000916,-0.261859110077
ACH-000917,-0.27200886718199996
ACH-000921,-0.276124089248
ACH-000924,0.14259196399399998
ACH-000926,-0.199442069826
ACH-000928,-0.133768264085
ACH-000929,-0.21066180837
ACH-000932,-0.015269540518700001
ACH-000935,-0.37684515032300003
ACH-000936,-0.00525904423862
ACH-000937,-0.0957428019256
ACH-000938,-0.44853648732100004
ACH-000939,-0.0661812410439
ACH-000941,-0.24659680135
ACH-000943,-0.0171589426933
ACH-000946,-0.055862462088000005
ACH-000947,-0.0326450935237
ACH-000948,-0.115144446153
ACH-000950,-0.0746997911014
ACH-000953,-0.157977619577
ACH-000957,0.055633968990799997
ACH-000958,-0.0747260092157
ACH-000960,-0.672696050301
ACH-000963,0.010894842927700002
ACH-000968,-0.15711376886
ACH-000969,0.141157116429
ACH-000973,0.110571120582
ACH-000974,-0.03523913025369999
ACH-000975,-0.144333375224
ACH-000976,-0.144163080562
ACH-000978,0.158326830692
ACH-000980,-0.07113576396139999
ACH-000984,-0.21771002689399999
ACH-000986,-0.014650228643100002
ACH-000988,-0.139112040356
ACH-000993,-0.24098206639699998
ACH-000994,-0.240305304859
ACH-000996,-0.433944792946
ACH-001001,-0.0730119202151
ACH-001020,-0.31844161024
ACH-001028,-0.559401322784
ACH-001031,-0.243553129379
ACH-001038,-0.0746964115072
ACH-001048,-0.127161329938
ACH-001050,-0.150561296325
ACH-001053,-0.132965424526
ACH-001054,-0.183547752543
ACH-001061,0.0773905492003
ACH-001067,0.147788001086
ACH-001075,0.10979758075
ACH-001096,-0.245617685875
ACH-001128,-0.0830738547702
ACH-001134,-0.05397370326980001
ACH-001151,-0.119450993956
ACH-001163,-0.104324859181
ACH-001164,0.0728885235821
ACH-001173,0.036502369703
ACH-001183,-0.365375487735
ACH-001184,-0.526278703975
ACH-001190,-0.19365240549899998
ACH-001192,-0.39034425276199997
ACH-001193,-0.20748498242600003
ACH-001196,-0.0568805489474
ACH-001197,-0.5291814626219999
ACH-001205,-0.14500233368100002
ACH-001211,0.0608169464915
ACH-001212,-0.20233690400899998
ACH-001228,0.0371435463494
ACH-001232,-0.178154113202
ACH-001239,0.0848908546183
ACH-001274,0.122370120859
ACH-001275,0.0841357459065
ACH-001277,-0.252421956124
ACH-001278,-0.036999110533099996
ACH-001280,-0.023366196833799997
ACH-001283,-0.275225692884
ACH-001289,0.11481579182700001
ACH-001295,-0.0987889107407
ACH-001300,-0.22721035529199998
ACH-001301,-0.10287028576099999
ACH-001302,-0.331791176844
ACH-001303,-0.22463979911899998
ACH-001306,-0.0409556919641
ACH-001318,-0.248147930086
ACH-001322,-0.045465719860500006
ACH-001328,-0.103192909125
ACH-001332,0.2434091035
ACH-001333,-0.0166461427574
ACH-001336,-0.165456846465
ACH-001340,0.09307315720529999
ACH-001346,-0.0725910249687
ACH-001353,-0.07144877123039999
ACH-001354,-0.5312773444300001
ACH-001367,-0.058987889337099995
ACH-001368,-0.08788349522439999
ACH-001374,0.028241617549400005
ACH-001375,-0.08201382268839999
ACH-001377,-0.108068694156
ACH-001380,0.0152040405805
ACH-001391,-0.192768039941
ACH-001407,-0.38250365143
ACH-001408,-0.432639292637
ACH-001413,-0.109071579147
ACH-001430,-0.17126849832000002
ACH-001431,0.07805337246880001
ACH-001450,-0.37211997803499997
ACH-001496,-0.203130029095
ACH-001500,-0.026001410261
ACH-001521,-0.287166232964
ACH-001523,0.0211044817604
ACH-001532,-0.035290490854599996
ACH-001536,-0.476404978908
ACH-001550,-0.09869113011870001
ACH-001552,0.137625971843
ACH-001554,-0.21266214183600002
ACH-001645,-0.135027775371
ACH-001654,-0.0776611352537
ACH-001715,-0.21146348919799998
ACH-001735,-0.170624919331
ACH-001736,-0.183077951923
ACH-001737,0.105562851274
ACH-001740,-0.298869712919
ACH-001745,-0.404466015039
ACH-001750,0.0529758211542
ACH-001765,-0.149767024973
ACH-001956,-0.031295795049400006
ACH-001957,-0.0173683808214
