,FOXC2 (2303)
ACH-000799,-0.5541725876
ACH-000800,-0.331593654561
ACH-000802,-0.42301928189599997
ACH-000804,-0.354504027286
ACH-000805,-0.231771094738
ACH-000809,-0.336863517038
ACH-000810,-0.570937679047
ACH-000811,-0.34954115795
ACH-000817,-0.385039750961
ACH-000819,-0.6318772604899999
ACH-000820,-0.338874115771
ACH-000821,-0.372529997051
ACH-000822,-0.199880361879
ACH-000823,-0.265340623776
ACH-000824,-0.469199513111
ACH-000827,-0.318149927274
ACH-000829,-0.432139070799
ACH-000831,-0.294637893037
ACH-000832,-0.449062851851
ACH-000833,-0.575890045199
ACH-000834,-0.44440327590000006
ACH-000835,-0.36858098144199997
ACH-000836,-0.418886237244
ACH-000837,-0.265921869995
ACH-000838,-0.052900737178699996
ACH-000839,-0.399060090685
ACH-000840,-0.536447523398
ACH-000841,-0.18217199068599998
ACH-000843,-0.365709897121
ACH-000846,-0.5042048372160001
ACH-000847,-0.646185286899
ACH-000848,-0.272370481667
ACH-000849,-0.47222985016900004
ACH-000851,-0.55181620524
ACH-000855,-0.18055084352899997
ACH-000856,-0.27164361641199997
ACH-000858,-0.356790130458
ACH-000859,-0.232624572165
ACH-000861,-0.34839082245700004
ACH-000862,-0.476583975942
ACH-000865,-0.272766959136
ACH-000866,-0.283133358293
ACH-000867,-0.402102921537
ACH-000869,-0.44840855378399996
ACH-000872,-0.174741578684
ACH-000873,-0.304324521703
ACH-000876,-0.442646363687
ACH-000878,-0.252418276038
ACH-000880,-0.349711319793
ACH-000881,-0.333199750634
ACH-000882,-0.4596806347
ACH-000884,-0.30786456053100003
ACH-000885,-0.29794462876899996
ACH-000887,-0.283856796167
ACH-000888,-0.444915510443
ACH-000889,-0.264864996736
ACH-000890,-0.66546407517
ACH-000896,-0.350544567275
ACH-000898,-0.202899189728
ACH-000900,-0.201026769553
ACH-000901,-0.17970383123300002
ACH-000905,-0.405374176015
ACH-000906,-0.29766768608000005
ACH-000907,-0.44255644594099997
ACH-000910,-0.36429378802699997
ACH-000911,-0.454153773396
ACH-000912,-0.331924545489
ACH-000913,-0.256744534489
ACH-000915,-0.260252128045
ACH-000916,-0.609723905263
ACH-000917,-0.08872115119410001
ACH-000921,-0.47771361852300004
ACH-000924,-0.423604252992
ACH-000926,-0.475662139853
ACH-000928,-0.361068572985
ACH-000929,-0.22945604445700002
ACH-000932,-0.48836049443400004
ACH-000935,-0.281676707076
ACH-000936,-0.138765828962
ACH-000937,-0.542285827554
ACH-000938,-0.229039982147
ACH-000939,-0.346284523172
ACH-000941,-0.26219435736499996
ACH-000943,-0.20040208180500002
ACH-000946,-0.30945694706599997
ACH-000947,-0.389340426094
ACH-000948,-0.185101079105
ACH-000950,-0.40674135346
ACH-000953,-0.546011920261
ACH-000957,-0.303870099373
ACH-000958,-0.3459059369
ACH-000960,-0.497250463407
ACH-000963,-0.368041868426
ACH-000968,-0.299811741232
ACH-000969,-0.17133812242600002
ACH-000973,-0.3833870966
ACH-000974,-0.566967662531
ACH-000975,-0.24401562047699998
ACH-000976,-0.482362954097
ACH-000978,-0.44812186537199994
ACH-000980,-0.350051219148
ACH-000984,-0.256187960097
ACH-000986,-0.34387603913000003
ACH-000988,-0.486360102738
ACH-000993,-0.43254803417599996
ACH-000994,-0.531968981976
ACH-000996,-0.5415305177440001
ACH-001001,-0.48192879068899996
ACH-001020,-0.199163926582
ACH-001028,-0.5328237296239999
ACH-001031,-0.310825660254
ACH-001038,-0.41356915572999997
ACH-001048,-0.335422847156
ACH-001050,-0.273490430603
ACH-001053,-0.11577042136900001
ACH-001054,-0.318560055598
ACH-001061,-0.452385287241
ACH-001067,-0.782459147354
ACH-001075,-0.349382857108
ACH-001096,-0.461289383299
ACH-001128,-0.734900720594
ACH-001134,-0.282845484667
ACH-001151,-0.41425545874200004
ACH-001163,-0.6161609606139999
ACH-001164,-0.37776252172499997
ACH-001173,-0.41158160531300003
ACH-001183,-0.41916608341899997
ACH-001184,-0.5079274146180001
ACH-001190,-0.390128753842
ACH-001192,-0.182607142634
ACH-001193,-0.375895541849
ACH-001196,-0.320602497275
ACH-001197,-0.416871258794
ACH-001205,-0.5883518449149999
ACH-001211,-0.366221681445
ACH-001212,-0.355162487579
ACH-001228,-0.260891972174
ACH-001232,-0.330572969674
ACH-001239,-0.411651379364
ACH-001274,-0.941848635309
ACH-001275,-0.46103545340499996
ACH-001277,-0.7870062711750001
ACH-001278,-0.51235326569
ACH-001280,-0.507045858161
ACH-001283,-0.379483970259
ACH-001289,-0.505841839548
ACH-001295,-0.5076738098210001
ACH-001300,-0.485715629876
ACH-001301,-0.46593184380900005
ACH-001302,-0.39567082773900003
ACH-001303,-0.392979549136
ACH-001306,-0.248875598776
ACH-001318,-0.07707058192810001
ACH-001322,-0.650031410104
ACH-001328,-0.20591827723900002
ACH-001332,-0.138290634934
ACH-001333,-0.235416584731
ACH-001336,-0.381576980173
ACH-001340,-0.342727743895
ACH-001346,-0.37014792864600005
ACH-001353,-0.34066140851099996
ACH-001354,-0.328760474914
ACH-001367,-0.234681543006
ACH-001368,-0.34125417906800004
ACH-001374,-0.22812581285
ACH-001375,-0.360935356937
ACH-001377,-0.540056912172
ACH-001380,-0.282766469036
ACH-001391,-0.577035505576
ACH-001407,-0.306745172636
ACH-001408,-0.573989179105
ACH-001413,-0.351912469701
ACH-001430,-0.688360080491
ACH-001431,-0.34306092696199997
ACH-001450,-0.360086834686
ACH-001496,-0.238547790823
ACH-001500,-0.103125810985
ACH-001521,-0.5951328087919999
ACH-001523,-0.335140518509
ACH-001532,-0.372075724938
ACH-001536,-0.333041420453
ACH-001550,-0.353839971721
ACH-001552,-0.6631589834
ACH-001554,-0.426846598557
ACH-001645,-0.446397463597
ACH-001654,-0.365930543936
ACH-001715,-0.330389012578
ACH-001735,-0.392947606949
ACH-001736,-0.285118715407
ACH-001737,-0.175631379681
ACH-001740,-0.39727589258900003
ACH-001745,-0.6220615792809999
ACH-001750,-0.0927809901066
ACH-001765,-0.527131539969
ACH-001956,-0.348436621162
ACH-001957,-0.688298892826
