,RAB37 (326624)
ACH-000004,0.06264724191790001
ACH-000007,-0.15759559902999998
ACH-000009,-0.118945770833
ACH-000011,-0.146024976754
ACH-000012,-0.243674048326
ACH-000013,-0.00657262512671
ACH-000014,0.015098320826299999
ACH-000015,-0.172893601915
ACH-000017,-0.210165085113
ACH-000018,-0.09838588510980001
ACH-000019,0.0468655201659
ACH-000021,-0.227926258802
ACH-000022,-0.107122199998
ACH-000025,0.0340125010873
ACH-000028,-0.09285527049489999
ACH-000030,-0.0948230351389
ACH-000035,-0.103470599526
ACH-000036,-0.157779355887
ACH-000037,-0.188249402951
ACH-000039,-0.09863806451510002
ACH-000040,-0.266924481776
ACH-000041,-0.256776453257
ACH-000042,-0.41925431535499996
ACH-000045,-0.08754115709889998
ACH-000047,-0.152115542021
ACH-000052,-0.138779669089
ACH-000053,-0.15203892428500002
ACH-000054,-0.110380659987
ACH-000055,-0.149121036913
ACH-000060,-0.238811559336
ACH-000067,-0.153129916123
ACH-000070,-0.137395998661
ACH-000075,-0.392004791702
ACH-000078,-0.132545306138
ACH-000082,-0.238262035607
ACH-000085,-0.09701316792580002
ACH-000086,-0.0882946324122
ACH-000087,-0.210945894771
ACH-000092,-0.105217026516
ACH-000095,-0.132483212872
ACH-000097,-0.10299138617
ACH-000098,-0.14122389468399998
ACH-000099,-0.19523313127099998
ACH-000108,-0.29559640347399996
ACH-000113,-0.0969497377509
ACH-000115,-0.326502072517
ACH-000116,-0.10590971696599999
ACH-000118,-0.0623562417868
ACH-000120,-0.19428885524300002
ACH-000123,-0.013463572500499999
ACH-000127,-0.300116786175
ACH-000128,-0.16105241931
ACH-000132,-0.296864765462
ACH-000133,-0.327140254532
ACH-000137,-0.048872595381899996
ACH-000138,-0.100732146419
ACH-000142,-0.16643607862600002
ACH-000143,-0.06821421636450001
ACH-000146,-0.0304809340525
ACH-000148,-0.195361662482
ACH-000150,-0.41936251488399995
ACH-000152,-0.19966068165399997
ACH-000153,-0.0157649676397
ACH-000159,-0.127179928971
ACH-000160,-0.10555205427200001
ACH-000163,-0.108451562669
ACH-000167,-0.153211167497
ACH-000168,0.0030999835924299998
ACH-000169,-0.20706035113
ACH-000178,-0.032795060538499995
ACH-000182,0.0481902713861
ACH-000183,-0.308240074631
ACH-000188,-0.254090269112
ACH-000189,0.194804351602
ACH-000190,-0.239163885992
ACH-000198,-0.119749248162
ACH-000204,0.216832130476
ACH-000206,0.09186397479250001
ACH-000207,0.151370916752
ACH-000211,-0.183069041474
ACH-000215,-0.166670181571
ACH-000221,-0.0945491645693
ACH-000222,-0.184332411437
ACH-000223,-0.13162138715900001
ACH-000226,-0.296842316655
ACH-000227,0.053569058462
ACH-000228,-0.155618703321
ACH-000231,-0.154236283983
ACH-000232,-0.19017838309
ACH-000233,-0.198394396034
ACH-000234,-0.0314102808224
ACH-000235,-0.10949729952500001
ACH-000237,-0.108823627093
ACH-000238,-0.28974364632800004
ACH-000243,-0.167031160267
ACH-000244,-0.22370218192
ACH-000246,-0.08795377272169999
ACH-000248,-0.40714821485299996
ACH-000250,-0.221020346509
ACH-000251,-0.35822335955
ACH-000253,-0.241039459851
ACH-000255,-0.193250263037
ACH-000256,-0.290546356203
ACH-000257,-0.223846418136
ACH-000258,0.011555640028600002
ACH-000259,-0.189483246864
ACH-000260,-0.135675650373
ACH-000261,-0.186857091092
ACH-000262,-0.0797957772845
ACH-000263,-0.36937071591399995
ACH-000264,-0.162206518354
ACH-000265,-0.0325962203488
ACH-000266,-0.134338507238
ACH-000272,-0.231977496313
ACH-000273,-0.127893521644
ACH-000274,-0.16062150215999998
ACH-000277,-0.00974093616818
ACH-000278,-0.150617424956
ACH-000279,-0.194622689206
ACH-000280,-0.20628424498300002
ACH-000281,-0.100499273094
ACH-000288,-0.145862341306
ACH-000291,-0.165271059522
ACH-000293,-0.28485794635
ACH-000294,-0.18250280414500003
ACH-000295,-0.30185960768000003
ACH-000296,0.0881917698416
ACH-000302,-0.135131200276
ACH-000304,-0.281084320006
ACH-000307,-0.125544763338
ACH-000308,-0.0744379115334
ACH-000310,-0.24702983895999997
ACH-000311,-0.0589356985037
ACH-000312,-0.0978875569259
ACH-000315,-0.353968406122
ACH-000316,-0.15645886982
ACH-000317,-0.22997073302299997
ACH-000318,0.0330819936777
ACH-000319,-0.27384876346799997
ACH-000320,-0.216333480234
ACH-000322,-0.276024106056
ACH-000323,-0.190766735035
ACH-000324,-0.13019724096
ACH-000329,-0.17994851169300002
ACH-000330,-0.23093012009199998
ACH-000331,-0.175721726586
ACH-000332,-0.053391161826999996
ACH-000334,-0.467970267824
ACH-000335,-0.22581120039900002
ACH-000336,-0.46121086656000004
ACH-000337,-0.19928444236499998
ACH-000339,-0.109042613273
ACH-000341,-0.255498142962
ACH-000348,-0.0311054215037
ACH-000350,-0.157243228863
