,RHOG (391)
ACH-000407,-0.18636174030799998
ACH-000408,-0.233482478619
ACH-000410,0.0438730233962
ACH-000411,-0.281086704294
ACH-000414,-0.07729662208869999
ACH-000415,-0.110426305748
ACH-000416,-0.141973256358
ACH-000420,-0.0341493094734
ACH-000421,-0.0561963552977
ACH-000424,-0.33846325221900003
ACH-000425,-0.131595541765
ACH-000426,-0.199599242758
ACH-000427,-0.17039661956399998
ACH-000433,-0.441435975447
ACH-000436,-0.387366649165
ACH-000444,-0.0348142859661
ACH-000445,-0.127425898721
ACH-000448,-0.033968974698000004
ACH-000450,-0.124034171305
ACH-000452,-0.20267542770799998
ACH-000454,-0.227539085489
ACH-000458,-0.125196276786
ACH-000459,-0.28550173623799996
ACH-000460,-0.0950934870782
ACH-000461,-0.090445160163
ACH-000463,-0.21910909105999998
ACH-000464,-0.209779970382
ACH-000466,-0.201328879888
ACH-000467,-0.196330007412
ACH-000468,-0.18484479311000002
ACH-000469,-0.241478725755
ACH-000470,-0.42907145042499995
ACH-000471,-0.30693962922400003
ACH-000472,-0.256689460519
ACH-000473,-0.029657714463299997
ACH-000475,-0.07878597755760001
ACH-000476,-0.143242045444
ACH-000477,-0.21557756807300002
ACH-000480,0.0128391497545
ACH-000481,-0.08209082664419999
ACH-000483,0.14390806221799998
ACH-000484,0.207274296861
ACH-000485,-0.154657173127
ACH-000486,-0.262718575076
ACH-000487,-0.132272935909
ACH-000488,-0.037587169699800006
ACH-000490,-0.158846987126
ACH-000491,0.09137095460969999
ACH-000495,-0.24707567521600002
ACH-000496,0.052049898896
ACH-000499,-0.177139183715
ACH-000500,-0.138199317664
ACH-000502,-0.299241433937
ACH-000503,-0.186292719519
ACH-000505,0.00032340060831
ACH-000507,-0.119028328704
ACH-000510,-0.0530548446476
ACH-000511,-0.253930766028
ACH-000512,-0.12990253229499998
ACH-000516,-0.18364212304900002
ACH-000517,-0.348969074868
ACH-000518,-0.08768743637810002
ACH-000520,-0.16608463572499998
ACH-000521,-0.300521815396
ACH-000522,-0.294601181116
ACH-000524,-0.286885394184
ACH-000527,-0.11165073290699999
ACH-000528,-0.120022820305
ACH-000537,-0.482281847942
ACH-000541,-0.051054333786
ACH-000542,-0.19757711997400002
ACH-000544,-0.285163515634
ACH-000545,0.0313477852866
ACH-000547,-0.518494140604
ACH-000548,-0.111280285479
ACH-000549,0.0435458891146
ACH-000550,-0.26510338961999996
ACH-000552,-0.181666414446
ACH-000556,-0.133126973146
ACH-000557,0.046424324689600005
ACH-000570,-0.305034621811
ACH-000571,-0.400816204787
ACH-000573,-0.0390512946823
ACH-000576,-0.0595449559942
ACH-000580,0.00636614242064
ACH-000584,-0.147968542093
ACH-000585,-0.29951493984099997
ACH-000588,-0.23671489208799998
ACH-000589,-0.134763064953
ACH-000591,-0.43191219026100003
ACH-000593,-0.10447329169500001
ACH-000600,-0.304199788179
ACH-000601,-0.264595962375
ACH-000604,0.0279055201013
ACH-000605,-0.112365332325
ACH-000606,0.052425340787199994
ACH-000608,-0.00878556498483
ACH-000614,-0.314823616524
ACH-000616,-0.158043751546
ACH-000618,0.012482234948200001
ACH-000619,-0.307823864979
ACH-000620,-0.035603337719400004
ACH-000621,-0.126539494278
ACH-000622,-0.0291010282692
ACH-000623,-0.271338303219
ACH-000624,-0.08094220756460001
ACH-000627,-0.15526914142999998
ACH-000630,-0.221849829023
ACH-000632,-0.2439227506
ACH-000633,-0.08941997774299999
ACH-000637,0.00101941615507
ACH-000638,-0.06705209595919999
ACH-000646,-0.219477905744
ACH-000647,-0.114570126093
ACH-000648,-0.237812143915
ACH-000649,-0.12775755538699998
ACH-000651,-0.248684889023
ACH-000652,-0.0683070186761
ACH-000653,0.00871785621499
ACH-000657,-0.252693149689
ACH-000658,-0.05395388208869999
ACH-000661,-0.116715655262
ACH-000662,-0.590552761701
ACH-000663,-0.309165143809
ACH-000665,-0.19118624514000002
ACH-000671,-0.258036670165
ACH-000673,-0.194410550928
ACH-000676,0.128026130742
ACH-000677,-0.317900781655
ACH-000681,-0.256448313975
ACH-000682,-0.0310688601578
ACH-000683,-0.11648977445
ACH-000684,-0.560311780122
ACH-000688,-0.573665942665
ACH-000693,-0.10348754017
ACH-000694,-0.132334998918
ACH-000695,-0.293572486083
ACH-000696,-0.122201882353
ACH-000697,-0.062036511390699996
ACH-000699,-0.256817038477
ACH-000701,-0.17323432031
ACH-000706,-0.167525332464
ACH-000711,-0.12438513831499999
ACH-000713,-0.32211540898
ACH-000714,-0.154585665468
ACH-000718,-0.22442216054699998
ACH-000720,-0.282815708
ACH-000721,-0.23187729308200003
ACH-000724,-0.29142340653099996
ACH-000725,-0.0503056366189
ACH-000732,0.0407266056505
ACH-000734,-0.34578350884900005
ACH-000735,-0.340199916787
ACH-000736,-0.130827165775
ACH-000738,-0.08701908090230001
ACH-000746,-0.08578570542719999
ACH-000747,-0.278705071318
ACH-000748,-0.203414037393
ACH-000753,-0.11973136394000002
ACH-000756,-0.239164482419
ACH-000757,-0.390588105071
ACH-000758,0.177110279623
ACH-000760,-0.07958564114410001
ACH-000763,-0.0456684590991
ACH-000764,-0.033358662315599995
ACH-000765,-0.22498509589000001
ACH-000766,-0.134209615586
ACH-000767,-0.0775355688579
ACH-000768,-0.18429697197099998
ACH-000769,-0.0690555476853
ACH-000770,-0.24054008876
ACH-000771,-0.224537999415
ACH-000773,-0.0160263156819
ACH-000776,-0.154966895873
ACH-000777,-0.226520741644
ACH-000778,0.010002325103200002
ACH-000781,-0.18626038061
ACH-000782,-0.120183529739
ACH-000783,-0.480918820995
ACH-000784,-0.142041493397
ACH-000785,-0.201889746741
ACH-000787,-0.254135820935
ACH-000788,-0.133895836317
ACH-000791,-0.173598030493
ACH-000792,-0.243796691435
ACH-000794,0.042449396241499994
ACH-000796,-0.138405524148
ACH-000799,-0.11587260803300001
ACH-000800,-0.12470863246
ACH-000802,-0.0745976723573
ACH-000804,-0.0372395549235
ACH-000805,0.028333158014500003
ACH-000809,-0.0186485722443
ACH-000810,-0.0806140691216
ACH-000811,-0.18032194610100002
ACH-000817,-0.07072480364030001
ACH-000819,-0.33674857006
ACH-000820,-0.199051178783
ACH-000821,-0.134031283479
ACH-000822,0.052134652640500004
ACH-000823,-0.180716590689
ACH-000824,-0.151327221292
ACH-000827,-0.154910071876
ACH-000829,-0.23593338957499999
ACH-000831,0.009247019223030001
ACH-000832,0.0139615969413
ACH-000833,-0.0591385036412
ACH-000834,-0.185952350112
ACH-000835,-0.299396206441
ACH-000836,-0.318341644592
ACH-000837,-0.0518009154395
ACH-000838,0.0337291144607
ACH-000839,-0.233734783684
ACH-000840,-0.240246683127
ACH-000841,-0.10502817189300001
ACH-000843,-0.181957888239
ACH-000846,-0.006307293080310001
ACH-000847,-0.212457708127
ACH-000848,0.0979520695634
ACH-000849,-0.232956844605
ACH-000851,-0.35124024781700003
ACH-000855,-0.0864376019775
ACH-000856,-0.228489038567
ACH-000858,0.0105096583341
ACH-000859,-0.0325207473388
ACH-000861,-0.208284899734
ACH-000862,-0.0936990145342
ACH-000865,-0.0523594309002
ACH-000866,-0.266132119529
ACH-000867,-0.0486277981602
ACH-000869,-0.0365316883756
ACH-000872,-0.23693622560199998
ACH-000873,-0.0880609976769
ACH-000876,-0.101576613277
ACH-000878,0.09077210016439999
ACH-000880,-0.222103289089
ACH-000881,0.0175868046698
ACH-000882,-0.169164797264
ACH-000884,-0.27231262731999994
ACH-000885,-0.254720637305
ACH-000887,-0.135452564364
ACH-000888,-0.15182576829000002
ACH-000889,-0.196737580617
ACH-000890,-0.0779241386449
ACH-000896,-0.233543725354
ACH-000898,-0.141163134422
ACH-000900,-0.054400813168599994
ACH-000901,-0.152304617259
ACH-000905,-0.0677308463598
ACH-000906,-0.110845971318
ACH-000907,-0.5422039107850001
ACH-000910,-0.14107679284299998
ACH-000911,-0.0729456906893
ACH-000912,-0.218559082079
ACH-000913,-0.0284260493736
ACH-000915,-0.250926714328
ACH-000916,-0.39884814851800005
ACH-000917,-0.190736749289
ACH-000921,-0.29346096476
ACH-000924,-0.142133275122
ACH-000926,-0.0798325000175
ACH-000928,-0.14974165667199998
ACH-000929,-0.209168775818
ACH-000932,-0.204592578129
ACH-000935,-0.555806872421
ACH-000936,-0.18041812938700003
ACH-000937,0.056555022249099994
ACH-000938,-0.044496351283300005
ACH-000939,-0.403317407609
ACH-000941,0.0298371042716
ACH-000943,-0.0738625369195
ACH-000946,-0.128748396025
ACH-000947,-0.0700680438244
ACH-000948,-0.23209863165800002
ACH-000950,-0.07070934274810001
ACH-000953,-0.289785439502
ACH-000957,-0.46808952526000003
ACH-000958,-0.357513194561
ACH-000960,-0.117285217911
ACH-000963,0.07897514301900001
ACH-000968,-0.19335697069000002
ACH-000969,0.0510303685699
ACH-000973,-0.140337818409
ACH-000974,-0.115103185878
ACH-000975,-0.022045138035499998
ACH-000976,-0.140347718096
ACH-000978,-0.35424105483499996
ACH-000980,-0.09924688125360001
ACH-000984,-0.196602331587
ACH-000986,-0.457364513706
ACH-000988,-0.188226097885
ACH-000993,-0.29815974052
ACH-000994,-0.05959314735619999
ACH-000996,-0.20977635047
ACH-001001,-0.0674042223742
ACH-001020,-0.293577171311
ACH-001028,-0.11324780081800001
ACH-001031,-0.16657345231100001
ACH-001038,0.056549185265300006
ACH-001048,-0.207448456428
ACH-001050,-0.355147117575
ACH-001053,-0.114144397722
ACH-001054,-0.206009050144
ACH-001061,-0.011288885910499999
ACH-001067,-0.558644415184
ACH-001075,-0.0610337438633
ACH-001096,-0.119132240177
ACH-001128,-0.0136344276367
ACH-001134,-0.198081782566
ACH-001151,-0.106543639043
ACH-001163,-0.125630641698
ACH-001164,-0.257912430933
ACH-001173,-0.0952433516272
ACH-001183,0.048467159152600005
ACH-001184,-0.140508461774
ACH-001190,-0.38323358277099995
ACH-001192,-0.153210383274
ACH-001193,0.055452157082
ACH-001196,-0.000827170248822
ACH-001197,-0.0940074026237
ACH-001205,-0.0919984229235
ACH-001211,-0.0802007465195
ACH-001212,-0.112356630133
ACH-001228,-0.0449523166955
ACH-001232,-0.051973069978999996
ACH-001239,-0.12415166983300001
ACH-001274,-0.497338341008
ACH-001275,-0.00362269950427
ACH-001277,0.012720085375600002
ACH-001278,-0.21656974023400002
ACH-001280,-0.0545407873348
ACH-001283,-0.180549731356
ACH-001289,-0.17110084051600002
ACH-001295,-0.0708192108917
ACH-001300,-0.199955467239
ACH-001301,-0.143985815391
ACH-001302,-0.100878982441
ACH-001303,0.48529063861
ACH-001306,-0.241738883721
ACH-001318,-0.0637673338837
ACH-001322,-0.583431201989
ACH-001328,-0.294077552845
ACH-001332,0.138148273955
ACH-001333,0.0259894956991
ACH-001336,0.0272870295963
ACH-001340,-0.10803430102099999
ACH-001346,-0.0608313925621
ACH-001353,-0.154015042042
ACH-001354,-0.0445370666099
ACH-001367,-0.29813898189
ACH-001368,0.0192596014067
ACH-001374,-0.354802951114
ACH-001375,-0.355166157943
ACH-001377,-0.045165328701099995
ACH-001380,-0.21364494039
ACH-001391,-0.22397190811599998
ACH-001407,-0.0628233836817
ACH-001408,-0.24504080357500002
ACH-001413,-0.280886026916
ACH-001430,0.0358692775936
ACH-001431,-0.22073289637600002
ACH-001450,-0.654252708612
ACH-001496,-0.184560735462
ACH-001500,-0.113305580142
ACH-001521,0.006478721871140001
ACH-001523,-0.19870969209199998
ACH-001532,-0.16745453319599998
ACH-001536,-0.256899569921
ACH-001550,-0.16770610120999999
ACH-001552,-0.143116451651
ACH-001554,0.0132145615573
ACH-001645,-0.224734235124
ACH-001654,-0.10822440277300001
ACH-001715,-0.16853296275
ACH-001735,-0.0302804067291
ACH-001736,-0.13538490937699998
ACH-001737,-0.596491810994
ACH-001740,0.0767041822723
ACH-001745,0.0107505420142
ACH-001750,0.040022421421
ACH-001765,-0.183349555481
ACH-001956,-0.21765041641600003
ACH-001957,-0.41983608296499997
