,WBP11 (51729)
ACH-000416,-1.3755154594699999
ACH-000420,-1.4253672385
ACH-000421,-1.2063029425799998
ACH-000424,-1.68970838806
ACH-000425,-1.2906317997
ACH-000426,-1.1591903908299999
ACH-000427,-1.36076157773
ACH-000433,-1.35354667787
ACH-000436,-1.3781141588699999
ACH-000444,-1.51931709946
ACH-000445,-1.7357234804099997
ACH-000448,-1.55326671979
ACH-000450,-1.31527848658
ACH-000452,-1.44871955241
ACH-000454,-1.09809035144
ACH-000458,-1.4204669585699998
ACH-000459,-1.3207052638299999
ACH-000460,-1.3573591439
ACH-000461,-1.46215413447
ACH-000463,-1.4093077998899999
ACH-000464,-1.63662163833
ACH-000466,-1.55042742425
ACH-000467,-1.49476761456
ACH-000468,-1.03150359728
ACH-000469,-1.6736228045200001
ACH-000470,-1.42217979069
ACH-000471,-1.07811028835
ACH-000472,-1.66267938593
ACH-000473,-1.2166804520899999
ACH-000475,-1.35871987343
ACH-000476,-1.21594381003
ACH-000477,-1.6900884601700001
ACH-000480,-1.21818666347
ACH-000481,-1.24274840567
ACH-000483,-1.62230537521
ACH-000484,-1.3828599007
ACH-000485,-1.70292841005
ACH-000486,-1.1433956480299998
ACH-000487,-1.27300278619
ACH-000488,-1.36785810135
ACH-000490,-1.23330837799
ACH-000491,-1.56506312378
ACH-000495,-1.03333692698
ACH-000496,-1.30291716867
ACH-000499,-1.5702938956499999
ACH-000500,-0.94969531294
ACH-000502,-1.57766923992
ACH-000503,-1.48854987228
ACH-000505,-1.6486883198700002
ACH-000507,-1.33780435139
ACH-000510,-1.3587614783700002
ACH-000511,-1.25751948993
ACH-000512,-2.13168508123
ACH-000516,-1.6265669544999999
ACH-000517,-1.35827173294
ACH-000518,-1.35324034971
ACH-000520,-1.23599470837
ACH-000521,-1.7246462951599997
ACH-000522,-1.45882033282
ACH-000524,-1.8768215943000002
ACH-000527,-1.4943419684
ACH-000528,-1.23476280923
ACH-000537,-1.39571967614
ACH-000541,-1.30515798391
ACH-000542,-1.4213037554499999
ACH-000544,-1.4379961509799999
ACH-000545,-1.21113513325
ACH-000547,-1.34342761232
ACH-000548,-1.6322391212399998
ACH-000549,-1.3628297574500001
ACH-000550,-1.27180567699
ACH-000552,-1.65594135748
ACH-000556,-1.4197776503200001
ACH-000557,-1.77070289876
ACH-000570,-1.46132087225
ACH-000571,-1.91420416338
ACH-000573,-1.2790115873
ACH-000576,-1.33721374892
ACH-000580,-1.30132377832
ACH-000584,-1.56029793203
ACH-000585,-1.65886231789
ACH-000588,-1.57362163026
ACH-000589,-1.5929562136000002
ACH-000591,-1.783711522
ACH-000593,-1.53680717752
ACH-000600,-1.12908160995
ACH-000601,-1.40573845662
ACH-000604,-1.9342262776199999
ACH-000605,-1.4930730137900001
ACH-000606,-1.35465918905
ACH-000608,-1.7820934204599996
ACH-000614,-1.9093913775099998
ACH-000616,-1.2068122589299999
ACH-000618,-1.39350067706
ACH-000619,-1.6402459872600001
ACH-000620,-1.33072006014
ACH-000621,-2.06061118777
ACH-000622,-1.39974261476
ACH-000623,-1.33597174021
ACH-000624,-1.3930550048700001
ACH-000627,-1.2029311424
ACH-000630,-1.66240493089
ACH-000632,-1.3894062291299998
ACH-000633,-1.3378963298200002
ACH-000637,-1.51682588908
ACH-000638,-1.27282187527
ACH-000646,-1.69022660665
ACH-000647,-1.40049409069
ACH-000648,-0.994639950096
ACH-000649,-1.33024451986
ACH-000651,-1.32682719811
ACH-000652,-1.34621718799
ACH-000653,-1.5461914871899998
ACH-000657,-1.2570375524200001
ACH-000658,-1.74869989162
ACH-000661,-1.64118607449
ACH-000662,-1.50361369074
ACH-000663,-1.46835250885
ACH-000665,-1.27901398339
ACH-000671,-1.4695155619100002
ACH-000673,-1.87806684309
ACH-000676,-1.39180593741
ACH-000677,-1.4494911554799998
ACH-000681,-1.4815030005899998
ACH-000682,-1.07187827847
ACH-000683,-1.3729713089500002
ACH-000684,-1.57722203306
ACH-000688,-1.8981490516
ACH-000693,-1.3497594288199999
ACH-000694,-1.3542671669600002
ACH-000695,-1.5986386931999998
ACH-000696,-1.42769705916
ACH-000697,-1.29874628871
ACH-000699,-1.5447189042200002
ACH-000701,-1.32331684265
ACH-000706,-1.35714763123
ACH-000711,-1.32658491862
ACH-000713,-1.06922867192
ACH-000714,-1.3648731708000001
ACH-000718,-1.36292134145
ACH-000720,-1.39810162171
ACH-000721,-1.18294384267
ACH-000724,-1.7830463497
ACH-000725,-1.79398894782
ACH-000732,-1.45001318592
ACH-000734,-1.46577242162
ACH-000735,-1.6633522881099998
ACH-000736,-1.34064405691
ACH-000738,-1.15983157982
ACH-000746,-1.46471019926
ACH-000747,-1.11990493496
ACH-000748,-1.2237075966
ACH-000753,-1.6431812317299999
ACH-000756,-1.8498101541
ACH-000757,-1.22488430042
ACH-000758,-1.3055933341200001
ACH-000760,-1.48037252411
ACH-000763,-1.31323246374
ACH-000764,-1.0042101118
ACH-000765,-1.0629022439
ACH-000766,-1.3849121458700002
ACH-000767,-1.34325071148
ACH-000768,-1.4448847426
ACH-000769,-1.3773977179299999
ACH-000770,-1.4691643248
ACH-000771,-1.33083381365
ACH-000773,-1.70362120712
ACH-000776,-1.43290520629
ACH-000777,-1.3376017030299998
ACH-000778,-1.3842989106499999
ACH-000781,-1.24568280907
ACH-000782,-1.3057181389
ACH-000783,-1.63679739521
ACH-000784,-1.5015041318200002
ACH-000785,-1.6103647334600002
ACH-000787,-1.44064773567
ACH-000788,-1.43644928395
ACH-000791,-1.06340263304
ACH-000792,-1.4859351543500001
ACH-000794,-1.53083586588
ACH-000796,-1.55922194502
ACH-000799,-1.4793845435799997
ACH-000800,-1.1766516737200001
ACH-000802,-1.3981756314200002
ACH-000804,-1.40475052141
ACH-000805,-1.25954637644
ACH-000809,-1.3900229916799998
ACH-000810,-1.17391023405
ACH-000811,-1.70140358456
ACH-000817,-1.44644377457
ACH-000819,-1.4393471681999999
ACH-000820,-0.9037115865600001
ACH-000821,-1.8723250126099997
ACH-000822,-1.69631559386
ACH-000823,-1.53111795873
ACH-000824,-1.6903256706299998
ACH-000827,-1.27200022118
ACH-000829,-1.58644330706
ACH-000831,-1.4462137973700002
ACH-000832,-1.35215568111
ACH-000833,-1.85066893096
ACH-000834,-1.47693433181
ACH-000835,-1.37617311183
ACH-000836,-1.50436137651
ACH-000837,-1.1954010179
ACH-000838,-1.73508491873
ACH-000839,-1.2229331967700001
ACH-000840,-1.8622355758400002
ACH-000841,-1.4594464342200002
ACH-000843,-1.33796272345
ACH-000846,-1.4487175954499998
ACH-000847,-1.5543569137
ACH-000848,-1.14749539955
ACH-000849,-1.7167510243700002
ACH-000851,-1.3308636462299999
ACH-000855,-1.3916050238799997
ACH-000856,-1.46389523689
ACH-000858,-1.2769702352299999
ACH-000859,-1.54407290035
ACH-000861,-1.2038170586799999
ACH-000862,-1.19532970913
ACH-000865,-1.28948636625
ACH-000866,-1.36754316514
ACH-000867,-1.70208438824
ACH-000869,-1.4851441995399999
ACH-000872,-1.06349470578
ACH-000873,-1.23063845388
ACH-000876,-1.7055565963100001
ACH-000878,-1.17306708015
ACH-000880,-1.51764093419
ACH-000881,-1.55169330644
ACH-000882,-1.4320266149399998
ACH-000884,-1.197429986
ACH-000885,-1.40917364875
ACH-000887,-1.20548053299
ACH-000888,-1.8449967113299999
ACH-000889,-1.31500973033
ACH-000890,-1.6827124696399998
ACH-000896,-1.1864600424299998
ACH-000898,-1.5368466232
ACH-000900,-1.2370274022499999
ACH-000901,-1.17032434078
ACH-000905,-1.45123921893
ACH-000906,-1.27745289584
ACH-000907,-1.45335673546
ACH-000910,-1.60408648611
ACH-000911,-1.31153970067
ACH-000912,-1.2555607690100001
ACH-000913,-1.4068013712799998
ACH-000915,-1.55560582535
ACH-000916,-0.9755614584569999
ACH-000917,-1.30290092967
ACH-000921,-1.1812926621100002
ACH-000924,-1.3428861638999998
ACH-000926,-1.57913479148
ACH-000928,-1.27703537843
ACH-000929,-1.20860344279
ACH-000932,-1.71286505722
ACH-000935,-1.6061387213
ACH-000936,-1.2799618482
ACH-000937,-1.2155377074200002
ACH-000938,-1.57002991852
ACH-000939,-1.47037403731
ACH-000941,-1.9802334459400002
ACH-000943,-1.27498926992
ACH-000946,-1.4823340368399998
ACH-000947,-1.28992548278
ACH-000948,-1.30120490997
ACH-000950,-1.49078594467
ACH-000953,-2.00029681001
ACH-000957,-1.5300402361899998
ACH-000958,-1.4108400473299998
ACH-000960,-1.5247197031
ACH-000963,-1.49490981463
ACH-000968,-1.41584528609
ACH-000969,-1.28732068462
ACH-000973,-1.37103009903
ACH-000974,-1.5965348028
ACH-000975,-1.8689066429499999
ACH-000976,-1.53216839444
ACH-000978,-1.03471961183
ACH-000980,-1.27242640713
ACH-000984,-1.82441001308
ACH-000986,-1.3262877493
ACH-000988,-1.39108387294
ACH-000993,-1.18315302225
ACH-000994,-1.4665434546
ACH-000996,-1.5637614121799999
ACH-001001,-1.4322353459700001
ACH-001020,-1.61436298382
ACH-001028,-1.5441465894600002
ACH-001031,-1.0735241049200002
ACH-001038,-1.49154098575
ACH-001048,-1.21336177354
ACH-001050,-1.5067083146399998
ACH-001053,-1.50880977736
ACH-001054,-1.53224567776
ACH-001061,-1.4360105838400001
ACH-001067,-1.46354820232
ACH-001075,-1.2727431816700001
ACH-001096,-1.32878686214
ACH-001128,-1.88854273778
ACH-001134,-1.51384239099
ACH-001151,-1.2668190521
ACH-001163,-1.69472471208
ACH-001164,-1.59179121768
ACH-001173,-1.50236014834
ACH-001183,-1.09854483856
ACH-001184,-1.5860254126100002
ACH-001190,-1.5254245902
ACH-001192,-1.32277041536
ACH-001193,-1.39649609001
ACH-001196,-1.10699330866
ACH-001197,-1.44312288935
ACH-001205,-1.31390744881
ACH-001211,-1.47183680301
ACH-001212,-1.55068142093
ACH-001228,-1.30851934125
ACH-001232,-1.24211541207
ACH-001239,-1.6659873746399998
ACH-001274,-1.55379409876
ACH-001275,-1.2398404815000001
ACH-001277,-1.7843762795299998
ACH-001278,-1.31092987435
ACH-001280,-1.4151638602599999
ACH-001283,-1.19427794111
ACH-001289,-1.50179588027
ACH-001295,-1.31490746422
ACH-001300,-1.47729454205
ACH-001301,-1.35531784251
ACH-001302,-1.51814557939
ACH-001303,-1.76195154965
ACH-001306,-1.28690965809
ACH-001318,-1.0983781002
ACH-001322,-1.10588519647
ACH-001328,-1.6652616828100002
ACH-001332,-1.2639784028799999
ACH-001333,-1.18710466575
ACH-001336,-1.2501099895299999
ACH-001340,-1.3998948621399998
ACH-001346,-1.41494869069
ACH-001353,-1.1177494277200002
ACH-001354,-1.46698799686
ACH-001367,-1.38412422152
ACH-001368,-1.31234070037
ACH-001374,-1.02507995748
ACH-001375,-1.50136470134
ACH-001377,-1.38460048194
ACH-001380,-1.2784049118
ACH-001391,-1.29542061344
ACH-001407,-1.26128393219
ACH-001408,-1.17001358636
ACH-001413,-1.33855020143
ACH-001430,-1.41571948857
ACH-001431,-1.492850536
ACH-001450,-1.46665656659
ACH-001496,-1.13414754823
ACH-001500,-1.54682218842
ACH-001521,-1.17862185787
ACH-001523,-1.2676986934
ACH-001532,-1.6825648737
ACH-001536,-1.24878095247
ACH-001550,-1.62848185794
ACH-001552,-1.30429242065
ACH-001554,-1.34242636664
ACH-001645,-1.02441201596
ACH-001654,-1.04986310423
ACH-001715,-1.34189377541
ACH-001735,-1.52245795257
ACH-001736,-1.82913655322
ACH-001737,-1.4612843999999998
ACH-001740,-1.70984199783
ACH-001745,-1.9139820204
ACH-001750,-1.50636711686
ACH-001765,-1.58434401395
ACH-001956,-1.54796639847
ACH-001957,-1.85977438616
