,FPGT (8790)
ACH-000004,0.188580040489
ACH-000007,0.0525786572466
ACH-000009,-0.020188157378599997
ACH-000011,-0.048367938987300005
ACH-000012,-0.105141150661
ACH-000013,-0.0238066349743
ACH-000014,-0.00027713044300200004
ACH-000015,-0.0618878863819
ACH-000017,0.04469224197340001
ACH-000018,-0.11545185238700001
ACH-000019,-0.0842745561374
ACH-000021,-0.27811840714499997
ACH-000022,0.0780575941322
ACH-000025,-0.0903474547124
ACH-000028,0.051289008845600004
ACH-000030,0.00912994673397
ACH-000035,0.04001719539069999
ACH-000036,0.07606869518739999
ACH-000037,0.09898469841700001
ACH-000039,-0.258956852776
ACH-000040,0.151290724262
ACH-000041,0.0482814980845
ACH-000042,0.163701272566
ACH-000045,-0.0250526224484
ACH-000047,-0.0528783886752
ACH-000052,0.0162490445331
ACH-000053,0.005365594413290001
ACH-000054,0.041084032055000004
ACH-000055,0.0639413940221
ACH-000060,-0.0370020892537
ACH-000067,0.0205874192377
ACH-000070,-0.030049983034
ACH-000075,0.263010859162
ACH-000078,-0.220110538122
ACH-000082,-0.0410739973165
ACH-000085,-0.0300651708933
ACH-000086,-0.08608562823629999
ACH-000087,-0.19431918813700003
ACH-000092,0.025771018268400003
ACH-000095,-0.0990575165913
ACH-000097,-0.14599332949000002
ACH-000098,-0.0582826015277
ACH-000099,-0.125120851127
ACH-000108,0.16668532362500002
ACH-000113,-0.0341952858822
ACH-000115,0.177833032139
ACH-000116,0.051715964389500005
ACH-000118,-0.06316520640739999
ACH-000120,-0.07425874052789999
ACH-000123,-0.0674119703636
ACH-000127,-0.0488682838181
ACH-000128,0.0364412936166
ACH-000132,-0.0547157216617
ACH-000133,-0.137522159015
ACH-000137,-0.22124112167800003
ACH-000138,-0.0562874253008
ACH-000142,0.09984953280200001
ACH-000143,0.09634980870539998
ACH-000146,0.11503677619699999
ACH-000148,-0.160282806598
ACH-000150,0.0245239879618
ACH-000152,-0.10184653955600001
ACH-000153,0.042409006755499995
ACH-000159,-0.0300761736136
ACH-000160,-0.20956763628400002
ACH-000163,0.200437973185
ACH-000167,-0.0609510684545
ACH-000168,-0.021012929978200003
ACH-000169,0.10342172007400001
ACH-000178,0.13737579733799998
ACH-000182,0.09183130034810001
ACH-000183,-0.0546961629811
ACH-000188,0.092210186231
ACH-000189,-0.060608608883300004
ACH-000190,-0.102532240869
ACH-000198,0.0021264332020999996
ACH-000204,0.0561547345868
ACH-000206,0.102579238947
ACH-000207,0.09785999473919998
ACH-000211,-0.0601192085022
ACH-000215,0.0345827883994
ACH-000221,0.045873889287700004
ACH-000222,0.157931738834
ACH-000223,0.00107142250246
ACH-000226,0.082447436346
ACH-000227,0.16891526579100002
ACH-000228,-0.0216284501244
ACH-000231,0.0440570236075
ACH-000232,-0.114136990678
ACH-000233,0.0624123273301
ACH-000234,-0.044398568328900004
ACH-000235,-0.0447915867692
ACH-000237,-0.139210051912
ACH-000238,0.14767623393100002
ACH-000243,-0.0416959764879
ACH-000244,0.0587181917139
ACH-000246,-0.06644740361280001
ACH-000248,0.012703454854999999
ACH-000250,0.062422617200300005
ACH-000251,-0.007532162730470001
ACH-000253,0.0801646464056
ACH-000255,0.044417770335300005
ACH-000256,0.175199814961
ACH-000257,-0.12768292994799998
ACH-000258,-0.162526627216
ACH-000259,-0.018396855915400002
ACH-000260,-0.0968026952399
ACH-000261,-0.047403993078300004
ACH-000262,-0.311462993272
ACH-000263,0.353636161189
ACH-000264,0.005662086165869999
ACH-000265,-0.0944795971992
ACH-000266,0.14282190752
ACH-000272,-0.09592325233619999
ACH-000273,0.0884441601743
ACH-000274,-0.08639042207450001
ACH-000277,0.025669221258099995
ACH-000278,-0.141950196834
ACH-000279,-0.110740141691
ACH-000280,-0.110189668413
ACH-000281,0.10317857940899999
ACH-000288,0.0878468506143
ACH-000291,0.08275069225610002
ACH-000293,0.10486752826199999
ACH-000294,-0.0546354527228
ACH-000295,0.221028696498
ACH-000296,-0.14180256894
ACH-000302,-0.0755971917277
ACH-000304,-0.059467979978
ACH-000307,0.0332886011482
ACH-000308,0.05006138644730001
ACH-000310,-0.34707454085
ACH-000311,-0.0628317398292
ACH-000312,-0.005581609972060001
ACH-000315,0.21242676701
ACH-000316,-0.0130819583131
ACH-000317,0.043878016474400004
ACH-000318,0.07693576485010001
ACH-000319,-0.117289351822
ACH-000320,-0.17063388016699998
ACH-000322,0.131260807634
ACH-000323,-0.107552885799
ACH-000324,-0.0691032232425
ACH-000329,-0.0553839626594
ACH-000330,0.20381408748500002
ACH-000331,-0.08553765378270001
ACH-000332,-0.08042431030450001
ACH-000334,-0.343603392049
ACH-000335,-0.23135382459000003
ACH-000336,0.0663585666604
ACH-000337,0.18364322193799998
ACH-000339,-0.048943035532
ACH-000341,-0.256556681305
ACH-000348,0.046566502627999995
ACH-000350,-0.0329433834166
ACH-000352,-0.0652830684941
ACH-000356,0.202361023299
ACH-000361,-0.008051542820550001
ACH-000362,0.00375780906449
ACH-000363,0.0669173338533
ACH-000364,0.0108325633042
ACH-000365,0.022840016291
ACH-000366,-0.0320751499458
ACH-000368,0.026001746562099998
ACH-000374,-0.08553863080980001
ACH-000375,-0.0608767288737
ACH-000376,-0.0603057896528
ACH-000381,-0.08878456109369999
ACH-000383,-0.062961004827
ACH-000387,0.10479459000600001
