,DNAH5 (1767)
ACH-000004,-0.136886338934
ACH-000007,-0.179551796634
ACH-000009,-0.237310549504
ACH-000011,-0.111774492037
ACH-000012,-0.15254808774
ACH-000013,-0.164197021773
ACH-000014,-0.192289648625
ACH-000015,-0.0671099203252
ACH-000017,-0.157792057869
ACH-000018,-0.140622550908
ACH-000019,-0.22554633273000002
ACH-000021,-0.09263535507000001
ACH-000022,-0.0708877739585
ACH-000025,-0.214969735223
ACH-000028,-0.0782918219545
ACH-000030,-0.195412321741
ACH-000035,-0.274086121989
ACH-000036,-0.46056624132299995
ACH-000037,-0.304123927574
ACH-000039,-0.178227920093
ACH-000040,-0.290789479716
ACH-000041,-0.12481428313899999
ACH-000042,-0.110828327808
ACH-000045,-0.23354356223900002
ACH-000047,-0.294094226212
ACH-000052,-0.244584014272
ACH-000053,-0.23149921083
ACH-000054,-0.26063884016
ACH-000055,0.299775478173
ACH-000060,-0.25168554186500003
ACH-000067,-0.31095989714899996
ACH-000070,-0.42520756829000006
ACH-000075,-0.19771357867199998
ACH-000078,-0.141517597863
ACH-000082,-0.235157924728
ACH-000085,-0.09229675284
ACH-000086,-0.0832780283622
ACH-000087,-0.09692150568260001
ACH-000092,-0.23366242763199999
ACH-000095,-0.16971531627099998
ACH-000097,-0.0848850035777
ACH-000098,-0.228288033174
ACH-000099,-0.174870293675
ACH-000108,-0.31712178344
ACH-000113,-0.218270280963
ACH-000115,-0.29830103958500004
ACH-000116,-0.240486388214
ACH-000118,-0.07622295043169999
ACH-000120,-0.0440749398804
ACH-000123,-0.11770558025
ACH-000127,-0.36454114016
ACH-000128,-0.0497885914654
ACH-000132,-0.0816712557818
ACH-000133,-0.155714232015
ACH-000137,-0.0781158115498
ACH-000138,-0.21890615653499998
ACH-000142,-0.13185117125999998
ACH-000143,-0.21661391239500002
ACH-000146,-0.30827943217500003
ACH-000148,-0.18855056811999998
ACH-000150,-0.283447996086
ACH-000152,-0.23171929606
ACH-000153,0.0754170775769
ACH-000159,-0.266511521089
ACH-000160,-0.20913338236200002
ACH-000163,-0.06798127711
ACH-000167,-0.456745987904
ACH-000168,-0.581948000073
ACH-000169,-0.141635337832
ACH-000178,-0.254201063508
ACH-000182,-0.296362380002
ACH-000183,-0.18981162152
ACH-000188,-0.236362701468
ACH-000189,-0.29917786712
ACH-000190,-0.326176543114
ACH-000198,-0.20997432896899998
ACH-000204,-0.18133978673700002
ACH-000206,-0.325141402709
ACH-000207,-0.42586593377400006
ACH-000211,-0.28019606509399997
ACH-000215,-0.150895800756
ACH-000221,-0.22372981037700002
ACH-000222,-0.05257394245540001
ACH-000223,-0.221221138389
ACH-000226,-0.154464373665
ACH-000227,-0.428554420819
ACH-000228,-0.289455720972
ACH-000231,-0.192468086366
ACH-000232,-0.254381881974
ACH-000233,-0.293205450513
ACH-000234,-0.0355266588903
ACH-000235,-0.17065350724199999
ACH-000237,-0.25394574194499997
ACH-000238,-0.32426274925799997
ACH-000243,-0.114345216493
ACH-000244,-0.498188653417
ACH-000246,-0.18982318907600002
ACH-000248,-0.143575556461
ACH-000250,-0.141974226837
ACH-000251,-0.229593022434
ACH-000253,-0.21314908495999998
ACH-000255,-0.0961465319823
ACH-000256,-0.348427475413
ACH-000257,-0.589522190831
ACH-000258,-0.434482230526
ACH-000259,-0.241697208926
ACH-000260,-0.174875284179
ACH-000261,-0.20676218023499998
ACH-000262,-0.243785825068
ACH-000263,-0.282968776664
ACH-000264,-0.0622194274816
ACH-000265,-0.108389772742
ACH-000266,-0.215326847553
ACH-000272,-0.273082916437
ACH-000273,-0.233339896125
ACH-000274,-0.57014742196
ACH-000277,-0.32606977149
ACH-000278,-0.141822095587
ACH-000279,-0.27282066086999995
ACH-000280,-0.060367525978699994
ACH-000281,-0.458798127116
ACH-000288,-0.35364735429099997
ACH-000291,-0.0744039228311
ACH-000293,-0.0900411469021
ACH-000294,-0.45352845285
ACH-000295,-0.417071445801
ACH-000296,-0.104055500362
ACH-000302,-0.199724184972
ACH-000304,-0.07917853138789999
ACH-000307,-0.241622127324
ACH-000308,-0.235716702653
ACH-000310,-0.211625873292
ACH-000311,-0.246807341934
ACH-000312,-0.279099007023
ACH-000315,-0.026455675720900004
ACH-000316,-0.241515723921
ACH-000317,-0.22214506498599998
ACH-000318,-0.188996371426
ACH-000319,-0.13493240095200001
ACH-000320,-0.190816410539
ACH-000322,-0.06959080138519999
ACH-000323,-0.44191891023999996
ACH-000324,-0.298664253439
ACH-000329,-0.169993767107
ACH-000330,-0.185608206382
ACH-000331,-0.0438906340071
ACH-000332,-0.130263536549
ACH-000334,-0.0751741690816
ACH-000335,0.0132940894431
ACH-000336,-0.32056526344999997
ACH-000337,-0.09746978750730001
ACH-000339,-0.10482892398299999
ACH-000341,-0.23009345456799998
ACH-000348,-0.285066463482
ACH-000350,-0.36445641876999996
ACH-000352,-0.0540381452103
ACH-000356,-0.369903598801
ACH-000361,-0.04615684191430001
ACH-000362,-0.135620407552
ACH-000363,-0.233213418553
ACH-000364,-0.178427505007
ACH-000365,-0.17491872634599998
ACH-000366,-0.042844668448499997
ACH-000368,-0.36921520840300004
ACH-000374,-0.0529481814642
ACH-000375,-0.16362957399
ACH-000376,-0.0918593493616
ACH-000381,-0.200231706967
ACH-000383,-0.256918333451
ACH-000387,-0.160636258871
ACH-000389,-0.6710457086689999
ACH-000390,-0.189756574754
ACH-000393,-0.221063779786
ACH-000395,-0.216556577824
ACH-000397,-0.341498604404
ACH-000401,-0.290674832826
ACH-000402,-0.237935158658
ACH-000403,-0.36446185483000004
ACH-000404,-0.368574963878
ACH-000406,-0.295261658837
ACH-000407,-0.143138001304
ACH-000408,-0.21765271274099998
ACH-000410,-0.22052032017499998
ACH-000411,-0.153828008064
ACH-000414,-0.235676929036
ACH-000415,-0.148914190173
ACH-000416,-0.297018583951
ACH-000420,-0.33555824387500005
ACH-000421,-0.129115989679
ACH-000424,-0.208373518676
ACH-000425,-0.321858090445
ACH-000426,-0.18304110166499998
ACH-000427,-0.106537786841
ACH-000433,-0.271522764203
ACH-000436,0.0235565195598
ACH-000444,-0.20715207689100001
ACH-000445,-0.549008255889
ACH-000448,-0.306158500354
ACH-000450,-0.227573369983
ACH-000452,-0.167503177018
ACH-000454,0.04535390156769999
ACH-000458,-0.16291786444
ACH-000459,0.209347883967
ACH-000460,-0.258477501457
ACH-000461,-0.13325233668199998
ACH-000463,-0.126519575263
ACH-000464,-0.27333590660999996
ACH-000466,-0.306911144892
ACH-000467,-0.160537597413
ACH-000468,-0.46354824350199997
ACH-000469,-0.191665169274
ACH-000470,-0.27171051452100003
ACH-000471,-0.219222713205
ACH-000472,-0.26914476848700003
ACH-000473,-0.275034687063
ACH-000475,-0.127348479426
ACH-000476,-0.18182462359700002
ACH-000477,0.028844402660000004
ACH-000480,-0.23322466397799999
ACH-000481,-0.169815077842
ACH-000483,-0.170348000716
ACH-000484,0.0238365668783
ACH-000485,-0.040513815961300007
ACH-000486,-0.197207477122
ACH-000487,-0.200245098723
ACH-000488,-0.332187400954
ACH-000490,-0.17146383833
ACH-000491,-0.292524032263
ACH-000495,-0.193397136747
ACH-000496,-0.196606113352
ACH-000499,-0.0207127259058
ACH-000500,-0.491199516426
ACH-000502,-0.196342639456
ACH-000503,-0.354004451624
ACH-000505,-0.014833829860200001
ACH-000507,-0.14930266417500002
ACH-000510,-0.301023474422
ACH-000511,-0.314307223076
