,RHBDL1 (9028)
ACH-000004,0.00711932704422
ACH-000007,-0.26978463423
ACH-000009,-0.06543896209990001
ACH-000011,-0.293828938605
ACH-000012,-0.23333212159000002
ACH-000013,-0.28774938876999995
ACH-000014,-0.33023665865400004
ACH-000015,-0.42425629372199997
ACH-000017,-0.34407927152900003
ACH-000018,-0.421254602758
ACH-000019,-0.0851951117264
ACH-000021,-0.154425583752
ACH-000022,-0.30000397548
ACH-000025,-0.283944800834
ACH-000028,-0.12672607845699999
ACH-000030,-0.18341931667800002
ACH-000035,-0.014644674096799998
ACH-000036,-0.512018626936
ACH-000037,-0.534484367507
ACH-000039,-0.18650116613099998
ACH-000040,-0.460751628104
ACH-000041,-0.37414067825099995
ACH-000042,-0.132266570156
ACH-000045,-0.477451594852
ACH-000047,-0.383017489293
ACH-000052,-0.15048580720000002
ACH-000053,-0.39984467111199995
ACH-000054,-0.144775863432
ACH-000055,-0.35728999703000003
ACH-000060,-0.20115826748799998
ACH-000067,-0.269883122329
ACH-000070,-0.273191607425
ACH-000075,-0.460449650323
ACH-000078,-0.17568864750500002
ACH-000082,-0.30828733443000006
ACH-000085,-0.24811966898600002
ACH-000086,0.00728109781046
ACH-000087,-0.396228992295
ACH-000092,-0.283394750679
ACH-000095,-0.191595967802
ACH-000097,-0.287514057768
ACH-000098,-0.367972496622
ACH-000099,-0.258997567571
ACH-000108,-0.252360442613
ACH-000113,-0.17163840036699998
ACH-000115,-0.486887020507
ACH-000116,-0.304551866635
ACH-000118,-0.19661677682300002
ACH-000120,-0.337677319445
ACH-000123,-0.18657350239599998
ACH-000127,-0.171264812402
ACH-000128,-0.40977245455300004
ACH-000132,-0.465353337408
ACH-000133,-0.424366162835
ACH-000137,-0.094154332488
ACH-000138,-0.250331417481
ACH-000142,-0.167121717131
ACH-000143,-0.253909907856
ACH-000146,-0.202545628966
ACH-000148,-0.23104872685
ACH-000150,-0.046868162739800004
ACH-000152,-0.202348237267
ACH-000153,0.13147014943399998
ACH-000159,-0.338856310749
ACH-000160,-0.112121962031
ACH-000163,-0.234954733449
ACH-000167,-0.30129447716200003
ACH-000168,-0.236661023795
ACH-000169,-0.27062804282200004
ACH-000178,-0.248550384742
ACH-000182,-0.140076170067
ACH-000183,-0.219621193694
ACH-000188,-0.294101753666
ACH-000189,-0.274478500401
ACH-000190,-0.31884131452799996
ACH-000198,-0.125375189673
ACH-000204,-0.46954792837
ACH-000206,-0.06621177380559999
ACH-000207,0.0509941980056
ACH-000211,-0.216447839417
ACH-000215,-0.22904138100699997
ACH-000221,-0.346769404481
ACH-000222,-0.353346998804
ACH-000223,-0.235734078661
ACH-000226,-0.0077865560601
ACH-000227,-0.117875620643
ACH-000228,-0.25419960021
ACH-000231,-0.35242287742600004
ACH-000232,-0.238880844803
ACH-000233,-0.316322850971
ACH-000234,-0.594801967847
ACH-000235,-0.21297690467500002
ACH-000237,-0.37995299985
ACH-000238,-0.15570715765499998
ACH-000243,-0.204153004111
ACH-000244,-0.478926019094
