,HBG2 (3048)
ACH-000004,-0.0895060325894
ACH-000007,-0.008027964178010001
ACH-000009,-0.07348435060160001
ACH-000011,-0.0760000135121
ACH-000012,-0.025054267798599997
ACH-000013,-0.0574215303725
ACH-000014,0.036438202682500004
ACH-000015,0.0348278316304
ACH-000017,0.051661331385399994
ACH-000018,-0.122210663293
ACH-000019,-0.0719444098828
ACH-000021,-0.00415736667435
ACH-000022,0.0313597360824
ACH-000025,-0.120560677728
ACH-000028,-0.058983563581300004
ACH-000030,-0.122764361798
ACH-000035,-0.17617134344000002
ACH-000036,0.014975975899700001
ACH-000037,-0.0925481681724
ACH-000039,-0.0661603478048
ACH-000040,-0.154256133028
ACH-000041,0.029145761414
ACH-000042,-0.026231330391
ACH-000045,0.0491962340174
ACH-000047,-0.012091360611299997
ACH-000052,-0.08552005219639999
ACH-000053,0.0346216190287
ACH-000054,-0.17189182695799998
ACH-000055,0.124790728219
ACH-000060,-0.0029755173953
ACH-000067,-0.157536823977
ACH-000070,0.0220450050001
ACH-000075,-0.0486180884243
ACH-000078,0.06954436109760001
ACH-000082,-0.16965396741
ACH-000085,-0.0740064026175
ACH-000086,-0.051912294953199996
ACH-000087,0.100838670622
ACH-000092,-0.09660475521389998
ACH-000095,-0.0205941836524
ACH-000097,-0.107796982357
ACH-000098,0.0033256224112899998
ACH-000099,0.053405800158099995
ACH-000108,0.19816197905299998
ACH-000113,0.00171286942241
ACH-000115,-0.070030041778
ACH-000116,-0.129513116054
ACH-000118,-0.05287456058040001
ACH-000120,0.177198018022
ACH-000123,-0.0173661669822
ACH-000127,-0.053321827553500005
ACH-000128,-0.0717964514373
ACH-000132,-0.011796266326899998
ACH-000133,-0.17120496667100002
ACH-000137,-0.09617110820769999
ACH-000138,0.015175564716499999
ACH-000142,-0.211675891913
ACH-000143,0.06729847809589999
ACH-000146,-0.00414677478103
ACH-000148,-0.149423876091
ACH-000150,0.0594302317205
ACH-000152,-0.0267829429188
ACH-000153,-0.07519617090960001
ACH-000159,-0.057519606990800005
ACH-000160,-0.00428035740787
ACH-000163,0.0219897346856
ACH-000167,-0.19793198477200002
ACH-000168,-0.029691279839999998
ACH-000169,0.00882915857382
ACH-000178,-0.0561619177092
ACH-000182,-0.0268063052332
ACH-000183,0.0681906532834
ACH-000188,-0.0545236567425
ACH-000189,-0.0202962137155
ACH-000190,-0.141937634334
ACH-000198,-0.0568007852229
ACH-000204,-0.17385060757800003
ACH-000206,-0.152270828674
ACH-000207,-0.153567469239
