,CCIN (881)
ACH-000330,-0.117645988838
ACH-000331,-0.158762235428
ACH-000332,-0.164940693768
ACH-000334,-0.0519950404224
ACH-000335,-0.209669865297
ACH-000336,-0.27268967129599997
ACH-000337,-0.729072488671
ACH-000339,-0.288182652408
ACH-000341,-0.132461059186
ACH-000348,-0.131175662115
ACH-000350,-0.09468999417210001
ACH-000352,-0.318639182441
ACH-000356,-0.161353014525
ACH-000361,0.008503338952869999
ACH-000362,-0.16611847098899998
ACH-000363,-0.17564123847399998
ACH-000364,-0.326227876173
ACH-000365,-0.27575747647599996
ACH-000366,-0.179098162843
ACH-000368,-0.222095563258
ACH-000374,-0.218452746802
ACH-000375,-0.136586258651
ACH-000376,-0.153952575077
ACH-000381,-0.32170485981400004
ACH-000383,-0.141707396195
ACH-000387,-0.147584712987
ACH-000389,-0.20223479497900002
ACH-000390,-0.327913941276
ACH-000393,-0.135750187739
ACH-000395,-0.289468114311
ACH-000397,-0.285150833493
ACH-000401,-0.20059856426300002
ACH-000402,-0.219642195511
ACH-000403,-0.0331742897319
ACH-000404,0.33042667843699997
ACH-000406,-0.22370193996800003
ACH-000407,-0.337321002521
ACH-000408,-0.228047116981
ACH-000410,-0.127525079095
ACH-000411,-0.143634101484
ACH-000414,-0.23785176164000002
ACH-000415,-0.00996986935515
ACH-000416,-0.157775951389
ACH-000420,-0.0323536188635
ACH-000421,-0.1214299928
ACH-000424,-0.289845843048
ACH-000425,-0.0459142003445
ACH-000426,-0.371666573859
ACH-000427,-0.034762006138699994
ACH-000433,-0.376579074877
ACH-000436,-0.0223196973349
ACH-000444,-0.123063713781
ACH-000445,-0.18257785879000002
ACH-000448,-0.174558651855
ACH-000450,-0.714740832689
ACH-000452,-0.204300347207
ACH-000454,-0.07402016005989999
ACH-000458,-0.288498228219
ACH-000459,-0.050956846118
ACH-000460,-0.119790380919
ACH-000461,-0.0284820011665
ACH-000463,-0.119439412577
ACH-000464,-0.20760803438099998
ACH-000466,-0.48649927860799996
ACH-000467,0.010607009159899998
ACH-000468,-0.043581953467699996
ACH-000469,-0.139183822247
ACH-000470,-0.115640483598
ACH-000471,-0.0331309497491
ACH-000472,-0.219208167258
ACH-000473,-0.19505670776200001
ACH-000475,-0.195894095293
ACH-000476,-0.0562822658369
ACH-000477,-0.241729104598
ACH-000480,-0.333381746832
ACH-000481,-0.0793336939905
ACH-000483,-0.046824176310800006
ACH-000484,-0.47953253723300004
ACH-000485,-0.015146133793699999
ACH-000486,-0.32131948565499996
ACH-000487,-0.296641947069
ACH-000488,-0.29374045694400003
ACH-000490,-0.19492907276000002
ACH-000491,-0.118280542628
ACH-000495,-0.13121366047900002
ACH-000496,-0.33935132668300005
ACH-000499,0.119569541472
ACH-000500,-0.0505977664872
ACH-000502,-0.176136545936
ACH-000503,-0.614710809981
ACH-000505,-0.106328265639
ACH-000507,-0.221275384755
ACH-000510,-0.24308325330299999
ACH-000511,-0.152213238281
ACH-000512,-0.521800779033
ACH-000516,-0.05602036136250001
ACH-000517,-0.106679625692
ACH-000518,-0.240286620725
ACH-000520,-0.24469258681699999
ACH-000521,-0.37653379932400005
ACH-000522,-0.12359054046599999
ACH-000524,-0.16451687832999998
ACH-000527,-0.121393379466
ACH-000528,-0.115701900053
ACH-000537,-0.265036061269
ACH-000541,-0.197316669907
ACH-000542,-0.240669536364
ACH-000544,-0.174060920717
ACH-000545,-0.18508822912
ACH-000547,-0.025395439606699998
ACH-000548,-0.08875681586760001
ACH-000549,-0.329679847942
ACH-000550,-0.0480422332472
ACH-000552,-0.024289944649799996
ACH-000556,-0.390108962083
ACH-000557,-0.0927449376747
ACH-000570,-0.210345766206
ACH-000571,-0.133390626342
ACH-000573,-0.058196307522900004
ACH-000576,-0.24546838777399999
ACH-000580,-0.34791434253799997
ACH-000584,-0.27083888686700003
ACH-000585,0.029070124752700002
ACH-000588,0.00664604433876
ACH-000589,-0.137162943002
ACH-000591,-0.184908513524
ACH-000593,-0.202805744508
ACH-000600,-0.339664428562
ACH-000601,-0.169150396008
ACH-000604,-0.252289925611
ACH-000605,-0.111088219533
ACH-000606,-0.272170907575
ACH-000608,-0.256477277771
ACH-000614,-0.35952904309199996
ACH-000616,-0.339354912728
ACH-000618,-0.07503408512819999
ACH-000619,-0.40446031122000003
ACH-000620,0.0489086634954
ACH-000621,-0.140973807556
ACH-000622,-0.31755614038400004
ACH-000623,-0.199408881884
ACH-000624,-0.245056291743
ACH-000627,-0.241117124791
ACH-000630,-0.15865470992699998
ACH-000632,-0.10094784705
ACH-000633,-0.209028593505
ACH-000637,-0.16246962711500001
ACH-000638,-0.372321546513
ACH-000646,-0.465960695471
ACH-000647,-0.14229107281
ACH-000648,-0.147514438759
ACH-000649,-0.148568303598
ACH-000651,-0.224595297708
ACH-000652,0.117292439464
ACH-000653,-0.13560262494300002
ACH-000657,-0.147419695712
ACH-000658,-0.253776297487
ACH-000661,-0.34449209788400004
ACH-000662,-0.136815630058
ACH-000663,-0.20243294776999998
ACH-000665,-0.144187139177
ACH-000671,-0.238592933362
ACH-000673,-0.194004619148
ACH-000676,-0.193133395234
ACH-000677,-0.286926861252
ACH-000681,-0.08163078873589999
ACH-000682,-0.269984400152
ACH-000683,-0.138861302772
ACH-000684,-0.23856363452799997
ACH-000688,-0.283717009575
ACH-000693,-0.303623162223
ACH-000694,-0.350351879286
ACH-000695,-0.230523126661
ACH-000696,-0.254817619703
ACH-000697,-0.115296382987
ACH-000699,-0.129132934256
ACH-000701,-0.316668054879
ACH-000706,-0.301515931719
ACH-000711,-0.264455201151
ACH-000713,-0.343875918025
ACH-000714,-0.19715767504700002
ACH-000718,-0.078980744911
ACH-000720,-0.00684761601364
ACH-000721,-0.272506620328
ACH-000724,-0.404239957763
ACH-000725,-0.176933896989
ACH-000732,-0.574005254403
ACH-000734,-0.284135680954
ACH-000735,-0.0723587821665
ACH-000736,-0.15251813728299998
ACH-000738,-0.157624572556
ACH-000746,-0.0327105958623
ACH-000747,-0.264962208464
ACH-000748,-0.22470730182300003
ACH-000753,-0.267948352519
ACH-000756,0.010297700049200002
ACH-000757,-0.21222438377500003
ACH-000758,-0.599873853934
ACH-000760,-0.227701330236
ACH-000763,-0.160107038878
ACH-000764,-0.00482060766239
ACH-000765,-0.315716864646
ACH-000766,0.0230649409455
ACH-000767,-0.23385896425900002
ACH-000768,-0.353501115564
ACH-000769,0.0308781789175
ACH-000770,-0.225766727449
ACH-000771,-0.152231598938
ACH-000773,-0.0727634050171
ACH-000776,-0.0689102377373
ACH-000777,-0.0639926917366
ACH-000778,-0.10155136543500001
ACH-000781,-0.372087824283
ACH-000782,-0.136673688081
ACH-000783,-0.018230423885700002
ACH-000784,-0.32880117460700004
ACH-000785,-0.199397241214
ACH-000787,0.230853689045
ACH-000788,-0.24103081905
ACH-000791,-0.220770126576
ACH-000792,-0.309287437585
ACH-000794,-0.158851690051
ACH-000796,-0.276013047284
ACH-000799,-0.0911118204691
ACH-000800,-0.030368392876300002
ACH-000802,-0.257406932909
ACH-000804,-0.161165819249
ACH-000805,-0.37869442217699995
ACH-000809,-0.20354933446899998
ACH-000810,-0.0549707439375
ACH-000811,-0.327411635026
ACH-000817,-0.112375074376
ACH-000819,-0.256876182495
ACH-000820,-0.33802273833499996
ACH-000821,-0.36022138111100005
ACH-000822,0.0376566845368
ACH-000823,-0.282240047773
ACH-000824,-0.141082254327
ACH-000827,-0.22071452232500002
ACH-000829,-0.297983908893
ACH-000831,-0.259912830903
ACH-000832,-0.20015564640500003
ACH-000833,-0.137693887942
ACH-000834,-0.09081715029580001
ACH-000835,-0.224484548662
ACH-000836,-0.25885500491700003
ACH-000837,-0.21466404410599998
ACH-000838,-0.395052097923
ACH-000839,-0.19860831325599998
ACH-000840,-0.28502252465100003
ACH-000841,0.0170901121576
ACH-000843,-0.22724821858600003
ACH-000846,-0.6644829418020001
ACH-000847,-0.08295970625810001
ACH-000848,-0.328113435145
ACH-000849,-0.279026982843
ACH-000851,-0.40641093482600005
ACH-000855,-0.45177359325499994
ACH-000856,-0.158432672314
ACH-000858,-0.14098786429000001
ACH-000859,-0.0320983865427
ACH-000861,-0.0611209008082
ACH-000862,-0.080563643135
ACH-000865,-0.15102932270199998
ACH-000866,-0.176566414753
ACH-000867,-0.259645630132
ACH-000869,-0.224002659155
ACH-000872,-0.20492580960700002
ACH-000873,-0.227099461694
ACH-000876,-0.10102765262499999
ACH-000878,-0.128126290897
ACH-000880,-0.022234120800700002
ACH-000881,-0.17862506592799998
ACH-000882,-0.327285684635
ACH-000884,-0.042818435703300003
ACH-000885,-0.117168584669
ACH-000887,-0.18023628889
ACH-000888,-0.29765239027199997
ACH-000889,-0.12372017506500001
ACH-000890,-0.24851263601
ACH-000896,-0.138971235925
ACH-000898,-0.550984628429
ACH-000900,-0.275528408131
ACH-000901,-0.181891153
ACH-000905,0.0575068195845
ACH-000906,-0.13675737977299998
ACH-000907,-0.165700855038
ACH-000910,-0.22678725903000002
ACH-000911,-0.193904369513
ACH-000912,-0.27096309952500003
ACH-000913,-0.0889902102981
ACH-000915,-0.160602325911
ACH-000916,-0.273323367469
ACH-000917,-0.252864638427
ACH-000921,-0.343719900854
ACH-000924,-0.125747242576
ACH-000926,-0.25227743437399996
ACH-000928,-0.351886616734
ACH-000929,-0.08373890881660001
ACH-000932,-0.326798466876
ACH-000935,-0.114157801392
ACH-000936,-0.146247900108
ACH-000937,-0.278496744739
ACH-000938,-0.29325236145
ACH-000939,-0.21160044337900002
ACH-000941,-0.052696083542400005
ACH-000943,-0.10545764273
ACH-000946,-0.266300782036
ACH-000947,-0.147731515337
ACH-000948,-0.13925010762599999
ACH-000950,0.061167982049500004
ACH-000953,-0.20679900261700002
ACH-000957,0.0943215342634
ACH-000958,-0.09590193509610001
ACH-000960,-0.184693486141
ACH-000963,-0.290516880787
ACH-000968,-0.0386099155895
ACH-000969,-0.22622769226300002
ACH-000973,-0.15695173928300002
ACH-000974,-0.0647109377882
ACH-000975,-0.102045244826
ACH-000976,-0.10296561822000001
ACH-000978,-0.457698809091
ACH-000980,-0.190339763031
ACH-000984,-0.191192494479
ACH-000986,-0.307732941241
ACH-000988,-0.203556419386
ACH-000993,-0.07520582634810001
ACH-000994,-0.201108406197
ACH-000996,-0.10761349357899999
ACH-001001,-0.205408782757
ACH-001020,-0.25659577787
ACH-001028,-0.131165669714
ACH-001031,-0.270196830645
ACH-001038,-0.266590749158
ACH-001048,-0.056294522061
ACH-001050,-0.22429804340999998
ACH-001053,-0.10768259927400001
ACH-001054,-0.24417696129299998
ACH-001061,-0.25489604254500003
ACH-001067,-0.17505201802
ACH-001075,-0.18527645916700003
ACH-001096,-0.317934792508
ACH-001128,0.138600498736
ACH-001134,-0.161190390213
ACH-001151,-0.205906886908
ACH-001163,-0.24074233656100003
ACH-001164,-0.348951865693
ACH-001173,-0.102240921857
ACH-001183,-0.21917054864500002
ACH-001184,-0.0809384311464
ACH-001190,-0.179899951827
ACH-001192,-0.38654294301299996
ACH-001193,-0.35931611110100004
ACH-001196,-0.178861718213
ACH-001197,-0.21634828168
ACH-001205,-0.101924339564
ACH-001211,-0.285369955494
ACH-001212,-0.188837713094
ACH-001228,-0.17829030209399999
ACH-001232,-0.0564387468431
ACH-001239,-0.40739600376400004
ACH-001274,-0.31488785750799997
ACH-001275,-0.30603393005699997
ACH-001277,-0.11736671356799999
ACH-001278,-0.26998210745900003
ACH-001280,0.030030763227900003
ACH-001283,-0.17423984548000002
ACH-001289,-0.0686999191409
ACH-001295,-0.170986417938
ACH-001300,-0.245954431712
ACH-001301,-0.23111523523699998
ACH-001302,-0.028226371309700002
ACH-001303,-0.0233930347982
ACH-001306,-0.0689324174658
ACH-001318,-0.11392279688
ACH-001322,-0.22647990239399998
ACH-001328,-0.21559501562600003
ACH-001332,-0.14143441013
ACH-001333,-0.29858996306499996
ACH-001336,-0.0217777409934
ACH-001340,-0.219172750812
ACH-001346,-0.145782250812
ACH-001353,-0.282788447799
ACH-001354,0.09751874192610001
ACH-001367,-0.288117766182
ACH-001368,-0.137901262021
ACH-001374,0.385244246977
ACH-001375,-0.142524799298
ACH-001377,-0.131332963459
ACH-001380,-0.159381191456
ACH-001391,-0.414505459149
ACH-001407,-0.425885079375
ACH-001408,-0.148370477424
ACH-001413,-0.144229627976
ACH-001430,-0.164479242578
ACH-001431,-0.19596216963100002
ACH-001450,-0.327219642691
ACH-001496,-0.10426875646299999
ACH-001500,-0.127717092684
ACH-001521,-0.196166616087
ACH-001523,-0.192999272531
ACH-001532,-0.169512814472
ACH-001536,-0.29023998243099997
ACH-001550,-0.35030044444499997
ACH-001552,-0.0988766611554
ACH-001554,-0.273942175168
ACH-001645,-0.17025075246399998
ACH-001654,-0.060727441398300004
ACH-001715,-0.124720934898
ACH-001735,-0.40357526495499996
ACH-001736,-0.303402860586
ACH-001737,-0.202335013506
ACH-001740,-0.039994682239399997
ACH-001745,-0.297244646988
ACH-001750,-0.20367141527199997
ACH-001765,-0.08227616262319999
ACH-001956,-0.0904241579375
ACH-001957,-0.45183518639200004
