,ATHL1 (80162)
ACH-000415,-0.08495693663349999
ACH-000416,-0.124061176959
ACH-000420,-0.194728664109
ACH-000421,-0.352604806698
ACH-000424,-0.19078999886300002
ACH-000425,-0.114789746288
ACH-000426,0.11528492
ACH-000427,-0.13615489547
ACH-000433,-0.0701580959247
ACH-000436,-0.0577457892719
ACH-000444,-0.139083113216
ACH-000445,-0.261210988581
ACH-000448,-0.11007752680600001
ACH-000450,0.160161896187
ACH-000452,-0.299147097634
ACH-000454,-0.153987516741
ACH-000458,-0.189963144546
ACH-000459,-0.12279903813200001
ACH-000460,-0.15526851559000002
ACH-000461,-0.148141879037
ACH-000463,-0.217010223557
ACH-000464,-0.017798776447599998
ACH-000466,-0.304409115384
ACH-000467,-0.225716674879
ACH-000468,-0.257737096448
ACH-000469,-0.32515305109299997
ACH-000470,-0.159652288966
ACH-000471,-0.14341241745
ACH-000472,-0.232523057126
ACH-000473,-0.186730660207
ACH-000475,-0.259964300583
ACH-000476,-0.163923071819
ACH-000477,0.0653409261666
ACH-000480,-0.114716292184
ACH-000481,-0.30146972323000004
ACH-000483,-0.06848697031840001
ACH-000484,-0.119162706423
ACH-000485,-0.119016929429
ACH-000486,-0.153499100856
ACH-000487,-0.402159282667
ACH-000488,-0.142248074058
ACH-000490,-0.0814807979401
ACH-000491,-0.18831621168600002
ACH-000495,-0.23144545926899998
ACH-000496,-0.201562482207
ACH-000499,-0.00698767908518
ACH-000500,-0.21282756350200002
ACH-000502,-0.232535044101
ACH-000503,0.00340877128252
ACH-000505,-0.167308738284
ACH-000507,-0.149776068767
ACH-000510,-0.147404415343
ACH-000511,-0.119784662401
ACH-000512,-0.282324209411
ACH-000516,-0.224446386677
ACH-000517,-0.245655887658
ACH-000518,-0.0985936757524
ACH-000520,-0.20554081868500002
ACH-000521,-0.198510629775
ACH-000522,-0.205221049154
ACH-000524,-0.208749594185
ACH-000527,-0.160922383247
ACH-000528,-0.133100183087
ACH-000537,-0.0675251586661
ACH-000541,0.060605061741000006
ACH-000542,-0.178221398217
ACH-000544,-0.201891990455
ACH-000545,-0.183898207771
ACH-000547,-0.36205013779600004
ACH-000548,-0.189242142181
ACH-000549,-0.00489746033567
ACH-000550,-0.0612550647875
ACH-000552,-0.283037241056
ACH-000556,-0.23948850147300002
ACH-000557,-0.20856175555599998
ACH-000570,-0.130865229379
ACH-000571,-0.321717304551
ACH-000573,-0.0327515153501
ACH-000576,-0.13211401556500002
ACH-000580,-0.26953646261799996
ACH-000584,-0.176192611661
ACH-000585,-0.230779059456
ACH-000588,0.0311465665328
ACH-000589,-0.24327007844300003
ACH-000591,-0.27637133247400003
ACH-000593,-0.107073735857
ACH-000600,-0.11681971095999999
ACH-000601,-0.23507349314
ACH-000604,-0.225851792656
ACH-000605,-0.142118111995
ACH-000606,-0.17297283415399997
ACH-000608,-0.216761433554
ACH-000614,-0.36912187206299996
ACH-000616,0.0253079078109
ACH-000618,-0.185018762337
ACH-000619,-0.28428255004999997
ACH-000620,-0.15182310275699998
ACH-000621,-0.228932347822
ACH-000622,-0.109203116743
ACH-000623,-0.19934331051100002
ACH-000624,-0.21320367113400002
ACH-000627,-0.158678113081
ACH-000630,-0.146868623983
ACH-000632,-0.16889676388500002
ACH-000633,-0.30624462428599997
ACH-000637,-0.10894960550100001
ACH-000638,-0.0366197917899
ACH-000646,0.152666719019
ACH-000647,-0.288774568442
ACH-000648,-0.0825807868171
ACH-000649,-0.112836681592
ACH-000651,-0.112943041108
ACH-000652,-0.0667863073142
ACH-000653,-0.060831923706
ACH-000657,-0.209995287952
ACH-000658,-0.202350633295
ACH-000661,-0.054117868257
ACH-000662,-0.24459557396499998
ACH-000663,-0.295677691201
ACH-000665,-0.260634197319
ACH-000671,-0.277599388025
ACH-000673,-0.181956668052
ACH-000676,-0.153497829936
ACH-000677,-0.0905479136661
ACH-000681,-0.058458101695300003
ACH-000682,-0.243309887203
ACH-000683,-0.11174699566400001
ACH-000684,-0.163333868834
ACH-000688,-0.442473618485
ACH-000693,-0.0881186524292
ACH-000694,-0.160148035533
ACH-000695,0.00379356596701
ACH-000696,-0.0472660457957
ACH-000697,-0.0733276709656
ACH-000699,-0.128491093645
ACH-000701,-0.315319135698
ACH-000706,-0.147058472436
ACH-000711,-0.141150234431
ACH-000713,-0.08800033019369999
ACH-000714,-0.248482721888
ACH-000718,-0.102287736037
ACH-000720,-0.268310870297
ACH-000721,-0.127284843166
ACH-000724,-0.23235035083799999
ACH-000725,-0.042050327567
ACH-000732,0.201114340517
ACH-000734,-0.24991576741799998
ACH-000735,-0.167598436742
ACH-000736,-0.216408637623
ACH-000738,-0.150775091654
ACH-000746,-0.09714402587369998
ACH-000747,-0.209045687661
ACH-000748,-0.22902016400199998
ACH-000753,-0.155655076042
ACH-000756,-0.220556799665
ACH-000757,0.00197334168687
ACH-000758,0.0515921851126
ACH-000760,-0.23503229987100002
ACH-000763,0.0737626427586
ACH-000764,-0.38089224051700005
ACH-000765,-0.21127677392000002
ACH-000766,-0.25861123250999996
ACH-000767,-0.19742048059599998
ACH-000768,-0.11579787787599999
ACH-000769,-0.13846460816700001
ACH-000770,-0.294909617912
ACH-000771,-0.187058213013
ACH-000773,-0.169561935707
ACH-000776,-0.165503940648
ACH-000777,-0.205236041307
ACH-000778,-0.0381153838135
ACH-000781,-0.158128848095
ACH-000782,-0.18162651541900002
ACH-000783,-0.302902612275
ACH-000784,-0.22693108254099997
ACH-000785,-0.17213703570500002
ACH-000787,-0.132149466879
ACH-000788,-0.123506434318
ACH-000791,-0.11370559666300001
ACH-000792,-0.20976574791299998
ACH-000794,-0.0715454070851
ACH-000796,-0.278106528096
ACH-000799,-0.20178531928100002
ACH-000800,-0.0778760585724
ACH-000802,-0.157851087702
ACH-000804,-0.131183613178
ACH-000805,-0.298011016608
ACH-000809,-0.198488823672
ACH-000810,-0.210143673051
ACH-000811,-0.176262840606
ACH-000817,-0.0779134563347
ACH-000819,-0.1022854208
ACH-000820,-0.144836231627
ACH-000821,-0.111010238229
ACH-000822,-0.228334180405
ACH-000823,-0.026167382401099996
ACH-000824,-0.08445116967769999
ACH-000827,-0.127785008703
ACH-000829,-0.188312770427
ACH-000831,-0.18033783594099997
ACH-000832,0.00517588111673
ACH-000833,-0.105391922806
ACH-000834,-0.126654929273
ACH-000835,-0.12465322365999998
ACH-000836,-0.108439674836
ACH-000837,-0.04240035764740001
ACH-000838,-0.154655322644
ACH-000839,-0.161339283797
ACH-000840,-0.171684424355
ACH-000841,-0.347575535251
ACH-000843,0.0339774466854
ACH-000846,0.0017993139918900001
ACH-000847,-0.182058374227
ACH-000848,-0.13754275087600001
ACH-000849,-0.0738178798622
ACH-000851,-0.193111682669
ACH-000855,-0.021193867006299997
ACH-000856,-0.241858501221
ACH-000858,-0.185507877251
ACH-000859,-0.09199078645289999
ACH-000861,-0.11389036433599999
ACH-000862,-0.126193274897
ACH-000865,-0.238485080843
ACH-000866,-0.06874682688900001
ACH-000867,-0.21842694964499998
ACH-000869,-0.18933242433800002
ACH-000872,-0.09457970549599999
ACH-000873,0.259921321522
ACH-000876,-0.07047387263560001
ACH-000878,-0.17304121658399998
ACH-000880,-0.227435058882
ACH-000881,-0.167724975014
ACH-000882,-0.14527845302
ACH-000884,-0.12491377901900001
ACH-000885,-0.255500977401
ACH-000887,-0.15615158033600002
ACH-000888,-0.150175726944
ACH-000889,-0.23105723429699998
ACH-000890,-0.155981268761
ACH-000896,-0.223014403066
ACH-000898,-0.10810544203900001
ACH-000900,-0.307231241975
ACH-000901,-0.167407981334
ACH-000905,0.006026353738339999
ACH-000906,-0.18423352896499998
ACH-000907,-0.19793460041799998
ACH-000910,-0.40703274592600003
ACH-000911,-0.162945074058
ACH-000912,-0.09651370938760001
ACH-000913,-0.1847661577
ACH-000915,-0.228564263018
ACH-000916,-0.015476250836399998
ACH-000917,0.00970239888791
ACH-000921,-0.176259987129
ACH-000924,-0.16815916022
ACH-000926,-0.23326468223900002
ACH-000928,-0.39471323668799996
ACH-000929,-0.20775292290600003
ACH-000932,-0.221599939917
ACH-000935,-0.26982534889299997
ACH-000936,0.045519016178099996
ACH-000937,-0.045190610363400004
ACH-000938,-0.09703560674350001
ACH-000939,0.09456545020089999
ACH-000941,-0.119972600583
ACH-000943,-0.105482469888
ACH-000946,-0.138309086498
ACH-000947,-0.148559942855
ACH-000948,-0.286211015214
ACH-000950,-0.0608374574497
ACH-000953,-0.0992169117885
ACH-000957,-0.208223479994
ACH-000958,0.0190430890866
ACH-000960,-0.005520497716229999
ACH-000963,-0.00169672603737
ACH-000968,-0.17002844354600002
ACH-000969,-0.0674268485002
ACH-000973,-0.0981885963245
ACH-000974,-0.438393953983
ACH-000975,-0.11981704192399999
ACH-000976,-0.00771908835127
ACH-000978,-0.238485257907
ACH-000980,-0.199168584372
ACH-000984,-0.31485431155
ACH-000986,-0.17259987983800001
ACH-000988,-0.0281112298594
ACH-000993,-0.347116010719
ACH-000994,-0.153033495119
ACH-000996,-0.17014787077100002
ACH-001001,-0.0205824319313
ACH-001020,-0.30966133779399996
ACH-001028,-0.158817018358
ACH-001031,-0.21366150972800002
ACH-001038,-0.171927228081
ACH-001048,-0.36514799846199997
ACH-001050,-0.20894540432599998
ACH-001053,-0.219859355698
ACH-001054,-0.120583371934
ACH-001061,-0.117281918224
ACH-001067,-0.268577953161
ACH-001075,-0.317610653779
ACH-001096,-0.193344892893
ACH-001128,-0.45533916587300005
ACH-001134,-0.15409668590700001
ACH-001151,-0.156581024444
ACH-001163,-0.129700170465
ACH-001164,-0.317125445944
ACH-001173,-0.115271769425
ACH-001183,0.0318106190873
ACH-001184,-0.308152009299
ACH-001190,-0.282955860145
ACH-001192,-0.0038984566262399998
ACH-001193,-0.08729702983160001
ACH-001196,-0.180543674513
ACH-001197,-0.30340073335
ACH-001205,-0.21152199070799999
ACH-001211,-0.244494062157
ACH-001212,-0.09567143382950001
ACH-001228,-0.320364577493
ACH-001232,-0.227293425492
ACH-001239,-0.204717600623
ACH-001274,-0.156881574411
ACH-001275,-0.0836864357851
ACH-001277,-0.151803687904
ACH-001278,-0.00885556448542
ACH-001280,-0.116371111267
ACH-001283,-0.18077809342999998
ACH-001289,-0.154265260849
ACH-001295,-0.11889709242799999
ACH-001300,-0.11583216223300001
ACH-001301,-0.130027978289
ACH-001302,-0.572663227335
ACH-001303,-0.17459375803899999
ACH-001306,-0.176898187249
ACH-001318,0.037299004168099996
ACH-001322,-0.0751523326418
ACH-001328,-0.35065670213600003
ACH-001332,0.159757345169
ACH-001333,-0.167098163497
ACH-001336,-0.15931855982999998
ACH-001340,-0.172255422214
ACH-001346,-0.16852901703499998
ACH-001353,-0.16883366158100002
ACH-001354,-0.0549796967156
ACH-001367,-0.352225194854
ACH-001368,-0.114979788037
ACH-001374,-0.5022632481930001
ACH-001375,-0.113676774739
ACH-001377,-0.149760724009
ACH-001380,-0.20381904734099998
ACH-001391,-0.215373240258
ACH-001407,-0.18881060369000002
ACH-001408,-0.22411336321999997
ACH-001413,-0.29253850277800003
ACH-001430,0.07304078492039999
ACH-001431,-0.0368454811245
ACH-001450,-0.0064601937859600006
ACH-001496,-0.124909378145
ACH-001500,-0.259261268042
ACH-001521,-0.171669552252
ACH-001523,-0.141887010592
ACH-001532,-0.104331827634
ACH-001536,-0.07990065229610001
ACH-001550,-0.201817014225
ACH-001552,-0.127170576718
ACH-001554,-0.180175543407
ACH-001645,-0.314723675966
ACH-001654,-0.17631726460799999
ACH-001715,0.007649305314
ACH-001735,-0.07772717326169999
ACH-001736,-0.023070033697099996
ACH-001737,-0.22344554076200002
ACH-001740,-0.00118462203427
ACH-001745,-0.206490644864
ACH-001750,-0.155126759073
ACH-001765,-0.132506216598
ACH-001956,-0.0954887431285
ACH-001957,-0.294427549321
