,ARHGAP9 (64333)
ACH-000004,-0.183492409968
ACH-000007,-0.6257688490550001
ACH-000009,-0.283567277398
ACH-000011,-0.22814308206
ACH-000012,-0.245720787691
ACH-000013,-0.25194147444299997
ACH-000014,-0.36748168954800003
ACH-000015,-0.515267049675
ACH-000017,-0.427249727946
ACH-000018,-0.433742281236
ACH-000019,-0.285685882911
ACH-000021,-0.37685315672700004
ACH-000022,-0.41352019542199997
ACH-000025,-0.472830993107
ACH-000028,-0.377127077897
ACH-000030,-0.312417553535
ACH-000035,-0.32760652015299996
ACH-000036,-0.45641121268600005
ACH-000037,-0.40169418677599994
ACH-000039,-0.5721662454290001
ACH-000040,-0.44532027846999994
ACH-000041,-0.384295124758
ACH-000042,-0.40624593193999997
ACH-000045,-0.35183228045500003
ACH-000047,-0.276980107935
ACH-000052,-0.401258707782
ACH-000053,-0.27131227777100003
ACH-000054,-0.235205930686
ACH-000055,-0.21397783287
ACH-000060,-0.23636617437399998
ACH-000067,-0.374745035181
ACH-000070,-0.06878611346689999
ACH-000075,-0.6760244529449999
ACH-000078,-0.289232291757
ACH-000082,-0.42483352871299995
ACH-000085,-0.693718310318
ACH-000086,-0.47595561851199997
ACH-000087,-0.123265979714
ACH-000092,-0.321576622634
ACH-000095,-0.316517929375
ACH-000097,-0.383433910275
ACH-000098,-0.134118806154
ACH-000099,-0.309700078917
ACH-000108,-0.163256752381
ACH-000113,-0.346527823153
ACH-000115,-0.425938905014
ACH-000116,-0.183118418536
ACH-000118,-0.368561001447
ACH-000120,-0.07183976954919999
ACH-000123,-0.401755263903
ACH-000127,-0.316454361819
ACH-000128,-0.46533621755099996
ACH-000132,-0.0645765067846
ACH-000133,-0.234369650038
ACH-000137,-0.236995611753
ACH-000138,-0.442513420685
ACH-000142,-0.395948289322
ACH-000143,-0.352923473877
ACH-000146,-0.318874880779
ACH-000148,-0.463352934561
ACH-000150,-0.54126052494
ACH-000152,-0.648078350236
ACH-000153,-0.255541075576
ACH-000159,-0.355397316288
ACH-000160,-0.516356509225
ACH-000163,-0.41009872975199996
ACH-000167,-0.367001758023
ACH-000168,-0.33946380314999997
ACH-000169,-0.25403583753000003
ACH-000178,-0.20872874122699997
ACH-000182,-0.5025763346559999
ACH-000183,-0.322479146619
ACH-000188,-0.257726951453
ACH-000189,-0.612836556537
ACH-000190,-0.25118958888799997
ACH-000198,-0.22372140207199998
ACH-000204,-0.369002185994
ACH-000206,-0.186718536482
ACH-000207,-0.38302325702600004
ACH-000211,-0.389957760379
ACH-000215,-0.307727827781
ACH-000221,-0.286682558641
ACH-000222,-0.428252510426
ACH-000223,-0.29811869453
ACH-000226,-0.449165185576
ACH-000227,-0.411212297549
ACH-000228,-0.41348756421300004
ACH-000231,-0.350738129865
ACH-000232,-0.379157489627
ACH-000233,-0.325993170748
ACH-000234,-0.619985288875
ACH-000235,-0.306328295724
ACH-000237,-0.33400265909000004
ACH-000238,-0.365738659925
ACH-000243,-0.367663061192
ACH-000244,-0.108738602004
ACH-000246,-0.481913462192
ACH-000248,-0.419079884258
ACH-000250,-0.166035388185
ACH-000251,-0.618158910924
ACH-000253,-0.25169849880600004
ACH-000255,-0.396595592867
ACH-000256,-0.417437350132
ACH-000257,-0.175827762586
ACH-000258,-0.360312846833
ACH-000259,-0.489475980176
ACH-000260,-0.23335173479200003
ACH-000261,-0.345326956324
ACH-000262,-0.143364322962
ACH-000263,-0.115675947745
ACH-000264,-0.41025416184
ACH-000265,-0.33898075523599996
ACH-000266,-0.32284145809
ACH-000272,-0.04673392564730001
ACH-000273,-0.297632979548
ACH-000274,-0.512912526784
ACH-000277,-0.41957716431500003
ACH-000278,-0.455808064125
ACH-000279,-0.383744781629
ACH-000280,-0.13992600625399998
ACH-000281,-0.43262888069300004
ACH-000288,-0.387852329894
ACH-000291,-0.41306799395099997
ACH-000293,-0.06816713120130001
ACH-000294,-0.193080147638
ACH-000295,-0.0006782463074219999
ACH-000296,-0.593953468956
ACH-000302,-0.328363766989
ACH-000304,-0.40723223924900004
ACH-000307,-0.27815739414900004
ACH-000308,-0.273533529145
ACH-000310,-0.525236334913
