,UBE2E2 (7325)
ACH-000004,0.0929830554465
ACH-000007,-0.030711627002500002
ACH-000009,0.07317776244850001
ACH-000011,0.32572713473000003
ACH-000012,0.039899400044699995
ACH-000013,0.15901917038399999
ACH-000014,0.36443721344
ACH-000015,0.0396845278721
ACH-000017,0.245650529424
ACH-000018,0.171351895845
ACH-000019,0.226929169778
ACH-000021,0.09569242732339998
ACH-000022,0.174887391364
ACH-000025,-0.00481815404358
ACH-000028,0.174625306087
ACH-000030,0.26922728158500003
ACH-000035,-0.027272396984599996
ACH-000036,0.24858575903900001
ACH-000037,0.113643850588
ACH-000039,0.023841547338299997
ACH-000040,0.163499724397
ACH-000041,0.17294169552299998
ACH-000042,0.0145342377481
ACH-000045,0.12651994342
ACH-000047,0.184038318943
ACH-000052,0.151236558645
ACH-000053,0.112161517228
ACH-000054,0.09751841402660001
ACH-000055,0.133497771357
ACH-000060,0.124339951172
ACH-000067,0.09996298814580001
ACH-000070,0.263535627926
ACH-000075,0.17737450479699998
ACH-000078,0.0951676873333
ACH-000082,0.16149081619300001
ACH-000085,0.122649346572
ACH-000086,0.290030938364
ACH-000087,0.16071804258199998
ACH-000092,0.240933978794
ACH-000095,0.11092023816199999
ACH-000097,0.148752460451
ACH-000098,0.135194975441
ACH-000099,0.131546561175
ACH-000108,0.153061369074
ACH-000113,0.0942354499739
ACH-000115,0.12645972969
ACH-000116,0.176705169363
ACH-000118,0.124811583201
ACH-000120,-0.0366988913752
ACH-000123,0.122968114679
ACH-000127,0.22705455878000003
ACH-000128,0.0491179788045
ACH-000132,0.0182516035766
ACH-000133,0.343463637739
ACH-000137,0.306681758824
ACH-000138,0.1004812341
ACH-000142,0.200127889511
ACH-000143,0.0807957357254
ACH-000146,0.010637296749799999
ACH-000148,0.125750445151
ACH-000150,-0.045772139603
ACH-000152,0.175198098809
ACH-000153,0.178643209741
ACH-000159,0.192947446834
ACH-000160,-0.00181002910129
ACH-000163,0.144605682337
ACH-000167,0.308967609021
ACH-000168,0.266535834524
ACH-000169,0.17190469156
ACH-000178,0.22978196327599998
ACH-000182,0.0678004465935
ACH-000183,0.0122672037438
ACH-000188,0.23263088880199997
ACH-000189,0.206509597005
ACH-000190,0.280465278548
ACH-000198,0.154128444013
ACH-000204,0.157292085113
ACH-000206,0.217839814252
ACH-000207,0.372784063108
ACH-000211,0.036668059710000006
ACH-000215,0.278151632412
ACH-000221,0.12154441278799999
ACH-000222,0.04809944482
ACH-000223,0.120183149747
ACH-000226,0.283279446042
ACH-000227,0.159281890187
ACH-000228,0.125242944077
ACH-000231,0.12296707089000002
ACH-000232,0.135055276691
ACH-000233,0.23331740838399997
ACH-000234,0.0911461647622
ACH-000235,0.0571082177121
ACH-000237,0.194233989067
ACH-000238,0.0710243644251
ACH-000243,0.04970380887609999
ACH-000244,0.356560741998
ACH-000246,0.16798862611600002
ACH-000248,0.265405561803
ACH-000250,0.24440566436299999
ACH-000251,0.36874583008100004
ACH-000253,0.06621234604489999
ACH-000255,0.113983575953
ACH-000256,0.157569671456
ACH-000257,0.075470522176
ACH-000258,0.144536448371
ACH-000259,0.0861865283286
