,CTNNAL1 (8727)
ACH-000004,-0.0050685573444399995
ACH-000007,0.0357154503418
ACH-000009,-0.060919390237699995
ACH-000011,0.10864373601399999
ACH-000012,-0.0459332169431
ACH-000013,-0.0483393047979
ACH-000014,-0.0837836616178
ACH-000015,-0.190842792591
ACH-000017,0.0474342959229
ACH-000018,-0.13519590365700002
ACH-000019,0.006369212188520001
ACH-000021,0.0237264302087
ACH-000022,-0.005035864576640001
ACH-000025,0.0879538063112
ACH-000028,0.039299019788199996
ACH-000030,0.12295631180500001
ACH-000035,0.204855369681
ACH-000036,0.08797584786589999
ACH-000037,0.346483755806
ACH-000039,0.0183498547143
ACH-000040,0.17823010970199998
ACH-000041,-0.021542383919000003
ACH-000042,-0.0328545325354
ACH-000045,0.21695387195000002
ACH-000047,-0.0303327698763
ACH-000052,0.243877320847
ACH-000053,0.0845004295247
ACH-000054,-0.0602042927343
ACH-000055,0.049189680081699994
ACH-000060,0.0849766064633
ACH-000067,0.0584630828377
ACH-000070,0.058394040431699996
ACH-000075,0.147532515508
ACH-000078,0.129392258944
ACH-000082,0.11580140540100001
ACH-000085,-0.054528623353900005
ACH-000086,0.0860928536748
ACH-000087,-0.0318817180015
ACH-000092,0.0875300866482
ACH-000095,0.052774125867800004
ACH-000097,-0.0333953012043
ACH-000098,0.0314590907379
ACH-000099,-0.20068517015999998
ACH-000108,0.06265241758830001
ACH-000113,0.0382158364462
ACH-000115,-0.036205916505
ACH-000116,-0.10986519317
ACH-000118,0.095488665308
ACH-000120,0.009840172807709999
ACH-000123,0.0420204379874
ACH-000127,-0.0342904259972
ACH-000128,0.18142447196400002
ACH-000132,-0.0963495267085
ACH-000133,0.110917883343
ACH-000137,-0.0100205662256
ACH-000138,0.11502948974999999
ACH-000142,0.235795485136
ACH-000143,-0.06878271887950001
ACH-000146,0.11354558076400001
ACH-000148,-0.0955428971607
ACH-000150,0.07830277845039998
ACH-000152,-0.0473063260671
ACH-000153,0.059861958860599994
ACH-000159,0.07294605889219999
ACH-000160,0.0383985568733
ACH-000163,0.00699438719131
ACH-000167,0.156109568609
ACH-000168,-0.016586016803
ACH-000169,-0.0440136471106
ACH-000178,-0.07124525738139999
ACH-000182,-0.125786964902
ACH-000183,-0.050050786234099996
ACH-000188,0.09470258112739999
ACH-000189,-0.0148966791102
ACH-000190,-0.206222622578
ACH-000198,0.0309722788314
ACH-000204,0.21933821708299997
ACH-000206,0.37176274315200003
ACH-000207,0.15655984140999998
ACH-000211,0.0379497584838
ACH-000215,0.013429107548200002
ACH-000221,-0.112901986953
ACH-000222,0.23449492843400002
ACH-000223,0.0886894092254
ACH-000226,0.19381292458299998
ACH-000227,-0.0366814691446
ACH-000228,0.051106936223400005
ACH-000231,0.08291790481389999
ACH-000232,0.06355198642080001
ACH-000233,0.12515386568
ACH-000234,-0.030127920530000005
ACH-000235,0.0181953662522
ACH-000237,0.11004067590700001
ACH-000238,-0.0869999253089
ACH-000243,-0.0120760214313
ACH-000244,-0.0291950225457
ACH-000246,-0.0736639213509
ACH-000248,-0.030494097932799998
ACH-000250,0.00411521988512
ACH-000251,0.264942216677
ACH-000253,0.144130143741
ACH-000255,-0.01485248154
ACH-000256,-0.010654518292700001
ACH-000257,0.175232758275
ACH-000258,0.114897834378
ACH-000259,-0.0245730540369
ACH-000260,0.08708345197270001
ACH-000261,-0.0447389956925
ACH-000262,0.033459190768
ACH-000263,0.368251977896
ACH-000264,-0.07561103758889999
ACH-000265,0.13791892994899999
ACH-000266,0.0187532651599
ACH-000272,0.0144793245145
ACH-000273,-0.073841360694
ACH-000274,0.0617712013211
ACH-000277,0.010821413901200002
ACH-000278,0.151471797625
ACH-000279,0.08454868283299999
ACH-000280,-0.12979957149000002
ACH-000281,0.251816773676
ACH-000288,0.0959622259203
ACH-000291,0.112300245998
ACH-000293,0.0996235560351
ACH-000294,0.0390126228318
ACH-000295,0.252267671712
ACH-000296,0.208673411026
ACH-000302,0.216104085478
ACH-000304,0.0327785743912
ACH-000307,0.14143107918
ACH-000308,0.0240729876681
ACH-000310,-0.0731751415125
ACH-000311,-0.030107344290299997
ACH-000312,0.0959197052257
ACH-000315,-0.0834319280232
ACH-000316,0.024651926132200002
ACH-000317,0.287381488643
ACH-000318,-0.0889667399546
ACH-000319,0.15558443269000002
ACH-000320,0.168655545468
ACH-000322,-0.00316194428288
ACH-000323,0.180287820558
ACH-000324,0.041757343760199996
ACH-000329,0.00812924824593
ACH-000330,0.166266158631
ACH-000331,0.122679317233
ACH-000332,0.04670554768730001
ACH-000334,0.012010732767100001
ACH-000335,0.19592438957000002
ACH-000336,0.20271611349
ACH-000337,0.152127276003
ACH-000339,0.108463226591
ACH-000341,-0.0514054770682
