,IER3 (8870)
ACH-000274,-0.348681805689
ACH-000277,-0.276702075236
ACH-000278,-0.27758150349
ACH-000279,-0.321577665576
ACH-000280,-0.23153423217500002
ACH-000281,-0.226277858497
ACH-000288,-0.333832717471
ACH-000291,-0.36566911152599996
ACH-000293,-0.406502994753
ACH-000294,-0.314582906303
ACH-000295,-0.408979209639
ACH-000296,-0.500943793958
ACH-000302,-0.37910742090899996
ACH-000304,0.18782570970100002
ACH-000307,-0.31840093643399997
ACH-000308,-0.182494247267
ACH-000310,-0.511630452694
ACH-000311,-0.13813449063799998
ACH-000312,-0.376889520017
ACH-000315,-0.17466246227200002
ACH-000316,-0.5859035731109999
ACH-000317,-0.532369241177
ACH-000318,-0.329263132003
ACH-000319,-0.143796165019
ACH-000320,-0.347559963847
ACH-000322,-0.43683339281499994
ACH-000323,-0.288799521991
ACH-000324,-0.340881436241
ACH-000329,-0.289413382673
ACH-000330,-0.196296135021
ACH-000331,-0.33565569936399997
ACH-000332,-0.355954922226
ACH-000334,-0.504710335594
ACH-000335,-0.28024974922699997
ACH-000336,-0.406002050401
ACH-000337,-0.547557542004
ACH-000339,-0.367806876967
ACH-000341,-0.430050125101
ACH-000348,-0.309926915211
ACH-000350,-0.342857666887
ACH-000352,-0.183854345716
ACH-000356,-0.226393711803
ACH-000361,-0.426269507711
ACH-000362,-0.271509957649
ACH-000363,-0.154348371337
ACH-000364,-0.495279423275
ACH-000365,-0.26882098208
ACH-000366,-0.322184299045
ACH-000368,-0.23323092057199998
ACH-000374,-0.451008963664
ACH-000375,-0.35870885408
ACH-000376,-0.15986518461100002
ACH-000381,-0.10534021328500001
ACH-000383,-0.345584467957
ACH-000387,-0.205515791718
ACH-000389,-0.279577060613
ACH-000390,-0.453209221884
ACH-000393,-0.40502387600999995
ACH-000395,-0.706788546938
ACH-000397,-0.33505003856800003
ACH-000401,-0.128472954983
ACH-000402,-0.263424865835
ACH-000403,-0.36691176748899995
ACH-000404,-0.34763468282300003
ACH-000406,-0.369935286066
ACH-000407,-0.266292330182
ACH-000408,-0.5255875709560001
ACH-000410,-0.262169132041
ACH-000411,-0.429591577164
ACH-000414,-0.416668238931
ACH-000415,-0.397404946122
ACH-000416,-0.243556232519
ACH-000420,-0.036524601502699997
ACH-000421,-0.208271349438
ACH-000424,-0.253124024747
ACH-000425,-0.292654603962
ACH-000426,-0.513538685251
ACH-000427,-0.0876150111441
ACH-000433,-0.114065073587
ACH-000436,-0.259037333528
ACH-000444,-0.17819851682500001
ACH-000445,-0.025484224001299998
ACH-000448,-0.302726546161
ACH-000450,-0.151674674253
ACH-000452,-0.308799919247
ACH-000454,-0.324091047093
ACH-000458,-0.195153039203
ACH-000459,-0.124832762325
ACH-000460,-0.316895907802
ACH-000461,-0.482558409212
ACH-000463,-0.270444918965
ACH-000464,-0.42995286054799997
ACH-000466,-0.25327713927400003
ACH-000467,-0.313443024834
ACH-000468,-0.49672736858499994
ACH-000469,-0.439086695305
ACH-000470,-0.329863466466
ACH-000471,-0.255937180609
ACH-000472,-0.212792384985
ACH-000473,-0.43457323942000003
ACH-000475,-0.414746042039
ACH-000476,-0.652437746579
ACH-000477,-0.23092662916099999
ACH-000480,-0.12774137144
ACH-000481,-0.263751825495
ACH-000483,-0.11970654582800001
ACH-000484,-0.269605090338
ACH-000485,-0.37922774652099994
ACH-000486,-0.17154625965999998
ACH-000487,-0.231657616919
ACH-000488,-0.154200532301
ACH-000490,-0.389519189384
ACH-000491,-0.40514129606700006
ACH-000495,-0.11627294803200001
ACH-000496,-0.304257450699
ACH-000499,-0.14413154871300002
ACH-000500,-0.42631988930200004
ACH-000502,-0.22995308310899998
ACH-000503,-0.38704439590499995
ACH-000505,-0.299125775232
ACH-000507,-0.22571783768599998
ACH-000510,-0.24906844956799998
ACH-000511,-0.242113558294
ACH-000512,-0.381281273294
ACH-000516,-0.548051702408
ACH-000517,-0.33613007764499997
ACH-000518,-0.429672292081
ACH-000520,-0.34111119358
ACH-000521,-0.255409571334
ACH-000522,-0.336221252781
ACH-000524,-0.49605719813199994
ACH-000527,-0.19049811278700002
ACH-000528,-0.192369509493
ACH-000537,-0.320980494066
ACH-000541,-0.22655118582800002
ACH-000542,-0.204480618708
ACH-000544,-0.281068349632
ACH-000545,-0.057141729392599996
ACH-000547,-0.13242102832
ACH-000548,-0.258457761161
ACH-000549,-0.5273930320369999
ACH-000550,-0.351644551755
ACH-000552,-0.22060131364500002
ACH-000556,-0.302571871156
ACH-000557,-0.122840777631
ACH-000570,-0.428872937363
ACH-000571,-0.40824357537600003
ACH-000573,-0.133989848834
ACH-000576,-0.252964992446
ACH-000580,-0.165923460568
ACH-000584,-0.340529295123
ACH-000585,-0.399702366295
ACH-000588,-0.461469815921
ACH-000589,-0.343726807192
ACH-000591,-0.449939639191
ACH-000593,-0.41993352532899997
ACH-000600,-0.467131961774
ACH-000601,-0.178289147878
ACH-000604,-0.31086195071
ACH-000605,-0.19648652981800002
ACH-000606,-0.477547798885
ACH-000608,-0.447089324749
ACH-000614,0.09868705473110001
ACH-000616,-0.0380699857256
ACH-000618,-0.24932394127799998
ACH-000619,-0.41018027145900005
ACH-000620,-0.23239137611400001
ACH-000621,-0.174773713775
ACH-000622,-0.275038149051
ACH-000623,-0.425725235127
ACH-000624,-0.288074480661
ACH-000627,-0.269536446125
ACH-000630,-0.27503641641800003
ACH-000632,-0.442258294817
ACH-000633,-0.0515793528419
ACH-000637,-0.187139910948
ACH-000638,-0.45109478698
ACH-000646,-0.390644934993
ACH-000647,-0.214223203337
ACH-000648,-0.232460033244
ACH-000649,-0.24650535831099998
ACH-000651,-0.171063352664
ACH-000652,-0.640261987389
ACH-000653,-0.369396234276
ACH-000657,-0.213046466669
ACH-000658,-0.26784788574499996
ACH-000661,-0.29875671088000005
ACH-000662,-0.457674865331
ACH-000663,-0.132031086709
ACH-000665,-0.382992408164
ACH-000671,-0.260606786446
ACH-000673,-0.260614580647
ACH-000676,-0.15729315512599998
ACH-000677,-0.0718405075103
ACH-000681,-0.20088454263
ACH-000682,-0.379722944328
ACH-000683,-0.406271306139
ACH-000684,-0.153840788852
ACH-000688,-0.18993638723099998
ACH-000693,-0.35591792614100004
ACH-000694,-0.302680558553
ACH-000695,-0.295082926652
ACH-000696,-0.31119017914
ACH-000697,-0.199034064694
ACH-000699,-0.28419991559
ACH-000701,-0.14675245158
ACH-000706,-0.274904757357
ACH-000711,-0.29013202544100003
ACH-000713,-0.272686989772
ACH-000714,-0.377569476611
ACH-000718,-0.271496842943
ACH-000720,-0.428310765625
ACH-000721,-0.407974093996
ACH-000724,-0.8952854081839999
ACH-000725,-0.158053420427
ACH-000732,-0.202905847557
ACH-000734,-0.252978230038
ACH-000735,-0.308088051866
ACH-000736,-0.390285962592
ACH-000738,-0.5362731561190001
ACH-000746,-0.489122585762
ACH-000747,-0.13305882863
ACH-000748,-0.30844873626999997
ACH-000753,-0.256124353661
ACH-000756,-0.35472861415299994
ACH-000757,-0.398893571604
ACH-000758,-0.19440961988299998
ACH-000760,-0.29023036437399996
ACH-000763,-0.371181890629
ACH-000764,-0.192295877982
ACH-000765,-0.18012733094
ACH-000766,-0.380247544358
ACH-000767,-0.49205953459
ACH-000768,-0.118011195537
ACH-000769,-0.41100574501599996
ACH-000770,-0.22038457885899998
ACH-000771,-0.26116307400600003
ACH-000773,-0.219433214653
ACH-000776,-0.28420753091999995
ACH-000777,-0.13923836590500002
ACH-000778,-0.43140093252800005
ACH-000781,-0.27498081993
ACH-000782,-0.34289471681
ACH-000783,-0.534872734335
ACH-000784,-0.204742030081
ACH-000785,-0.482512022397
ACH-000787,-0.34037876385899996
ACH-000788,-0.243886422269
ACH-000791,-0.42149153985699994
ACH-000792,-0.21193479370499999
ACH-000794,-0.276744506796
ACH-000796,-0.145765156941
ACH-000799,-0.263907736156
ACH-000800,-0.22854567510899998
ACH-000802,-0.120511655975
ACH-000804,-0.329123110187
ACH-000805,-0.301081770269
ACH-000809,-0.245314879118
ACH-000810,-0.50752046425
ACH-000811,-0.298138768267
ACH-000817,-0.20783256191
ACH-000819,-0.174332439363
ACH-000820,-0.5297781954249999
ACH-000821,0.04828147928090001
ACH-000822,-0.260711938392
ACH-000823,-0.382103625857
ACH-000824,-0.422143302508
ACH-000827,-0.171613499459
ACH-000829,-0.15783178920399998
ACH-000831,-0.270654712277
ACH-000832,-0.15330655195
ACH-000833,-0.05582899207280001
ACH-000834,-0.559635427463
ACH-000835,-0.172879818937
ACH-000836,-0.23655772616999998
ACH-000837,-0.1700188287
ACH-000838,-0.149088158911
ACH-000839,-0.185650664602
ACH-000840,-0.40234102439499997
ACH-000841,-0.380253253064
ACH-000843,-0.229834412158
ACH-000846,-0.616081581006
ACH-000847,-0.281160976626
ACH-000848,-0.44966572453299997
ACH-000849,-0.301742237355
ACH-000851,-0.19373512383900002
ACH-000855,-0.224881788072
ACH-000856,0.100232909618
ACH-000858,-0.32470092466
ACH-000859,-0.21163522924400002
ACH-000861,-0.114710050476
ACH-000862,-0.300487490879
ACH-000865,-0.456644672187
ACH-000866,-0.316606735911
ACH-000867,-0.23724917746100002
ACH-000869,-0.287985468672
ACH-000872,-0.393746874108
ACH-000873,-0.429694612428
ACH-000876,-0.569299792161
ACH-000878,-0.318484413154
ACH-000880,-0.348268813492
ACH-000881,-0.292212145957
ACH-000882,-0.41144881656599996
ACH-000884,-0.15737129392899998
ACH-000885,-0.386545558677
ACH-000887,-0.270926544511
ACH-000888,-0.307226921459
ACH-000889,-0.44348407276600005
ACH-000890,-0.28337458841400004
ACH-000896,-0.41608045774400004
ACH-000898,-0.09344720085370001
ACH-000900,-0.37782717547600003
ACH-000901,-0.331762207508
ACH-000905,-0.17173105398299998
ACH-000906,-0.33829794590400003
ACH-000907,-0.15208311063899999
ACH-000910,-0.0849197109494
ACH-000911,-0.344214130641
ACH-000912,-0.193894052665
ACH-000913,-0.21990103476599998
ACH-000915,-0.34701149881
ACH-000916,-0.0823958601903
ACH-000917,-0.464026078544
ACH-000921,-0.534094908295
ACH-000924,-0.36148020691200006
ACH-000926,-0.34360995482199996
ACH-000928,-0.377125035754
ACH-000929,-0.35472469821999997
ACH-000932,-0.302549698247
ACH-000935,-0.0776854608386
ACH-000936,-0.407146516737
ACH-000937,-0.356432360018
ACH-000938,-0.254351067358
ACH-000939,-0.229082427812
ACH-000941,-0.45178111361
ACH-000943,-0.327275689241
ACH-000946,-0.400124511555
ACH-000947,-0.183004988323
ACH-000948,-0.231099839758
ACH-000950,-0.218629789585
ACH-000953,-0.537247835741
ACH-000957,-0.229748548488
ACH-000958,-0.172935859298
ACH-000960,-0.237987055015
ACH-000963,-0.229965951787
ACH-000968,0.167767895326
ACH-000969,-0.193032899837
ACH-000973,-0.18876739596
ACH-000974,-0.267985188111
ACH-000975,-0.408631702459
ACH-000976,-0.407496717307
ACH-000978,-0.17909054252099998
ACH-000980,-0.30200363711899997
ACH-000984,-0.0628620579823
ACH-000986,-0.20230709374000003
ACH-000988,0.0372625673415
ACH-000993,-0.455992235607
ACH-000994,-0.44515471761200004
ACH-000996,-0.506076116021
ACH-001001,-0.275408305079
ACH-001020,-0.329787864009
ACH-001028,-0.32107199967300004
ACH-001031,-0.328710260459
ACH-001038,-0.185652609472
ACH-001048,-0.36103098012699997
ACH-001050,-0.40685918348800004
ACH-001053,-0.315991410381
ACH-001054,-0.288070768165
ACH-001061,-0.134237193266
ACH-001067,-0.369165484551
ACH-001075,-0.0644001305895
ACH-001096,-0.48158495894500003
ACH-001128,-0.315975671248
ACH-001134,-0.32398261425299996
ACH-001151,-0.267198055425
ACH-001163,-0.276203695162
ACH-001164,-0.297047311567
ACH-001173,-0.103650159876
ACH-001183,-0.6572121811739999
ACH-001184,-0.181529012356
ACH-001190,-0.357915598921
ACH-001192,-0.387535527887
ACH-001193,-0.664376117615
ACH-001196,-0.426774676478
ACH-001197,-0.395629504336
ACH-001205,-0.38507714375
ACH-001211,-0.101923938792
ACH-001212,-0.274146163418
ACH-001228,-0.381717821008
ACH-001232,-0.193079843418
ACH-001239,-0.133128686104
ACH-001274,-0.0561891304065
ACH-001275,-0.47273507954800004
ACH-001277,-0.419855483005
ACH-001278,-0.329478793253
ACH-001280,-0.0034210644625599996
ACH-001283,-0.36485749448
ACH-001289,-0.212554905432
ACH-001295,-0.311756643377
ACH-001300,-0.281855823809
ACH-001301,-0.346693202331
ACH-001302,-0.439095919224
ACH-001303,-0.391609934048
ACH-001306,-0.216896485044
ACH-001318,-0.399495190489
ACH-001322,-0.148426631032
ACH-001328,-0.45654294766599995
ACH-001332,-0.289105556851
ACH-001333,-0.23406389591200003
ACH-001336,-0.385490613259
ACH-001340,-0.28372699504099996
ACH-001346,-0.285641703819
ACH-001353,-0.38824315136
ACH-001354,-0.0234276557064
ACH-001367,-0.635713831162
ACH-001368,-0.40882256318000004
ACH-001374,0.145750095322
ACH-001375,-0.32830219055
ACH-001377,-0.40535179365
ACH-001380,-0.322885982135
ACH-001391,-0.649162221386
ACH-001407,-0.163961868121
ACH-001408,-0.435994954526
ACH-001413,-0.183254165955
ACH-001430,-0.427340507729
ACH-001431,-0.39540278806999996
ACH-001450,0.211168846406
ACH-001496,-0.41954241104900003
ACH-001500,-0.11246869263
ACH-001521,-0.572563189897
ACH-001523,-0.37062338715599996
ACH-001532,-0.174233800254
ACH-001536,-0.193186200255
ACH-001550,-0.217272825081
ACH-001552,-0.444880667364
ACH-001554,-0.328806537727
ACH-001645,-0.12524741643600001
ACH-001654,-0.397724946419
ACH-001715,-0.346217901505
ACH-001735,-0.353369737849
ACH-001736,-0.254488672326
ACH-001737,-0.675646715814
ACH-001740,-0.14154841145400002
ACH-001745,-0.300090738692
ACH-001750,-0.327942944387
ACH-001765,-0.600358849226
ACH-001956,-0.197304249866
ACH-001957,-0.25008620322299996
