,DMRTC2 (63946)
ACH-000711,-0.172448567551
ACH-000713,-0.224938742287
ACH-000714,-0.145490376762
ACH-000718,-0.145898706018
ACH-000720,-0.0602335814889
ACH-000721,-0.17990425044599997
ACH-000724,-0.266150668555
ACH-000725,-0.041540042237300005
ACH-000732,-0.125316131452
ACH-000734,-0.373390658309
ACH-000735,-0.209109704639
ACH-000736,-0.0562206088277
ACH-000738,0.032039268559900004
ACH-000746,-0.132536665374
ACH-000747,-0.290439416244
ACH-000748,-0.128924565439
ACH-000753,0.0
ACH-000756,-0.34990845113700003
ACH-000757,-0.417066267079
ACH-000758,-0.241811793203
ACH-000760,0.0171331747607
ACH-000763,0.0800067348917
ACH-000764,-0.356206793912
ACH-000765,-0.11379127248299999
ACH-000766,-0.0245970153598
ACH-000767,0.135937855548
ACH-000768,-0.133623635671
ACH-000769,-0.045430168776699996
ACH-000770,-0.254325170629
ACH-000771,-0.24711356541299997
ACH-000773,-0.130646585134
ACH-000776,-0.295888106325
ACH-000777,-0.360132191879
ACH-000778,-0.11996938795800001
ACH-000781,-0.0927373277419
ACH-000782,0.05804883854949999
ACH-000783,-0.1913434804
ACH-000784,-0.214707810739
ACH-000785,-0.10179092844399999
ACH-000787,-0.304843256773
ACH-000788,-0.170417009406
ACH-000791,-0.320107975532
ACH-000792,-0.13895036052
ACH-000794,-0.132335326638
ACH-000796,-0.140843694967
ACH-000799,-0.189837629171
ACH-000800,0.057356472802099996
ACH-000802,-0.309955283877
ACH-000804,0.0587854014131
ACH-000805,-0.0825457177394
ACH-000809,-0.27333286965500003
ACH-000810,0.0781956590634
ACH-000811,-0.00413323090358
ACH-000817,-0.15684858464600002
ACH-000819,-0.050556509407900005
ACH-000820,-0.09592447946
ACH-000821,-0.0248641034466
ACH-000822,-0.284385681354
ACH-000823,-0.27264648718199996
ACH-000824,-0.279852470784
ACH-000827,0.018331097016599997
ACH-000829,0.11215574575300001
ACH-000831,-0.130755412153
ACH-000832,-0.0704709950092
ACH-000833,-0.126415460512
ACH-000834,-0.153463144469
ACH-000835,-0.100897038796
ACH-000836,-0.09349057843839999
ACH-000837,-0.432417003132
ACH-000838,-0.45660102532700003
ACH-000839,0.18947382229600002
ACH-000840,0.0181377933642
ACH-000841,-0.16575179813
ACH-000843,-0.060701989147699996
ACH-000846,0.056595689201499995
ACH-000847,-0.363353573728
ACH-000848,-0.25334920567499997
ACH-000849,-0.031320775780799996
ACH-000851,0.167152723596
ACH-000855,-0.128008261289
ACH-000856,-0.187299714437
ACH-000858,-0.243915935458
ACH-000859,-0.23700689775199998
ACH-000861,-0.582573046086
ACH-000862,-0.315090637931
ACH-000865,-0.09748377907160001
ACH-000866,-0.0837203809794
ACH-000867,-0.14008990379
ACH-000869,-0.207640137185
ACH-000872,-0.364638566389
ACH-000873,-0.26041276782
ACH-000876,-0.17326731720400002
ACH-000878,-0.390294791339
ACH-000880,-0.257115710792
ACH-000881,-0.18432795828899998
ACH-000882,-0.082313536853
ACH-000884,-0.119529468713
ACH-000885,-0.28144541362
ACH-000887,-0.133612739521
ACH-000888,-0.09984516112360001
ACH-000889,-0.14242910408
ACH-000890,-0.234056077772
ACH-000896,-0.20229928392700003
ACH-000898,-0.189551948061
ACH-000900,-0.18976818656199998
ACH-000901,-0.35328735953199997
ACH-000905,-0.221119433095
ACH-000906,-0.161804474444
ACH-000907,-0.20794123182399998
ACH-000910,-0.017395007432400002
ACH-000911,-0.221909457284
ACH-000912,-0.29328175040800003
ACH-000913,-0.0585113157957
ACH-000915,-0.049918413049
ACH-000916,-0.654592540387
ACH-000917,-0.0837704337588
ACH-000921,0.0336121790014
ACH-000924,-0.24171609165199998
ACH-000926,0.021537792591699998
ACH-000928,-0.33326502059
ACH-000929,-0.187704795563
ACH-000932,-0.20339551282
ACH-000935,-0.228143950244
ACH-000936,-0.396797731805
ACH-000937,-0.018753459264400002
ACH-000938,-0.299541349267
ACH-000939,-0.273142047874
ACH-000941,-0.394202742022
ACH-000943,-0.316380231076
ACH-000946,-0.19036079407099998
ACH-000947,-0.0954058077971
ACH-000948,-0.240115995856
ACH-000950,-0.366912989207
ACH-000953,-0.209720871881
ACH-000957,-0.08647404385669999
ACH-000958,0.022650896284099997
ACH-000960,-0.050927476320400004
ACH-000963,-0.39719634050499997
ACH-000968,-0.00360982510517
ACH-000969,-0.259414159256
ACH-000973,-0.127568307452
ACH-000974,-0.28644093019699995
ACH-000975,-0.169766856362
ACH-000976,-0.21353480106199998
ACH-000978,-0.735902468356
ACH-000980,-0.184604963063
ACH-000984,-0.20891827564800003
ACH-000986,-0.0448892663211
ACH-000988,-0.0119135661381
ACH-000993,-0.30706125956700003
ACH-000994,-0.255680297023
ACH-000996,-0.202625561593
ACH-001001,-0.13387120560000002
ACH-001020,0.136108706808
ACH-001028,-0.163164451555
ACH-001031,-0.161387945778
ACH-001038,-0.260055319337
ACH-001048,0.04804568168980001
ACH-001050,-0.019515804323200003
ACH-001053,-0.1563553362
ACH-001054,-0.147155870899
ACH-001061,-0.123300969332
ACH-001067,-0.406863458725
ACH-001075,-0.0980571610128
ACH-001096,0.0883299341427
ACH-001128,-0.0214000960935
ACH-001134,-0.147914035319
ACH-001151,-0.180863178116
ACH-001163,-0.057247240679699996
ACH-001164,0.0640500336616
ACH-001173,-0.221796206301
ACH-001183,-0.143092784114
ACH-001184,-0.083052033739
ACH-001190,-0.48076475956799997
ACH-001192,-0.262857488596
ACH-001193,-0.037738642481400006
ACH-001196,-0.0171774525162
ACH-001197,-0.171092768035
ACH-001205,-0.35279703997100004
ACH-001211,-0.210557557758
ACH-001212,-0.22307623459399997
ACH-001228,-0.16579735693199998
ACH-001232,-0.138199954571
ACH-001239,0.0805268418521
ACH-001274,-0.176739081741
ACH-001275,-0.377138681018
ACH-001277,-0.2983812809
ACH-001278,-0.335522925018
ACH-001280,-0.367710819554
ACH-001283,-0.158107759142
ACH-001289,-0.21671563712499997
ACH-001295,-0.125763213475
ACH-001300,-0.205275914639
ACH-001301,-0.09945725222549999
ACH-001302,0.0962140524938
ACH-001303,-0.0118001708692
ACH-001306,-0.08207260826650001
ACH-001318,-0.09817128230360002
ACH-001322,0.050029781194400005
ACH-001328,-0.34860125083899995
ACH-001332,-0.1226604072
ACH-001333,-0.14861730599099998
ACH-001336,-0.239295541667
ACH-001340,-0.10479583370300001
ACH-001346,-0.17083677540800002
ACH-001353,-0.18920146339000002
ACH-001354,-0.249670237615
ACH-001367,-0.05224742920080001
ACH-001368,0.0572482581568
ACH-001374,-0.304208294484
ACH-001375,-0.151299180833
ACH-001377,-0.38157128732
ACH-001380,-0.0246160753162
ACH-001391,-0.0227674417947
ACH-001407,-0.20686204276999998
ACH-001408,-0.127032060365
ACH-001413,-0.13466436857300002
ACH-001430,0.125514950218
ACH-001431,-0.260636066672
ACH-001450,-0.104318345275
ACH-001496,-0.161527721545
ACH-001500,-0.363464206682
ACH-001521,-0.385351277709
ACH-001523,-0.007487815650319999
ACH-001532,-0.27857161471700004
ACH-001536,-0.488847828048
ACH-001550,-0.200837595025
ACH-001552,-0.188029006182
ACH-001554,-0.216373600892
ACH-001645,0.0692521351266
ACH-001654,-0.20829033311
ACH-001715,-0.0429487265024
ACH-001735,-0.241495661153
ACH-001736,-0.283678055689
ACH-001737,-0.39261112116700003
ACH-001740,-0.39352081574500003
ACH-001745,-0.101696900309
ACH-001750,-0.150989524064
ACH-001765,-0.13666521514799998
ACH-001956,-0.23037414082899998
ACH-001957,-0.0160272943038
