,ATP5F1 (515)
ACH-000366,-0.266830349874
ACH-000368,-0.48814874387199997
ACH-000374,-0.880102771829
ACH-000375,-0.649475009903
ACH-000376,-0.76765786828
ACH-000381,-0.5489076800129999
ACH-000383,-0.53854512097
ACH-000387,-0.387086135585
ACH-000389,-0.243971662512
ACH-000390,-0.603627753695
ACH-000393,-0.339836533565
ACH-000395,-0.465798190457
ACH-000397,-0.47596840601199997
ACH-000401,-0.35607100694
ACH-000402,-0.0457355467793
ACH-000403,-0.590000701217
ACH-000404,-0.8857154431119999
ACH-000406,-0.264672621256
ACH-000407,-0.492696266092
ACH-000408,-0.688463110387
ACH-000410,-0.540760426298
ACH-000411,-0.406713950631
ACH-000414,-0.6819515500740001
ACH-000415,-0.583916780194
ACH-000416,-0.40113245615500004
ACH-000420,-0.40250040776699997
ACH-000421,-0.370616081185
ACH-000424,-0.561986287586
ACH-000425,-0.34043308863000005
ACH-000426,-0.625543913809
ACH-000427,-0.808407826664
ACH-000433,-0.36830575671300003
ACH-000436,-0.363063753007
ACH-000444,-0.461981922208
ACH-000445,-0.610304958064
ACH-000448,-0.378010045159
ACH-000450,-0.283660859069
ACH-000452,-0.462246530623
ACH-000454,-0.694138764732
ACH-000458,-0.37429174236199997
ACH-000459,-0.764474645203
ACH-000460,-0.467784353835
ACH-000461,-0.8207382289740001
ACH-000463,-0.578005430966
ACH-000464,-0.321770879463
ACH-000466,-0.621509798076
ACH-000467,-0.9476623103120001
ACH-000468,-0.716457907649
ACH-000469,-0.646916205861
ACH-000470,-0.19976237124899998
ACH-000471,-0.391200083518
ACH-000472,-0.37259423471600006
ACH-000473,-0.583130952444
ACH-000475,-0.641124885158
ACH-000476,-0.9877904041079999
ACH-000477,-0.491663605102
ACH-000480,-0.74528133222
ACH-000481,-0.465687889745
ACH-000483,-0.930047052323
ACH-000484,-0.182411877307
ACH-000485,-0.587407530627
ACH-000486,-0.219829198346
ACH-000487,-0.315110595695
ACH-000488,-0.71063060742
ACH-000490,-0.6815335927689999
ACH-000491,-0.704178919726
ACH-000495,-0.379328560645
ACH-000496,-0.35337972170000004
ACH-000499,-0.420188341347
ACH-000500,-0.5135049241740001
ACH-000502,-0.569103812794
ACH-000503,-0.622231287978
ACH-000505,-0.34278370812700004
ACH-000507,-0.75718770397
ACH-000510,-0.596734333024
ACH-000511,-0.37427142161399996
ACH-000512,-0.478344841814
ACH-000516,-0.283193483369
ACH-000517,-0.678967624772
ACH-000518,-0.47140301187600003
ACH-000520,-0.544674405078
ACH-000521,-0.39071592934
ACH-000522,-0.578755749084
ACH-000524,-0.58510669911
ACH-000527,-0.696549544888
ACH-000528,-1.16027308201
ACH-000537,-0.822821373648
ACH-000541,-0.552700698185
ACH-000542,-0.327151463841
ACH-000544,-0.7521681656649999
ACH-000545,-0.581531303341
ACH-000547,-1.29857458212
ACH-000548,-0.25352539715100003
ACH-000549,-0.5072139855460001
ACH-000550,-0.298473976767
ACH-000552,-0.641682072635
ACH-000556,-0.826358857131
ACH-000557,-0.196146251961
ACH-000570,-0.5706212213530001
ACH-000571,-0.41382730410400004
ACH-000573,-0.574076870068
ACH-000576,-0.316667141356
ACH-000580,-0.347312168497
ACH-000584,-0.650312874333
ACH-000585,-0.562406431596
ACH-000588,-0.465286562768
ACH-000589,-0.682267131488
ACH-000591,-0.527993990216
ACH-000593,-0.816981054911
ACH-000600,-0.7767702515880001
ACH-000601,-0.38099647863799996
ACH-000604,-0.481723602086
ACH-000605,-0.36330836322
ACH-000606,-0.8909000211139999
ACH-000608,-0.566448430908
ACH-000614,-0.6757092555930001
ACH-000616,-0.318416506202
ACH-000618,-0.7859558359280001
ACH-000619,-0.708166407428
ACH-000620,-0.7843338716060001
ACH-000621,-0.335194324978
ACH-000622,-0.493119003183
ACH-000623,-0.484394452317
ACH-000624,-0.44428680649999996
ACH-000627,-0.546711775653
ACH-000630,-0.764322233264
ACH-000632,-0.484847339187
ACH-000633,-0.656495572892
ACH-000637,-0.658934446911
ACH-000638,-0.723328400193
ACH-000646,-0.8704816318719999
ACH-000647,-0.683766583233
ACH-000648,-0.257577838081
ACH-000649,-0.3077196122
ACH-000651,-0.891058767672
ACH-000652,-0.434729895813
ACH-000653,-0.233900877403
ACH-000657,-0.632162931624
ACH-000658,-0.231877581126
ACH-000661,-0.38967906261299995
ACH-000662,-0.734281478959
ACH-000663,-0.35708529469800004
ACH-000665,-0.286508919309
ACH-000671,-0.6986369744609999
ACH-000673,-0.330039234496
ACH-000676,-0.42829503725400003
ACH-000677,-1.07894789669
ACH-000681,-0.7259284804330001
ACH-000682,-0.529489366596
ACH-000683,-1.43261840359
ACH-000684,-0.33941436277099996
ACH-000688,-0.488214189538
ACH-000693,-0.8647142807989999
ACH-000694,-0.804257373416
ACH-000695,-0.538466303896
ACH-000696,-0.530761429158
ACH-000697,-0.686919958373
ACH-000699,-0.658577460232
ACH-000701,-0.590941849072
ACH-000706,-0.802659784976
ACH-000711,-0.436721913054
ACH-000713,-0.710543257345
ACH-000714,0.000427494295293
ACH-000718,-0.45027622669
ACH-000720,-0.645371375828
ACH-000721,-0.727638518285
ACH-000724,-0.9860818758859999
ACH-000725,-0.757185476391
ACH-000732,-0.887753061761
ACH-000734,-0.714381495257
ACH-000735,-0.771805790792
ACH-000736,-0.8455703931899999
ACH-000738,-0.800135531215
ACH-000746,-0.916526380802
ACH-000747,-0.9443159161460001
ACH-000748,-0.160651783224
ACH-000753,-0.589206595531
ACH-000756,-0.383389887956
ACH-000757,-0.828498224535
ACH-000758,-0.7361910904060001
ACH-000760,-0.568431693354
ACH-000763,-0.763295553955
ACH-000764,-0.637342953279
ACH-000765,-0.450431151486
ACH-000766,-0.483549387487
ACH-000767,-0.573738988424
ACH-000768,-0.33421968519699996
ACH-000769,-0.980858166108
ACH-000770,-0.40301835399
ACH-000771,-0.39142888285800004
ACH-000773,-0.248577368363
ACH-000776,-0.37175546641
ACH-000777,-0.26069711133900003
ACH-000778,-0.528804754786
ACH-000781,-0.6430590767759999
ACH-000782,-0.391853452009
ACH-000783,-0.41416197151399997
ACH-000784,-0.6850819372300001
ACH-000785,-0.5685599031759999
ACH-000787,-0.772026784543
ACH-000788,-0.250693943885
ACH-000791,-0.5614445133879999
ACH-000792,-0.24434142864
ACH-000794,-0.375840982086
ACH-000796,-0.590781047929
ACH-000799,-0.762594615442
ACH-000800,-0.388330712699
ACH-000802,-0.5532909389590001
ACH-000804,-0.39304111425099997
ACH-000805,-0.623226616926
ACH-000809,-0.640904221769
ACH-000810,-0.30713725523400004
ACH-000811,-0.428566118723
ACH-000817,-0.528827438561
ACH-000819,-0.500373519628
ACH-000820,-0.451358394354
ACH-000821,-0.313455550933
ACH-000822,-0.310516450975
ACH-000823,-0.692625878106
ACH-000824,-0.670117543792
ACH-000827,-0.263605789822
ACH-000829,-0.5418742874279999
ACH-000831,-0.736719349302
ACH-000832,-0.551595594951
ACH-000833,-0.470523420133
ACH-000834,-0.671863453804
ACH-000835,-0.42764348062799995
ACH-000836,-0.5912268728019999
ACH-000837,-0.415338668776
ACH-000838,-0.139314057062
ACH-000839,-0.448692779829
ACH-000840,-0.439590888795
ACH-000841,-0.482162620869
ACH-000843,-0.756700495941
ACH-000846,-0.7172530160430001
ACH-000847,-0.599094011154
ACH-000848,-0.828478980894
ACH-000849,-0.778317002457
ACH-000851,-0.842728440965
ACH-000855,-0.720613806951
ACH-000856,-0.33069058062600004
ACH-000858,-0.7266025571889999
ACH-000859,-0.149674477749
ACH-000861,-0.5502608296720001
ACH-000862,-0.84969897665
ACH-000865,-0.724557306753
ACH-000866,-0.704040284563
ACH-000867,-0.8584962107780001
ACH-000869,-1.00371154739
ACH-000872,-0.38271050219
ACH-000873,-0.641232340872
ACH-000876,-0.751750748348
ACH-000878,-0.314281499692
ACH-000880,-0.47420090047700003
ACH-000881,-0.583810514596
ACH-000882,-0.438835674622
ACH-000884,-0.605987162388
ACH-000885,-0.7563324053380001
ACH-000887,-0.652185830615
ACH-000888,-0.703320753268
ACH-000889,-0.47830700596500003
ACH-000890,-0.325148771089
ACH-000896,-0.454532694427
ACH-000898,-0.748983405464
ACH-000900,-0.384892408111
ACH-000901,-0.384514048338
ACH-000905,-0.640535086558
ACH-000906,-0.477117181
ACH-000907,-0.301286368649
ACH-000910,-0.894071764581
ACH-000911,-0.5988948359390001
ACH-000912,-0.331668552882
ACH-000913,-0.577439250943
ACH-000915,-0.5425059058899999
ACH-000916,-0.546824700094
ACH-000917,-1.0913381994700002
ACH-000921,-0.5534246996450001
ACH-000924,-0.987490711577
ACH-000926,-0.479514417013
ACH-000928,-0.7034540908169999
ACH-000929,-0.307683331488
ACH-000932,-0.6000284746819999
ACH-000935,-0.78635886904
ACH-000936,-0.9197046141490001
ACH-000937,-0.295941538719
ACH-000938,-0.485908440948
ACH-000939,-0.467461929019
ACH-000941,-0.734410834858
ACH-000943,-0.6495861996600001
ACH-000946,-0.421899378948
ACH-000947,-0.773832551444
ACH-000948,-0.920624473789
ACH-000950,-0.232157509515
ACH-000953,-0.333512600359
ACH-000957,-0.750836477316
ACH-000958,-0.511919730613
ACH-000960,-0.419106835858
ACH-000963,-0.5359948606270001
ACH-000968,-0.640589664625
ACH-000969,-1.01204343718
ACH-000973,-0.24380799630199998
ACH-000974,-0.421041274025
ACH-000975,-1.0106260241299998
ACH-000976,-0.496585207814
ACH-000978,-0.19726993941399998
ACH-000980,-0.8483689525839999
ACH-000984,-0.469423110832
ACH-000986,-0.511715431736
ACH-000988,-0.606960019321
ACH-000993,-0.296671299891
ACH-000994,-0.859763017288
ACH-000996,-0.658373775436
ACH-001001,-0.624392465263
ACH-001020,-0.788017848107
ACH-001028,-0.551982336431
ACH-001031,-0.628435507585
ACH-001038,-0.386770409334
ACH-001048,-0.48012709314999996
ACH-001050,-0.461771462531
ACH-001053,-0.521046737425
ACH-001054,-0.47233798751
ACH-001061,-0.750924524627
ACH-001067,-0.536152541571
ACH-001075,-0.5914851417670001
ACH-001096,-0.677951481808
ACH-001128,-0.6431049025710001
ACH-001134,-0.493837830004
ACH-001151,-0.478096862252
ACH-001163,-0.7391035097159999
ACH-001164,-0.683157924463
ACH-001173,-0.599922834453
ACH-001183,-0.41954843884000004
ACH-001184,-0.637996022456
ACH-001190,-0.49341034262199995
ACH-001192,-0.474829086617
ACH-001193,-0.423801033077
ACH-001196,-0.523904982549
ACH-001197,-0.375207737887
ACH-001205,-0.37865370811800003
ACH-001211,-0.406425931742
ACH-001212,-0.387876837547
ACH-001228,-0.8335033357870001
ACH-001232,-0.43407910176700004
ACH-001239,-0.5043461919309999
ACH-001274,-0.397175673888
ACH-001275,-0.528759823207
ACH-001277,-0.695369220077
ACH-001278,-0.708921894198
ACH-001280,-0.206161960783
ACH-001283,-0.77210233359
ACH-001289,-0.33782032390100003
ACH-001295,-0.493750859072
ACH-001300,-0.501709472553
ACH-001301,-0.386434546196
ACH-001302,-0.628673608816
ACH-001303,-0.591780461253
ACH-001306,-0.270567521157
ACH-001318,-0.8737016241590001
ACH-001322,-0.687174364357
ACH-001328,-0.303409654599
ACH-001332,-0.968204975712
ACH-001333,-0.689456242719
ACH-001336,-0.5254982487250001
ACH-001340,-0.367418633349
ACH-001346,-0.48559781199600005
ACH-001353,-0.212226291923
ACH-001354,-0.0950838920385
ACH-001367,-0.521282767608
ACH-001368,-0.36481893224899997
ACH-001374,-0.730448082347
ACH-001375,-0.33679162563500004
ACH-001377,-0.8462843831029999
ACH-001380,-0.622669019085
ACH-001391,-0.259027886186
ACH-001407,-0.363263635971
ACH-001408,-0.447204527612
ACH-001413,-0.669136403118
ACH-001430,-0.612262184297
ACH-001431,-0.44542579283699996
ACH-001450,-0.368114810051
ACH-001496,-0.763517257762
ACH-001500,-0.747703342059
ACH-001521,-0.35918009755900004
ACH-001523,-0.609007112322
ACH-001532,-0.556146282701
ACH-001536,-0.454327037894
ACH-001550,-0.913094276091
ACH-001552,-0.36508090587700004
ACH-001554,-0.624272648038
ACH-001645,-0.337019509951
ACH-001654,-0.6551094707680001
ACH-001715,-0.140538812171
ACH-001735,-0.138678007295
ACH-001736,-0.406605185696
ACH-001737,-0.401976905784
ACH-001740,-0.42961621310099996
ACH-001745,-0.391678151832
ACH-001750,-0.560664582398
ACH-001765,-0.367865573877
ACH-001956,-0.17868162520999997
ACH-001957,-0.347900728996
